"","FID","PLT","LAT","LON","Year","SPCD","DBH","TPH","WWF_Biome","Biomass"
"12447",1774439,"Huamani",-0.666667,-77.666667,1988,"Calyptrogyne sppHuamani1",7,10,1,17.7886160854544
"12448",1774440,"Huamani",-0.666667,-77.666667,1988,"Cavendishia tarapotana",7,10,1,17.7886160854544
"12449",1774550,"Huamani",-0.666667,-77.666667,1988,"Cecropia pastasana",25,10,1,268.64329746429
"12450",1774559,"Huamani",-0.666667,-77.666667,1988,"Cecropia pastasana",40,10,1,860.465637756572
"12451",1774441,"Huamani",-0.666667,-77.666667,1988,"Cestrum megalophyllum",7,10,1,17.7886160854544
"12452",1774442,"Huamani",-0.666667,-77.666667,1988,"Cestrum megalophyllum",7,10,1,17.7886160854544
"12453",1774498,"Huamani",-0.666667,-77.666667,1988,"Coccoloba sppHuamani1",11,10,1,63.9955363199902
"12454",1774395,"Huamani",-0.666667,-77.666667,1988,"Coccoloba sppHuamani1",5,10,1,8.17147198185149
"12455",1774396,"Huamani",-0.666667,-77.666667,1988,"Combretum sppHuamani1",5,10,1,9.46649985642718
"12456",1774397,"Huamani",-0.666667,-77.666667,1988,"Cordia hebeclada",5,10,1,6.57577069091195
"12457",1774499,"Huamani",-0.666667,-77.666667,1988,"Cordia ucayaliensis",11,10,1,39.8017870470944
"12458",1774512,"Huamani",-0.666667,-77.666667,1988,"Cordia ucayaliensis",13,10,1,61.107332480839
"12459",1774513,"Huamani",-0.666667,-77.666667,1988,"Cordia ucayaliensis",13,10,1,61.107332480839
"12460",1774527,"Huamani",-0.666667,-77.666667,1988,"Cordia ucayaliensis",16,10,1,103.743800166029
"12461",1774542,"Huamani",-0.666667,-77.666667,1988,"Cordia ucayaliensis",19,10,1,160.289742862546
"12462",1774544,"Huamani",-0.666667,-77.666667,1988,"Cordia ucayaliensis",20,10,1,182.41981606807
"12463",1774547,"Huamani",-0.666667,-77.666667,1988,"Cordia ucayaliensis",21,10,1,206.252715658287
"12464",1774551,"Huamani",-0.666667,-77.666667,1988,"Cordia ucayaliensis",26,10,1,352.139921637901
"12465",1774398,"Huamani",-0.666667,-77.666667,1988,"Cordia ucayaliensis",5,10,1,5.0822167667553
"12466",1774443,"Huamani",-0.666667,-77.666667,1988,"Cordia ucayaliensis",7,10,1,12.3180953903663
"12467",1774461,"Huamani",-0.666667,-77.666667,1988,"Cordia ucayaliensis",8,10,1,17.4532288511138
"12468",1774486,"Huamani",-0.666667,-77.666667,1988,"Coussarea sppHuamani1",10,10,1,45.4248562305247
"12469",1774399,"Huamani",-0.666667,-77.666667,1988,"Coussarea sppHuamani1",5,10,1,7.41605143854486
"12470",1774418,"Huamani",-0.666667,-77.666667,1988,"Coussarea sppHuamani1",6,10,1,11.9970850977854
"12471",1774462,"Huamani",-0.666667,-77.666667,1988,"Coussarea sppHuamani1",8,10,1,25.4680287891756
"12472",1774500,"Huamani",-0.666667,-77.666667,1988,"Cremastosperma sppHuamani1",11,10,1,57.4779368772792
"12473",1774548,"Huamani",-0.666667,-77.666667,1988,"Cyathea caracasana",23,10,1,374.262316759623
"12474",1774501,"Huamani",-0.666667,-77.666667,1988,"Dacryodes cupularis",11,10,1,53.7966853909013
"12475",1774502,"Huamani",-0.666667,-77.666667,1988,"Dacryodes cupularis",11,10,1,53.7966853909013
"12476",1774528,"Huamani",-0.666667,-77.666667,1988,"Dacryodes cupularis",16,10,1,140.221658193003
"12477",1774529,"Huamani",-0.666667,-77.666667,1988,"Dacryodes cupularis",16,10,1,140.221658193003
"12478",1774552,"Huamani",-0.666667,-77.666667,1988,"Dacryodes cupularis",29,10,1,624.661613106388
"12479",1774554,"Huamani",-0.666667,-77.666667,1988,"Dacryodes cupularis",32,10,1,797.404423335233
"12480",1774565,"Huamani",-0.666667,-77.666667,1988,"Dacryodes cupularis",58,10,1,3419.91679433778
"12481",1774566,"Huamani",-0.666667,-77.666667,1988,"Dacryodes cupularis",59,10,1,3564.3668480481
"12482",1774400,"Huamani",-0.666667,-77.666667,1988,"Dacryodes cupularis",5,10,1,6.86919952026268
"12483",1774401,"Huamani",-0.666667,-77.666667,1988,"Dacryodes cupularis",5,10,1,6.86919952026268
"12484",1774567,"Huamani",-0.666667,-77.666667,1988,"Dacryodes cupularis",62,10,1,4018.31862101081
"12485",1774419,"Huamani",-0.666667,-77.666667,1988,"Dacryodes cupularis",6,10,1,11.1124325230447
"12486",1774420,"Huamani",-0.666667,-77.666667,1988,"Dacryodes cupularis",6,10,1,11.1124325230447
"12487",1774463,"Huamani",-0.666667,-77.666667,1988,"Dacryodes cupularis",8,10,1,23.5900428402325
"12488",1774402,"Huamani",-0.666667,-77.666667,1988,"Dichapetalum odoratum",5,10,1,8.97902540518011
"12489",1774530,"Huamani",-0.666667,-77.666667,1988,"Dussia sppHuamani1",16,10,1,136.703478402501
"12490",1774473,"Huamani",-0.666667,-77.666667,1988,"Dussia sppHuamani1",9,10,1,31.2309732466039
"12491",1774403,"Huamani",-0.666667,-77.666667,1988,"Endlicheria sericea",5,10,1,5.76283306788842
"12492",1774464,"Huamani",-0.666667,-77.666667,1988,"Endlicheria sppHuamani1",8,10,1,20.7722983829375
"12493",1774404,"Huamani",-0.666667,-77.666667,1988,"Eugenia sppHuamani2",5,10,1,8.56297691307824
"12494",1774444,"Huamani",-0.666667,-77.666667,1988,"Eugenia sppHuamani2",7,10,1,20.7546374508824
"12495",1774545,"Huamani",-0.666667,-77.666667,1988,"Euplassa sppHuamani1",20,10,1,248.358935383272
"12496",1774445,"Huamani",-0.666667,-77.666667,1988,"Faramea sppHuamani1",7,10,1,17.0576196979444
"12497",1774446,"Huamani",-0.666667,-77.666667,1988,"Faramea sppHuamani1",7,10,1,17.0576196979444
"12498",1774421,"Huamani",-0.666667,-77.666667,1988,"Faramea sppHuamani2",6,10,1,11.3849481010678
"12499",1774447,"Huamani",-0.666667,-77.666667,1988,"Faramea sppHuamani2",7,10,1,17.0576196979444
"12500",1774474,"Huamani",-0.666667,-77.666667,1988,"Forsteronia affinis",9,10,1,34.2268321187207
"12501",1774487,"Huamani",-0.666667,-77.666667,1988,"Gloeospermum sphaerocarpum",10,10,1,44.9544420668747
"12502",1774448,"Huamani",-0.666667,-77.666667,1988,"Gloeospermum sphaerocarpum",7,10,1,17.7886160854544
"12503",1774449,"Huamani",-0.666667,-77.666667,1988,"Gloeospermum sphaerocarpum",7,10,1,17.7886160854544
"12504",1774405,"Huamani",-0.666667,-77.666667,1988,"Guarea juglandiformis",5,10,1,7.2955147396591
"12505",1774569,"Huamani",-0.666667,-77.666667,1988,"Guarea kunthiana",80,10,1,7979.99114002887
"12506",1774406,"Huamani",-0.666667,-77.666667,1988,"Guarea pubescens",5,10,1,6.44212216836401
"12507",1774422,"Huamani",-0.666667,-77.666667,1988,"Guatteria sppHuamani1",6,10,1,11.260971993045
"12508",1774450,"Huamani",-0.666667,-77.666667,1988,"Henriettea sppHuamani1",7,10,1,19.8873463323149
"12509",1774465,"Huamani",-0.666667,-77.666667,1988,"Henriettea sppHuamani1",8,10,1,28.1779281438841
"12510",1774466,"Huamani",-0.666667,-77.666667,1988,"Henriettea sppHuamani1",8,10,1,28.1779281438841
"12511",1774514,"Huamani",-0.666667,-77.666667,1988,"Hyeronima alchorneoides",13,10,1,88.2453693578308
"12512",1774451,"Huamani",-0.666667,-77.666667,1988,"Hyeronima alchorneoides",7,10,1,17.7886160854544
"12513",1774555,"Huamani",-0.666667,-77.666667,1988,"Inga aggregata",34,10,1,940.246553832897
"12514",1774558,"Huamani",-0.666667,-77.666667,1988,"Inga aggregata",36,10,1,1082.66189258789
"12515",1774423,"Huamani",-0.666667,-77.666667,1988,"Inga aggregata",6,10,1,11.2788261629912
"12516",1774467,"Huamani",-0.666667,-77.666667,1988,"Inga aggregata",8,10,1,23.9432718102659
"12517",1774531,"Huamani",-0.666667,-77.666667,1988,"Inga alba",16,10,1,144.138210168206
"12518",1774557,"Huamani",-0.666667,-77.666667,1988,"Inga alba",35,10,1,1022.89360677208
"12519",1774488,"Huamani",-0.666667,-77.666667,1988,"Inga cinnamomea",10,10,1,46.9193623460148
"12520",1774506,"Huamani",-0.666667,-77.666667,1988,"Inga cinnamomea",12,10,1,75.0237627949801
"12521",1774553,"Huamani",-0.666667,-77.666667,1988,"Inga cinnamomea",31,10,1,821.955528851382
"12522",1774475,"Huamani",-0.666667,-77.666667,1988,"Inga edulis",9,10,1,32.9961273670333
"12523",1774476,"Huamani",-0.666667,-77.666667,1988,"Inga edulis",9,10,1,32.9961273670333
"12524",1774424,"Huamani",-0.666667,-77.666667,1988,"Inga nobilis",6,10,1,10.9536769175317
"12525",1774532,"Huamani",-0.666667,-77.666667,1988,"Inga sodiroi",16,10,1,142.321287779747
"12526",1774425,"Huamani",-0.666667,-77.666667,1988,"Inga sodiroi",6,10,1,11.2788261629912
"12527",1774507,"Huamani",-0.666667,-77.666667,1988,"Inga stipulacea",12,10,1,68.2854956590034
"12528",1774426,"Huamani",-0.666667,-77.666667,1988,"Ipomea sppHuamani1",6,10,1,11.8728447760578
"12529",1774477,"Huamani",-0.666667,-77.666667,1988,"Iresine sppHuamani1",9,10,1,27.4009123443757
"12530",1774489,"Huamani",-0.666667,-77.666667,1988,"Meliosma sppHuamani1",10,10,1,44.9544420668747
"12531",1774503,"Huamani",-0.666667,-77.666667,1988,"Meliosma sppHuamani1",11,10,1,57.4779368772792
"12532",1774522,"Huamani",-0.666667,-77.666667,1988,"Meliosma sppHuamani1",15,10,1,127.144511938966
"12533",1774538,"Huamani",-0.666667,-77.666667,1988,"Meliosma sppHuamani1",17,10,1,174.723120880382
"12534",1774408,"Huamani",-0.666667,-77.666667,1988,"Meliosma sppHuamani1",5,10,1,7.33925173185247
"12535",1774478,"Huamani",-0.666667,-77.666667,1988,"Meliosma sppHuamani1",9,10,1,34.2268321187207
"12536",1774479,"Huamani",-0.666667,-77.666667,1988,"Mendoncia sppHuamani1",9,10,1,34.2268321187207
"12537",1774523,"Huamani",-0.666667,-77.666667,1988,"Metteniusa sppHuamani1",15,10,1,124.990205118638
"12538",1774556,"Huamani",-0.666667,-77.666667,1988,"Metteniusa sppHuamani1",34,10,1,972.99587464259
"12539",1774427,"Huamani",-0.666667,-77.666667,1988,"Metteniusa sppHuamani1",6,10,1,11.6716740759804
"12540",1774428,"Huamani",-0.666667,-77.666667,1988,"Miconia sppHuamani1",6,10,1,12.1937867298449
"12541",1774568,"Huamani",-0.666667,-77.666667,1988,"Ocotea costulata",71,10,1,4855.22275830541
"12542",1774515,"Huamani",-0.666667,-77.666667,1988,"Ocotea javitensis",13,10,1,78.6108258678404
"12543",1774480,"Huamani",-0.666667,-77.666667,1988,"Ocotea sppHuamani1",9,10,1,30.4899799193123
"12544",1774509,"Huamani",-0.666667,-77.666667,1988,"Ocotea sppHuamani2",12,10,1,64.0338754137723
"12545",1774453,"Huamani",-0.666667,-77.666667,1988,"Ocotea sppHuamani2",7,10,1,15.8464723044352
"12546",1774409,"Huamani",-0.666667,-77.666667,1988,"Otoba parvifolia",5,10,1,5.26255193762395
"12547",1774410,"Huamani",-0.666667,-77.666667,1988,"Otoba parvifolia",5,10,1,5.26255193762395
"12548",1774411,"Huamani",-0.666667,-77.666667,1988,"Palicourea sppHuamani1",5,10,1,6.65971688603526
"12549",1774481,"Huamani",-0.666667,-77.666667,1988,"Paullinia mazanensis",9,10,1,34.2268321187207
"12550",1774429,"Huamani",-0.666667,-77.666667,1988,"Paullinia pachycarpa",6,10,1,11.8728447760578
"12551",1774412,"Huamani",-0.666667,-77.666667,1988,"Perebea guianensis",5,10,1,6.77106403759793
"12552",1774430,"Huamani",-0.666667,-77.666667,1988,"Perebea guianensis",6,10,1,10.9536769175317
"12553",1774524,"Huamani",-0.666667,-77.666667,1988,"Pithecellobium macrophyllum",15,10,1,106.124207010345
"12554",1774468,"Huamani",-0.666667,-77.666667,1988,"Porcelia sppHuamani1",8,10,1,24.0161772086838
"12555",1774533,"Huamani",-0.666667,-77.666667,1988,"Porcelia sppHuamani2",16,10,1,142.754645019774
"12556",1774413,"Huamani",-0.666667,-77.666667,1988,"Pourouma guianensis",5,10,1,4.73898321871717
"12557",1774431,"Huamani",-0.666667,-77.666667,1988,"Pourouma guianensis",6,10,1,7.66634177541283
"12558",1774490,"Huamani",-0.666667,-77.666667,1988,"Pouteria sppHuamani1",10,10,1,50.1135209042186
"12559",1774519,"Huamani",-0.666667,-77.666667,1988,"Pouteria sppHuamani1",14,10,1,118.88142959849
"12560",1774414,"Huamani",-0.666667,-77.666667,1988,"Pouteria sppHuamani2",5,10,1,8.18152174012915
"12561",1774454,"Huamani",-0.666667,-77.666667,1988,"Protium sppGentry1",7,10,1,16.6327811846185
"12562",1774455,"Huamani",-0.666667,-77.666667,1988,"Protium sppHuamani1",7,10,1,16.6327811846185
"12563",1774432,"Huamani",-0.666667,-77.666667,1988,"Protium sppHuamani3",6,10,1,11.1013936244645
"12564",1774491,"Huamani",-0.666667,-77.666667,1988,"Protium sppHuamani4",10,10,1,42.0334777355917
"12565",1774433,"Huamani",-0.666667,-77.666667,1988,"Psiguria sppHuamani1",6,10,1,11.8728447760578
"12566",1774415,"Huamani",-0.666667,-77.666667,1988,"Quararibea sppHuamani1",5,10,1,5.9671268706715
"12567",1774469,"Huamani",-0.666667,-77.666667,1988,"Quararibea sppHuamani1",8,10,1,20.4921662410616
"12568",1774492,"Huamani",-0.666667,-77.666667,1988,"Quararibea sppHuamani2",10,10,1,36.5498921435123
"12569",1774456,"Huamani",-0.666667,-77.666667,1988,"Quararibea sppHuamani2",7,10,1,14.4629088786933
"12570",1774457,"Huamani",-0.666667,-77.666667,1988,"Quararibea sppHuamani2",7,10,1,14.4629088786933
"12571",1774470,"Huamani",-0.666667,-77.666667,1988,"Rollinia chrysocarpa",8,10,1,15.2568456109863
"12572",1774561,"Huamani",-0.666667,-77.666667,1988,"Sapium sppHuamani1",47,10,1,1549.22000474241
"12573",1774560,"Huamani",-0.666667,-77.666667,1988,"Sclerolobium sppHuamani1",40,10,1,1365.2433170549
"12574",1774458,"Huamani",-0.666667,-77.666667,1988,"Sclerolobium sppHuamani2",7,10,1,16.4439608813116
"12575",1774493,"Huamani",-0.666667,-77.666667,1988,"Sorocea steinbachii",10,10,1,44.5315300392556
"12576",1774525,"Huamani",-0.666667,-77.666667,1988,"Sorocea steinbachii",15,10,1,125.948391135937
"12577",1774494,"Huamani",-0.666667,-77.666667,1988,"Symplocos sppHuamani1",10,10,1,39.667486817757
"12578",1774526,"Huamani",-0.666667,-77.666667,1988,"Symplocos sppHuamani1",15,10,1,112.191432468149
"12579",1774459,"Huamani",-0.666667,-77.666667,1988,"Symplocos sppHuamani1",7,10,1,15.6965510332928
"12580",1774504,"Huamani",-0.666667,-77.666667,1988,"Tovomita weddeliana",11,10,1,64.6876599870714
"12581",1774516,"Huamani",-0.666667,-77.666667,1988,"Tovomitopsis sppHuamani1",13,10,1,88.2453693578308
"12582",1774434,"Huamani",-0.666667,-77.666667,1988,"Tovomitopsis sppHuamani1",6,10,1,11.8728447760578
"12583",1774460,"Huamani",-0.666667,-77.666667,1988,"Tovomitopsis sppHuamani1",7,10,1,17.7886160854544
"12584",1774534,"Huamani",-0.666667,-77.666667,1988,"Unonopsis sppHuamani1",16,10,1,132.387369557027
"12585",1774563,"Huamani",-0.666667,-77.666667,1988,"Weinmannia sppHuamani1",54,10,1,3075.57271185638
"12586",1774495,"Huamani",-0.666667,-77.666667,1988,"Wettinia sppHuamani1",10,10,1,44.9544420668747
"12587",1774496,"Huamani",-0.666667,-77.666667,1988,"Wettinia sppHuamani1",10,10,1,44.9544420668747
"12588",1774505,"Huamani",-0.666667,-77.666667,1988,"Wettinia sppHuamani1",11,10,1,57.4779368772792
"12589",1774510,"Huamani",-0.666667,-77.666667,1988,"Wettinia sppHuamani1",12,10,1,71.8818677315709
"12590",1774511,"Huamani",-0.666667,-77.666667,1988,"Wettinia sppHuamani1",12,10,1,71.8818677315709
"12591",1774517,"Huamani",-0.666667,-77.666667,1988,"Wettinia sppHuamani1",13,10,1,88.2453693578308
"12592",1774520,"Huamani",-0.666667,-77.666667,1988,"Wettinia sppHuamani1",14,10,1,106.642842955037
"12593",1774521,"Huamani",-0.666667,-77.666667,1988,"Wettinia sppHuamani1",14,10,1,106.642842955037
"12594",1774535,"Huamani",-0.666667,-77.666667,1988,"Wettinia sppHuamani1",16,10,1,149.816881093719
"12595",1774536,"Huamani",-0.666667,-77.666667,1988,"Wettinia sppHuamani1",16,10,1,149.816881093719
"12596",1774537,"Huamani",-0.666667,-77.666667,1988,"Wettinia sppHuamani1",16,10,1,149.816881093719
"12597",1774539,"Huamani",-0.666667,-77.666667,1988,"Wettinia sppHuamani1",17,10,1,174.723120880382
"12598",1774540,"Huamani",-0.666667,-77.666667,1988,"Wettinia sppHuamani1",17,10,1,174.723120880382
"12599",1774541,"Huamani",-0.666667,-77.666667,1988,"Wettinia sppHuamani1",18,10,1,201.923392752356
"12600",1774543,"Huamani",-0.666667,-77.666667,1988,"Wettinia sppHuamani1",19,10,1,231.475127270731
"12601",1774416,"Huamani",-0.666667,-77.666667,1988,"Wettinia sppHuamani1",5,10,1,7.33925173185247
"12602",1774435,"Huamani",-0.666667,-77.666667,1988,"Wettinia sppHuamani1",6,10,1,11.8728447760578
"12603",1774436,"Huamani",-0.666667,-77.666667,1988,"Wettinia sppHuamani1",6,10,1,11.8728447760578
"12604",1774437,"Huamani",-0.666667,-77.666667,1988,"Wettinia sppHuamani1",6,10,1,11.8728447760578
"12605",1774471,"Huamani",-0.666667,-77.666667,1988,"Wettinia sppHuamani1",8,10,1,25.2042850493633
"12606",1774482,"Huamani",-0.666667,-77.666667,1988,"Wettinia sppHuamani1",9,10,1,34.2268321187207
"12607",1774483,"Huamani",-0.666667,-77.666667,1988,"Wettinia sppHuamani1",9,10,1,34.2268321187207
"12608",1774508,"Huamani",-0.666667,-77.666667,1988,"unknown sppHuamani1",12,10,1,71.8818677315709
"12609",1774518,"Huamani",-0.666667,-77.666667,1988,"unknown sppHuamani1",14,10,1,106.642842955037
"12610",1774407,"Huamani",-0.666667,-77.666667,1988,"unknown sppHuamani1",5,10,1,7.33925173185247
"12611",1774452,"Huamani",-0.666667,-77.666667,1988,"unknown sppHuamani1",7,10,1,17.7886160854544
"12612",154513,"24",-0.672496395,-59.9150467,2006,"Albizia pedicellaris",47.10986316,4,1,2069.3460161906
"12613",154542,"24",-0.672496395,-59.9150467,2006,"Allophylus latifolius",10.18591636,4,1,41.4256052036388
"12614",154500,"24",-0.672496395,-59.9150467,2006,"Allophylus latifolius",10.82253613,4,1,48.4343903795026
"12615",154539,"24",-0.672496395,-59.9150467,2006,"Andira micrantha",20.05352283,4,1,427.081902456848
"12616",154533,"24",-0.672496395,-59.9150467,2006,"Aniba terminalis",10.18591636,4,1,43.0610809000153
"12617",154524,"24",-0.672496395,-59.9150467,2006,"Anomalocalyx uleanus",12.41408556,4,1,80.2765047927279
"12618",154468,"24",-0.672496395,-59.9150467,2006,"Anomalocalyx uleanus",13.68732511,4,1,103.056389855105
"12619",154450,"24",-0.672496395,-59.9150467,2006,"Apeiba echinata",12.73239545,4,1,38.2815793679164
"12620",154459,"24",-0.672496395,-59.9150467,2006,"Aptandra tubicina",13.36901522,4,1,119.29921170764
"12621",154487,"24",-0.672496395,-59.9150467,2006,"Aspidosperma carapanauba",34.37746771,4,1,1257.70426897366
"12622",154499,"24",-0.672496395,-59.9150467,2006,"Aspidosperma carapanauba",62.07042781,4,1,5323.3488654039
"12623",154495,"24",-0.672496395,-59.9150467,2006,"Aspidosperma excelsum",75.75775291,4,1,9033.89165586827
"12624",154478,"24",-0.672496395,-59.9150467,2006,"Aspidosperma spruceanum",26.73803044,4,1,676.614624178512
"12625",154396,"24",-0.672496395,-59.9150467,2006,"Astronium lecointei",51.56620156,4,1,3562.42451383926
"12626",154424,"24",-0.672496395,-59.9150467,2006,"Astronium lecointei",55.06761031,4,1,4178.67784219222
"12627",154484,"24",-0.672496395,-59.9150467,2006,"Bocoa viridiflora",14.32394488,4,1,154.213635982561
"12628",154446,"24",-0.672496395,-59.9150467,2006,"Bocoa viridiflora",40.74366543,4,1,2107.80423254922
"12629",154470,"24",-0.672496395,-59.9150467,2006,"Brosimum guianense",21.00845249,4,1,410.52117420852
"12630",154531,"24",-0.672496395,-59.9150467,2006,"Buchenavia parvifolia",70.02817496,4,1,7705.78951361597
"12631",154536,"24",-0.672496395,-59.9150467,2006,"Casearia pitumba",12.41408556,4,1,94.5245815534636
"12632",154410,"24",-0.672496395,-59.9150467,2006,"Chrysophyllum sppSCA1",11.4591559,4,1,70.6570055411545
"12633",154437,"24",-0.672496395,-59.9150467,2006,"Copaifera martii",26.73803044,4,1,555.764282674176
"12634",154535,"24",-0.672496395,-59.9150467,2006,"Cordia fallax",10.18591636,4,1,30.6727211928878
"12635",154509,"24",-0.672496395,-59.9150467,2006,"Couratari multiflora",34.37746771,4,1,782.320627466028
"12636",154543,"24",-0.672496395,-59.9150467,2006,"Cupania hispida",11.4591559,4,1,65.0840756026218
"12637",154395,"24",-0.672496395,-59.9150467,2006,"Diospyros bullata",15.91549431,4,1,167.658515484189
"12638",154521,"24",-0.672496395,-59.9150467,2006,"Diospyros cavalcantei",14.64225476,4,1,135.614752780702
"12639",154408,"24",-0.672496395,-59.9150467,2006,"Duroia macrophylla",13.68732511,4,1,126.630549051143
"12640",154425,"24",-0.672496395,-59.9150467,2006,"Duroia macrophylla",15.27887454,4,1,167.611562287843
"12641",154493,"24",-0.672496395,-59.9150467,2006,"Ecclinusa guianensis",21.32676237,4,1,324.70061581015
"12642",154508,"24",-0.672496395,-59.9150467,2006,"Ecclinusa guianensis",29.9211293,4,1,756.383606282246
"12643",154464,"24",-0.672496395,-59.9150467,2006,"Eschweilera atropetiolata",15.27887454,4,1,165.270080209482
"12644",154529,"24",-0.672496395,-59.9150467,2006,"Eschweilera atropetiolata",25.78310078,4,1,617.696567528634
"12645",154416,"24",-0.672496395,-59.9150467,2006,"Eschweilera collina",12.73239545,4,1,107.008821624931
"12646",154519,"24",-0.672496395,-59.9150467,2006,"Eschweilera collina",24.19155135,4,1,543.18506230241
"12647",154527,"24",-0.672496395,-59.9150467,2006,"Eschweilera collina",26.41972055,4,1,676.875897062654
"12648",154482,"24",-0.672496395,-59.9150467,2006,"Eschweilera collina",29.9211293,4,1,922.492747192476
"12649",154442,"24",-0.672496395,-59.9150467,2006,"Eschweilera coriacea",28.01126998,4,1,850.897711381938
"12650",154434,"24",-0.672496395,-59.9150467,2006,"Eschweilera pedicellata",17.18873385,4,1,264.933895861774
"12651",154387,"24",-0.672496395,-59.9150467,2006,"Eschweilera rhododendrifolia",17.18873385,4,1,242.471355717548
"12652",154492,"24",-0.672496395,-59.9150467,2006,"Eschweilera romeu-cardosoi",10.82253613,4,1,74.383401384422
"12653",154419,"24",-0.672496395,-59.9150467,2006,"Eschweilera romeu-cardosoi",15.59718442,4,1,189.490686536659
"12654",154388,"24",-0.672496395,-59.9150467,2006,"Eschweilera romeu-cardosoi",15.91549431,4,1,199.472011093744
"12655",154398,"24",-0.672496395,-59.9150467,2006,"Eschweilera romeu-cardosoi",17.18873385,4,1,242.471355717548
"12656",154504,"24",-0.672496395,-59.9150467,2006,"Eschweilera wachenheimii",13.36901522,4,1,125.099228975676
"12657",154476,"24",-0.672496395,-59.9150467,2006,"Ferdinandusa elliptica",29.28450953,4,1,740.75902798467
"12658",154429,"24",-0.672496395,-59.9150467,2006,"Fusaea longifolia",10.50422624,4,1,62.5058858198111
"12659",154538,"24",-0.672496395,-59.9150467,2006,"Guarea guidonia",15.59718442,4,1,133.733253611065
"12660",154477,"24",-0.672496395,-59.9150467,2006,"Guarea humaitensis",15.27887454,4,1,167.591389265415
"12661",154430,"24",-0.672496395,-59.9150467,2006,"Guatteria olivacea",13.68732511,4,1,78.6468732637821
"12662",154472,"24",-0.672496395,-59.9150467,2006,"Guatteria olivacea",24.19155135,4,1,331.810839136894
"12663",154461,"24",-0.672496395,-59.9150467,2006,"Helicostylis tomentosa",26.73803044,4,1,561.100745671641
"12664",154443,"24",-0.672496395,-59.9150467,2006,"Hirtella rodriguesii",17.18873385,4,1,233.843337765072
"12665",154460,"24",-0.672496395,-59.9150467,2006,"Inga cayennensis",17.50704374,4,1,168.99036072246
"12666",154481,"24",-0.672496395,-59.9150467,2006,"Inga grandiflora",22.91831181,4,1,360.743077246209
"12667",154431,"24",-0.672496395,-59.9150467,2006,"Inga melinonis",10.18591636,4,1,43.0610809000153
"12668",154452,"24",-0.672496395,-59.9150467,2006,"Inga melinonis",10.82253613,4,1,50.3465716969533
"12669",154414,"24",-0.672496395,-59.9150467,2006,"Inga obidensis",12.73239545,4,1,81.370111087251
"12670",154411,"24",-0.672496395,-59.9150467,2006,"Lacistema aggregatum",10.50422624,4,1,43.8707039849151
"12671",154512,"24",-0.672496395,-59.9150467,2006,"Lacunaria jenmanii",10.50422624,4,1,67.1832789118962
"12672",154444,"24",-0.672496395,-59.9150467,2006,"Lacunaria jenmanii",11.77746579,4,1,90.1798014934945
"12673",154479,"24",-0.672496395,-59.9150467,2006,"Lecythis parvifructa",24.19155135,4,1,519.060034055362
"12674",154453,"24",-0.672496395,-59.9150467,2006,"Lecythis poiteaui",10.82253613,4,1,72.4516920628237
"12675",154403,"24",-0.672496395,-59.9150467,2006,"Licania apetala",12.41408556,4,1,98.4972924852118
"12676",154409,"24",-0.672496395,-59.9150467,2006,"Licania egleri",12.73239545,4,1,112.242517228818
"12677",154445,"24",-0.672496395,-59.9150467,2006,"Licania heteromorpha",11.77746579,4,1,91.537493710907
"12678",154393,"24",-0.672496395,-59.9150467,2006,"Licania heteromorpha",20.6901426,4,1,383.360913259974
"12679",154422,"24",-0.672496395,-59.9150467,2006,"Licania sothersiae",17.82535363,4,1,269.921470994633
"12680",154397,"24",-0.672496395,-59.9150467,2006,"Manilkara bidentata",11.77746579,4,1,97.3548748396923
"12681",154449,"24",-0.672496395,-59.9150467,2006,"Manilkara bidentata",13.05070533,4,1,126.655202604766
"12682",154389,"24",-0.672496395,-59.9150467,2006,"Manilkara elata",16.87042397,4,1,246.648702030465
"12683",154502,"24",-0.672496395,-59.9150467,2006,"Mezilaurus itauba",13.05070533,4,1,109.373550254332
"12684",154532,"24",-0.672496395,-59.9150467,2006,"Micrandropsis scleroxylon",10.18591636,4,1,48.2629914189285
"12685",154457,"24",-0.672496395,-59.9150467,2006,"Micrandropsis scleroxylon",19.73521294,4,1,260.778802629809
"12686",154404,"24",-0.672496395,-59.9150467,2006,"Micrandropsis scleroxylon",21.32676237,4,1,316.986071299552
"12687",154473,"24",-0.672496395,-59.9150467,2006,"Micrandropsis scleroxylon",21.96338215,4,1,341.291424430341
"12688",154507,"24",-0.672496395,-59.9150467,2006,"Micrandropsis scleroxylon",21.96338215,4,1,341.291424430341
"12689",154520,"24",-0.672496395,-59.9150467,2006,"Micrandropsis scleroxylon",22.28169203,4,1,353.841087827078
"12690",154428,"24",-0.672496395,-59.9150467,2006,"Micrandropsis scleroxylon",23.23662169,4,1,393.096780609591
"12691",154438,"24",-0.672496395,-59.9150467,2006,"Micropholis casiquiarensis",50.29296202,4,1,2827.15748669537
"12692",154534,"24",-0.672496395,-59.9150467,2006,"Micropholis guyanensis",17.18873385,4,1,196.651888823942
"12693",154463,"24",-0.672496395,-59.9150467,2006,"Minquartia guianensis",41.69859509,4,1,2112.02090027965
"12694",154528,"24",-0.672496395,-59.9150467,2006,"Mouriri collocarpa",15.91549431,4,1,201.266373406183
"12695",154498,"24",-0.672496395,-59.9150467,2006,"Mouriri huberi",22.28169203,4,1,448.926049221155
