,Mean_R2,StDev_R2,ModelName,numberOfTrees,variablesPerSplit,minLeafPopulation,bagFraction,maxNodes,type
0,0.39276445472485944,0.03753120378345581,GridSeach_Model_15_14_90,200,15,14,0.632,90,Classifier.smileRandomForest
