,Mean_R2,StDev_R2,ModelName,numberOfTrees,variablesPerSplit,minLeafPopulation,bagFraction,maxNodes,type
0,0.38844700116310793,0.04784075683441763,GridSeach_Model_18_16_80,200,18,16,0.632,80,Classifier.smileRandomForest
