,Mean_R2,StDev_R2,ModelName,numberOfTrees,variablesPerSplit,minLeafPopulation,bagFraction,maxNodes,type
0,0.39631368133473077,0.0626864472940783,GridSeach_Model_18_16_90,200,18,16,0.632,90,Classifier.smileRandomForest
