,Mean_R2,StDev_R2,ModelName,numberOfTrees,variablesPerSplit,minLeafPopulation,bagFraction,maxNodes,type
0,0.37743244210011295,0.04613254843249669,GridSeach_Model_18_18_70,200,18,18,0.632,70,Classifier.smileRandomForest
