,Mean_R2,StDev_R2,ModelName,numberOfTrees,variablesPerSplit,minLeafPopulation,bagFraction,maxNodes,type
0,0.3857717707920748,0.04998291986098168,GridSeach_Model_18_18_90,200,18,18,0.632,90,Classifier.smileRandomForest
