,Mean_R2,StDev_R2,ModelName,numberOfTrees,variablesPerSplit,minLeafPopulation,bagFraction,maxNodes,type
0,0.3864729912117718,0.043942094457760254,GridSeach_Model_9_12_90,200,9,12,0.632,90,Classifier.smileRandomForest
