,Mean_R2,StDev_R2,ModelName,numberOfTrees,variablesPerSplit,minLeafPopulation,bagFraction,maxNodes,type
0,0.37517211906085307,0.04399805480602262,GridSeach_Model_15_18_90,200,15,18,0.632,90,Classifier.smileRandomForest
