,Mean_R2,StDev_R2,ModelName,numberOfTrees,variablesPerSplit,minLeafPopulation,bagFraction,maxNodes,type
0,0.9165150255817579,0.014260242128378176,GridSeach_Model_18_6_90,200,18,6,0.632,90,Classifier.smileRandomForest
