,Mean_R2,StDev_R2,ModelName,numberOfTrees,variablesPerSplit,minLeafPopulation,bagFraction,maxNodes,type
0,0.9182244060468706,0.01412933590509107,GridSeach_Model_12_10_90,200,12,10,0.632,90,Classifier.smileRandomForest
