,Mean_R2,StDev_R2,ModelName,numberOfTrees,variablesPerSplit,minLeafPopulation,bagFraction,maxNodes,type
0,0.8705902700507636,0.0196937050216721,GridSeach_Model_15_12_90,200,15,12,0.632,90,Classifier.smileRandomForest
