,Mean_R2,StDev_R2,ModelName,numberOfTrees,variablesPerSplit,minLeafPopulation,bagFraction,maxNodes,type
0,0.8714687194927991,0.0063742003311090265,GridSeach_Model_18_16_90,200,18,16,0.632,90,Classifier.smileRandomForest
