,Mean_R2,StDev_R2,ModelName,numberOfTrees,variablesPerSplit,minLeafPopulation,bagFraction,maxNodes,type
0,0.8697097158328221,0.0204647930353191,GridSeach_Model_18_8_70,200,18,8,0.632,70,Classifier.smileRandomForest
