,Mean_R2,StDev_R2,ModelName,numberOfTrees,variablesPerSplit,minLeafPopulation,bagFraction,maxNodes,type
0,0.8783720009028635,0.011375727699698765,GridSeach_Model_18_12_80,200,18,12,0.632,80,Classifier.smileRandomForest
