,Mean_R2,StDev_R2,ModelName,numberOfTrees,variablesPerSplit,minLeafPopulation,bagFraction,maxNodes,type
0,0.8771770397358596,0.013760664976020916,GridSeach_Model_18_10_90,200,18,10,0.632,90,Classifier.smileRandomForest
