,Present,PresentPotential,AbsolutePotential,PlantedPotential
0,227.52311379968435,274.44970964323954,301.24089809270964,4.988349072133249
1,7.880396817374582,11.328311345752336,20.103672806429547,0.14291811513533606
2,3.0882169401367077,4.507792990983535,5.613757435934593,0.058408530486275166
3,60.14147687524969,74.26954372453143,98.69549312697282,2.4094030800377473
4,31.33387971077029,35.673378602608445,39.37592157173189,0.5504176052683277
5,103.90222972266618,125.50661888622051,132.92861585529377,4.681720125587002e-05
6,47.259514030875884,75.56570108206851,121.20578976015197,0.447468495649086
7,7.153926003350479,9.068677787643896,34.52060474850349,0.0489581962018539
8,1.8260469908176582,3.1121364201587314,4.605360014775403,0.01986908490632483
9,3.9357167665924604,6.750267010026607,15.152684074325856,0.14040586094672253
10,9.499304455151936,15.622516735258415,24.71654568554452,3.873932529972564e-06
11,3.388736184897622,5.506270143738826,12.269168242486506,0.5247061877185696
12,2.1949129648596233,4.10251600085822,38.83880206850422,0.04073705936676524
13,1.6328091566412968,2.5749448311002423,3.065390569859412,0.07930800186752106
sum,510.76028041906875,648.0383852041892,852.3327040532239,9.450999980851563
