,Present,PresentPotential,AbsolutePotential,PlantedPotential
0,284.93336577932166,321.40058708629317,353.387488284179,3.959932479950355
1,9.605109911886398,13.146586462904347,22.021975290757307,0.18990044317367605
2,3.751965437639748,5.512980700845843,6.836667870852838,0.12876148691708103
3,53.92245389805091,67.32895478283912,91.08060710054932,2.382030904736687
4,25.30113154133963,31.105444470873078,34.922612379696936,0.9960733295683589
5,52.49838793920593,57.45087567300926,61.68573118830421,4.4288092839098185e-05
6,57.83960319417285,81.63331297300743,117.64344495479564,0.32048677104080875
7,4.860283911444265,5.855831559334744,22.20420010536809,0.025916569214216898
8,2.113577999172995,2.921732843268613,4.102949807705395,0.022746210211854377
9,4.680864623750088,6.621132002274075,10.664226562992635,0.10594096053376449
10,6.519329388046915,7.026069436963818,10.396057971777417,4.866234061096404e-06
11,2.8474039174915298,3.913677775386211,7.906096147950253,0.2752521984200243
12,2.5695289816162625,3.6903631650202158,15.349616837283149,0.02542608439513451
13,2.9314254155195822,3.5923556989766485,4.202854576345525,0.05211806444515773
sum,514.3744319386587,611.1999046309966,762.4045290785579,8.484634656934018
