Name_submitted,Name_matched,Author_matched,Overall_score,Taxonomic_status,Accepted_name,Accepted_author,Accepted_family,Source,Warnings,Accepted_name_lsid
"763"",""Macaranga trachyphylla",Macaranga trachyphylla,,0.9,Accepted,Macaranga trachyphylla,Airy Shaw,Euphorbiaceae,tpl, ,
"764"",""Macaranga trachyphylla",Macaranga trachyphylla,,0.9,Accepted,Macaranga trachyphylla,Airy Shaw,Euphorbiaceae,tpl, ,
"765"",""Macaranga trachyphylla",Macaranga trachyphylla,,0.9,Accepted,Macaranga trachyphylla,Airy Shaw,Euphorbiaceae,tpl, ,
"766"",""Macaranga trachyphylla",Macaranga trachyphylla,,0.9,Accepted,Macaranga trachyphylla,Airy Shaw,Euphorbiaceae,tpl, ,
"767"",""Macaranga trachyphylla",Macaranga trachyphylla,,0.9,Accepted,Macaranga trachyphylla,Airy Shaw,Euphorbiaceae,tpl, ,
"768"",""Macaranga trachyphylla",Macaranga trachyphylla,,0.9,Accepted,Macaranga trachyphylla,Airy Shaw,Euphorbiaceae,tpl, ,
"769"",""Santiria apiculata",Santiria apiculata,,0.9,No opinion,,,,tpl, ,
"770"",""Kokoona ovatolanceolata",Kokoona ovatolanceolata,,0.9,No opinion,,,,tpl, ,
"771"",""Garcinia penangiana",Garcinia penangiana,,0.9,Accepted,Garcinia penangiana,Pierre,Clusiaceae,tpl, ,
"772"",""Dryobalanops beccarii",Dryobalanops beccarii,,0.9,Accepted,Dryobalanops beccarii,Dyer,Dipterocarpaceae,tpl, ,
"773"",""Shorea andulensis",Shorea andulensis,,0.9,No opinion,,,,tpl, ,
"774"",""Shorea cf. stenoptera",Shorea stenoptera,,0.9,No opinion,,,,tpl;tropicos, ,
"775"",""Shorea parvifolia",Shorea parvifolia,,0.9,No opinion,,,,tpl, ,
"776"",""Shorea parvifolia",Shorea parvifolia,,0.9,No opinion,,,,tpl, ,
"777"",""Macaranga costulata",Macaranga costulata,,0.9,Accepted,Macaranga costulata,Pax & K.Hoffm.,Euphorbiaceae,tpl, ,
"778"",""Macaranga trachyphylla",Macaranga trachyphylla,,0.9,Accepted,Macaranga trachyphylla,Airy Shaw,Euphorbiaceae,tpl, ,
"779"",""Endospermum cf. diadenum",Endospermum diadenum,,0.9,Accepted,Endospermum diadenum,(Miq.) Airy Shaw,Euphorbiaceae,tpl;tropicos, ,
"780"",""Litsea castanea",Litsea castanea,,0.9,Accepted,Litsea castanea,Hook.f.,Lauraceae,tpl, ,
"781"",""Litsea cauliflora",Litsea cauliflora,,0.9,No opinion,,,,tpl;tropicos, [Ambiguous match] ,
"782"",""Aglaia affinis",Aglaia affinis,,0.9,Synonym,Aglaia odoratissima,Blume,Meliaceae,tpl, ,
"783"",""Aglaia bernardoi",Aglaia bernardoi,,0.9,Synonym,Aglaia grandis,Korth. ex Miq.,Meliaceae,tpl, ,
"784"",""Walsura pinnata",Walsura pinnata,,0.9,Accepted,Walsura pinnata,Hassk.,Meliaceae,tpl;tropicos, ,
"785"",""Xylocarpus sp.",Xylocarpus,,0.9,Accepted,Xylocarpus,,Meliaceae,tpl;usda, ,
"786"",""Ficus sp.",Ficus,,0.9,Accepted,Ficus,,Moraceae,tpl, ,
"787"",""Endocomia rufirachis",Endocomia rufirachis,,0.9,Accepted,Endocomia rufirachis,(Sinclair) W.J.de Wilde,Myristicaceae,tpl, ,
"788"",""Xanthophyllum stipitatum",Xanthophyllum stipitatum,,0.9,Accepted,Xanthophyllum stipitatum,A.W.Benn.,Polygalaceae,tpl, ,
"789"",""Adina sp.",Adina,,0.9,Accepted,Adina,,Rubiaceae,tpl, ,
"790"",""Arytera littoralis",Arytera littoralis,,0.9,Accepted,Arytera littoralis,Blume,Sapindaceae,tpl;tropicos, ,
"791"",""Adinandra dumosa",Adinandra dumosa,,0.9,Accepted,Adinandra dumosa,Jack,Pentaphylacaceae,tpl, [Ambiguous match] ,
"792"",""Adinandra dumosa",Adinandra dumosa,,0.9,Accepted,Adinandra dumosa,Jack,Pentaphylacaceae,tpl, [Ambiguous match] ,
"793"",""Trema sp.",Trema,,0.9,Accepted,Trema,,Cannabaceae,tpl;usda, ,
"794"",""Trema sp.",Trema,,0.9,Accepted,Trema,,Cannabaceae,tpl;usda, ,
"795"",""Shorea parvifolia",Shorea parvifolia,,0.9,No opinion,,,,tpl, ,
"796"",""Shorea parvifolia",Shorea parvifolia,,0.9,No opinion,,,,tpl, ,
"797"",""Shorea parvifolia",Shorea parvifolia,,0.9,No opinion,,,,tpl, ,
"798"",""Shorea parvifolia",Shorea parvifolia,,0.9,No opinion,,,,tpl, ,
"799"",""Shorea parvifolia",Shorea parvifolia,,0.9,No opinion,,,,tpl, ,
"800"",""Shorea parvifolia",Shorea parvifolia,,0.9,No opinion,,,,tpl, ,
"801"",""Shorea parvifolia",Shorea parvifolia,,0.9,No opinion,,,,tpl, ,
"802"",""Shorea parvifolia",Shorea parvifolia,,0.9,No opinion,,,,tpl, ,
"803"",""Shorea parvifolia",Shorea parvifolia,,0.9,No opinion,,,,tpl, ,
"804"",""Shorea parvifolia",Shorea parvifolia,,0.9,No opinion,,,,tpl, ,
"805"",""Shorea parvifolia",Shorea parvifolia,,0.9,No opinion,,,,tpl, ,
"806"",""Shorea parvifolia",Shorea parvifolia,,0.9,No opinion,,,,tpl, ,
"807"",""Shorea parvifolia",Shorea parvifolia,,0.9,No opinion,,,,tpl, ,
"808"",""Shorea parvifolia",Shorea parvifolia,,0.9,No opinion,,,,tpl, ,
"809"",""Shorea parvifolia",Shorea parvifolia,,0.9,No opinion,,,,tpl, ,
"810"",""Shorea ovata",Shorea ovata,,0.9,No opinion,,,,tpl, ,
"811"",""Shorea ovata",Shorea ovata,,0.9,No opinion,,,,tpl, ,
"812"",""Shorea ovata",Shorea ovata,,0.9,No opinion,,,,tpl, ,
"813"",""Shorea ovata",Shorea ovata,,0.9,No opinion,,,,tpl, ,
"814"",""Shorea ovata",Shorea ovata,,0.9,No opinion,,,,tpl, ,
"815"",""Shorea ovata",Shorea ovata,,0.9,No opinion,,,,tpl, ,
"816"",""Shorea ovata",Shorea ovata,,0.9,No opinion,,,,tpl, ,
"817"",""Eucalyptus urophylla * Eucalyptus grandis (clone)",Eucalyptus urophylla,,0.9,Accepted,Eucalyptus urophylla,S.T.Blake,Myrtaceae,tpl, ,
"818"",""Eucalyptus urophylla * Eucalyptus grandis (clone)",Eucalyptus urophylla,,0.9,Accepted,Eucalyptus urophylla,S.T.Blake,Myrtaceae,tpl, ,
"819"",""Eucalyptus urophylla * Eucalyptus grandis (clone)",Eucalyptus urophylla,,0.9,Accepted,Eucalyptus urophylla,S.T.Blake,Myrtaceae,tpl, ,
"820"",""Eucalyptus urophylla * Eucalyptus grandis (clone)",Eucalyptus urophylla,,0.9,Accepted,Eucalyptus urophylla,S.T.Blake,Myrtaceae,tpl, ,
"821"",""Eucalyptus urophylla * Eucalyptus grandis (clone)",Eucalyptus urophylla,,0.9,Accepted,Eucalyptus urophylla,S.T.Blake,Myrtaceae,tpl, ,
"822"",""Eucalyptus urophylla * Eucalyptus grandis (clone)",Eucalyptus urophylla,,0.9,Accepted,Eucalyptus urophylla,S.T.Blake,Myrtaceae,tpl, ,
"823"",""Eucalyptus urophylla * Eucalyptus grandis (clone)",Eucalyptus urophylla,,0.9,Accepted,Eucalyptus urophylla,S.T.Blake,Myrtaceae,tpl, ,
"824"",""Eucalyptus urophylla * Eucalyptus grandis (clone)",Eucalyptus urophylla,,0.9,Accepted,Eucalyptus urophylla,S.T.Blake,Myrtaceae,tpl, ,
"825"",""Eucalyptus urophylla * Eucalyptus grandis (clone)",Eucalyptus urophylla,,0.9,Accepted,Eucalyptus urophylla,S.T.Blake,Myrtaceae,tpl, ,
"826"",""Eucalyptus urophylla * Eucalyptus grandis (clone)",Eucalyptus urophylla,,0.9,Accepted,Eucalyptus urophylla,S.T.Blake,Myrtaceae,tpl, ,
"827"",""Eucalyptus urophylla * Eucalyptus grandis (clone)",Eucalyptus urophylla,,0.9,Accepted,Eucalyptus urophylla,S.T.Blake,Myrtaceae,tpl, ,
"828"",""Eucalyptus urophylla * Eucalyptus grandis (clone)",Eucalyptus urophylla,,0.9,Accepted,Eucalyptus urophylla,S.T.Blake,Myrtaceae,tpl, ,
"829"",""Eucalyptus urophylla * Eucalyptus grandis (clone)",Eucalyptus urophylla,,0.9,Accepted,Eucalyptus urophylla,S.T.Blake,Myrtaceae,tpl, ,
"830"",""Eucalyptus urophylla * Eucalyptus grandis (clone)",Eucalyptus urophylla,,0.9,Accepted,Eucalyptus urophylla,S.T.Blake,Myrtaceae,tpl, ,
"831"",""Eucalyptus urophylla * Eucalyptus grandis (clone)",Eucalyptus urophylla,,0.9,Accepted,Eucalyptus urophylla,S.T.Blake,Myrtaceae,tpl, ,
"832"",""Gallesia integrifolia",Gallesia integrifolia,,0.9,Accepted,Gallesia integrifolia,(Spreng.) Harms,Phytolaccaceae,tpl;tropicos, ,
"833"",""Gallesia integrifolia",Gallesia integrifolia,,0.9,Accepted,Gallesia integrifolia,(Spreng.) Harms,Phytolaccaceae,tpl;tropicos, ,
"834"",""Gallesia integrifolia",Gallesia integrifolia,,0.9,Accepted,Gallesia integrifolia,(Spreng.) Harms,Phytolaccaceae,tpl;tropicos, ,
"835"",""Gallesia integrifolia",Gallesia integrifolia,,0.9,Accepted,Gallesia integrifolia,(Spreng.) Harms,Phytolaccaceae,tpl;tropicos, ,
"836"",""Gallesia integrifolia",Gallesia integrifolia,,0.9,Accepted,Gallesia integrifolia,(Spreng.) Harms,Phytolaccaceae,tpl;tropicos, ,
"837"",""Gallesia integrifolia",Gallesia integrifolia,,0.9,Accepted,Gallesia integrifolia,(Spreng.) Harms,Phytolaccaceae,tpl;tropicos, ,
"838"",""Gallesia integrifolia",Gallesia integrifolia,,0.9,Accepted,Gallesia integrifolia,(Spreng.) Harms,Phytolaccaceae,tpl;tropicos, ,
"839"",""Gallesia integrifolia",Gallesia integrifolia,,0.9,Accepted,Gallesia integrifolia,(Spreng.) Harms,Phytolaccaceae,tpl;tropicos, ,
"840"",""Gallesia integrifolia",Gallesia integrifolia,,0.9,Accepted,Gallesia integrifolia,(Spreng.) Harms,Phytolaccaceae,tpl;tropicos, ,
"841"",""Gallesia integrifolia",Gallesia integrifolia,,0.9,Accepted,Gallesia integrifolia,(Spreng.) Harms,Phytolaccaceae,tpl;tropicos, ,
"842"",""Pterogyne nitens",Pterogyne nitens,,0.9,No opinion,,,,tpl, ,
"843"",""Pterogyne nitens",Pterogyne nitens,,0.9,No opinion,,,,tpl, ,
"844"",""Pterogyne nitens",Pterogyne nitens,,0.9,No opinion,,,,tpl, ,
"845"",""Pterogyne nitens",Pterogyne nitens,,0.9,No opinion,,,,tpl, ,
"846"",""Pterogyne nitens",Pterogyne nitens,,0.9,No opinion,,,,tpl, ,
"847"",""Pterogyne nitens",Pterogyne nitens,,0.9,No opinion,,,,tpl, ,
"848"",""Pterogyne nitens",Pterogyne nitens,,0.9,No opinion,,,,tpl, ,
"849"",""Pterogyne nitens",Pterogyne nitens,,0.9,No opinion,,,,tpl, ,
"850"",""Pterogyne nitens",Pterogyne nitens,,0.9,No opinion,,,,tpl, ,
"851"",""Pterogyne nitens",Pterogyne nitens,,0.9,No opinion,,,,tpl, ,
"852"",""Ampelocera ruizii",Ampelocera ruizii,,0.9,Accepted,Ampelocera ruizii,Klotzsch,Ulmaceae,tpl;tropicos, ,
"853"",""Ampelocera ruizii",Ampelocera ruizii,,0.9,Accepted,Ampelocera ruizii,Klotzsch,Ulmaceae,tpl;tropicos, ,
"854"",""Ampelocera ruizii",Ampelocera ruizii,,0.9,Accepted,Ampelocera ruizii,Klotzsch,Ulmaceae,tpl;tropicos, ,
"855"",""Ampelocera ruizii",Ampelocera ruizii,,0.9,Accepted,Ampelocera ruizii,Klotzsch,Ulmaceae,tpl;tropicos, ,
"856"",""Ampelocera ruizii",Ampelocera ruizii,,0.9,Accepted,Ampelocera ruizii,Klotzsch,Ulmaceae,tpl;tropicos, ,
"857"",""Ampelocera ruizii",Ampelocera ruizii,,0.9,Accepted,Ampelocera ruizii,Klotzsch,Ulmaceae,tpl;tropicos, ,
"858"",""Ampelocera ruizii",Ampelocera ruizii,,0.9,Accepted,Ampelocera ruizii,Klotzsch,Ulmaceae,tpl;tropicos, ,
"859"",""Ampelocera ruizii",Ampelocera ruizii,,0.9,Accepted,Ampelocera ruizii,Klotzsch,Ulmaceae,tpl;tropicos, ,
"860"",""Ampelocera ruizii",Ampelocera ruizii,,0.9,Accepted,Ampelocera ruizii,Klotzsch,Ulmaceae,tpl;tropicos, ,
"861"",""Ampelocera ruizii",Ampelocera ruizii,,0.9,Accepted,Ampelocera ruizii,Klotzsch,Ulmaceae,tpl;tropicos, ,
"862"",""Combretum leprosum",Combretum leprosum,,0.9,Accepted,Combretum leprosum,Mart.,Combretaceae,tpl;tropicos, ,
"863"",""Combretum leprosum",Combretum leprosum,,0.9,Accepted,Combretum leprosum,Mart.,Combretaceae,tpl;tropicos, ,
"864"",""Combretum leprosum",Combretum leprosum,,0.9,Accepted,Combretum leprosum,Mart.,Combretaceae,tpl;tropicos, ,
"865"",""Combretum leprosum",Combretum leprosum,,0.9,Accepted,Combretum leprosum,Mart.,Combretaceae,tpl;tropicos, ,
"866"",""Combretum leprosum",Combretum leprosum,,0.9,Accepted,Combretum leprosum,Mart.,Combretaceae,tpl;tropicos, ,
"867"",""Combretum leprosum",Combretum leprosum,,0.9,Accepted,Combretum leprosum,Mart.,Combretaceae,tpl;tropicos, ,
"868"",""Combretum leprosum",Combretum leprosum,,0.9,Accepted,Combretum leprosum,Mart.,Combretaceae,tpl;tropicos, ,
"869"",""Combretum leprosum",Combretum leprosum,,0.9,Accepted,Combretum leprosum,Mart.,Combretaceae,tpl;tropicos, ,
"870"",""Combretum leprosum",Combretum leprosum,,0.9,Accepted,Combretum leprosum,Mart.,Combretaceae,tpl;tropicos, ,
"871"",""Combretum leprosum",Combretum leprosum,,0.9,Accepted,Combretum leprosum,Mart.,Combretaceae,tpl;tropicos, ,
"872"",""Jacaratia sp.",Jacaratia,,0.9,Accepted,Jacaratia,,Caricaceae,tpl, ,
"873"",""Jacaratia sp.",Jacaratia,,0.9,Accepted,Jacaratia,,Caricaceae,tpl, ,
"874"",""Jacaratia sp.",Jacaratia,,0.9,Accepted,Jacaratia,,Caricaceae,tpl, ,
"875"",""Jacaratia sp.",Jacaratia,,0.9,Accepted,Jacaratia,,Caricaceae,tpl, ,
"876"",""Jacaratia sp.",Jacaratia,,0.9,Accepted,Jacaratia,,Caricaceae,tpl, ,
"877"",""Rollinia herzogii",No suitable matches found.,,0,,,,,, ,
"878"",""Rollinia herzogii",Rollinia herzogii,,0.9,Accepted,Rollinia herzogii,R.E. Fr.,Annonaceae,tpl, ,
"879"",""Rollinia herzogii",Rollinia herzogii,,0.9,Accepted,Rollinia herzogii,R.E. Fr.,Annonaceae,tpl, ,
"880"",""Rollinia herzogii",Rollinia herzogii,,0.9,Accepted,Rollinia herzogii,R.E. Fr.,Annonaceae,tpl, ,
"881"",""Rollinia herzogii",Rollinia herzogii,,0.9,Accepted,Rollinia herzogii,R.E. Fr.,Annonaceae,tpl, ,
"882"",""Rollinia herzogii",Rollinia herzogii,,0.9,Accepted,Rollinia herzogii,R.E. Fr.,Annonaceae,tpl, ,
"883"",""Rollinia herzogii",Rollinia herzogii,,0.9,Accepted,Rollinia herzogii,R.E. Fr.,Annonaceae,tpl, ,
"884"",""Rollinia herzogii",Rollinia herzogii,,0.9,Accepted,Rollinia herzogii,R.E. Fr.,Annonaceae,tpl, ,
"885"",""Rollinia herzogii",Rollinia herzogii,,0.9,Accepted,Rollinia herzogii,R.E. Fr.,Annonaceae,tpl, ,
"886"",""Rollinia herzogii",Rollinia herzogii,,0.9,Accepted,Rollinia herzogii,R.E. Fr.,Annonaceae,tpl, ,
"887"",""Erythroxylum daphnites",Erythroxylum daphnites,,0.9,Accepted,Erythroxylum daphnites,Mart.,Erythroxylaceae,tpl;tropicos, ,
"888"",""Erythroxylum daphnites",Erythroxylum daphnites,,0.9,Accepted,Erythroxylum daphnites,Mart.,Erythroxylaceae,tpl;tropicos, ,
"889"",""Erythroxylum daphnites",Erythroxylum daphnites,,0.9,Accepted,Erythroxylum daphnites,Mart.,Erythroxylaceae,tpl;tropicos, ,
"890"",""Erythroxylum daphnites",Erythroxylum daphnites,,0.9,Accepted,Erythroxylum daphnites,Mart.,Erythroxylaceae,tpl;tropicos, ,
"891"",""Erythroxylum daphnites",Erythroxylum daphnites,,0.9,Accepted,Erythroxylum daphnites,Mart.,Erythroxylaceae,tpl;tropicos, ,
"892"",""Erythroxylum daphnites",Erythroxylum daphnites,,0.9,Accepted,Erythroxylum daphnites,Mart.,Erythroxylaceae,tpl;tropicos, ,
"893"",""Erythroxylum daphnites",Erythroxylum daphnites,,0.9,Accepted,Erythroxylum daphnites,Mart.,Erythroxylaceae,tpl;tropicos, ,
"894"",""Erythroxylum daphnites",Erythroxylum daphnites,,0.9,Accepted,Erythroxylum daphnites,Mart.,Erythroxylaceae,tpl;tropicos, ,
"895"",""Erythroxylum daphnites",Erythroxylum daphnites,,0.9,Accepted,Erythroxylum daphnites,Mart.,Erythroxylaceae,tpl;tropicos, ,
"896"",""Bougainvillea modesta",Bougainvillea modesta,,0.9,Accepted,Bougainvillea modesta,Heimerl,Nyctaginaceae,tpl;tropicos, ,
"897"",""Bougainvillea modesta",Bougainvillea modesta,,0.9,Accepted,Bougainvillea modesta,Heimerl,Nyctaginaceae,tpl;tropicos, ,
"898"",""Bougainvillea modesta",Bougainvillea modesta,,0.9,Accepted,Bougainvillea modesta,Heimerl,Nyctaginaceae,tpl;tropicos, ,
"899"",""Bougainvillea modesta",Bougainvillea modesta,,0.9,Accepted,Bougainvillea modesta,Heimerl,Nyctaginaceae,tpl;tropicos, ,
"900"",""Bougainvillea modesta",Bougainvillea modesta,,0.9,Accepted,Bougainvillea modesta,Heimerl,Nyctaginaceae,tpl;tropicos, ,
"901"",""Anadenanthera colubrina",Anadenanthera colubrina,,0.9,Accepted,Anadenanthera colubrina,(Vell.)Brenan,Fabaceae,ildis, ,
"902"",""Anadenanthera colubrina",Anadenanthera colubrina,,0.9,Accepted,Anadenanthera colubrina,(Vell.)Brenan,Fabaceae,ildis, ,
"903"",""Anadenanthera colubrina",Anadenanthera colubrina,,0.9,Accepted,Anadenanthera colubrina,(Vell.)Brenan,Fabaceae,ildis, ,
"904"",""Anadenanthera colubrina",Anadenanthera colubrina,,0.9,Accepted,Anadenanthera colubrina,(Vell.)Brenan,Fabaceae,ildis, ,
"905"",""Anadenanthera colubrina",Anadenanthera colubrina,,0.9,Accepted,Anadenanthera colubrina,(Vell.)Brenan,Fabaceae,ildis, ,
"906"",""Anadenanthera colubrina",Anadenanthera colubrina,,0.9,Accepted,Anadenanthera colubrina,(Vell.)Brenan,Fabaceae,ildis, ,
"907"",""Anadenanthera colubrina",Anadenanthera colubrina,,0.9,Accepted,Anadenanthera colubrina,(Vell.)Brenan,Fabaceae,ildis, ,
"908"",""Anadenanthera colubrina",Anadenanthera colubrina,,0.9,Accepted,Anadenanthera colubrina,(Vell.)Brenan,Fabaceae,ildis, ,
"909"",""Anadenanthera colubrina",Anadenanthera colubrina,,0.9,Accepted,Anadenanthera colubrina,(Vell.)Brenan,Fabaceae,ildis, ,
"910"",""Anadenanthera colubrina",Anadenanthera colubrina,,0.9,Accepted,Anadenanthera colubrina,(Vell.)Brenan,Fabaceae,ildis, ,
"911"",""Casearia gossypiosperma",Casearia gossypiosperma,,0.9,Accepted,Casearia gossypiosperma,Briq.,Salicaceae,tpl;tropicos, ,
"912"",""Casearia gossypiosperma",Casearia gossypiosperma,,0.9,Accepted,Casearia gossypiosperma,Briq.,Salicaceae,tpl;tropicos, ,
"913"",""Casearia gossypiosperma",Casearia gossypiosperma,,0.9,Accepted,Casearia gossypiosperma,Briq.,Salicaceae,tpl;tropicos, ,
"914"",""Casearia gossypiosperma",Casearia gossypiosperma,,0.9,Accepted,Casearia gossypiosperma,Briq.,Salicaceae,tpl;tropicos, ,
"915"",""Casearia gossypiosperma",Casearia gossypiosperma,,0.9,Accepted,Casearia gossypiosperma,Briq.,Salicaceae,tpl;tropicos, ,
"916"",""Casearia gossypiosperma",Casearia gossypiosperma,,0.9,Accepted,Casearia gossypiosperma,Briq.,Salicaceae,tpl;tropicos, ,
"917"",""Casearia gossypiosperma",Casearia gossypiosperma,,0.9,Accepted,Casearia gossypiosperma,Briq.,Salicaceae,tpl;tropicos, ,
"918"",""Casearia gossypiosperma",Casearia gossypiosperma,,0.9,Accepted,Casearia gossypiosperma,Briq.,Salicaceae,tpl;tropicos, ,
"919"",""Casearia gossypiosperma",Casearia gossypiosperma,,0.9,Accepted,Casearia gossypiosperma,Briq.,Salicaceae,tpl;tropicos, ,
"920"",""Casearia gossypiosperma",Casearia gossypiosperma,,0.9,Accepted,Casearia gossypiosperma,Briq.,Salicaceae,tpl;tropicos, ,
"921"",""Phyllostylon rhamnoides",Phyllostylon rhamnoides,,0.9,Accepted,Phyllostylon rhamnoides,(J.Poiss.) Taub.,Ulmaceae,tpl, ,
"922"",""Phyllostylon rhamnoides",Phyllostylon rhamnoides,,0.9,Accepted,Phyllostylon rhamnoides,(J.Poiss.) Taub.,Ulmaceae,tpl, ,
"923"",""Phyllostylon rhamnoides",Phyllostylon rhamnoides,,0.9,Accepted,Phyllostylon rhamnoides,(J.Poiss.) Taub.,Ulmaceae,tpl, ,
"924"",""Phyllostylon rhamnoides",Phyllostylon rhamnoides,,0.9,Accepted,Phyllostylon rhamnoides,(J.Poiss.) Taub.,Ulmaceae,tpl, ,
"925"",""Phyllostylon rhamnoides",Phyllostylon rhamnoides,,0.9,Accepted,Phyllostylon rhamnoides,(J.Poiss.) Taub.,Ulmaceae,tpl, ,
"926"",""Phyllostylon rhamnoides",Phyllostylon rhamnoides,,0.9,Accepted,Phyllostylon rhamnoides,(J.Poiss.) Taub.,Ulmaceae,tpl, ,
"927"",""Phyllostylon rhamnoides",Phyllostylon rhamnoides,,0.9,Accepted,Phyllostylon rhamnoides,(J.Poiss.) Taub.,Ulmaceae,tpl, ,
"928"",""Phyllostylon rhamnoides",Phyllostylon rhamnoides,,0.9,Accepted,Phyllostylon rhamnoides,(J.Poiss.) Taub.,Ulmaceae,tpl, ,
"929"",""Phyllostylon rhamnoides",Phyllostylon rhamnoides,,0.9,Accepted,Phyllostylon rhamnoides,(J.Poiss.) Taub.,Ulmaceae,tpl, ,
"930"",""Phyllostylon rhamnoides",Phyllostylon rhamnoides,,0.9,Accepted,Phyllostylon rhamnoides,(J.Poiss.) Taub.,Ulmaceae,tpl, ,
"931"",""Simira rubescens",Simira rubescens,,0.9,Accepted,Simira rubescens,(Benth.) Bremek. ex Steyerm.,Rubiaceae,tpl;tropicos, ,
"932"",""Simira rubescens",Simira rubescens,,0.9,Accepted,Simira rubescens,(Benth.) Bremek. ex Steyerm.,Rubiaceae,tpl;tropicos, ,
"933"",""Simira rubescens",Simira rubescens,,0.9,Accepted,Simira rubescens,(Benth.) Bremek. ex Steyerm.,Rubiaceae,tpl;tropicos, ,
"934"",""Simira rubescens",Simira rubescens,,0.9,Accepted,Simira rubescens,(Benth.) Bremek. ex Steyerm.,Rubiaceae,tpl;tropicos, ,
"935"",""Simira rubescens",Simira rubescens,,0.9,Accepted,Simira rubescens,(Benth.) Bremek. ex Steyerm.,Rubiaceae,tpl;tropicos, ,
"936"",""Simira rubescens",Simira rubescens,,0.9,Accepted,Simira rubescens,(Benth.) Bremek. ex Steyerm.,Rubiaceae,tpl;tropicos, ,
"937"",""Simira rubescens",Simira rubescens,,0.9,Accepted,Simira rubescens,(Benth.) Bremek. ex Steyerm.,Rubiaceae,tpl;tropicos, ,
"938"",""Simira rubescens",Simira rubescens,,0.9,Accepted,Simira rubescens,(Benth.) Bremek. ex Steyerm.,Rubiaceae,tpl;tropicos, ,
"939"",""Simira rubescens",Simira rubescens,,0.9,Accepted,Simira rubescens,(Benth.) Bremek. ex Steyerm.,Rubiaceae,tpl;tropicos, ,
"940"",""Simira rubescens",Simira rubescens,,0.9,Accepted,Simira rubescens,(Benth.) Bremek. ex Steyerm.,Rubiaceae,tpl;tropicos, ,
"941"",""Myrciaria cauliflora",Myrciaria cauliflora,,0.9,Synonym,Plinia cauliflora,(Mart.) Kausel,Myrtaceae,tpl, ,
"942"",""Myrciaria cauliflora",Myrciaria cauliflora,,0.9,Synonym,Plinia cauliflora,(Mart.) Kausel,Myrtaceae,tpl, ,
"943"",""Myrciaria cauliflora",Myrciaria cauliflora,,0.9,Synonym,Plinia cauliflora,(Mart.) Kausel,Myrtaceae,tpl, ,
"944"",""Myrciaria cauliflora",Myrciaria cauliflora,,0.9,Synonym,Plinia cauliflora,(Mart.) Kausel,Myrtaceae,tpl, ,
"945"",""Myrciaria cauliflora",Myrciaria cauliflora,,0.9,Synonym,Plinia cauliflora,(Mart.) Kausel,Myrtaceae,tpl, ,
"946"",""Myrciaria cauliflora",Myrciaria cauliflora,,0.9,Synonym,Plinia cauliflora,(Mart.) Kausel,Myrtaceae,tpl, ,
"947"",""Myrciaria cauliflora",Myrciaria cauliflora,,0.9,Synonym,Plinia cauliflora,(Mart.) Kausel,Myrtaceae,tpl, ,
"948"",""Myrciaria cauliflora",Myrciaria cauliflora,,0.9,Synonym,Plinia cauliflora,(Mart.) Kausel,Myrtaceae,tpl, ,
"949"",""Myrciaria cauliflora",Myrciaria cauliflora,,0.9,Synonym,Plinia cauliflora,(Mart.) Kausel,Myrtaceae,tpl, ,
"950"",""Myrciaria cauliflora",Myrciaria cauliflora,,0.9,Synonym,Plinia cauliflora,(Mart.) Kausel,Myrtaceae,tpl, ,
"951"",""Aspidosperma tomentosum",Aspidosperma tomentosum,,0.9,Accepted,Aspidosperma tomentosum,Mart.,Apocynaceae,tpl;tropicos, ,
"952"",""Aspidosperma tomentosum",Aspidosperma tomentosum,,0.9,Accepted,Aspidosperma tomentosum,Mart.,Apocynaceae,tpl;tropicos, ,
"953"",""Aspidosperma tomentosum",Aspidosperma tomentosum,,0.9,Accepted,Aspidosperma tomentosum,Mart.,Apocynaceae,tpl;tropicos, ,
"954"",""Aspidosperma tomentosum",Aspidosperma tomentosum,,0.9,Accepted,Aspidosperma tomentosum,Mart.,Apocynaceae,tpl;tropicos, ,
"955"",""Aspidosperma tomentosum",Aspidosperma tomentosum,,0.9,Accepted,Aspidosperma tomentosum,Mart.,Apocynaceae,tpl;tropicos, ,
"956"",""Aspidosperma tomentosum",Aspidosperma tomentosum,,0.9,Accepted,Aspidosperma tomentosum,Mart.,Apocynaceae,tpl;tropicos, ,
"957"",""Aspidosperma tomentosum",Aspidosperma tomentosum,,0.9,Accepted,Aspidosperma tomentosum,Mart.,Apocynaceae,tpl;tropicos, ,
"958"",""Aspidosperma tomentosum",Aspidosperma tomentosum,,0.9,Accepted,Aspidosperma tomentosum,Mart.,Apocynaceae,tpl;tropicos, ,
"959"",""Aspidosperma tomentosum",Aspidosperma tomentosum,,0.9,Accepted,Aspidosperma tomentosum,Mart.,Apocynaceae,tpl;tropicos, ,
"960"",""Aspidosperma tomentosum",Aspidosperma tomentosum,,0.9,Accepted,Aspidosperma tomentosum,Mart.,Apocynaceae,tpl;tropicos, ,
"961"",""Aspidosperma cylindrocarpon",Aspidosperma cylindrocarpon,,0.9,Accepted,Aspidosperma cylindrocarpon,M¨¹ll.Arg.,Apocynaceae,tpl, ,
"962"",""Aspidosperma cylindrocarpon",Aspidosperma cylindrocarpon,,0.9,Accepted,Aspidosperma cylindrocarpon,M¨¹ll.Arg.,Apocynaceae,tpl, ,
