"","family","genus","species","meanWD","sdWD","levelWD","nInd"
"8465","Sapindaceae","Eriocoelum","kerstingii",0.523,0.0941339098036177,"genus",1
"8466","Sapindaceae","Eriocoelum","macrocarpum",0.523,0.0941339098036177,"genus",1
"8467","Sapindaceae","Eriocoelum","microspermum",0.523,0.0708232617216773,"species",1
"8468","Sapindaceae","Eriocoelum","oblongum",0.523,0.0941339098036177,"genus",1
"8474","Sapindaceae","Eriocoelum",NA,0.523,0.0941339098036177,"genus",1
"8473","Sapindaceae","Eriocoelum",NA,0.523,0.0941339098036177,"genus",1
"8471","Sapindaceae","Eriocoelum",NA,0.523,0.0941339098036177,"genus",1
"8469","Sapindaceae","Eriocoelum",NA,0.523,0.0941339098036177,"genus",1
"8470","Sapindaceae","Eriocoelum",NA,0.523,0.0941339098036177,"genus",1
"8472","Sapindaceae","Eriocoelum",NA,0.523,0.0941339098036177,"genus",1
"8475","Malvaceae","Eriolaena","quinquelocularis",0.703,0.0941339098036177,"genus",1
"8476","Malvaceae","Eriotheca","candolleana",0.43,0.0708232617216773,"species",1
"8477","Malvaceae","Eriotheca","crassa",0.51,0.0708232617216773,"species",2
"8478","Malvaceae","Eriotheca","globosa",0.41,0.0708232617216773,"species",1
"8479","Malvaceae","Eriotheca","longitubulosa",0.437619047619048,0.0941339098036177,"genus",7
"8480","Malvaceae","Eriotheca","macrophylla",0.437619047619048,0.0941339098036177,"genus",7
"8481","Malvaceae","Eriotheca","roseorum",0.437619047619048,0.0941339098036177,"genus",7
"8482","Malvaceae","Eriotheca","ruizii",0.39,0.0708232617216773,"species",1
"8488","Malvaceae","Eriotheca",NA,0.437619047619048,0.0941339098036177,"genus",7
"8489","Malvaceae","Eriotheca",NA,0.437619047619048,0.0941339098036177,"genus",7
"8486","Malvaceae","Eriotheca",NA,0.437619047619048,0.0941339098036177,"genus",7
"8484","Malvaceae","Eriotheca",NA,0.437619047619048,0.0941339098036177,"genus",7
"8483","Malvaceae","Eriotheca",NA,0.437619047619048,0.0941339098036177,"genus",7
"8485","Malvaceae","Eriotheca",NA,0.437619047619048,0.0941339098036177,"genus",7
"17180",NA,"No","suitable",0.611246215561075,0.124033048371268,"dataset",20776
"8487","Malvaceae","Eriotheca",NA,0.437619047619048,0.0941339098036177,"genus",7
"8490","Vochysiaceae","Erisma","bicolor",0.570770833333333,0.0941339098036177,"genus",4
"8491","Vochysiaceae","Erisma","blancoa",0.570770833333333,0.0941339098036177,"genus",4
"8492","Vochysiaceae","Erisma","bracteosum",0.570770833333333,0.0941339098036177,"genus",4
"8493","Vochysiaceae","Erisma","calcaratum",0.68,0.0708232617216773,"species",1
"8494","Vochysiaceae","Erisma","fuscum",0.56,0.0708232617216773,"species",1
"8495","Vochysiaceae","Erisma","splendens",0.570770833333333,0.0941339098036177,"genus",4
"8500","Vochysiaceae","Erisma",NA,0.570770833333333,0.0941339098036177,"genus",4
"8501","Vochysiaceae","Erisma",NA,0.570770833333333,0.0941339098036177,"genus",4
"8498","Vochysiaceae","Erisma",NA,0.570770833333333,0.0941339098036177,"genus",4
"8502","Vochysiaceae","Erisma",NA,0.570770833333333,0.0941339098036177,"genus",4
"8499","Vochysiaceae","Erisma",NA,0.570770833333333,0.0941339098036177,"genus",4
"8496","Vochysiaceae","Erisma","tessmannii",0.570770833333333,0.0941339098036177,"genus",4
"8497","Vochysiaceae","Erisma","uncinatum",0.523083333333333,0.0708232617216773,"species",12
"8503","Vochysiaceae","Erismadelphus","exsul",0.6071,0.0708232617216773,"species",10
"8504",NA,"Erithalis","fruticosa",0.611246215561075,0.124033048371268,"dataset",20776
"8505",NA,"Erycibe","borneensis",0.611246215561075,0.124033048371268,"dataset",20776
"8506",NA,"Erycibe","glomerata",0.611246215561075,0.124033048371268,"dataset",20776
"8507",NA,"Erycibe","henryi",0.611246215561075,0.124033048371268,"dataset",20776
"8510",NA,"Erycibe",NA,0.611246215561075,0.124033048371268,"dataset",20776
"8509",NA,"Erycibe",NA,0.611246215561075,0.124033048371268,"dataset",20776
"8508",NA,"Erycibe","subspicata",0.611246215561075,0.124033048371268,"dataset",20776
"8570",NA,"Erythroxylon",NA,0.611246215561075,0.124033048371268,"dataset",20776
"8511","Fabaceae","Erythrina","abyssinica",0.426,0.0708232617216773,"species",1
"8512","Fabaceae","Erythrina","amazonica",0.289050724637681,0.0941339098036177,"genus",23
"8513","Fabaceae","Erythrina","berteriana",0.289050724637681,0.0941339098036177,"genus",23
"8514","Fabaceae","Erythrina","berteroana",0.3,0.0708232617216773,"species",1
"8515","Fabaceae","Erythrina","costaricensis",0.289050724637681,0.0941339098036177,"genus",23
"8517","Fabaceae","Erythrina","crista-galli",0.267666666666667,0.0708232617216773,"species",3
"8516","Fabaceae","Erythrina","crista-galli",0.267666666666667,0.0708232617216773,"species",3
"8518","Fabaceae","Erythrina","dominguezii",0.258,0.0708232617216773,"species",1
"8519","Fabaceae","Erythrina","droogmansiana",0.289050724637681,0.0941339098036177,"genus",23
"8520","Fabaceae","Erythrina","edulis",0.22,0.0708232617216773,"species",1
"8521","Fabaceae","Erythrina","eggersii",0.289050724637681,0.0941339098036177,"genus",23
"8522","Fabaceae","Erythrina","falcata",0.32,0.0708232617216773,"species",1
"8523","Fabaceae","Erythrina","folkersii",0.38,0.0708232617216773,"species",1
"8524","Fabaceae","Erythrina","fusca",0.2985,0.0708232617216773,"species",4
"8525","Fabaceae","Erythrina","gibbosa",0.289050724637681,0.0941339098036177,"genus",23
"8526","Fabaceae","Erythrina","guatemalensis",0.289050724637681,0.0941339098036177,"genus",23
"8527","Fabaceae","Erythrina","indica",0.32,0.0708232617216773,"species",1
"8528","Fabaceae","Erythrina","lanata",0.32,0.0708232617216773,"species",1
"8529","Fabaceae","Erythrina","megistophylla",0.289050724637681,0.0941339098036177,"genus",23
"8530","Fabaceae","Erythrina","mildbraedii",0.289050724637681,0.0941339098036177,"genus",23
"8531","Fabaceae","Erythrina","pallida",0.289050724637681,0.0941339098036177,"genus",23
"8532","Fabaceae","Erythrina","poeppigiana",0.305,0.0708232617216773,"species",2
"8533","Fabaceae","Erythrina","resupinata",0.289050724637681,0.0941339098036177,"genus",23
"8534","Fabaceae","Erythrina","sandwicensis",0.289050724637681,0.0941339098036177,"genus",23
"8535","Fabaceae","Erythrina","speciosa",0.289050724637681,0.0941339098036177,"genus",23
"8549","Fabaceae","Erythrina",NA,0.289050724637681,0.0941339098036177,"genus",23
"8548","Fabaceae","Erythrina",NA,0.289050724637681,0.0941339098036177,"genus",23
"8544","Fabaceae","Erythrina",NA,0.289050724637681,0.0941339098036177,"genus",23
"8545","Fabaceae","Erythrina",NA,0.289050724637681,0.0941339098036177,"genus",23
"8547","Fabaceae","Erythrina",NA,0.289050724637681,0.0941339098036177,"genus",23
"8542","Fabaceae","Erythrina",NA,0.289050724637681,0.0941339098036177,"genus",23
"8551","Fabaceae","Erythrina",NA,0.289050724637681,0.0941339098036177,"genus",23
"8550","Fabaceae","Erythrina",NA,0.289050724637681,0.0941339098036177,"genus",23
"8546","Fabaceae","Erythrina",NA,0.289050724637681,0.0941339098036177,"genus",23
"8543","Fabaceae","Erythrina",NA,0.289050724637681,0.0941339098036177,"genus",23
"8536","Fabaceae","Erythrina","steyermarkii",0.289050724637681,0.0941339098036177,"genus",23
"8537","Fabaceae","Erythrina","stricta",0.22,0.0708232617216773,"species",1
"8538","Fabaceae","Erythrina","ulei",0.111,0.0708232617216773,"species",1
"8539","Fabaceae","Erythrina","variegata",0.28,0.0708232617216773,"species",1
"8540","Fabaceae","Erythrina","verna",0.289050724637681,0.0941339098036177,"genus",23
"8541","Fabaceae","Erythrina","vespertilio",0.164,0.0708232617216773,"species",1
"17539",NA,"No","suitable",0.611246215561075,0.124033048371268,"dataset",20776
"8552",NA,"Erythrococca","atrovirens",0.611246215561075,0.124033048371268,"dataset",20776
"8553",NA,"Erythrococca","polyandra",0.611246215561075,0.124033048371268,"dataset",20776
"8555",NA,"Erythrococca",NA,0.611246215561075,0.124033048371268,"dataset",20776
"8554",NA,"Erythrococca","trichogyne",0.611246215561075,0.124033048371268,"dataset",20776
"8556","Fabaceae","Erythrophleum","chlorostachys",1.0372,0.0708232617216773,"species",5
"8557","Fabaceae","Erythrophleum","fordii",0.76,0.0708232617216773,"species",1
"17184",NA,"No","suitable",0.611246215561075,0.124033048371268,"dataset",20776
"8560","Fabaceae","Erythrophleum",NA,0.808748214285714,0.0941339098036177,"genus",8
"8558","Fabaceae","Erythrophleum","suaveolens",0.824285714285714,0.0708232617216773,"species",7
"8559","Fabaceae","Erythrophleum","succirubrum",0.808748214285714,0.0941339098036177,"genus",8
"8561","Achariaceae","Erythrospermum","acuminatissimum",0.42,0.0941339098036177,"genus",1
"8562","Achariaceae","Erythrospermum","candidum",0.42,0.0708232617216773,"species",1
"8563","Achariaceae","Erythrospermum","cordifolium",0.42,0.0941339098036177,"genus",1
"8564","Achariaceae","Erythrospermum","verticillatum",0.42,0.0941339098036177,"genus",1
"8565",NA,"Erythroxylon","amplum",0.611246215561075,0.124033048371268,"dataset",20776
"8566",NA,"Erythroxylon","havanense",0.611246215561075,0.124033048371268,"dataset",20776
"8567",NA,"Erythroxylon","hondense",0.611246215561075,0.124033048371268,"dataset",20776
"16981",NA,"No","suitable",0.611246215561075,0.124033048371268,"dataset",20776
"8571",NA,"Erythroxylon",NA,0.611246215561075,0.124033048371268,"dataset",20776
"8572",NA,"Erythroxylon",NA,0.611246215561075,0.124033048371268,"dataset",20776
"8569",NA,"Erythroxylon",NA,0.611246215561075,0.124033048371268,"dataset",20776
"8573",NA,"Erythroxylon",NA,0.611246215561075,0.124033048371268,"dataset",20776
"8568",NA,"Erythroxylon","tabascense",0.611246215561075,0.124033048371268,"dataset",20776
"8574","Erythroxylaceae","Erythroxylum","ambiguum",0.789611111111111,0.0941339098036177,"genus",16
"8575","Erythroxylaceae","Erythroxylum","amplifolium",0.789611111111111,0.0941339098036177,"genus",16
"8576","Erythroxylaceae","Erythroxylum","andrei",0.789611111111111,0.0941339098036177,"genus",16
"8577","Erythroxylaceae","Erythroxylum","areolatum",0.789611111111111,0.0941339098036177,"genus",16
"8578","Erythroxylaceae","Erythroxylum","carthagenense",0.789611111111111,0.0941339098036177,"genus",16
"8579","Erythroxylaceae","Erythroxylum","citrifolium",0.71,0.0708232617216773,"species",1
"8580","Erythroxylaceae","Erythroxylum","confusum",0.789611111111111,0.0941339098036177,"genus",16
"8581","Erythroxylaceae","Erythroxylum","cuneifolium",0.789611111111111,0.0941339098036177,"genus",16
"8582","Erythroxylaceae","Erythroxylum","cuspidifolium",0.789611111111111,0.0941339098036177,"genus",16
"8583","Erythroxylaceae","Erythroxylum","daphnites",0.789611111111111,0.0941339098036177,"genus",16
"8584","Erythroxylaceae","Erythroxylum","deciduum",0.81,0.0708232617216773,"species",1
"8585","Erythroxylaceae","Erythroxylum","ecarinatum",0.782,0.0708232617216773,"species",2
"8586","Erythroxylaceae","Erythroxylum","glaucum",0.71,0.0708232617216773,"species",1
"8587","Erythroxylaceae","Erythroxylum","havanense",0.99,0.0708232617216773,"species",1
"8588","Erythroxylaceae","Erythroxylum","hondense",0.789611111111111,0.0941339098036177,"genus",16
"8589","Erythroxylaceae","Erythroxylum","kochummenii",0.789611111111111,0.0941339098036177,"genus",16
"8590","Erythroxylaceae","Erythroxylum","ligustrinum",0.789611111111111,0.0941339098036177,"genus",16
"8591","Erythroxylaceae","Erythroxylum","lineolatum",0.789611111111111,0.0941339098036177,"genus",16
"8592","Erythroxylaceae","Erythroxylum","longifolium",0.789611111111111,0.0941339098036177,"genus",16
"8593","Erythroxylaceae","Erythroxylum","macrocalyx",0.789611111111111,0.0941339098036177,"genus",16
"8594","Erythroxylaceae","Erythroxylum","macrocnemium",0.789611111111111,0.0941339098036177,"genus",16
"8595","Erythroxylaceae","Erythroxylum","macrophyllum",0.71,0.0708232617216773,"species",1
"8596","Erythroxylaceae","Erythroxylum","mannii",0.546777777777778,0.0708232617216773,"species",9
"8597","Erythroxylaceae","Erythroxylum","martii",0.789611111111111,0.0941339098036177,"genus",16
"8598","Erythroxylaceae","Erythroxylum","mexicana",0.789611111111111,0.0941339098036177,"genus",16
"8599","Erythroxylaceae","Erythroxylum","mikanii",0.789611111111111,0.0941339098036177,"genus",16
"8600","Erythroxylaceae","Erythroxylum","mucronatum",0.789611111111111,0.0941339098036177,"genus",16
"8601","Erythroxylaceae","Erythroxylum","nobile",0.789611111111111,0.0941339098036177,"genus",16
"8602","Erythroxylaceae","Erythroxylum","orinocense",0.789611111111111,0.0941339098036177,"genus",16
"8603","Erythroxylaceae","Erythroxylum","patens",0.789611111111111,0.0941339098036177,"genus",16
"8636","Erythroxylaceae","Erythroxylum",NA,0.789611111111111,0.0941339098036177,"genus",16
"8604","Erythroxylaceae","Erythroxylum","pelleterianum",0.789611111111111,0.0941339098036177,"genus",16
"8605","Erythroxylaceae","Erythroxylum","platycladum",0.789611111111111,0.0941339098036177,"genus",16
"8606","Erythroxylaceae","Erythroxylum","rotundifolium",0.789611111111111,0.0941339098036177,"genus",16
"8607","Erythroxylaceae","Erythroxylum","rufum",0.789611111111111,0.0941339098036177,"genus",16
"8608","Erythroxylaceae","Erythroxylum","ruryi",0.789611111111111,0.0941339098036177,"genus",16
"8609","Erythroxylaceae","Erythroxylum","shatona",0.789611111111111,0.0941339098036177,"genus",16
"8610","Erythroxylaceae","Erythroxylum","sphaeranthum",0.789611111111111,0.0941339098036177,"genus",16
"8638","Erythroxylaceae","Erythroxylum",NA,0.789611111111111,0.0941339098036177,"genus",16
"8639","Erythroxylaceae","Erythroxylum",NA,0.789611111111111,0.0941339098036177,"genus",16
"8634","Erythroxylaceae","Erythroxylum",NA,0.789611111111111,0.0941339098036177,"genus",16
"8632","Erythroxylaceae","Erythroxylum",NA,0.789611111111111,0.0941339098036177,"genus",16
"8631","Erythroxylaceae","Erythroxylum",NA,0.789611111111111,0.0941339098036177,"genus",16
"8633","Erythroxylaceae","Erythroxylum",NA,0.789611111111111,0.0941339098036177,"genus",16
"8630","Erythroxylaceae","Erythroxylum",NA,0.789611111111111,0.0941339098036177,"genus",16
"8626","Erythroxylaceae","Erythroxylum",NA,0.789611111111111,0.0941339098036177,"genus",16
"8624","Erythroxylaceae","Erythroxylum",NA,0.789611111111111,0.0941339098036177,"genus",16
"8629","Erythroxylaceae","Erythroxylum",NA,0.789611111111111,0.0941339098036177,"genus",16
"8627","Erythroxylaceae","Erythroxylum",NA,0.789611111111111,0.0941339098036177,"genus",16
"8619","Erythroxylaceae","Erythroxylum",NA,0.789611111111111,0.0941339098036177,"genus",16
"8628","Erythroxylaceae","Erythroxylum",NA,0.789611111111111,0.0941339098036177,"genus",16
"8618","Erythroxylaceae","Erythroxylum",NA,0.789611111111111,0.0941339098036177,"genus",16
"8620","Erythroxylaceae","Erythroxylum",NA,0.789611111111111,0.0941339098036177,"genus",16
"8622","Erythroxylaceae","Erythroxylum",NA,0.789611111111111,0.0941339098036177,"genus",16
"8621","Erythroxylaceae","Erythroxylum",NA,0.789611111111111,0.0941339098036177,"genus",16
"8623","Erythroxylaceae","Erythroxylum",NA,0.789611111111111,0.0941339098036177,"genus",16
"8625","Erythroxylaceae","Erythroxylum",NA,0.789611111111111,0.0941339098036177,"genus",16
"8635","Erythroxylaceae","Erythroxylum",NA,0.789611111111111,0.0941339098036177,"genus",16
"8637","Erythroxylaceae","Erythroxylum",NA,0.789611111111111,0.0941339098036177,"genus",16
"8640","Erythroxylaceae","Erythroxylum",NA,0.789611111111111,0.0941339098036177,"genus",16
"8611","Erythroxylaceae","Erythroxylum","spruceanum",0.789611111111111,0.0941339098036177,"genus",16
"8612","Erythroxylaceae","Erythroxylum","squamatum",0.71,0.0708232617216773,"species",1
"8613","Erythroxylaceae","Erythroxylum","suberosum",0.789611111111111,0.0941339098036177,"genus",16
"8614","Erythroxylaceae","Erythroxylum","subracemosum",0.789611111111111,0.0941339098036177,"genus",16
"8615","Erythroxylaceae","Erythroxylum","ulei",0.789611111111111,0.0941339098036177,"genus",16
"8616","Erythroxylaceae","Erythroxylum","urbanii",0.789611111111111,0.0941339098036177,"genus",16
"8617","Erythroxylaceae","Erythroxylum","vacciniifolium",0.789611111111111,0.0941339098036177,"genus",16
"17616",NA,"No","suitable",0.611246215561075,0.124033048371268,"dataset",20776
"8641","Escalloniaceae","Escallonia","bifida",0.567333333333333,0.0941339098036177,"genus",3
"8642","Escalloniaceae","Escallonia","leucantha",0.567333333333333,0.0941339098036177,"genus",3
"8643","Escalloniaceae","Escallonia","megapotamica",0.567333333333333,0.0941339098036177,"genus",3
"8645","Escalloniaceae","Escallonia","paniculata",0.567333333333333,0.0941339098036177,"genus",3
"8646","Escalloniaceae","Escallonia",NA,0.567333333333333,0.0941339098036177,"genus",3
"8644","Escalloniaceae","Escallonia","myrtilloides",0.67,0.0708232617216773,"species",1
"8647","Lecythidaceae","Eschweilera","aguilarii",0.825263020833333,0.0941339098036177,"genus",32
"8648","Lecythidaceae","Eschweilera","alata",0.964,0.0708232617216773,"species",1
"8649","Lecythidaceae","Eschweilera","albiflora",0.86,0.0708232617216773,"species",1
"8650","Lecythidaceae","Eschweilera","alvimii",0.825263020833333,0.0941339098036177,"genus",32
"8651","Lecythidaceae","Eschweilera","amazonica",0.9,0.0708232617216773,"species",1
"8652","Lecythidaceae","Eschweilera","amazoniciformis",0.823,0.0708232617216773,"species",1
"8653","Lecythidaceae","Eschweilera","andina",0.825263020833333,0.0941339098036177,"genus",32
"8654","Lecythidaceae","Eschweilera","antioquensis",0.825263020833333,0.0941339098036177,"genus",32
"8655","Lecythidaceae","Eschweilera","apiculata",0.825263020833333,0.0941339098036177,"genus",32
"8656","Lecythidaceae","Eschweilera","atropetiolata",0.753,0.0708232617216773,"species",1
"8657","Lecythidaceae","Eschweilera","bracteosa",0.825263020833333,0.0941339098036177,"genus",32
"8658","Lecythidaceae","Eschweilera","carinata",0.782,0.0708232617216773,"species",1
"8659","Lecythidaceae","Eschweilera","caudiculata",0.825263020833333,0.0941339098036177,"genus",32
"8660","Lecythidaceae","Eschweilera","chartaceifolia",0.825263020833333,0.0941339098036177,"genus",32
"8661","Lecythidaceae","Eschweilera","collina",0.7785,0.0708232617216773,"species",2
"8662","Lecythidaceae","Eschweilera","collinsii",0.825263020833333,0.0941339098036177,"genus",32
"8663","Lecythidaceae","Eschweilera","confertiflora",0.825263020833333,0.0941339098036177,"genus",32
"8664","Lecythidaceae","Eschweilera","congestiflora",0.86,0.0708232617216773,"species",1
"8665","Lecythidaceae","Eschweilera","coriacea",0.852083333333333,0.0708232617216773,"species",12
"8666","Lecythidaceae","Eschweilera","corrugata",0.825263020833333,0.0941339098036177,"genus",32
"8667","Lecythidaceae","Eschweilera","costaricensis",0.825263020833333,0.0941339098036177,"genus",32
"8668","Lecythidaceae","Eschweilera","cyathiformis",0.825263020833333,0.0941339098036177,"genus",32
"8669","Lecythidaceae","Eschweilera","decolorans",0.825263020833333,0.0941339098036177,"genus",32
"8670","Lecythidaceae","Eschweilera","floribunda",0.825263020833333,0.0941339098036177,"genus",32
"8671","Lecythidaceae","Eschweilera","gigantea",0.78,0.0708232617216773,"species",1
"8672","Lecythidaceae","Eschweilera","grandiflora",0.876,0.0708232617216773,"species",2
"8673","Lecythidaceae","Eschweilera","grata",0.825263020833333,0.0941339098036177,"genus",32
"8674","Lecythidaceae","Eschweilera","integricalyx",0.825263020833333,0.0941339098036177,"genus",32
"8675","Lecythidaceae","Eschweilera","integrifolia",0.825263020833333,0.0941339098036177,"genus",32
"8676","Lecythidaceae","Eschweilera","itayensis",0.825263020833333,0.0941339098036177,"genus",32
"8677","Lecythidaceae","Eschweilera","juruensis",0.96,0.0708232617216773,"species",1
"8678","Lecythidaceae","Eschweilera","laevicarpa",0.825263020833333,0.0941339098036177,"genus",32
"8679","Lecythidaceae","Eschweilera","longipes",0.69,0.0708232617216773,"species",1
"8680","Lecythidaceae","Eschweilera","longirachis",0.825263020833333,0.0941339098036177,"genus",32
"8681","Lecythidaceae","Eschweilera","mattos-silvae",0.825263020833333,0.0941339098036177,"genus",32
"8682","Lecythidaceae","Eschweilera","micrantha",0.86,0.0708232617216773,"species",1
"8683","Lecythidaceae","Eschweilera","neei",0.825263020833333,0.0941339098036177,"genus",32
"8684","Lecythidaceae","Eschweilera","obversa",0.825263020833333,0.0941339098036177,"genus",32
"8685","Lecythidaceae","Eschweilera","odora",0.796666666666667,0.0708232617216773,"species",3
"8686","Lecythidaceae","Eschweilera","ovalifolia",0.825263020833333,0.0941339098036177,"genus",32
"8687","Lecythidaceae","Eschweilera","ovata",0.9,0.0708232617216773,"species",3
"8688","Lecythidaceae","Eschweilera","panamensis",0.825263020833333,0.0941339098036177,"genus",32
"8689","Lecythidaceae","Eschweilera","parviflora",0.918,0.0708232617216773,"species",2
"8690","Lecythidaceae","Eschweilera","parvifolia",0.86,0.0708232617216773,"species",2
"8691","Lecythidaceae","Eschweilera","pedicellata",0.908666666666667,0.0708232617216773,"species",3
"8692","Lecythidaceae","Eschweilera","pittieri",0.86,0.0708232617216773,"species",1
"8693","Lecythidaceae","Eschweilera","pseudodecolorans",0.825263020833333,0.0941339098036177,"genus",32
"8694","Lecythidaceae","Eschweilera","punctata",0.825263020833333,0.0941339098036177,"genus",32
"8695","Lecythidaceae","Eschweilera","rankiniae",0.825263020833333,0.0941339098036177,"genus",32
"8696","Lecythidaceae","Eschweilera","rhododendrifolia",0.825263020833333,0.0941339098036177,"genus",32
"8697","Lecythidaceae","Eschweilera","rodriguesiana",0.762,0.0708232617216773,"species",1
"8698","Lecythidaceae","Eschweilera","romeu-cardosoi",0.825263020833333,0.0941339098036177,"genus",32
"8699","Lecythidaceae","Eschweilera","rufifolia",0.825263020833333,0.0941339098036177,"genus",32
"8700","Lecythidaceae","Eschweilera","sagotiana",0.8,0.0708232617216773,"species",4
"8701","Lecythidaceae","Eschweilera","sclerophylla",0.825263020833333,0.0941339098036177,"genus",32
"8702","Lecythidaceae","Eschweilera","simiorum",0.86,0.0708232617216773,"species",1
"8756","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8737","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8726","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8717","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8741","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8720","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8750","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8745","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8753","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8735","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8734","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8725","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8765","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8712","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8800","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8761","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8793","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8755","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8770","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8797","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8781","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8730","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8762","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8783","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8767","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8796","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8776","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8727","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8790","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8774","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8795","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8794","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8775","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8778","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8782","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8786","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8784","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8766","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8739","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8749","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8744","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8740","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8721","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8748","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8738","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8757","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8789","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8733","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8773","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8729","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8716","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8763","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8718","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8746","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8736","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8764","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8732","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8787","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8788","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8799","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8771","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
"8791","Lecythidaceae","Eschweilera",NA,0.825263020833333,0.0941339098036177,"genus",32
