"","GFBIRawName","family","genus","species","meanWD","sdWD","levelWD","nInd"
"5665","Compsoneura sppRAINFOR1","Myristicaceae","Compsoneura",NA,0.611226809845203,0.143078472955927,"dataset",20772
"5666","Compsoneura sprucei","Myristicaceae","Compsoneura","sprucei",0.611226809845203,0.143078472955927,"dataset",20772
"5667","Compsoneura ulei","Myristicaceae","Compsoneura","ulei",0.611226809845203,0.143078472955927,"dataset",20772
"5668","Comptonella drupacea","Rutaceae","Comptonella","drupacea",0.611226809845203,0.143078472955927,"dataset",20772
"5669","Comptonella microcarpa","Rutaceae","Comptonella","microcarpa",0.611226809845203,0.143078472955927,"dataset",20772
"5670","Comptonella oreophila","Rutaceae","Comptonella","oreophila",0.611226809845203,0.143078472955927,"dataset",20772
"5671","Conandrium sppGentry1","Primulaceae","Conandrium",NA,0.611226809845203,0.143078472955927,"dataset",20772
"5672","Conceveiba africana","Euphorbiaceae","Conceveiba","africana",0.413083333333333,0.0941339098036177,"genus",3
"5673","Conceveiba guianensis","Euphorbiaceae","Conceveiba","guianensis",0.54325,0.0708232617216773,"species",4
"5674","Conceveiba martiana","Euphorbiaceae","Conceveiba","martiana",0.43,0.0708232617216773,"species",1
"5675","Conceveiba maynasensis","Euphorbiaceae","Conceveiba","maynasensis",0.413083333333333,0.0941339098036177,"genus",3
"5676","Conceveiba pleiostemona","Euphorbiaceae","Conceveiba","pleiostemona",0.266,0.0708232617216773,"species",1
"5677","Conceveiba rhytidocarpa","Euphorbiaceae","Conceveiba","rhytidocarpa",0.413083333333333,0.0941339098036177,"genus",3
"5678","Conceveiba sppConstanc1","Euphorbiaceae","Conceveiba",NA,0.413083333333333,0.0941339098036177,"genus",3
"5679","Conceveiba sppFPnet1","Euphorbiaceae","Conceveiba",NA,0.413083333333333,0.0941339098036177,"genus",3
"5680","Conceveiba sppGA1","Euphorbiaceae","Conceveiba",NA,0.413083333333333,0.0941339098036177,"genus",3
"5681","Conceveiba sppGF1","Euphorbiaceae","Conceveiba",NA,0.413083333333333,0.0941339098036177,"genus",3
"5682","Conceveiba sppRAINFOR1","Euphorbiaceae","Conceveiba",NA,0.413083333333333,0.0941339098036177,"genus",3
"5683","Conceveiba sppRioheath1","Euphorbiaceae","Conceveiba",NA,0.413083333333333,0.0941339098036177,"genus",3
"5684","Conceveiba sppYanam11","Euphorbiaceae","Conceveiba",NA,0.413083333333333,0.0941339098036177,"genus",3
"5685","Conceveiba terminalis","Euphorbiaceae","Conceveiba","terminalis",0.413083333333333,0.0941339098036177,"genus",3
"5686","Conchocarpus pentandrus","Rutaceae","Conchocarpus","pentandrus",0.611226809845203,0.143078472955927,"dataset",20772
"5687","Condalia buxifolia","Rhamnaceae","Condalia","buxifolia",0.611226809845203,0.143078472955927,"dataset",20772
"5688","Condalia hookeri","Rhamnaceae","Condalia","hookeri",0.611226809845203,0.143078472955927,"dataset",20772
"5689","Condalia weberbaueri","Rhamnaceae","Condalia","weberbaueri",0.611226809845203,0.143078472955927,"dataset",20772
"5690","Condaminea corymbosa","Rubiaceae","Condaminea","corymbosa",0.611226809845203,0.143078472955927,"dataset",20772
"5691","Condylocarpon sppJejuimi1","Apocynaceae","Condylocarpon",NA,0.611226809845203,0.143078472955927,"dataset",20772
"5692","Congea sppKhaoyai1","Lamiaceae","Congea",NA,0.611226809845203,0.143078472955927,"dataset",20772
"5693","Connaraceae sppPalanan1",NA,"Connaraceae",NA,0.611226809845203,0.143078472955927,"dataset",20772
"5694","Connarus culionensis","Connaraceae","Connarus","culionensis",0.5,0.0941339098036177,"genus",2
"5695","Connarus detersus","Connaraceae","Connarus","detersus",0.5,0.0941339098036177,"genus",2
"5696","Connarus erianthus","Connaraceae","Connarus","erianthus",0.5,0.0941339098036177,"genus",2
"5697","Connarus fasciculatus","Connaraceae","Connarus","fasciculatus",0.5,0.0941339098036177,"genus",2
"5698","Connarus femaginens","Connaraceae","Connarus",NA,0.5,0.0941339098036177,"genus",2
"5699","Connarus griffonianus","Connaraceae","Connarus","griffonianus",0.5,0.0941339098036177,"genus",2
"5700","Connarus panamensis","Connaraceae","Connarus","panamensis",0.5,0.0941339098036177,"genus",2
"5701","Connarus patrisii","Connaraceae","Connarus","patrisii",0.5,0.0941339098036177,"genus",2
"5702","Connarus perrottetii","Connaraceae","Connarus","perrottetii",0.5,0.0941339098036177,"genus",2
"5703","Connarus pickeringii","Connaraceae","Connarus","pickeringii",0.5,0.0941339098036177,"genus",2
"5704","Connarus punctatus","Connaraceae","Connarus","punctatus",0.5,0.0941339098036177,"genus",2
"5705","Connarus ruber","Connaraceae","Connarus","ruber",0.5,0.0941339098036177,"genus",2
"5706","Connarus semidecandrus","Connaraceae","Connarus","semidecandrus",0.5,0.0941339098036177,"genus",2
"5707","Connarus sppCalabate1","Connaraceae","Connarus",NA,0.5,0.0941339098036177,"genus",2
"5708","Connarus sppCandamo1","Connaraceae","Connarus",NA,0.5,0.0941339098036177,"genus",2
"5709","Connarus sppCarajas1","Connaraceae","Connarus",NA,0.5,0.0941339098036177,"genus",2
"5710","Connarus sppCarajas2","Connaraceae","Connarus",NA,0.5,0.0941339098036177,"genus",2
"5711","Connarus sppConstanc1","Connaraceae","Connarus",NA,0.5,0.0941339098036177,"genus",2
"5712","Connarus sppIndiana1","Connaraceae","Connarus",NA,0.5,0.0941339098036177,"genus",2
"5713","Connarus sppKhaoyai1",NA,"No","suitable",0.611226809845203,0.143078472955927,"dataset",20772
"5714","Connarus sppManaus1","Connaraceae","Connarus",NA,0.5,0.0941339098036177,"genus",2
"5715","Connarus sppNadugani1","Connaraceae","Connarus",NA,0.5,0.0941339098036177,"genus",2
"5716","Connarus sppPasoh301","Connaraceae","Connarus",NA,0.5,0.0941339098036177,"genus",2
"5717","Connarus sppPasoh302","Connaraceae","Connarus",NA,0.5,0.0941339098036177,"genus",2
"5718","Connarus sppPasoh303","Connaraceae","Connarus",NA,0.5,0.0941339098036177,"genus",2
"5719","Connarus sppPasoh401","Connaraceae","Connarus",NA,0.5,0.0941339098036177,"genus",2
"5720","Connarus sppRioheath1","Connaraceae","Connarus",NA,0.5,0.0941339098036177,"genus",2
"5721","Connarus sppTamblat21","Connaraceae","Connarus",NA,0.5,0.0941339098036177,"genus",2
"5722","Connarus sppTambupl1",NA,"No","suitable",0.611226809845203,0.143078472955927,"dataset",20772
"5723","Connarus venezuelanus","Connaraceae","Connarus","venezuelanus",0.5,0.0941339098036177,"genus",2
"5724","Conocarpus erectus","Combretaceae","Conocarpus","erectus",0.845,0.0708232617216773,"species",2
"5725","Conostegia bracteata","Melastomataceae","Conostegia","bracteata",0.611226809845203,0.143078472955927,"dataset",20772
"5726","Conostegia formosa","Melastomataceae","Conostegia","formosa",0.611226809845203,0.143078472955927,"dataset",20772
"5727","Conostegia lasiopoda","Melastomataceae","Conostegia","lasiopoda",0.611226809845203,0.143078472955927,"dataset",20772
"5728","Conostegia montana","Melastomataceae","Conostegia","montana",0.611226809845203,0.143078472955927,"dataset",20772
"5729","Conostegia pittieri","Melastomataceae","Conostegia","pittieri",0.611226809845203,0.143078472955927,"dataset",20772
"5730","Conostegia rubiginosa","Melastomataceae","Conostegia","rubiginosa",0.611226809845203,0.143078472955927,"dataset",20772
"5731","Conostegia speciosa","Melastomataceae","Conostegia","speciosa",0.611226809845203,0.143078472955927,"dataset",20772
"5732","Conostegia sppBilsa1","Melastomataceae","Conostegia",NA,0.611226809845203,0.143078472955927,"dataset",20772
"5733","Conostegia sppCuangos1","Melastomataceae","Conostegia",NA,0.611226809845203,0.143078472955927,"dataset",20772
"5734","Conostegia sppRiopal21","Melastomataceae","Conostegia",NA,0.611226809845203,0.143078472955927,"dataset",20772
"5735","Conostegia sppRiopal22","Melastomataceae","Conostegia",NA,0.611226809845203,0.143078472955927,"dataset",20772
"5736","Conostegia sppTEAM1","Melastomataceae","Conostegia",NA,0.611226809845203,0.143078472955927,"dataset",20772
"5737","Conostegia sppYanamtah1","Melastomataceae","Conostegia",NA,0.611226809845203,0.143078472955927,"dataset",20772
"5738","Conostegia vulcanicola","Melastomataceae","Conostegia","vulcanicola",0.611226809845203,0.143078472955927,"dataset",20772
"5739","Conostegia vulcanis","Melastomataceae","Conostegia",NA,0.611226809845203,0.143078472955927,"dataset",20772
"5740","Convolvulus sppConstanc1","Convolvulaceae","Convolvulus",NA,0.611226809845203,0.143078472955927,"dataset",20772
"5741","Copaifera aromatica","Fabaceae","Copaifera","aromatica",0.62,0.0708232617216773,"species",1
"5742","Copaifera duckei","Fabaceae","Copaifera","duckei",0.62,0.0708232617216773,"species",3
"5743","Copaifera guianensis","Fabaceae","Copaifera","guianensis",0.608316666666667,0.0941339098036177,"genus",13
"5744","Copaifera guyanensis","Fabaceae","Copaifera","guyanensis",0.6175,0.0708232617216773,"species",2
"5745","Copaifera langsdorffii","Fabaceae","Copaifera","langsdorffii",0.65,0.0708232617216773,"species",2
"5746","Copaifera langsdorfii","Fabaceae","Copaifera","langsdorfii",0.608316666666667,0.0941339098036177,"genus",13
"5747","Copaifera lucens","Fabaceae","Copaifera","lucens",0.608316666666667,0.0941339098036177,"genus",13
"5748","Copaifera martii","Fabaceae","Copaifera","martii",0.608316666666667,0.0941339098036177,"genus",13
"5749","Copaifera mildbraedii","Fabaceae","Copaifera","mildbraedii",0.65975,0.0708232617216773,"species",4
"5750","Copaifera multijuga","Fabaceae","Copaifera","multijuga",0.585,0.0708232617216773,"species",6
"5751","Copaifera officinalis","Fabaceae","Copaifera","officinalis",0.6272,0.0708232617216773,"species",5
"5752","Copaifera paupera","Fabaceae","Copaifera","paupera",0.608316666666667,0.0941339098036177,"genus",13
"5753","Copaifera religiosa","Fabaceae","Copaifera","religiosa",0.512333333333333,0.0708232617216773,"species",3
"5754","Copaifera reticulata","Fabaceae","Copaifera","reticulata",0.6075,0.0708232617216773,"species",4
"5755","Copaifera salikounda","Fabaceae","Copaifera","salikounda",0.696333333333333,0.0708232617216773,"species",3
"5756","Copaifera sppAlterdoc1","Fabaceae","Copaifera",NA,0.608316666666667,0.0941339098036177,"genus",13
"5757","Copaifera sppBOi1","Fabaceae","Copaifera",NA,0.608316666666667,0.0941339098036177,"genus",13
"5758","Copaifera sppCD1","Fabaceae","Copaifera",NA,0.608316666666667,0.0941339098036177,"genus",13
"5759","Copaifera sppCamorin1","Fabaceae","Copaifera",NA,0.608316666666667,0.0941339098036177,"genus",13
"5760","Copaifera sppCuzcoama1","Fabaceae","Copaifera",NA,0.608316666666667,0.0941339098036177,"genus",13
"5761","Copaifera sppFPnet1",NA,"No","suitable",0.611226809845203,0.143078472955927,"dataset",20772
"5762","Copaifera sppLinhares1","Fabaceae","Copaifera",NA,0.608316666666667,0.0941339098036177,"genus",13
"5763","Copaifera sppRAINFOR1","Fabaceae","Copaifera",NA,0.608316666666667,0.0941339098036177,"genus",13
"5764","Copaifera sppSCA1","Fabaceae","Copaifera",NA,0.608316666666667,0.0941339098036177,"genus",13
"5765","Copaifera sppTEAM1","Fabaceae","Copaifera",NA,0.608316666666667,0.0941339098036177,"genus",13
"5766","Copaifera trapezifolia","Fabaceae","Copaifera","trapezifolia",0.608316666666667,0.0941339098036177,"genus",13
"5767","Copernicia tectorum","Arecaceae","Copernicia","tectorum",0.791,0.0941339098036177,"genus",1
"5768","Coprosma arborea","Rubiaceae","Coprosma","arborea",0.7488,0.0941339098036177,"genus",5
"5769","Coprosma areolata","Rubiaceae","Coprosma","areolata",0.7488,0.0941339098036177,"genus",5
"5770","Coprosma cheesemanii","Rubiaceae","Coprosma","cheesemanii",0.7488,0.0941339098036177,"genus",5
"5771","Coprosma ciliata","Rubiaceae","Coprosma","ciliata",0.7488,0.0941339098036177,"genus",5
"5772","Coprosma colensoi","Rubiaceae","Coprosma","colensoi",0.7488,0.0941339098036177,"genus",5
"5773","Coprosma crassifolia","Rubiaceae","Coprosma","crassifolia",0.7488,0.0941339098036177,"genus",5
"5774","Coprosma decurva","Rubiaceae","Coprosma","decurva",0.7488,0.0941339098036177,"genus",5
"5775","Coprosma depressa","Rubiaceae","Coprosma","depressa",0.7488,0.0941339098036177,"genus",5
"5776","Coprosma dumosa","Rubiaceae","Coprosma","dumosa",0.7488,0.0941339098036177,"genus",5
"5777","Coprosma foetidissima","Rubiaceae","Coprosma","foetidissima",0.719,0.0708232617216773,"species",1
"5778","Coprosma grandifolia","Rubiaceae","Coprosma","grandifolia",0.7488,0.0941339098036177,"genus",5
"5779","Coprosma linariifolia","Rubiaceae","Coprosma","linariifolia",0.82,0.0708232617216773,"species",1
"5780","Coprosma longifolia","Rubiaceae","Coprosma","longifolia",0.7488,0.0941339098036177,"genus",5
"5781","Coprosma lucida","Rubiaceae","Coprosma","lucida",0.807,0.0708232617216773,"species",1
"5782","Coprosma macrocarpa","Rubiaceae","Coprosma","macrocarpa",0.7488,0.0941339098036177,"genus",5
"5783","Coprosma microcarpa","Rubiaceae","Coprosma","microcarpa",0.7488,0.0941339098036177,"genus",5
"5784","Coprosma montana","Rubiaceae","Coprosma","montana",0.7488,0.0941339098036177,"genus",5
"5785","Coprosma ochracea","Rubiaceae","Coprosma","ochracea",0.7488,0.0941339098036177,"genus",5
"5786","Coprosma parviflora","Rubiaceae","Coprosma","parviflora",0.7488,0.0941339098036177,"genus",5
"5787","Coprosma propinqua","Rubiaceae","Coprosma","propinqua",0.7488,0.0941339098036177,"genus",5
"5788","Coprosma pseudociliata","Rubiaceae","Coprosma","pseudociliata",0.7488,0.0941339098036177,"genus",5
"5789","Coprosma pseudocuneata","Rubiaceae","Coprosma","pseudocuneata",0.815,0.0708232617216773,"species",1
"5790","Coprosma rhynchocarpa","Rubiaceae","Coprosma","rhynchocarpa",0.7488,0.0941339098036177,"genus",5
"5791","Coprosma rigida","Rubiaceae","Coprosma","rigida",0.7488,0.0941339098036177,"genus",5
"5792","Coprosma robusta","Rubiaceae","Coprosma","robusta",0.7488,0.0941339098036177,"genus",5
"5793","Coprosma rotundifolia","Rubiaceae","Coprosma","rotundifolia",0.7488,0.0941339098036177,"genus",5
"5794","Coprosma rugosa","Rubiaceae","Coprosma","rugosa",0.7488,0.0941339098036177,"genus",5
"5795","Coprosma sppUS1","Rubiaceae","Coprosma",NA,0.7488,0.0941339098036177,"genus",5
"5796","Coprosma tayloriae","Rubiaceae","Coprosma","tayloriae",0.7488,0.0941339098036177,"genus",5
"5797","Coprosma tenuifolia","Rubiaceae","Coprosma","tenuifolia",0.7488,0.0941339098036177,"genus",5
"5798","Coptosapelta diffusa","Rubiaceae","Coptosapelta","diffusa",0.611226809845203,0.143078472955927,"dataset",20772
"5799","Cordemoya integrifolia","Euphorbiaceae","Cordemoya","integrifolia",0.611226809845203,0.143078472955927,"dataset",20772
"5800","Cordia abyssinica","Boraginaceae","Cordia","abyssinica",0.577,0.0708232617216773,"species",1
"5801","Cordia acutifolia","Boraginaceae","Cordia","acutifolia",0.542470421245421,0.0941339098036177,"genus",42
"5802","Cordia africana","Boraginaceae","Cordia","africana",0.466,0.0708232617216773,"species",3
"5803","Cordia alba","Boraginaceae","Cordia","alba",0.542470421245421,0.0941339098036177,"genus",42
"5804","Cordia alliodora","Boraginaceae","Cordia","alliodora",0.520307692307692,0.0708232617216773,"species",13
"5805","Cordia americana","Boraginaceae","Cordia","americana",0.688,0.0708232617216773,"species",1
"5806","Cordia appendiculata","Boraginaceae","Cordia","appendiculata",0.542470421245421,0.0941339098036177,"genus",42
"5807","Cordia aspera","Boraginaceae","Cordia","aspera",0.542470421245421,0.0941339098036177,"genus",42
"5808","Cordia bicolor","Boraginaceae","Cordia","bicolor",0.475,0.0708232617216773,"species",2
"5809","Cordia bordasii","Boraginaceae","Cordia","bordasii",0.542470421245421,0.0941339098036177,"genus",42
"5810","Cordia borinquensis","Boraginaceae","Cordia","borinquensis",0.7,0.0708232617216773,"species",1
"5811","Cordia buddleoides","Boraginaceae","Cordia","buddleoides",0.542470421245421,0.0941339098036177,"genus",42
"5812","Cordia caffra","Boraginaceae","Cordia","caffra",0.723,0.0708232617216773,"species",1
"5813","Cordia collococca","Boraginaceae","Cordia","collococca",0.42,0.0708232617216773,"species",3
"5814","Cordia correae","Boraginaceae","Cordia","correae",0.542470421245421,0.0941339098036177,"genus",42
"5815","Cordia croatii","Boraginaceae","Cordia","croatii",0.542470421245421,0.0941339098036177,"genus",42
"5816","Cordia curassavica","Boraginaceae","Cordia","curassavica",0.542470421245421,0.0941339098036177,"genus",42
"5817","Cordia cylindrostachya","Boraginaceae","Cordia","cylindrostachya",0.542470421245421,0.0941339098036177,"genus",42
"5818","Cordia dentata","Boraginaceae","Cordia","dentata",0.5,0.0708232617216773,"species",2
"5819","Cordia dewevrei","Boraginaceae","Cordia","dewevrei",0.542470421245421,0.0941339098036177,"genus",42
"5820","Cordia dichotoma","Boraginaceae","Cordia","dichotoma",0.4512,0.0708232617216773,"species",5
"5821","Cordia dodecandra","Boraginaceae","Cordia","dodecandra",0.65,0.0708232617216773,"species",2
"5822","Cordia dwyeri","Boraginaceae","Cordia","dwyeri",0.542470421245421,0.0941339098036177,"genus",42
"5823","Cordia ecalycilata","Boraginaceae","Cordia","ecalyculata",1.076,0.0708232617216773,"species",1
"5824","Cordia ecalyculata","Boraginaceae","Cordia","ecalyculata",1.076,0.0708232617216773,"species",1
"5825","Cordia elaeagnoides","Boraginaceae","Cordia","elaeagnoides",0.88,0.0708232617216773,"species",1
"5826","Cordia exaltata","Boraginaceae","Cordia","exaltata",0.3985,0.0708232617216773,"species",2
"5827","Cordia fallax","Boraginaceae","Cordia","fallax",0.3735,0.0708232617216773,"species",2
"5828","Cordia fusca","Boraginaceae","Cordia","fusca",0.542470421245421,0.0941339098036177,"genus",42
"5829","Cordia gerascanthus","Boraginaceae","Cordia","gerascanthus",0.745,0.0708232617216773,"species",3
"5830","Cordia glabrifolia","Boraginaceae","Cordia","glabrifolia",0.542470421245421,0.0941339098036177,"genus",42
"5831","Cordia globosa","Boraginaceae","Cordia","globosa",0.542470421245421,0.0941339098036177,"genus",42
"5832","Cordia grandis","Boraginaceae","Cordia","grandis",0.542470421245421,0.0941339098036177,"genus",42
"5833","Cordia hatschbachii","Boraginaceae","Cordia","hatschbachii",0.542470421245421,0.0941339098036177,"genus",42
"5834","Cordia hebeclada","Boraginaceae","Cordia","hebeclada",0.542470421245421,0.0941339098036177,"genus",42
"5835","Cordia iguaguana","Boraginaceae","Cordia","iguaguana",0.542470421245421,0.0941339098036177,"genus",42
"5836","Cordia laevifrons","Boraginaceae","Cordia","laevifrons",0.33,0.0708232617216773,"species",1
"5837","Cordia laevigata","Boraginaceae","Cordia","laevigata",0.542470421245421,0.0941339098036177,"genus",42
"5838","Cordia lasiocalyx","Boraginaceae","Cordia","lasiocalyx",0.397,0.0708232617216773,"species",1
"5839","Cordia lomatoloba",NA,"No","suitable",0.611226809845203,0.143078472955927,"dataset",20772
"5840","Cordia lucidula","Boraginaceae","Cordia","lucidula",0.542470421245421,0.0941339098036177,"genus",42
"5841","Cordia macrantha","Boraginaceae","Cordia","macrantha",0.542470421245421,0.0941339098036177,"genus",42
"5842","Cordia magnoliifolia","Boraginaceae","Cordia","magnoliifolia",0.542470421245421,0.0941339098036177,"genus",42
"5843","Cordia megalantha","Boraginaceae","Cordia","megalantha",0.39,0.0708232617216773,"species",1
"5844","Cordia mexiana","Boraginaceae","Cordia","mexiana",0.542470421245421,0.0941339098036177,"genus",42
"5845","Cordia millenii","Boraginaceae","Cordia","millenii",0.40925,0.0708232617216773,"species",4
"5846","Cordia nervosa","Boraginaceae","Cordia","nervosa",0.542470421245421,0.0941339098036177,"genus",42
"5847","Cordia nodosa","Boraginaceae","Cordia","nodosa",0.39,0.0708232617216773,"species",2
"5848","Cordia obliqua","Boraginaceae","Cordia","obliqua",0.542470421245421,0.0941339098036177,"genus",42
"5849","Cordia panamensis","Boraginaceae","Cordia","panamensis",0.542470421245421,0.0941339098036177,"genus",42
"5850","Cordia platythyrsa","Boraginaceae","Cordia","platythyrsa",0.385,0.0708232617216773,"species",5
"5851","Cordia porcata","Boraginaceae","Cordia","porcata",0.542470421245421,0.0941339098036177,"genus",42
"5852","Cordia rickseckeri","Boraginaceae","Cordia","rickseckeri",0.542470421245421,0.0941339098036177,"genus",42
"5853","Cordia ripicola","Boraginaceae","Cordia","ripicola",0.542470421245421,0.0941339098036177,"genus",42
"5854","Cordia sagotii","Boraginaceae","Cordia","sagotii",0.409,0.0708232617216773,"species",3
"5855","Cordia salvadorensis","Boraginaceae","Cordia","salvadorensis",0.542470421245421,0.0941339098036177,"genus",42
"5856","Cordia scabrifolia","Boraginaceae","Cordia","scabrifolia",0.474,0.0708232617216773,"species",1
"5857","Cordia sebestena","Boraginaceae","Cordia","sebestena",0.7,0.0708232617216773,"species",1
"5858","Cordia sellowiana","Boraginaceae","Cordia","sellowiana",0.542470421245421,0.0941339098036177,"genus",42
"5859","Cordia sericicalyx","Boraginaceae","Cordia","sericicalyx",0.387,0.0708232617216773,"species",1
"5860","Cordia silvestris","Boraginaceae","Cordia","silvestris",0.542470421245421,0.0941339098036177,"genus",42
"5861","Cordia spinescens","Boraginaceae","Cordia","spinescens",0.542470421245421,0.0941339098036177,"genus",42
"5862","Cordia sppAntado1","Boraginaceae","Cordia",NA,0.542470421245421,0.0941339098036177,"genus",42
"5863","Cordia sppAraracua1","Boraginaceae","Cordia",NA,0.542470421245421,0.0941339098036177,"genus",42
"5864","Cordia sppBRi1","Boraginaceae","Cordia",NA,0.542470421245421,0.0941339098036177,"genus",42
"5865","Cordia sppBerbicer1","Boraginaceae","Cordia",NA,0.542470421245421,0.0941339098036177,"genus",42
"5866","Cordia sppBilsa1","Boraginaceae","Cordia",NA,0.542470421245421,0.0941339098036177,"genus",42
"5867","Cordia sppCampinas1","Boraginaceae","Cordia",NA,0.542470421245421,0.0941339098036177,"genus",42
"5868","Cordia sppCandamo1","Boraginaceae","Cordia",NA,0.542470421245421,0.0941339098036177,"genus",42
"5869","Cordia sppCerroayp1","Boraginaceae","Cordia",NA,0.542470421245421,0.0941339098036177,"genus",42
"5870","Cordia sppCuangos1","Boraginaceae","Cordia",NA,0.542470421245421,0.0941339098036177,"genus",42
"5871","Cordia sppDucke1","Boraginaceae","Cordia",NA,0.542470421245421,0.0941339098036177,"genus",42
"5872","Cordia sppFPnet1","Boraginaceae","Cordia",NA,0.542470421245421,0.0941339098036177,"genus",42
"5873","Cordia sppFarall1","Boraginaceae","Cordia",NA,0.542470421245421,0.0941339098036177,"genus",42
"5874","Cordia sppGF1","Boraginaceae","Cordia",NA,0.542470421245421,0.0941339098036177,"genus",42
"5875","Cordia sppGT1","Boraginaceae","Cordia",NA,0.542470421245421,0.0941339098036177,"genus",42
"5876","Cordia sppGentry1","Boraginaceae","Cordia",NA,0.542470421245421,0.0941339098036177,"genus",42
"5877","Cordia sppHachimal1","Boraginaceae","Cordia",NA,0.542470421245421,0.0941339098036177,"genus",42
"5878","Cordia sppLaraya1","Boraginaceae","Cordia",NA,0.542470421245421,0.0941339098036177,"genus",42
"5879","Cordia sppLaraya2","Boraginaceae","Cordia",NA,0.542470421245421,0.0941339098036177,"genus",42
"5880","Cordia sppLaraya3","Boraginaceae","Cordia",NA,0.542470421245421,0.0941339098036177,"genus",42
"5881","Cordia sppLaselva1","Boraginaceae","Cordia",NA,0.542470421245421,0.0941339098036177,"genus",42
"5882","Cordia sppMX1","Boraginaceae","Cordia",NA,0.542470421245421,0.0941339098036177,"genus",42
"5883","Cordia sppMX2","Boraginaceae","Cordia",NA,0.542470421245421,0.0941339098036177,"genus",42
"5884","Cordia sppMadidi1","Boraginaceae","Cordia",NA,0.542470421245421,0.0941339098036177,"genus",42
"5885","Cordia sppManaus1","Boraginaceae","Cordia",NA,0.542470421245421,0.0941339098036177,"genus",42
"5886","Cordia sppMaquipuc1","Boraginaceae","Cordia",NA,0.542470421245421,0.0941339098036177,"genus",42
"5887","Cordia sppMariquit1","Boraginaceae","Cordia",NA,0.542470421245421,0.0941339098036177,"genus",42
"5888","Cordia sppMurri1","Boraginaceae","Cordia",NA,0.542470421245421,0.0941339098036177,"genus",42
"5889","Cordia sppNuevomun1","Boraginaceae","Cordia",NA,0.542470421245421,0.0941339098036177,"genus",42
"5890","Cordia sppPE1","Boraginaceae","Cordia",NA,0.542470421245421,0.0941339098036177,"genus",42
"5891","Cordia sppRAINFOR1","Boraginaceae","Cordia",NA,0.542470421245421,0.0941339098036177,"genus",42
"5892","Cordia sppRioheath1","Boraginaceae","Cordia",NA,0.542470421245421,0.0941339098036177,"genus",42
"5893","Cordia sppRiomanso1","Boraginaceae","Cordia",NA,0.542470421245421,0.0941339098036177,"genus",42
"5894","Cordia sppRiomanso2","Boraginaceae","Cordia",NA,0.542470421245421,0.0941339098036177,"genus",42
"5895","Cordia sppRiotavar1","Boraginaceae","Cordia",NA,0.542470421245421,0.0941339098036177,"genus",42
"5896","Cordia sppSCA1","Boraginaceae","Cordia",NA,0.542470421245421,0.0941339098036177,"genus",42
"5897","Cordia sppTEAM1","Boraginaceae","Cordia",NA,0.542470421245421,0.0941339098036177,"genus",42
"5898","Cordia sppTEAM2","Boraginaceae","Cordia",NA,0.542470421245421,0.0941339098036177,"genus",42
"5899","Cordia sppTEAM4","Boraginaceae","Cordia",NA,0.542470421245421,0.0941339098036177,"genus",42
"5900","Cordia sppTEAM5","Boraginaceae","Cordia",NA,0.542470421245421,0.0941339098036177,"genus",42
"5901","Cordia sppTEAM6","Boraginaceae","Cordia",NA,0.542470421245421,0.0941339098036177,"genus",42
"5902","Cordia sppTEAM7","Boraginaceae","Cordia",NA,0.542470421245421,0.0941339098036177,"genus",42
"5903","Cordia sppTamboall1","Boraginaceae","Cordia",NA,0.542470421245421,0.0941339098036177,"genus",42
"5904","Cordia sppUcumari1","Boraginaceae","Cordia",NA,0.542470421245421,0.0941339098036177,"genus",42
"5905","Cordia sprucei","Boraginaceae","Cordia","sprucei",0.542470421245421,0.0941339098036177,"genus",42
"5906","Cordia sulcata","Boraginaceae","Cordia","sulcata",0.6,0.0708232617216773,"species",1
"5907","Cordia superba","Boraginaceae","Cordia","superba",0.542470421245421,0.0941339098036177,"genus",42
"5908","Cordia sylvestris","Boraginaceae","Cordia","sylvestris",0.542470421245421,0.0941339098036177,"genus",42
"5909","Cordia tetrandra","Boraginaceae","Cordia","tetrandra",0.345,0.0708232617216773,"species",2
"5910","Cordia thaisiana","Boraginaceae","Cordia","thaisiana",0.542470421245421,0.0941339098036177,"genus",42
"5911","Cordia toqueve",NA,"No","suitable",0.611226809845203,0.143078472955927,"dataset",20772
"5912","Cordia trachyphylla","Boraginaceae","Cordia","trachyphylla",0.542470421245421,0.0941339098036177,"genus",42
"5913","Cordia trichoclada","Boraginaceae","Cordia","trichoclada",0.542470421245421,0.0941339098036177,"genus",42
"5914","Cordia trichotoma","Boraginaceae","Cordia","trichotoma",0.63,0.0708232617216773,"species",3
"5915","Cordia ucayaliensis","Boraginaceae","Cordia","ucayaliensis",0.41,0.0708232617216773,"species",1
"5916","Cordia ulei","Boraginaceae","Cordia","ulei",0.542470421245421,0.0941339098036177,"genus",42
"5917","Cordia vignei","Boraginaceae","Cordia","vignei",0.542470421245421,0.0941339098036177,"genus",42
"5918","Cordiera bahiensis","Boraginaceae","Cordia","bahiensis",0.542470421245421,0.0941339098036177,"genus",42
"5919","Cordiera concolor","Rubiaceae","Cordiera","concolor",0.611226809845203,0.143078472955927,"dataset",20772
"5920","Cordiera sppSCA1","Rubiaceae","Cordiera",NA,0.611226809845203,0.143078472955927,"dataset",20772
"5921","Cordyline australis","Asparagaceae","Cordyline","australis",0.611226809845203,0.143078472955927,"dataset",20772
