"","LatRound","Type","mean","lowCI","highCI"
"78",-48,"GS",53.8729770649601,17.4614673205607,90.2844868093594
"79",-47.9,"GS",48.8229292463452,12.0943502294812,85.5515082632091
"80",-47.8,"GS",46.3767118968918,8.42144645141224,84.3319773423713
"81",-47.7,"GS",54.1316721405594,13.3548019254901,94.9085423556286
"82",-47.6,"GS",51.6494869388396,11.3934973940203,91.9054764836588
"83",-47.5,"GS",46.1133286044308,8.850356400636,83.3763008082257
"84",-47.4,"GS",46.27814599067,9.19596476348863,83.3603272178513
"85",-47.3,"GS",46.0689491367262,7.87255754677736,84.2653407266751
"86",-47.2,"GS",46.9094881064752,5.70540851892513,88.1135676940252
"87",-47.1,"GS",61.6986184349513,10.4109679861769,112.986268883726
"88",-47,"GS",75.7797318329113,19.2922735827847,132.267190083038
