"","LatRound","Type","mean","lowCI","highCI"
"153",-40.5,"GS",45.55759587961,-3.72130324324574,94.8364950024658
"154",-40.4,"GS",45.9832599018654,-3.80514781305925,95.77166761679
"155",-40.3,"GS",40.6300514527617,-6.94936142490441,88.2094643304278
"156",-40.2,"GS",42.4645887361645,-5.39665325099401,90.3258307233229
"157",-40.1,"GS",45.6206125824755,-6.01031792622962,97.2515430911806
"158",-40,"GS",46.2748693662399,-6.43355735952565,98.9832960920054
"159",-39.9,"GS",40.3862277238771,-5.77420162420782,86.5466570719619
"160",-39.8,"GS",39.4912989989916,-5.010278467195,83.9928764651783
"161",-39.7,"GS",39.5767841774896,-5.8085574490961,84.9621258040754
"162",-39.6,"GS",38.9005933843204,-7.31391587716874,85.1151026458095
"163",-39.5,"GS",39.2661895559889,-6.37161904678877,84.9039981587665
"164",-39.4,"GS",45.6701782045762,-4.48645425072552,95.826810659878
"165",-39.3,"GS",46.5748552856933,-2.80591073201312,95.9556213033998
"166",-39.2,"GS",52.2350770985375,1.40609598206002,103.064058215015
"167",-39.1,"GS",48.5683413015692,-0.998820351245982,98.1355029543844
"168",-39,"GS",44.6738569601482,-3.9496757178677,93.2973896381641
"169",-38.9,"GS",38.4593605909264,-7.45981453122552,84.3785357130783
"170",-38.8,"GS",37.7692434641333,-11.1706777696628,86.7091646979294
"171",-38.7,"GS",37.9643935411227,-12.7516640192228,88.6804511014682
"172",-38.6,"GS",36.442563479707,-11.0751624339916,83.9602893934055
"173",-38.5,"GS",33.7655733900808,-11.8771334487912,79.4082802289528
"174",-38.4,"GS",31.4625282519742,-11.0418523557,73.9669088596485
"175",-38.3,"GS",29.4478895843074,-11.2854570262508,70.1812361948656
"176",-38.2,"GS",28.3534192511097,-12.4333148295002,69.1401533317196
"177",-38.1,"GS",26.8595155110882,-12.7046534559511,66.4236844781275
"178",-38,"GS",29.241089804789,-12.7237050767857,71.2058846863636
"179",-37.9,"GS",28.7074512152064,-12.9843191830517,70.3992216134645
"180",-37.8,"GS",29.9594191833765,-12.2147376247909,72.133575991544
"181",-37.7,"GS",36.6321656979578,-10.4247441205427,83.6890755164584
"182",-37.6,"GS",39.2408457364424,-9.6130021400965,88.0946936129814
"183",-37.5,"GS",39.6231169567804,-9.46659426306196,88.7128281766227
"184",-37.4,"GS",39.047394170142,-9.03432550226889,87.1291138425529
"185",-37.3,"GS",37.0689955700691,-9.98719935572645,84.1251904958648
"186",-37.2,"GS",33.4007862373501,-12.4803166813558,79.281889156056
"187",-37.1,"GS",27.8231041567747,-13.4662797887977,69.1124881023471
"188",-37,"GS",24.6930719812769,-15.0378503601369,64.4239943226907
"189",-36.9,"GS",23.2994106203505,-13.9200891657147,60.5189104064157
"190",-36.8,"GS",21.7353583470245,-14.1583966681411,57.62911336219
"191",-36.7,"GS",20.1446058271065,-15.2789809107955,55.5681925650085
"192",-36.6,"GS",18.6803397250708,-16.2403666952716,53.6010461454133
"193",-36.5,"GS",16.8883521858305,-17.1925301862879,50.969234557949
"194",-36.4,"GS",15.4958163746314,-16.8272143277044,47.8188470769671
"195",-36.3,"GS",15.6797105666585,-16.3426643043665,47.7020854376835
"196",-36.2,"GS",13.3549519351812,-15.3970420579169,42.1069459282793
"197",-36.1,"GS",14.1686395288623,-15.7064116763998,44.0436907341244
"198",-36,"GS",14.3990696754379,-16.5963034735001,45.3944428243759
"199",-35.9,"GS",14.6918072269705,-13.2641090180549,42.6477234719958
"200",-35.8,"GS",15.2630562824226,-12.816400713618,43.3425132784633
"201",-35.7,"GS",17.045389579882,-14.9030195022633,48.9937986620272
"202",-35.6,"GS",19.0214816570227,-16.7302315390662,54.7731948531116
"203",-35.5,"GS",17.5731521435483,-18.2368559666247,53.3831602537213
"204",-35.4,"GS",17.5570781711725,-17.8160622741385,52.9302186164836
"205",-35.3,"GS",14.3178050518275,-15.4865162387551,44.12212634241
"206",-35.2,"GS",15.4099521268022,-16.4327350049496,47.252639258554
"207",-35.1,"GS",11.6287884013301,-13.4526139151749,36.7101907178352
"208",-35,"GS",12.9955472072528,-14.5025378619836,40.4936322764892
"209",-34.9,"GS",14.3428172618071,-14.8086117790409,43.4942463026551
"210",-34.8,"GS",17.0223349639353,-17.1938736052953,51.238543533166
"211",-34.7,"GS",15.5989859308867,-17.0002400839214,48.1982119456948
"212",-34.6,"GS",12.094717279901,-14.7757909794951,38.965225539297
"213",-34.5,"GS",12.5079254318607,-14.2687697722645,39.2846206359859
"214",-34.4,"GS",12.4138684316935,-11.9481351872152,36.7758720506023
"215",-34.3,"GS",11.2031020980718,-12.2839357437403,34.6901399398839
"216",-34.2,"GS",11.5188623549449,-12.6838523062596,35.7215770161493
"217",-34.1,"GS",12.5526173745542,-11.700984589164,36.8062193382724
"218",-34,"GS",12.6272717179654,-10.1127773460409,35.3673207819716
"219",-33.9,"GS",11.3932248848265,-9.76826122166883,32.5547109913218
"220",-33.8,"GS",9.54650217671979,-9.69490071051114,28.7879050639507
"221",-33.7,"GS",8.37816011722038,-8.18679442254846,24.9431146569892
"222",-33.6,"GS",7.89074727048824,-8.78732128653005,24.5688158275065
"223",-33.5,"GS",8.14903439426874,-9.61046869231754,25.908537480855
"224",-33.4,"GS",9.87576764981195,-11.1648242531676,30.9163595527915
"225",-33.3,"GS",10.3088884306071,-11.4866199654827,32.1043968266968
"226",-33.2,"GS",9.52041641350818,-9.93102451656987,28.9718573435862
"227",-33.1,"GS",9.72659241508915,-10.2805057100233,29.7336905402016
"228",-33,"GS",9.32101792466789,-9.76346651852773,28.4055023678635
"229",-32.9,"GS",8.24654474087104,-9.61514797528615,26.1082374570282
"230",-32.8,"GS",9.08932049333053,-10.0755883403269,28.254229326988
"231",-32.7,"GS",9.96700302183605,-9.33837695691356,29.2723830005857
"232",-32.6,"GS",9.1330188872938,-7.37260337770439,25.638641152292
"233",-32.5,"GS",7.73169583759056,-6.56257067009003,22.0259623452712
"234",-32.4,"GS",7.25756126727846,-8.27244435627503,22.7875668908319
"235",-32.3,"GS",8.06627652742372,-9.57435583602732,25.7069088908748
"236",-32.2,"GS",8.85290653902563,-11.1702077775426,28.8760208555939
"237",-32.1,"GS",8.31792022830655,-11.3842098214979,28.020050278111
"238",-32,"GS",7.72906663040314,-10.288768489575,25.7469017503812
"239",-31.9,"GS",8.16048969817516,-9.8657312073675,26.1867106037178
"240",-31.8,"GS",8.60627635981702,-9.44035115320202,26.6529038728361
"241",-31.7,"GS",9.40495621143047,-11.9688483077529,30.7787607306139
"242",-31.6,"GS",10.0272675190193,-13.186404621264,33.2409396593026
"243",-31.5,"GS",10.5033421366333,-13.2241177019635,34.2308019752301
"244",-31.4,"GS",10.68030760625,-13.564709848288,34.9253250607881
"245",-31.3,"GS",10.6373044067496,-13.3064224040121,34.5810312175114
"246",-31.2,"GS",10.5861169025542,-12.9063967642487,34.078630569357
"247",-31.1,"GS",9.72483899132033,-11.5797963734658,31.0294743561064
"248",-31,"GS",9.00837233370449,-10.4563310278827,28.4730756952917
"249",-30.9,"GS",9.44214447799487,-10.7048236536146,29.5891126096044
"250",-30.8,"GS",9.54477908971888,-9.16108700501773,28.2506451844555
"251",-30.7,"GS",10.2289006885117,-11.2167468289954,31.6745482060189
"252",-30.6,"GS",11.3442935503154,-12.0585715332609,34.7471586338916
"253",-30.5,"GS",11.0276641152588,-12.0807096894057,34.1360379199234
"254",-30.4,"GS",10.1573297710576,-10.0712177490615,30.3858772911768
"255",-30.3,"GS",9.33190756282493,-8.63965297871246,27.3034681043623
"256",-30.2,"GS",10.2578646220361,-11.5883391186027,32.104068362675
"257",-30.1,"GS",10.6597206149261,-13.1974471075776,34.5168883374298
"258",-30,"GS",10.4063354613337,-11.5082846090213,32.3209555316887
"259",-29.9,"GS",10.9505563510938,-10.9869708736021,32.8880835757897
"260",-29.8,"GS",10.5855199781154,-9.55920605182131,30.730246008052
"261",-29.7,"GS",11.4786980773982,-9.85801797075259,32.8154141255489
"262",-29.6,"GS",14.3867625157453,-9.79669147026735,38.5702165017579
"263",-29.5,"GS",16.3853995420134,-9.90810578282901,42.6789048668559
"264",-29.4,"GS",16.535779933937,-9.80928136808686,42.8808412359609
"265",-29.3,"GS",16.416842902217,-10.6671618894443,43.5008476938782
"266",-29.2,"GS",14.479271783657,-9.50987195952232,38.4684155268363
"267",-29.1,"GS",13.2029296254919,-8.23433486749842,34.6401941184822
"268",-29,"GS",12.9992202418863,-7.2252990489966,33.2237395327693
"269",-28.9,"GS",12.9813711923338,-7.70778203642326,33.6705244210908
"270",-28.8,"GS",12.9540146238782,-7.74444040146741,33.6524696492239
"271",-28.7,"GS",12.5385121206882,-6.94105867848238,32.0180829198589
"272",-28.6,"GS",12.5572158944633,-7.05397743227593,32.1684092212025
"273",-28.5,"GS",13.7876306922366,-9.00038598711289,36.575647371586
"274",-28.4,"GS",13.5364913988379,-8.29256790580516,35.3655507034809
"275",-28.3,"GS",13.7288035420014,-7.80285910635879,35.2604661903617
"276",-28.2,"GS",13.7195873303336,-7.36561604035506,34.8047907010223
"277",-28.1,"GS",12.4758623734704,-7.4644288865086,32.4161536334493
"278",-28,"GS",13.5636811545778,-7.95340501515944,35.080767324315
"279",-27.9,"GS",14.1868994599757,-8.8314353044646,37.205234224416
"280",-27.8,"GS",14.8546296243018,-8.516275917905,38.2255351665086
"281",-27.7,"GS",13.8116902467338,-6.11183494808557,33.7352154415531
"282",-27.6,"GS",14.7465586051505,-5.8555058574801,35.3486230677811
"283",-27.5,"GS",15.8026827246418,-5.09767151755908,36.7030369668427
"284",-27.4,"GS",17.3160374393565,-5.42888723624289,40.0609621149559
"285",-27.3,"GS",17.6506965044351,-5.55925686397874,40.860649872849
"286",-27.2,"GS",18.2868881955651,-6.6163569717739,43.190133362904
"287",-27.1,"GS",18.6403095583658,-6.69247955378694,43.9730986705186
"288",-27,"GS",19.2798980040957,-6.28785786601393,44.8476538742054
"289",-26.9,"GS",20.0243958967292,-6.66459231214433,46.7133841056027
"290",-26.8,"GS",21.9299304084682,-6.94501801510262,50.804878832039
"291",-26.7,"GS",22.6319028562066,-6.37613253036963,51.6399382427827
"292",-26.6,"GS",22.2255836072892,-5.60873449270787,50.0599017072863
"293",-26.5,"GS",23.1909100788921,-5.45265339226879,51.8344735500531
"294",-26.4,"GS",22.2217403111161,-4.62152085638481,49.0650014786171
"295",-26.3,"GS",21.3682733551859,-5.38549959871018,48.1220463090821
"296",-26.2,"GS",21.3957126870953,-4.67123746660647,47.462662840797
"297",-26.1,"GS",21.8758032821005,-5.20236957803385,48.9539761422348
"298",-26,"GS",21.9645210521625,-4.69330721412571,48.6223493184507
"299",-25.9,"GS",22.3550165519967,-4.77709602058222,49.4871291245757
"300",-25.8,"GS",21.2788088697003,-5.67078947152249,48.2284072109232
"301",-25.7,"GS",21.1155374448753,-5.94325124897064,48.1743261387213
"302",-25.6,"GS",20.3724315213666,-5.1642075195477,45.9090705622809
"303",-25.5,"GS",18.5531398271811,-5.47403263960223,42.5803122939644
"304",-25.4,"GS",19.4634742028066,-5.64088362742389,44.5678320330371
"305",-25.3,"GS",21.7375566298186,-5.02089825941935,48.4960115190566
"306",-25.2,"GS",22.4787473912531,-5.82360212263447,50.7810969051407
"307",-25.1,"GS",22.1220021998367,-6.1879171106847,50.4319215103581
"308",-25,"GS",20.7986836376298,-6.95672678439757,48.5540940596573
"309",-24.9,"GS",19.7530377184603,-6.6076213917901,46.1136968287107
"310",-24.8,"GS",19.4228300104322,-6.41460414700009,45.2602641678645
"311",-24.7,"GS",19.1517352829602,-5.56064450050367,43.8641150664241
"312",-24.6,"GS",19.8696782081762,-7.42588716669035,47.1652435830429
"313",-24.5,"GS",20.214289821641,-8.46946708210563,48.8980467253877
"314",-24.4,"GS",20.4501782530829,-9.4776200214466,50.3779765276124
"315",-24.3,"GS",19.6259739152759,-9.54706872970421,48.799016560256
"316",-24.2,"GS",20.7331562296716,-10.0420471310539,51.508359590397
"317",-24.1,"GS",20.2572192908891,-10.8427988528295,51.3572374346078
"318",-24,"GS",18.6835946411114,-10.8614560920127,48.2286453742355
"319",-23.9,"GS",19.2113855308832,-9.32789182238884,47.7506628841552
"320",-23.8,"GS",17.986968191883,-9.58403837198482,45.5579747557507
"321",-23.7,"GS",17.2791025464973,-9.91772288035874,44.4759279733533
"322",-23.6,"GS",15.2186924895746,-8.89802220855581,39.3354071877051
"323",-23.5,"GS",14.5789764926691,-7.89801736988044,37.0559703552187
"324",-23.4,"GS",15.2364220394887,-8.19019002264863,38.6630341016261
"325",-23.3,"GS",16.1719366882567,-9.74604140341233,42.0899147799258
"326",-23.2,"GS",14.5892366524886,-7.43294329374232,36.6114165987195
"327",-23.1,"GS",13.8488709926358,-5.74418603855023,33.4419280238219
"328",-23,"GS",15.4749828858212,-8.049138551717,38.9991043233594
"329",-22.9,"GS",16.1058694193524,-9.07026901562292,41.2820078543277
"330",-22.8,"GS",16.954325111536,-8.61607256378014,42.5247227868522
"331",-22.7,"GS",15.9805081744603,-7.23330295333862,39.1943193022593
"332",-22.6,"GS",16.6363756503045,-7.88680372709447,41.1595550277035
"333",-22.5,"GS",17.397108758242,-8.67704260516023,43.4712601216442
"334",-22.4,"GS",17.8743117621403,-9.42053823757378,45.1691617618544
"335",-22.3,"GS",16.5970154167389,-8.38352864192679,41.5775594754047
"336",-22.2,"GS",16.2882253836553,-8.33667363557093,40.9131244028815
"337",-22.1,"GS",15.7759753262789,-8.54532536477362,40.0972760173315
"338",-22,"GS",15.1321170337168,-8.01831926532631,38.2825533327599
"339",-21.9,"GS",14.7516075474099,-7.93870953559886,37.4419246304187
"340",-21.8,"GS",14.462297138125,-7.02769349647847,35.9522877727284
"341",-21.7,"GS",14.2599646142783,-6.58833222821116,35.1082614567677
"342",-21.6,"GS",14.9412499507201,-7.88636540234712,37.7688653037874
"343",-21.5,"GS",13.558822687177,-6.65417870421971,33.7718240785737
"344",-21.4,"GS",13.7272106463611,-7.74593731336505,35.2003586060873
"345",-21.3,"GS",13.1002308091522,-6.08235010313356,32.2828117214379
"346",-21.2,"GS",14.1077095484382,-7.43323981748738,35.6486589143638
"347",-21.1,"GS",15.0975613825368,-6.50870349838342,36.7038262634569
"348",-21,"GS",17.0083611128236,-6.80561407765394,40.8223363033012
"349",-20.9,"GS",17.1972789855037,-5.99242460652867,40.3869825775361
"350",-20.8,"GS",16.7981884206248,-6.71251546827169,40.3088923095212
"351",-20.7,"GS",16.3722342305768,-5.52702077323994,38.2714892343935
"352",-20.6,"GS",16.9037679142872,-5.77013442696651,39.577670255541
"353",-20.5,"GS",17.4022310885651,-6.72106372947526,41.5255259066054
"354",-20.4,"GS",16.8169585739601,-6.04026484109261,39.6741819890128
"355",-20.3,"GS",16.348788269068,-5.34477690593673,38.0423534440727
"356",-20.2,"GS",15.9959725850967,-5.29281220941638,37.2847573796097
"357",-20.1,"GS",16.1886127577254,-5.37866070282077,37.7558862182716
"358",-20,"GS",15.907259380205,-5.56763455952408,37.382153319934
"359",-19.9,"GS",16.1810153473892,-5.43722008966286,37.7992507844412
"360",-19.8,"GS",15.6366112512577,-4.72657200550643,35.9997945080219
"361",-19.7,"GS",16.2074751920182,-4.59420448368546,37.0091548677218
"362",-19.6,"GS",16.3402228507809,-4.79866668161623,37.479112383178
"363",-19.5,"GS",17.0851637108252,-4.98935368129061,39.1596811029411
"364",-19.4,"GS",17.1023724127066,-5.32167176060241,39.5264165860157
"365",-19.3,"GS",17.0940033685551,-5.34695836835513,39.5349651054654
"366",-19.2,"GS",17.2977389970586,-5.48705430721513,40.0825323013323
"367",-19.1,"GS",18.3814311067396,-5.48706601564873,42.2499282291279
"368",-19,"GS",18.8493459848504,-5.27359410778974,42.9722860774906
"369",-18.9,"GS",19.0454743781879,-4.92239720458255,43.0133459609584
"370",-18.8,"GS",19.0293989215733,-5.18162824787314,43.2404260910197
"371",-18.7,"GS",19.0291031836319,-6.00684991337826,44.065056280642
"372",-18.6,"GS",19.1244181909674,-5.88161571804524,44.1304520999801
"373",-18.5,"GS",18.9397375216545,-5.89702577389903,43.776500817208
"374",-18.4,"GS",19.415344414128,-6.3585416488068,45.1892304770628
"375",-18.3,"GS",19.3070347678485,-7.11235899585635,45.7264285315533
"376",-18.2,"GS",19.642926813466,-7.74797667020946,47.0338302971414
"377",-18.1,"GS",19.8199635219095,-8.54164449685346,48.1815715406724
"378",-18,"GS",20.3607459928122,-9.28285195796658,50.004343943591
"379",-17.9,"GS",20.9929320454616,-9.85834598990274,51.844210080826
"380",-17.8,"GS",21.3924789283992,-10.5613267371819,53.3462845939803
"381",-17.7,"GS",21.7504591035828,-11.0661851169465,54.5671033241121
"382",-17.6,"GS",21.2835063788058,-11.1443874601426,53.7114002177543
"383",-17.5,"GS",19.1797574004374,-10.8863923291831,49.2459071300579
"384",-17.4,"GS",18.4337998184253,-10.7435810972994,47.6111807341499
