"","V1","PLT","TPH","FID","LAT","LON","SPCD","DBH","Year","WWF_Biome"
"88",12467,"22",4,154158,-0.591958302,-59.89861521,"Eschweilera romeu-cardosoi",12.09577567,2006,1
"89",12468,"22",4,154225,-0.591958302,-59.89861521,"Eugenia florida",16.55211408,2006,1
"90",12469,"22",4,154090,-0.591958302,-59.89861521,"Eugenia protenta",14.96056465,2006,1
"91",12470,"22",4,154080,-0.591958302,-59.89861521,"Ferdinandusa elliptica",24.82817112,2006,1
"92",12471,"22",4,154131,-0.591958302,-59.89861521,"Ferdinandusa elliptica",28.01126998,2006,1
"93",12472,"22",4,154099,-0.591958302,-59.89861521,"Ferdinandusa elliptica",32.46760839,2006,1
"94",12473,"22",4,154068,-0.591958302,-59.89861521,"Fusaea longifolia",13.05070533,2006,1
"95",12474,"22",4,154170,-0.591958302,-59.89861521,"Guarea humaitensis",17.82535363,2006,1
"96",12475,"22",4,154135,-0.591958302,-59.89861521,"Guatteria olivacea",11.14084602,2006,1
"97",12476,"22",4,154233,-0.591958302,-59.89861521,"Handroanthus incanus",12.09577567,2006,1
"98",12477,"22",4,154128,-0.591958302,-59.89861521,"Heisteria barbata",16.2338042,2006,1
"99",12478,"22",4,154201,-0.591958302,-59.89861521,"Inga alba",58.56901906,2006,1
"100",12479,"22",4,154162,-0.591958302,-59.89861521,"Iryanthera paraensis",15.59718442,2006,1
"101",12480,"22",4,154087,-0.591958302,-59.89861521,"Lacmellea arborescens",12.41408556,2006,1
"102",12481,"22",4,154115,-0.591958302,-59.89861521,"Lecythis zabucajo",10.82253613,2006,1
"103",12482,"22",4,154214,-0.591958302,-59.89861521,"Lecythis zabucajo",25.46479089,2006,1
"104",12483,"22",4,154222,-0.591958302,-59.89861521,"Licania longistyla",15.27887454,2006,1
"105",12484,"22",4,154101,-0.591958302,-59.89861521,"Licania rodriguesii",15.27887454,2006,1
"106",12485,"22",4,154088,-0.591958302,-59.89861521,"Licania rodriguesii",20.05352283,2006,1
"107",12486,"22",4,154172,-0.591958302,-59.89861521,"Licania sprucei",20.05352283,2006,1
"108",12487,"22",4,154082,-0.591958302,-59.89861521,"Licania sprucei",33.10422816,2006,1
"109",12488,"22",4,154171,-0.591958302,-59.89861521,"Licaria crassifolia",21.32676237,2006,1
"110",12489,"22",4,154083,-0.591958302,-59.89861521,"Licaria guianensis",33.42253805,2006,1
"111",12490,"22",4,154093,-0.591958302,-59.89861521,"Manilkara bidentata",12.09577567,2006,1
"112",12491,"22",4,154226,-0.591958302,-59.89861521,"Manilkara bidentata",15.59718442,2006,1
"113",12492,"22",4,154231,-0.591958302,-59.89861521,"Manilkara bidentata",28.64788976,2006,1
"114",12493,"22",4,154229,-0.591958302,-59.89861521,"Manilkara sppSCA1",32.46760839,2006,1
"115",12494,"22",4,154153,-0.591958302,-59.89861521,"Maquira calophylla",10.50422624,2006,1
"116",12495,"22",4,154098,-0.591958302,-59.89861521,"Maquira guianensis",13.36901522,2006,1
"117",12496,"22",4,154247,-0.591958302,-59.89861521,"Maytenus guyanensis",14.00563499,2006,1
"118",12497,"22",4,154232,-0.591958302,-59.89861521,"Maytenus guyanensis",18.4619734,2006,1
"119",12498,"22",4,154134,-0.591958302,-59.89861521,"Mezilaurus duckei",15.27887454,2006,1
"120",12499,"22",4,154187,-0.591958302,-59.89861521,"Mezilaurus duckei",15.27887454,2006,1
"121",12500,"22",4,154148,-0.591958302,-59.89861521,"Mezilaurus duckei",29.9211293,2006,1
"122",12501,"22",4,154186,-0.591958302,-59.89861521,"Mezilaurus duckei",31.19436885,2006,1
"123",12502,"22",4,154110,-0.591958302,-59.89861521,"Micrandropsis scleroxylon",12.73239545,2006,1
"124",12503,"22",4,154073,-0.591958302,-59.89861521,"Micrandropsis scleroxylon",13.36901522,2006,1
"125",12504,"22",4,154146,-0.591958302,-59.89861521,"Micrandropsis scleroxylon",20.05352283,2006,1
"126",12505,"22",4,154145,-0.591958302,-59.89861521,"Micrandropsis scleroxylon",24.50986124,2006,1
"127",12506,"22",4,154204,-0.591958302,-59.89861521,"Micrandropsis scleroxylon",25.46479089,2006,1
"128",12507,"22",4,154177,-0.591958302,-59.89861521,"Micrandropsis scleroxylon",26.10141067,2006,1
"129",12508,"22",4,154189,-0.591958302,-59.89861521,"Micrandropsis scleroxylon",30.23943919,2006,1
"130",12509,"22",4,154157,-0.591958302,-59.89861521,"Micrandropsis scleroxylon",31.19436885,2006,1
"131",12510,"22",4,154165,-0.591958302,-59.89861521,"Micropholis acutangula",19.73521294,2006,1
"132",12511,"22",4,154136,-0.591958302,-59.89861521,"Micropholis guyanensis",15.59718442,2006,1
"133",12512,"22",4,154138,-0.591958302,-59.89861521,"Micropholis guyanensis",42.97183463,2006,1
"134",12513,"22",4,154205,-0.591958302,-59.89861521,"Micropholis sppSCA1",26.41972055,2006,1
"135",12514,"22",4,154198,-0.591958302,-59.89861521,"Mollinedia ovata",16.55211408,2006,1
"136",12515,"22",4,154215,-0.591958302,-59.89861521,"Mouriri angulicosta",23.55493158,2006,1
"137",12516,"22",4,154181,-0.591958302,-59.89861521,"Mouriri angulicosta",27.05634033,2006,1
"138",12517,"22",4,154116,-0.591958302,-59.89861521,"Mouriri angulicosta",54.74930042,2006,1
"139",12518,"22",4,154149,-0.591958302,-59.89861521,"Mouriri huberi",28.64788976,2006,1
"140",12519,"22",4,154154,-0.591958302,-59.89861521,"Myrcia rufipila",17.50704374,2006,1
"141",12520,"22",4,154249,-0.591958302,-59.89861521,"Myrcia sylvatica",11.14084602,2006,1
"142",12521,"22",4,154071,-0.591958302,-59.89861521,"Myrcia sylvatica",12.73239545,2006,1
"143",12522,"22",4,154150,-0.591958302,-59.89861521,"Neea floribunda",17.50704374,2006,1
"144",12523,"22",4,154236,-0.591958302,-59.89861521,"Neea floribunda",18.4619734,2006,1
"145",12524,"22",4,154164,-0.591958302,-59.89861521,"Neea floribunda",38.19718634,2006,1
"146",12525,"22",4,154106,-0.591958302,-59.89861521,"Ocotea amazonica",19.09859317,2006,1
"147",12526,"22",4,154079,-0.591958302,-59.89861521,"Ocotea amazonica",20.05352283,2006,1
"148",12527,"22",4,154203,-0.591958302,-59.89861521,"Ocotea amazonica",33.42253805,2006,1
"149",12528,"22",4,154195,-0.591958302,-59.89861521,"Ocotea cinerea",20.05352283,2006,1
"150",12529,"22",4,154147,-0.591958302,-59.89861521,"Ocotea cinerea",45.51831372,2006,1
"151",12530,"22",4,154069,-0.591958302,-59.89861521,"Oenocarpus bacaba",12.09577567,2006,1
"152",12531,"22",4,154077,-0.591958302,-59.89861521,"Oenocarpus bacaba",12.73239545,2006,1
"153",12532,"22",4,154194,-0.591958302,-59.89861521,"Oenocarpus bacaba",14.32394488,2006,1
"154",12533,"22",4,154094,-0.591958302,-59.89861521,"Oenocarpus bacaba",14.64225476,2006,1
"155",12534,"22",4,154109,-0.591958302,-59.89861521,"Oenocarpus bacaba",17.18873385,2006,1
"156",12535,"22",4,154095,-0.591958302,-59.89861521,"Oenocarpus bacaba",17.82535363,2006,1
"157",12536,"22",4,154239,-0.591958302,-59.89861521,"Ouratea discophora",12.73239545,2006,1
"158",12537,"22",4,154245,-0.591958302,-59.89861521,"Ouratea discophora",16.87042397,2006,1
"159",12538,"22",4,154227,-0.591958302,-59.89861521,"Pachira duckei",11.14084602,2006,1
"160",12539,"22",4,154230,-0.591958302,-59.89861521,"Pachira duckei",13.05070533,2006,1
"161",12540,"22",4,154182,-0.591958302,-59.89861521,"Parinari montana",11.4591559,2006,1
"162",12541,"22",4,154221,-0.591958302,-59.89861521,"Peltogyne paniculata",26.41972055,2006,1
"163",12542,"22",4,154155,-0.591958302,-59.89861521,"Poecilanthe sppSCA1",14.00563499,2006,1
"164",12543,"22",4,154244,-0.591958302,-59.89861521,"Pogonophora schomburgkiana",13.68732511,2006,1
"165",12544,"22",4,154118,-0.591958302,-59.89861521,"Pouteria ambelaniifolia",19.09859317,2006,1
"166",12545,"22",4,154206,-0.591958302,-59.89861521,"Pouteria ambelaniifolia",31.51267873,2006,1
"167",12546,"22",4,154120,-0.591958302,-59.89861521,"Pouteria anomala",10.18591636,2006,1
"168",12547,"22",4,154219,-0.591958302,-59.89861521,"Pouteria anomala",10.18591636,2006,1
"169",12548,"22",4,154200,-0.591958302,-59.89861521,"Pouteria anomala",13.36901522,2006,1
"170",12549,"22",4,154218,-0.591958302,-59.89861521,"Pouteria anomala",15.59718442,2006,1
"171",12550,"22",4,154140,-0.591958302,-59.89861521,"Pouteria anomala",17.50704374,2006,1
"172",12551,"22",4,154180,-0.591958302,-59.89861521,"Pouteria anomala",20.05352283,2006,1
"173",12552,"22",4,154123,-0.591958302,-59.89861521,"Pouteria glomerata",12.73239545,2006,1
"174",12553,"22",4,154107,-0.591958302,-59.89861521,"Pouteria glomerata",13.05070533,2006,1
"175",12554,"22",4,154112,-0.591958302,-59.89861521,"Pouteria opposita",21.32676237,2006,1
"176",12555,"22",4,154240,-0.591958302,-59.89861521,"Pouteria peruviensis",35.96901714,2006,1
"177",12556,"22",4,154178,-0.591958302,-59.89861521,"Pouteria peruviensis",38.19718634,2006,1
"178",12557,"22",4,154074,-0.591958302,-59.89861521,"Pouteria platyphylla",12.41408556,2006,1
"179",12558,"22",4,154217,-0.591958302,-59.89861521,"Pouteria rostrata",24.50986124,2006,1
"180",12559,"22",4,154139,-0.591958302,-59.89861521,"Pouteria sppSCA1",39.47042589,2006,1
"181",12560,"22",4,154096,-0.591958302,-59.89861521,"Pouteria torta",18.14366351,2006,1
"182",12561,"22",4,154124,-0.591958302,-59.89861521,"Protium altsonii",33.74084794,2006,1
"183",12562,"22",4,154081,-0.591958302,-59.89861521,"Protium aracouchini",10.18591636,2006,1
"184",12563,"22",4,154202,-0.591958302,-59.89861521,"Protium strumosum",10.18591636,2006,1
"185",12564,"22",4,154224,-0.591958302,-59.89861521,"Pseudopiptadenia psilostachya",16.2338042,2006,1
"186",12565,"22",4,154248,-0.591958302,-59.89861521,"Pseudopiptadenia psilostachya",19.41690306,2006,1
"187",12566,"22",4,154216,-0.591958302,-59.89861521,"Ptychopetalum olacoides",17.50704374,2006,1
"188",12567,"22",4,154089,-0.591958302,-59.89861521,"Rhabdodendron amazonicum",13.05070533,2006,1
"189",12568,"22",4,154129,-0.591958302,-59.89861521,"Rinorea amapensis",11.4591559,2006,1
"190",12569,"22",4,154078,-0.591958302,-59.89861521,"Rinorea guianensis",13.05070533,2006,1
"191",12570,"22",4,154197,-0.591958302,-59.89861521,"Rinorea guianensis",13.36901522,2006,1
"192",12571,"22",4,154070,-0.591958302,-59.89861521,"Rinorea guianensis",14.00563499,2006,1
"193",12572,"22",4,154237,-0.591958302,-59.89861521,"Rinorea guianensis",14.64225476,2006,1
"194",12573,"22",4,154084,-0.591958302,-59.89861521,"Rinorea guianensis",14.96056465,2006,1
"195",12574,"22",4,154122,-0.591958302,-59.89861521,"Rinorea racemosa",12.73239545,2006,1
"196",12575,"22",4,154092,-0.591958302,-59.89861521,"Sacoglottis guianensis",16.87042397,2006,1
"197",12576,"22",4,154111,-0.591958302,-59.89861521,"Sacoglottis guianensis",21.32676237,2006,1
"198",12577,"22",4,154213,-0.591958302,-59.89861521,"Sacoglottis guianensis",38.19718634,2006,1
"199",12578,"22",4,154119,-0.591958302,-59.89861521,"Sarcaulus brasiliensis",17.82535363,2006,1
"200",12579,"22",4,154121,-0.591958302,-59.89861521,"Sarcaulus brasiliensis",20.05352283,2006,1
"201",12580,"22",4,154169,-0.591958302,-59.89861521,"Simaba polyphylla",11.77746579,2006,1
"202",12581,"22",4,154238,-0.591958302,-59.89861521,"Simaba polyphylla",12.73239545,2006,1
"203",12582,"22",4,154132,-0.591958302,-59.89861521,"Sloanea rufa",10.18591636,2006,1
"204",12583,"22",4,154142,-0.591958302,-59.89861521,"Sloanea synandra",13.36901522,2006,1
"205",12584,"22",4,154163,-0.591958302,-59.89861521,"Stryphnodendron racemiferum",11.77746579,2006,1
"206",12585,"22",4,154174,-0.591958302,-59.89861521,"Swartzia ingifolia",28.96619964,2006,1
"207",12586,"22",4,154212,-0.591958302,-59.89861521,"Tabernaemontana muricata",12.73239545,2006,1
"208",12587,"22",4,154208,-0.591958302,-59.89861521,"Tabernaemontana muricata",13.05070533,2006,1
"209",12588,"22",4,154108,-0.591958302,-59.89861521,"Tabernaemontana muricata",13.36901522,2006,1
"210",12589,"22",4,154117,-0.591958302,-59.89861521,"Tapirira guianensis",10.18591636,2006,1
"211",12590,"22",4,154193,-0.591958302,-59.89861521,"Tapirira retusa",26.41972055,2006,1
"212",12591,"22",4,154104,-0.591958302,-59.89861521,"Trichilia micrantha",13.36901522,2006,1
"213",12592,"22",4,154183,-0.591958302,-59.89861521,"Trichilia micropetala",12.09577567,2006,1
"214",12593,"22",4,154097,-0.591958302,-59.89861521,"Unonopsis duckei",14.64225476,2006,1
"215",12594,"22",4,154143,-0.591958302,-59.89861521,"Vantanea micrantha",42.65352475,2006,1
"216",12595,"22",4,154243,-0.591958302,-59.89861521,"Vatairea sericea",46.47324338,2006,1
"217",12596,"22",4,154152,-0.591958302,-59.89861521,"Virola calophylla",16.55211408,2006,1
"218",12597,"22",4,154166,-0.591958302,-59.89861521,"Virola calophylla",18.4619734,2006,1
"219",12598,"22",4,154168,-0.591958302,-59.89861521,"Virola calophylla",18.4619734,2006,1
"220",12599,"22",4,154167,-0.591958302,-59.89861521,"Virola michelii",12.41408556,2006,1
"221",12600,"22",4,154085,-0.591958302,-59.89861521,"Virola michelii",19.41690306,2006,1
"222",12601,"22",4,154156,-0.591958302,-59.89861521,"Vochysia divergens",28.01126998,2006,1
"223",12602,"22",4,154067,-0.591958302,-59.89861521,"Vochysia divergens",28.32957987,2006,1
"224",12603,"22",4,154072,-0.591958302,-59.89861521,"Vochysia divergens",47.10986316,2006,1
"225",12604,"22",4,154211,-0.591958302,-59.89861521,"Xylopia crinita",21.32676237,2006,1
"226",12605,"22",4,154220,-0.591958302,-59.89861521,"Zygia racemosa",16.2338042,2006,1
"227",12606,"22",4,154209,-0.591958302,-59.89861521,"unknown sppSCA1",22.91831181,2006,1
"228",12607,"19",4,153749,-0.596222296,-59.88277752,"Abarema mataybifolia",15.59718442,2006,1
"229",12608,"19",4,153760,-0.596222296,-59.88277752,"Allophylus latifolius",10.50422624,2006,1
"230",12609,"19",4,153665,-0.596222296,-59.88277752,"Allophylus latifolius",10.82253613,2006,1
"231",12610,"19",4,153710,-0.596222296,-59.88277752,"Allophylus latifolius",13.05070533,2006,1
"232",12611,"19",4,153693,-0.596222296,-59.88277752,"Allophylus latifolius",13.68732511,2006,1
"233",12612,"19",4,153611,-0.596222296,-59.88277752,"Allophylus latifolius",15.27887454,2006,1
"234",12613,"19",4,153719,-0.596222296,-59.88277752,"Apeiba echinata",18.14366351,2006,1
"235",12614,"19",4,153599,-0.596222296,-59.88277752,"Aptandra tubicina",28.64788976,2006,1
"236",12615,"19",4,153654,-0.596222296,-59.88277752,"Bocageopsis multiflora",11.77746579,2006,1
"237",12616,"19",4,153728,-0.596222296,-59.88277752,"Bocoa viridiflora",14.00563499,2006,1
"238",12617,"19",4,153712,-0.596222296,-59.88277752,"Bocoa viridiflora",28.32957987,2006,1
"239",12618,"19",4,153640,-0.596222296,-59.88277752,"Bocoa viridiflora",43.60845441,2006,1
"240",12619,"19",4,153700,-0.596222296,-59.88277752,"Brosimum guianense",12.09577567,2006,1
"241",12620,"19",4,153682,-0.596222296,-59.88277752,"Brosimum sppSCA1",14.96056465,2006,1
"242",12621,"19",4,153629,-0.596222296,-59.88277752,"Caraipa rodriguesii",11.4591559,2006,1
"243",12622,"19",4,153610,-0.596222296,-59.88277752,"Caraipa rodriguesii",37.56056657,2006,1
"244",12623,"19",4,153613,-0.596222296,-59.88277752,"Caraipa valioi",11.14084602,2006,1
"245",12624,"19",4,153602,-0.596222296,-59.88277752,"Caraipa valioi",14.64225476,2006,1
"246",12625,"19",4,153617,-0.596222296,-59.88277752,"Caraipa valioi",17.50704374,2006,1
"247",12626,"19",4,153593,-0.596222296,-59.88277752,"Caraipa valioi",17.82535363,2006,1
"248",12627,"19",4,153595,-0.596222296,-59.88277752,"Caraipa valioi",19.41690306,2006,1
"249",12628,"19",4,153747,-0.596222296,-59.88277752,"Caraipa valioi",21.32676237,2006,1
"250",12629,"19",4,153618,-0.596222296,-59.88277752,"Caraipa valioi",21.96338215,2006,1
"251",12630,"19",4,153669,-0.596222296,-59.88277752,"Casearia javitensis",16.2338042,2006,1
"252",12631,"19",4,153713,-0.596222296,-59.88277752,"Chimarrhis duckeana",23.55493158,2006,1
"253",12632,"19",4,153763,-0.596222296,-59.88277752,"Chrysophyllum pomiferum",46.1549335,2006,1
"254",12633,"19",4,153742,-0.596222296,-59.88277752,"Chrysophyllum sanguinolentum",41.3802852,2006,1
"255",12634,"19",4,153608,-0.596222296,-59.88277752,"Couratari longipedicellata",14.64225476,2006,1
"256",12635,"19",4,153737,-0.596222296,-59.88277752,"Dinizia excelsa",61.11549815,2006,1
"257",12636,"19",4,153726,-0.596222296,-59.88277752,"Diospyros cavalcantei",11.4591559,2006,1
"258",12637,"19",4,153730,-0.596222296,-59.88277752,"Duguetia stelechantha",18.14366351,2006,1
"259",12638,"19",4,153684,-0.596222296,-59.88277752,"Dulacia guianensis",17.50704374,2006,1
"260",12639,"19",4,153683,-0.596222296,-59.88277752,"Dulacia guianensis",24.19155135,2006,1
"261",12640,"19",4,153657,-0.596222296,-59.88277752,"Dulacia guianensis",33.42253805,2006,1
"262",12641,"19",4,153631,-0.596222296,-59.88277752,"Ecclinusa guianensis",10.82253613,2006,1
"263",12642,"19",4,153619,-0.596222296,-59.88277752,"Ecclinusa guianensis",14.96056465,2006,1
"264",12643,"19",4,153636,-0.596222296,-59.88277752,"Ecclinusa guianensis",27.37465021,2006,1
"265",12644,"19",4,153628,-0.596222296,-59.88277752,"Eschweilera amazoniciformis",43.60845441,2006,1
"266",12645,"19",4,153675,-0.596222296,-59.88277752,"Eschweilera coriacea",14.64225476,2006,1
"267",12646,"19",4,153637,-0.596222296,-59.88277752,"Eschweilera cyathiformis",13.68732511,2006,1
"268",12647,"19",4,153605,-0.596222296,-59.88277752,"Eschweilera cyathiformis",21.96338215,2006,1
"269",12648,"19",4,153612,-0.596222296,-59.88277752,"Eschweilera cyathiformis",31.83098862,2006,1
"270",12649,"19",4,153729,-0.596222296,-59.88277752,"Eschweilera pedicellata",13.36901522,2006,1
"271",12650,"19",4,153634,-0.596222296,-59.88277752,"Eschweilera pseudodecolorans",44.88169395,2006,1
"272",12651,"19",4,153621,-0.596222296,-59.88277752,"Eschweilera romeu-cardosoi",10.18591636,2006,1
"273",12652,"19",4,153604,-0.596222296,-59.88277752,"Eschweilera romeu-cardosoi",14.32394488,2006,1
"274",12653,"19",4,153698,-0.596222296,-59.88277752,"Eschweilera romeu-cardosoi",17.82535363,2006,1
