"","V1","PLT","TPH","FID","LAT","LON","SPCD","DBH","Year","WWF_Biome"
"2557",35652,"GAB-RLE19",1,139699,-1.58566,13.76421,"Pentaclethra eetveldeana",28.79999924,2006,7
"2558",35653,"GAB-RLE19",1,139697,-1.58566,13.76421,"Pentaclethra eetveldeana",29.39999962,2004,7
"2559",35654,"GAB-RLE19",1,139695,-1.58566,13.76421,"Pentaclethra eetveldeana",29.60000038,2006,7
"2560",35655,"GAB-RLE19",1,139690,-1.58566,13.76421,"Pentaclethra eetveldeana",32.29999924,2004,7
"2561",35656,"GAB-RLE19",1,139689,-1.58566,13.76421,"Pentaclethra eetveldeana",32.40000153,2004,7
"2562",35657,"GAB-RLE19",1,139687,-1.58566,13.76421,"Pentaclethra eetveldeana",33.29999924,2003,7
"2563",35658,"GAB-RLE19",1,139688,-1.58566,13.76421,"Pentaclethra eetveldeana",33.29999924,2004,7
"2564",35659,"GAB-RLE19",1,139685,-1.58566,13.76421,"Pentaclethra eetveldeana",34.04000092,2006,7
"2565",35660,"GAB-RLE19",1,139683,-1.58566,13.76421,"Pentaclethra eetveldeana",34.09999847,2006,7
"2566",35661,"GAB-RLE19",1,139684,-1.58566,13.76421,"Pentaclethra eetveldeana",34.09999847,2006,7
"2567",35662,"GAB-RLE19",1,139686,-1.58566,13.76421,"Pentaclethra eetveldeana",34,2006,7
"2568",35663,"GAB-RLE19",1,139674,-1.58566,13.76421,"Pentaclethra eetveldeana",40.90000153,2004,7
"2569",35664,"GAB-RLE19",1,139673,-1.58566,13.76421,"Pentaclethra eetveldeana",41.20000076,2004,7
"2570",35665,"GAB-RLE19",1,139672,-1.58566,13.76421,"Pentaclethra eetveldeana",41.70000076,2006,7
"2571",35666,"GAB-RLE19",1,139671,-1.58566,13.76421,"Pentaclethra eetveldeana",42.09999847,2006,7
"2572",35667,"GAB-RLE19",1,139670,-1.58566,13.76421,"Pentaclethra eetveldeana",45.40000153,2004,7
"2573",35668,"GAB-RLE19",1,139669,-1.58566,13.76421,"Pentaclethra eetveldeana",45.5,2006,7
"2574",35669,"GAB-RLE19",1,139659,-1.58566,13.76421,"Pentaclethra eetveldeana",49.29999924,2006,7
"2575",35670,"GAB-RLE19",1,139658,-1.58566,13.76421,"Pentaclethra eetveldeana",49.59999847,2003,7
"2576",35671,"GAB-RLE19",1,139660,-1.58566,13.76421,"Pentaclethra eetveldeana",49,2004,7
"2577",35672,"GAB-RLE19",1,139655,-1.58566,13.76421,"Pentaclethra eetveldeana",51.40000153,2006,7
"2578",35673,"GAB-RLE19",1,139654,-1.58566,13.76421,"Pentaclethra eetveldeana",52.90000153,2004,7
"2579",35674,"GAB-RLE19",1,139653,-1.58566,13.76421,"Pentaclethra eetveldeana",54.29999924,2006,7
"2580",35675,"GAB-RLE19",1,139809,-1.58566,13.76421,"Pentaclethra macrophylla",14.39999962,2004,7
"2581",35676,"GAB-RLE19",1,139808,-1.58566,13.76421,"Pentaclethra macrophylla",14.69999981,2006,7
"2582",35677,"GAB-RLE19",1,139802,-1.58566,13.76421,"Pentaclethra macrophylla",22.29999924,2004,7
"2583",35678,"GAB-RLE19",1,139801,-1.58566,13.76421,"Pentaclethra macrophylla",22.5,2006,7
"2584",35679,"GAB-RLE19",1,139798,-1.58566,13.76421,"Pentaclethra macrophylla",30.89999962,2004,7
"2585",35680,"GAB-RLE19",1,139797,-1.58566,13.76421,"Pentaclethra macrophylla",31.10000038,2006,7
"2586",35681,"GAB-RLE19",1,139796,-1.58566,13.76421,"Pentaclethra macrophylla",34.20000076,2004,7
"2587",35682,"GAB-RLE19",1,139795,-1.58566,13.76421,"Pentaclethra macrophylla",35.90000153,2006,7
"2588",35683,"GAB-RLE19",1,139792,-1.58566,13.76421,"Pentaclethra macrophylla",42.29999924,2003,7
"2589",35684,"GAB-RLE19",1,139791,-1.58566,13.76421,"Pentaclethra macrophylla",42.5,2006,7
"2590",35685,"GAB-RLE19",1,139788,-1.58566,13.76421,"Pentaclethra macrophylla",45.20000076,2004,7
"2591",35686,"GAB-RLE19",1,139787,-1.58566,13.76421,"Pentaclethra macrophylla",46.29999924,2006,7
"2592",35687,"GAB-RLE19",1,139786,-1.58566,13.76421,"Pentaclethra macrophylla",50.59999847,2004,7
"2593",35688,"GAB-RLE19",1,139785,-1.58566,13.76421,"Pentaclethra macrophylla",51.06000137,2006,7
"2594",35689,"GAB-RLE19",1,139784,-1.58566,13.76421,"Pentaclethra macrophylla",51.59999847,2004,7
"2595",35690,"GAB-RLE19",1,139783,-1.58566,13.76421,"Pentaclethra macrophylla",52.09999847,2006,7
"2596",35691,"GAB-RLE19",1,139891,-1.58566,13.76421,"Piptadeniastrum africanum",14.10000038,2004,7
"2597",35692,"GAB-RLE19",1,139890,-1.58566,13.76421,"Piptadeniastrum africanum",14.89999962,2004,7
"2598",35693,"GAB-RLE19",1,139892,-1.58566,13.76421,"Piptadeniastrum africanum",14,2006,7
"2599",35694,"GAB-RLE19",1,139889,-1.58566,13.76421,"Piptadeniastrum africanum",16.20000076,2006,7
"2600",35695,"GAB-RLE19",1,139888,-1.58566,13.76421,"Piptadeniastrum africanum",17.10000038,2004,7
"2601",35696,"GAB-RLE19",1,139887,-1.58566,13.76421,"Piptadeniastrum africanum",17.20000076,2006,7
"2602",35697,"GAB-RLE19",1,139884,-1.58566,13.76421,"Piptadeniastrum africanum",29.70000076,2004,7
"2603",35698,"GAB-RLE19",1,139881,-1.58566,13.76421,"Piptadeniastrum africanum",31.5,2006,7
"2604",35699,"GAB-RLE19",1,139882,-1.58566,13.76421,"Piptadeniastrum africanum",31,2006,7
"2605",35700,"GAB-RLE19",1,139883,-1.58566,13.76421,"Piptadeniastrum africanum",31,2004,7
"2606",35701,"GAB-RLE19",1,139868,-1.58566,13.76421,"Piptadeniastrum africanum",43.70000076,2004,7
"2607",35702,"GAB-RLE19",1,139867,-1.58566,13.76421,"Piptadeniastrum africanum",43.79999924,2006,7
"2608",35703,"GAB-RLE19",1,139857,-1.58566,13.76421,"Piptadeniastrum africanum",86.59999847,2004,7
"2609",35704,"GAB-RLE19",1,139856,-1.58566,13.76421,"Piptadeniastrum africanum",88.59999847,2006,7
"2610",35705,"GAB-RLE19",1,139966,-1.58566,13.76421,"Plagiostyles africana",19.39999962,2004,7
"2611",35706,"GAB-RLE19",1,139958,-1.58566,13.76421,"Plagiostyles africana",21.29999924,2006,7
"2612",35707,"GAB-RLE19",1,139949,-1.58566,13.76421,"Plagiostyles africana",22.70000076,2004,7
"2613",35708,"GAB-RLE19",1,139946,-1.58566,13.76421,"Plagiostyles africana",23.39999962,2006,7
"2614",35709,"GAB-RLE19",1,140032,-1.58566,13.76421,"Pycnanthus angolensis",13.60000038,2006,7
"2615",35710,"GAB-RLE19",1,140033,-1.58566,13.76421,"Pycnanthus angolensis",13,2004,7
"2616",35711,"GAB-RLE19",1,140045,-1.58566,13.76421,"Rauvolfia macrophylla",42.20000076,2004,7
"2617",35712,"GAB-RLE19",1,140044,-1.58566,13.76421,"Rauvolfia macrophylla",42.5,2006,7
"2618",35713,"GAB-RLE19",1,140053,-1.58566,13.76421,"Rothmannia sppGA1",10.19999981,2004,7
"2619",35714,"GAB-RLE19",1,140052,-1.58566,13.76421,"Rothmannia sppGA1",11.39999962,2006,7
"2620",35715,"GAB-RLE19",1,140051,-1.58566,13.76421,"Rothmannia sppGA1",13.80000019,2004,7
"2621",35716,"GAB-RLE19",1,140050,-1.58566,13.76421,"Rothmannia sppGA1",14.39999962,2006,7
"2622",35717,"GAB-RLE19",1,140126,-1.58566,13.76421,"Santiria trimera",10.01000023,2006,7
"2623",35718,"GAB-RLE19",1,140120,-1.58566,13.76421,"Santiria trimera",10.39999962,2006,7
"2624",35719,"GAB-RLE19",1,140127,-1.58566,13.76421,"Santiria trimera",10,2004,7
"2625",35720,"GAB-RLE19",1,140109,-1.58566,13.76421,"Santiria trimera",11.69999981,2004,7
"2626",35721,"GAB-RLE19",1,140102,-1.58566,13.76421,"Santiria trimera",12.39999962,2006,7
"2627",35722,"GAB-RLE19",1,140096,-1.58566,13.76421,"Santiria trimera",13.60000038,2004,7
"2628",35723,"GAB-RLE19",1,140094,-1.58566,13.76421,"Santiria trimera",14.02999973,2006,7
"2629",35724,"GAB-RLE19",1,140092,-1.58566,13.76421,"Santiria trimera",14.89999962,2004,7
"2630",35725,"GAB-RLE19",1,140087,-1.58566,13.76421,"Santiria trimera",16.07999992,2006,7
"2631",35726,"GAB-RLE19",1,140078,-1.58566,13.76421,"Santiria trimera",17.10000038,2004,7
"2632",35727,"GAB-RLE19",1,140073,-1.58566,13.76421,"Santiria trimera",18.10000038,2006,7
"2633",35728,"GAB-RLE19",1,140072,-1.58566,13.76421,"Santiria trimera",19.89999962,2004,7
"2634",35729,"GAB-RLE19",1,140070,-1.58566,13.76421,"Santiria trimera",21.39999962,2006,7
"2635",35730,"GAB-RLE19",1,140057,-1.58566,13.76421,"Santiria trimera",52.40000153,2004,7
"2636",35731,"GAB-RLE19",1,140056,-1.58566,13.76421,"Santiria trimera",54,2006,7
"2637",35732,"GAB-RLE19",1,140234,-1.58566,13.76421,"Staudtia kamerunensis",13.60000038,2004,7
"2638",35733,"GAB-RLE19",1,140230,-1.58566,13.76421,"Staudtia kamerunensis",14.06000042,2006,7
"2639",35734,"GAB-RLE19",1,140251,-1.58566,13.76421,"Strombosiopsis sppGA1",17.29999924,2004,7
"2640",35735,"GAB-RLE19",1,140250,-1.58566,13.76421,"Strombosiopsis sppGA1",17.60000038,2006,7
"2641",35736,"GAB-RLE19",1,140311,-1.58566,13.76421,"Swartzia fistuloides",20.29999924,2004,7
"2642",35737,"GAB-RLE19",1,140310,-1.58566,13.76421,"Swartzia fistuloides",20.39999962,2006,7
"2643",35738,"GAB-RLE19",1,140312,-1.58566,13.76421,"Swartzia fistuloides",20,2004,7
"2644",35739,"GAB-RLE19",1,140309,-1.58566,13.76421,"Swartzia fistuloides",21.10000038,2006,7
"2645",35740,"GAB-RLE19",1,140296,-1.58566,13.76421,"Swartzia fistuloides",39.40000153,2004,7
"2646",35741,"GAB-RLE19",1,140295,-1.58566,13.76421,"Swartzia fistuloides",40.40000153,2006,7
"2647",35742,"GAB-RLE19",1,140343,-1.58566,13.76421,"Thomandersia sppGA1",11.80000019,2004,7
"2648",35743,"GAB-RLE19",1,140341,-1.58566,13.76421,"Thomandersia sppGA1",12.60000038,2006,7
"2649",35744,"GAB-RLE19",1,140397,-1.58566,13.76421,"Trichilia sppGA2",12.89999962,2004,7
"2650",35745,"GAB-RLE19",1,140443,-1.58566,13.76421,"Trichoscypha sppGA1",10.5,2004,7
"2651",35746,"GAB-RLE19",1,140442,-1.58566,13.76421,"Trichoscypha sppGA1",11.06999969,2006,7
"2652",35747,"GAB-RLE19",1,140504,-1.58566,13.76421,"Uapaca sppGA1",14.30000019,2004,7
"2653",35748,"GAB-RLE19",1,140499,-1.58566,13.76421,"Uapaca sppGA1",15.10000038,2006,7
"2654",35749,"GAB-RLE19",1,140488,-1.58566,13.76421,"Uapaca sppGA1",25.5,2004,7
"2655",35750,"GAB-RLE19",1,140486,-1.58566,13.76421,"Uapaca sppGA1",25.70000076,2006,7
"2656",35751,"GAB-RLE19",1,140483,-1.58566,13.76421,"Uapaca sppGA1",27.60000038,2004,7
"2657",35752,"GAB-RLE19",1,140476,-1.58566,13.76421,"Uapaca sppGA1",30.89999962,2006,7
"2658",35753,"GAB-RLE19",1,140467,-1.58566,13.76421,"Uapaca sppGA1",41,2004,7
"2659",35754,"GAB-RLE19",1,140461,-1.58566,13.76421,"Uapaca sppGA1",43.70000076,2006,7
"2660",35755,"GAB-RLE19",1,140460,-1.58566,13.76421,"Uapaca sppGA1",44.20000076,2004,7
"2661",35756,"GAB-RLE19",1,140458,-1.58566,13.76421,"Uapaca sppGA1",46,2006,7
"2662",35757,"GAB-RLE19",1,140455,-1.58566,13.76421,"Uapaca sppGA1",50.29999924,2003,7
"2663",35758,"GAB-RLE19",1,140454,-1.58566,13.76421,"Uapaca sppGA1",50.70000076,2006,7
"2664",35759,"GAB-RLE19",1,140453,-1.58566,13.76421,"Uapaca sppGA1",53.40000153,2004,7
"2665",35760,"GAB-RLE19",1,140452,-1.58566,13.76421,"Uapaca sppGA1",54.59999847,2006,7
"2666",35761,"GAB-RLE19",1,140451,-1.58566,13.76421,"Uapaca sppGA1",55.90000153,2004,7
"2667",35762,"GAB-RLE19",1,140448,-1.58566,13.76421,"Uapaca sppGA1",58.09999847,2006,7
"2668",35763,"GAB-RLE19",1,140515,-1.58566,13.76421,"Xylopia aethiopica",26.29999924,2004,7
"2669",35764,"GAB-RLE19",1,140514,-1.58566,13.76421,"Xylopia aethiopica",27,2006,7
"2670",35765,"GAB-RLE19",1,140513,-1.58566,13.76421,"Xylopia aethiopica",28.39999962,2004,7
"2671",35766,"GAB-RLE19",1,140512,-1.58566,13.76421,"Xylopia aethiopica",30.10000038,2006,7
"2672",35767,"GAB-RLE19",1,140509,-1.58566,13.76421,"Xylopia aethiopica",38.29999924,2004,7
"2673",35768,"GAB-RLE19",1,140508,-1.58566,13.76421,"Xylopia aethiopica",39.09999847,2006,7
"2674",35769,"GAB-RLE19",1,140536,-1.58566,13.76421,"Xylopia hypolampra",10.69999981,2004,7
"2675",35770,"GAB-RLE19",1,140535,-1.58566,13.76421,"Xylopia hypolampra",11.69999981,2006,7
"2676",35771,"GAB-RLE19",1,140533,-1.58566,13.76421,"Xylopia hypolampra",14.69999981,2004,7
"2677",35772,"GAB-RLE19",1,140534,-1.58566,13.76421,"Xylopia hypolampra",14.69999981,2006,7
"2678",35773,"GAB-RLE19",1,140526,-1.58566,13.76421,"Xylopia hypolampra",20.20000076,2004,7
"2679",35774,"GAB-RLE19",1,140523,-1.58566,13.76421,"Xylopia hypolampra",22.20000076,2006,7
"2680",35775,"GAB-RLE19",1,140521,-1.58566,13.76421,"Xylopia hypolampra",26.39999962,2004,7
"2681",35776,"GAB-RLE19",1,140519,-1.58566,13.76421,"Xylopia hypolampra",27.29999924,2004,7
"2682",35777,"GAB-RLE19",1,140520,-1.58566,13.76421,"Xylopia hypolampra",27,2006,7
"2683",35778,"GAB-RLE19",1,140518,-1.58566,13.76421,"Xylopia hypolampra",29.10000038,2006,7
"2684",35779,"GAB-RLE19",1,140517,-1.58566,13.76421,"Xylopia hypolampra",39.90000153,2004,7
"2685",35780,"GAB-RLE19",1,140516,-1.58566,13.76421,"Xylopia hypolampra",40.5,2006,7
"2686",35781,"GAB-RLE19",1,140544,-1.58566,13.76421,"Xylopia phloiodora",11.89999962,2006,7
"2687",35782,"GAB-RLE19",1,140542,-1.58566,13.76421,"Xylopia phloiodora",12.5,2004,7
"2688",35783,"GAB-RLE19",1,140541,-1.58566,13.76421,"Xylopia phloiodora",12.69999981,2006,7
"2689",35784,"GAB-RLE19",1,140540,-1.58566,13.76421,"Xylopia phloiodora",17.10000038,2004,7
"2690",35785,"GAB-RLE19",1,140539,-1.58566,13.76421,"Xylopia phloiodora",17.89999962,2006,7
"2691",35786,"GAB-RLE19",1,140565,-1.58566,13.76421,"Xylopia rubescens",11.80000019,2004,7
"2692",35787,"GAB-RLE19",1,140564,-1.58566,13.76421,"Xylopia rubescens",11.89999962,2006,7
"2693",35788,"GAB-RLE19",1,139127,-1.58566,13.76421,"unknown sppGA1",10.5,2004,7
"2694",35789,"GAB-RLE19",1,139122,-1.58566,13.76421,"unknown sppGA1",10.60000038,2004,7
"2695",35790,"GAB-RLE19",1,139123,-1.58566,13.76421,"unknown sppGA1",10.60000038,2006,7
"2696",35791,"GAB-RLE19",1,139124,-1.58566,13.76421,"unknown sppGA1",10.60000038,2006,7
"2697",35792,"GAB-RLE19",1,139120,-1.58566,13.76421,"unknown sppGA1",10.69999981,2004,7
"2698",35793,"GAB-RLE19",1,139121,-1.58566,13.76421,"unknown sppGA1",10.69999981,2004,7
"2699",35794,"GAB-RLE19",1,139119,-1.58566,13.76421,"unknown sppGA1",10.89999962,2004,7
"2700",35795,"GAB-RLE19",1,139112,-1.58566,13.76421,"unknown sppGA1",11.39999962,2006,7
"2701",35796,"GAB-RLE19",1,139113,-1.58566,13.76421,"unknown sppGA1",11.39999962,2004,7
"2702",35797,"GAB-RLE19",1,139109,-1.58566,13.76421,"unknown sppGA1",11.5,2006,7
"2703",35798,"GAB-RLE19",1,139107,-1.58566,13.76421,"unknown sppGA1",11.60000038,2004,7
"2704",35799,"GAB-RLE19",1,139108,-1.58566,13.76421,"unknown sppGA1",11.60000038,2006,7
"2705",35800,"GAB-RLE19",1,139105,-1.58566,13.76421,"unknown sppGA1",11.69999981,2004,7
"2706",35801,"GAB-RLE19",1,139106,-1.58566,13.76421,"unknown sppGA1",11.69999981,2006,7
"2707",35802,"GAB-RLE19",1,139103,-1.58566,13.76421,"unknown sppGA1",11.80000019,2004,7
"2708",35803,"GAB-RLE19",1,139099,-1.58566,13.76421,"unknown sppGA1",12.10000038,2004,7
"2709",35804,"GAB-RLE19",1,139097,-1.58566,13.76421,"unknown sppGA1",12.19999981,2006,7
"2710",35805,"GAB-RLE19",1,139091,-1.58566,13.76421,"unknown sppGA1",12.39999962,2006,7
"2711",35806,"GAB-RLE19",1,139092,-1.58566,13.76421,"unknown sppGA1",12.39999962,2006,7
"2712",35807,"GAB-RLE19",1,139102,-1.58566,13.76421,"unknown sppGA1",12,2004,7
"2713",35808,"GAB-RLE19",1,139083,-1.58566,13.76421,"unknown sppGA1",13.5,2006,7
"2714",35809,"GAB-RLE19",1,139077,-1.58566,13.76421,"unknown sppGA1",14.5,2004,7
"2715",35810,"GAB-RLE19",1,139075,-1.58566,13.76421,"unknown sppGA1",14.69999981,2004,7
"2716",35811,"GAB-RLE19",1,139073,-1.58566,13.76421,"unknown sppGA1",14.89999962,2004,7
"2717",35812,"GAB-RLE19",1,139068,-1.58566,13.76421,"unknown sppGA1",15.19999981,2006,7
"2718",35813,"GAB-RLE19",1,139069,-1.58566,13.76421,"unknown sppGA1",15.19999981,2004,7
"2719",35814,"GAB-RLE19",1,139070,-1.58566,13.76421,"unknown sppGA1",15.19999981,2006,7
"2720",35815,"GAB-RLE19",1,139067,-1.58566,13.76421,"unknown sppGA1",15.39999962,2004,7
"2721",35816,"GAB-RLE19",1,139059,-1.58566,13.76421,"unknown sppGA1",16.10000038,2006,7
"2722",35817,"GAB-RLE19",1,139057,-1.58566,13.76421,"unknown sppGA1",16.29999924,2004,7
"2723",35818,"GAB-RLE19",1,139058,-1.58566,13.76421,"unknown sppGA1",16.29999924,2003,7
"2724",35819,"GAB-RLE19",1,139055,-1.58566,13.76421,"unknown sppGA1",16.39999962,2006,7
"2725",35820,"GAB-RLE19",1,139051,-1.58566,13.76421,"unknown sppGA1",16.70000076,2006,7
"2726",35821,"GAB-RLE19",1,139050,-1.58566,13.76421,"unknown sppGA1",16.89999962,2006,7
"2727",35822,"GAB-RLE19",1,139060,-1.58566,13.76421,"unknown sppGA1",16,2006,7
"2728",35823,"GAB-RLE19",1,139046,-1.58566,13.76421,"unknown sppGA1",17.79999924,2006,7
"2729",35824,"GAB-RLE19",1,139049,-1.58566,13.76421,"unknown sppGA1",17,2004,7
"2730",35825,"GAB-RLE19",1,139034,-1.58566,13.76421,"unknown sppGA1",20.39999962,2006,7
"2731",35826,"GAB-RLE19",1,139033,-1.58566,13.76421,"unknown sppGA1",20.5,2004,7
"2732",35827,"GAB-RLE19",1,139032,-1.58566,13.76421,"unknown sppGA1",20.70000076,2004,7
"2733",35828,"GAB-RLE19",1,139029,-1.58566,13.76421,"unknown sppGA1",21.39999962,2006,7
"2734",35829,"GAB-RLE19",1,139024,-1.58566,13.76421,"unknown sppGA1",22.39999962,2006,7
"2735",35833,"Belem",10,1754787,-1.5,-47.983333,"Aspidosperma sppBelem1",5,1984,1
"2736",35834,"Belem",10,1754930,-1.5,-47.983333,"Aspidosperma sppBelem2",27,1984,1
"2737",35836,"Belem",10,1754837,-1.5,-47.983333,"Astrocaryum sppBelem1",7.5,1984,1
"2738",35846,"Belem",10,1754788,-1.5,-47.983333,"Attalea maripa",5,1984,1
"2739",35847,"Belem",10,1754871,-1.5,-47.983333,"Bauhinia guianensis",10,1984,1
"2740",35848,"Belem",10,1754883,-1.5,-47.983333,"Bauhinia guianensis",11,1984,1
"2741",35849,"Belem",10,1754908,-1.5,-47.983333,"Bauhinia guianensis",18,1984,1
"2742",35853,"Belem",10,1754789,-1.5,-47.983333,"Calyptranthes fasciculata",5,1984,1
"2743",35857,"Belem",10,1754790,-1.5,-47.983333,"Caryocar sppBelem1",5,1984,1
"2744",35861,"Belem",10,1754791,-1.5,-47.983333,"Clusia sppBelem1",5,1984,1
"2745",35872,"Belem",10,1754792,-1.5,-47.983333,"Dendrobangia boliviana",5,1984,1
"2746",35873,"Belem",10,1754793,-1.5,-47.983333,"Dendrobangia boliviana",5,1984,1
"2747",35874,"Belem",10,1754923,-1.5,-47.983333,"Dialium guianense",25,1984,1
"2748",35877,"Belem",10,1754916,-1.5,-47.983333,"Discophora guianensis",22,1984,1
"2749",35887,"Belem",10,1754794,-1.5,-47.983333,"Duguetia sppBelem1",5,1984,1
"2750",35889,"Belem",10,1754917,-1.5,-47.983333,"Eschweilera apiculata",22,1984,1
"2751",35890,"Belem",10,1754884,-1.5,-47.983333,"Eschweilera coriacea",11,1984,1
"2752",35891,"Belem",10,1754900,-1.5,-47.983333,"Eschweilera coriacea",15,1984,1
"2753",35892,"Belem",10,1754906,-1.5,-47.983333,"Eschweilera coriacea",16,1984,1
"2754",35893,"Belem",10,1754909,-1.5,-47.983333,"Eschweilera coriacea",18,1984,1
"2755",35901,"Belem",10,1754924,-1.5,-47.983333,"Eschweilera coriacea",25,1984,1
"2756",35902,"Belem",10,1754929,-1.5,-47.983333,"Eschweilera coriacea",26,1984,1
"2757",35903,"Belem",10,1754933,-1.5,-47.983333,"Eschweilera coriacea",34,1984,1
"2758",35904,"Belem",10,1754935,-1.5,-47.983333,"Eschweilera coriacea",38,1984,1
"2759",35905,"Belem",10,1754936,-1.5,-47.983333,"Eschweilera coriacea",38,1984,1
"2760",35906,"Belem",10,1754795,-1.5,-47.983333,"Eschweilera coriacea",5,1984,1
"2761",35907,"Belem",10,1754796,-1.5,-47.983333,"Eschweilera coriacea",5,1984,1
"2762",35908,"Belem",10,1754797,-1.5,-47.983333,"Eschweilera coriacea",5,1984,1
"2763",35909,"Belem",10,1754798,-1.5,-47.983333,"Eschweilera coriacea",5,1984,1
"2764",35910,"Belem",10,1754799,-1.5,-47.983333,"Eschweilera coriacea",5,1984,1
"2765",35911,"Belem",10,1754838,-1.5,-47.983333,"Eschweilera coriacea",7.5,1984,1
"2766",35912,"Belem",10,1754855,-1.5,-47.983333,"Eschweilera coriacea",8,1984,1
"2767",35913,"Belem",10,1754862,-1.5,-47.983333,"Eschweilera coriacea",9,1984,1
"2768",35914,"Belem",10,1754863,-1.5,-47.983333,"Eschweilera coriacea",9,1984,1
"2769",35922,"Belem",10,1754839,-1.5,-47.983333,"Fusaea sppBelem1",7.5,1984,1
"2770",35923,"Belem",10,1754864,-1.5,-47.983333,"Fusaea sppBelem1",9,1984,1
"2771",35925,"Belem",10,1754800,-1.5,-47.983333,"Heisteria sppBelem1",5,1984,1
"2772",35926,"Belem",10,1754931,-1.5,-47.983333,"Helicostylis pedunculata",29,1984,1
"2773",35927,"Belem",10,1754865,-1.5,-47.983333,"Helicostylis tomentosa",9,1984,1
"2774",35932,"Belem",10,1754856,-1.5,-47.983333,"Hirtella tocantina",8,1984,1
"2775",35933,"Belem",10,1754943,-1.5,-47.983333,"Hymenaea sppBelem1",74,1984,1
"2776",35939,"Belem",10,1754801,-1.5,-47.983333,"Inga santaremnensis",5,1984,1
"2777",35940,"Belem",10,1754802,-1.5,-47.983333,"Inga santaremnensis",5,1984,1
"2778",35941,"Belem",10,1754840,-1.5,-47.983333,"Inga santaremnensis",7.5,1984,1
"2779",35943,"Belem",10,1754803,-1.5,-47.983333,"Inga stipularis",5,1984,1
"2780",35945,"Belem",10,1754804,-1.5,-47.983333,"Iryanthera paraensis",5,1984,1
"2781",35946,"Belem",10,1754805,-1.5,-47.983333,"Iryanthera paraensis",5,1984,1
"2782",35947,"Belem",10,1754841,-1.5,-47.983333,"Iryanthera paraensis",7.5,1984,1
"2783",35948,"Belem",10,1754911,-1.5,-47.983333,"Iryanthera sppBelem1",20,1984,1
"2784",35949,"Belem",10,1754866,-1.5,-47.983333,"Lacistema sppBelem1",9,1984,1
"2785",35950,"Belem",10,1754872,-1.5,-47.983333,"Lecythis idatimon",10,1984,1
"2786",35951,"Belem",10,1754886,-1.5,-47.983333,"Lecythis idatimon",12,1984,1
"2787",35952,"Belem",10,1754901,-1.5,-47.983333,"Lecythis idatimon",15,1984,1
"2788",35957,"Belem",10,1754934,-1.5,-47.983333,"Lecythis idatimon",35,1984,1
"2789",35958,"Belem",10,1754806,-1.5,-47.983333,"Lecythis idatimon",5,1984,1
"2790",35959,"Belem",10,1754842,-1.5,-47.983333,"Lecythis idatimon",7.5,1984,1
"2791",35960,"Belem",10,1754857,-1.5,-47.983333,"Lecythis idatimon",8,1984,1
"2792",35961,"Belem",10,1754867,-1.5,-47.983333,"Lecythis idatimon",9,1984,1
"2793",35962,"Belem",10,1754868,-1.5,-47.983333,"Lecythis idatimon",9,1984,1
"2794",35964,"Belem",10,1754887,-1.5,-47.983333,"Licania macrophylla",12,1984,1
"2795",35966,"Belem",10,1754873,-1.5,-47.983333,"Lundia erionema",10,1984,1
"2796",35967,"Belem",10,1754888,-1.5,-47.983333,"Lundia erionema",12,1984,1
"2797",35971,"Belem",10,1754843,-1.5,-47.983333,"Machaerium sppBelem1",7.5,1984,1
"2798",35972,"Belem",10,1754885,-1.5,-47.983333,"Manilkara sppBelem1",11,1984,1
"2799",35976,"Belem",10,1754844,-1.5,-47.983333,"Maripa sppBelem1",7.5,1984,1
"2800",35978,"Belem",10,1754869,-1.5,-47.983333,"Matayba scrobiculata",9,1984,1
"2801",35979,"Belem",10,1754940,-1.5,-47.983333,"Matayba spruceana",48,1984,1
"2802",35991,"Belem",10,1754913,-1.5,-47.983333,"Micropholis guyanensis",21,1984,1
"2803",35992,"Belem",10,1754941,-1.5,-47.983333,"Minquartia guianensis",50,1984,1
"2804",35993,"Belem",10,1754809,-1.5,-47.983333,"Mouriri sppBelem1",5,1984,1
"2805",35994,"Belem",10,1754874,-1.5,-47.983333,"Moutabea sppBelem1",10,1984,1
"2806",36002,"Belem",10,1754810,-1.5,-47.983333,"Moutabea sppBelem1",5,1984,1
"2807",36003,"Belem",10,1754811,-1.5,-47.983333,"Myrcia decorticans",5,1984,1
"2808",36004,"Belem",10,1754902,-1.5,-47.983333,"Neoptychocarpus killipii",15,1984,1
"2809",36005,"Belem",10,1754812,-1.5,-47.983333,"Ocotea cujumari",5,1984,1
"2810",36006,"Belem",10,1754845,-1.5,-47.983333,"Ocotea cujumari",7.5,1984,1
"2811",36007,"Belem",10,1754894,-1.5,-47.983333,"Odontadenia sppBelem1",13,1984,1
"2812",36008,"Belem",10,1754813,-1.5,-47.983333,"Odontadenia sppBelem1",5,1984,1
"2813",36009,"Belem",10,1754912,-1.5,-47.983333,"Oenocarpus bacaba",20,1984,1
"2814",36010,"Belem",10,1754925,-1.5,-47.983333,"Osteophloeum platyspermum",25,1984,1
"2815",36013,"Belem",10,1754814,-1.5,-47.983333,"Paraia bracteata",5,1984,1
"2816",36014,"Belem",10,1754846,-1.5,-47.983333,"Paraia bracteata",7.5,1984,1
"2817",36015,"Belem",10,1754815,-1.5,-47.983333,"Parkia gigantocarpa",5,1984,1
"2818",36017,"Belem",10,1754918,-1.5,-47.983333,"Pithecellobium jupunba",22,1984,1
