"","FID","PLT","LAT","LON","Year","NewPLT","SPCD","DBH","TPH","WWF_Biome","Biomass"
"1",24142,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Acanthosyris annonagustata",10,1,1,42.7762815470649
"2",24143,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Agonandra peruviana",11.6,1,1,81.1372108632975
"3",24144,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Alchornea triplinervia",76.9,1,1,5258.26713373849
"4",24145,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Alseis lugonis",31.2,1,1,824.109762720034
"5",24146,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Alseis lugonis",38.5,1,1,1384.70740008207
"6",24147,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Ampelocera edentula",10.4,1,1,52.6762000004764
"7",24148,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Ampelocera edentula",22.6,1,1,379.274254158794
"8",24149,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Ampelocera edentula",24.3,1,1,454.815963124501
"9",24150,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Aniba guianensis",17.6,1,1,153.76710361768
"10",24151,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Aniba hostmanniana",12.3,1,1,72.4672058226972
"11",24152,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Aniba hostmanniana",12.6,1,1,77.0833799214576
"12",24153,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Apeiba membranacea",10.2,1,1,19.7783639548901
"13",24154,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Apeiba membranacea",10.4,1,1,20.7945189259468
"14",24155,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Apeiba membranacea",12.4,1,1,32.6852721238023
"15",24156,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Apeiba membranacea",17.4,1,1,77.4722288701557
"16",24157,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Astrocaryum chambira",18.1,1,1,161.549552272349
"17",24158,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Astrocaryum chambira",19.2,1,1,187.505727940786
"18",24159,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Astrocaryum chambira",21.4,1,1,246.394807930587
"19",24160,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Astrocaryum chambira",23.3,1,1,305.009124169333
"20",24161,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Astronium graveolens",14.3,1,1,145.349052495616
"21",24162,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Attalea maripa",26.4,1,1,277.081121185379
"22",24163,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Batocarpus amazonicus",10.9,1,1,46.2940556107841
"23",24164,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Batocarpus orinocensis",14.7,1,1,99.584219924518
"24",24165,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Batocarpus orinocensis",16.3,1,1,129.502070590598
"25",24166,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Batocarpus orinocensis",21.6,1,1,263.621343270515
"26",24167,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Batocarpus orinocensis",28,1,1,504.351514209093
"27",24168,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Bauhinia arborea",11.8,1,1,78.2442975407455
"28",24169,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Bauhinia arborea",15.7,1,1,162.273233347449
"29",24170,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Brosimum guianense",13.9,1,1,131.727768572995
"30",24171,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Brosimum guianense",15.1,1,1,162.679673351771
"31",24172,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Brosimum lactescens",10.7,1,1,53.400978899567
"32",24173,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Brownea grandiceps",10.2,1,1,82.960208326847
"33",24174,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Brownea grandiceps",11.5,1,1,112.991651298093
"34",24175,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Brownea grandiceps",12.3,1,1,134.281826161913
"35",24176,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Brownea grandiceps",12.7,1,1,145.757004824225
"36",24177,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Brownea grandiceps",12.8,1,1,148.713694470588
"37",24178,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Brownea grandiceps",13.6,1,1,173.652820620669
"38",24179,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Brownea grandiceps",13.9,1,1,183.602467190934
"39",24180,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Brownea sppTEAM1",10.3,1,1,85.0753587343064
"40",24181,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Brownea sppTEAM1",10.8,1,1,96.1333984730904
"41",24182,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Brownea sppTEAM1",11.8,1,1,120.719072648897
"42",24183,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Brownea sppTEAM1",12.4,1,1,137.098143749139
"43",24184,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Brownea sppTEAM1",14.3,1,1,197.384152824223
"44",24185,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Brownea sppTEAM1",16.2,1,1,271.113283168658
"45",24186,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Brownea sppTEAM1",19.8,1,1,450.366465160011
"46",24188,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Browneopsis ucayalina",10.5,1,1,47.690526496291
"47",24189,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Browneopsis ucayalina",10.6,1,1,48.8702103676504
"48",24190,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Browneopsis ucayalina",10.7,1,1,50.067177632465
"49",24187,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Browneopsis ucayalina",10,1,1,42.0485837858579
"50",24191,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Browneopsis ucayalina",12.2,1,1,70.1476521026321
"51",24192,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Browneopsis ucayalina",12.6,1,1,76.1943820069193
"52",24193,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Browneopsis ucayalina",13.6,1,1,92.6335528195517
"53",24194,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Browneopsis ucayalina",14.4,1,1,107.18027909333
"54",24195,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Browneopsis ucayalina",14.6,1,1,111.015069699424
"55",24196,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Browneopsis ucayalina",14.7,1,1,112.962526470996
"56",24197,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Browneopsis ucayalina",15.1,1,1,120.954198683926
"57",24198,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Browneopsis ucayalina",15.3,1,1,125.071993082458
"58",24199,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Browneopsis ucayalina",16.3,1,1,146.899589997567
"59",24200,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Browneopsis ucayalina",17.5,1,1,175.878395634013
"60",24201,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Browneopsis ucayalina",19.3,1,1,225.241646817426
"61",24202,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Browneopsis ucayalina",20,1,1,246.404919340048
"62",24203,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Browneopsis ucayalina",22.9,1,1,346.267761652088
"63",24204,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Browneopsis ucayalina",23.6,1,1,373.396473610214
"64",24206,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Browneopsis ucayalina",27.7,1,1,556.97471021022
"65",24205,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Browneopsis ucayalina",27,1,1,522.582652555397
"66",24207,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Cabralea canjerana",19.2,1,1,195.69896719699
"67",24208,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Calycophyllum megistocaulum",23.9,1,1,458.558679400399
"68",24209,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Calycophyllum megistocaulum",27.3,1,1,639.147132220146
"69",24210,"VG-YAS-4",-0.65809,-76.44879,2015,"PLT_00000058","Calyptranthes maxima",10,1,1,52.8309893551281
