"","FID","PLT","LAT","LON","Year","NewPLT","SPCD","DBH","TPH","WWF_Biome","Biomass"
"1",21116,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Agonandra silvatica",13.5,1,1,129.865156546972
"2",21117,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Agonandra silvatica",19.1,1,1,313.436043639669
"3",21118,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Agonandra silvatica",26.3,1,1,699.25092546912
"4",21119,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Agonandra sppTEAM1",11.7,1,1,89.3725402445927
"5",21120,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Alchornea glandulosa",19.6,1,1,162.133340818624
"6",21121,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Alchornea glandulosa",25.7,1,1,319.924844510212
"7",21122,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Alchornea glandulosa",26.9,1,1,358.486154156398
"8",21123,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Alchornea glandulosa",28.9,1,1,428.522766169652
"9",21124,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Alchornea glandulosa",31,1,1,510.011534787361
"10",21125,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Alchornea sppTEAM1",10.2,1,1,32.903013076764
"11",21126,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Alchornea sppTEAM1",11.1,1,1,40.914233788719
"12",21127,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Alchornea sppTEAM1",12.3,1,1,53.2577819087678
"13",21128,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Alchornea sppTEAM1",12.7,1,1,57.8089753206348
"14",21129,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Alchornea sppTEAM1",12.9,1,1,60.1683388393378
"15",21130,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Alchornea sppTEAM1",14.1,1,1,75.5225646748254
"16",21131,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Alchornea sppTEAM1",15.4,1,1,94.5442907415296
"17",21132,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Alchornea sppTEAM1",25.6,1,1,340.226947690488
"18",21133,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Alchornea sppTEAM1",25.7,1,1,343.553928433115
"19",21134,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Alchornea sppTEAM1",26.2,1,1,360.473521262013
"20",21135,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Alchornea sppTEAM1",33,1,1,639.364149798985
"21",21136,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Alchornea sppTEAM1",40.6,1,1,1065.30596386234
"22",21137,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Alchornea sppTEAM1",56.2,1,1,2354.25464675064
"23",21138,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Aniba guianensis",12.3,1,1,66.5119032975841
"24",21139,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Aniba muca",12.4,1,1,76.3719167854259
"25",21140,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Aniba panurensis",20.5,1,1,281.995820700238
"26",21141,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Aniba sppTEAM6",20,1,1,257.314944908767
"27",21142,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Beilschmiedia sppTEAM3",12.5,1,1,74.5911726988651
"28",21144,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Brunellia sppTEAM1",30.3,1,1,403.025434501084
"29",21145,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Brunellia sppTEAM1",36.4,1,1,634.262646036402
"30",21143,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Brunellia stenoptera",40.4,1,1,819.620335817057
"31",21146,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Caryocar glabrum",11.9,1,1,75.4113304561171
"32",21147,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Caryocar glabrum",19.9,1,1,278.824451441019
"33",21148,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Caryocar glabrum",20.7,1,1,307.911303004514
"34",21149,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Caryocar glabrum",34.2,1,1,1076.3860991513
"35",21150,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Caryodaphnopsis inaequalis",11.7,1,1,67.8857741477116
"36",21151,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Caryodaphnopsis inaequalis",12.6,1,1,82.097694757776
"37",21152,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Caryodaphnopsis inaequalis",14,1,1,107.477730457787
"38",21153,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Casearia decandra",21.4,1,1,339.83457359139
"39",21154,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Casearia sppTEAM4",11.1,1,1,60.4853314823904
"40",21155,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Casearia sppTEAM4",12.5,1,1,82.0563873251733
"41",21156,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Casearia sppTEAM4",13.2,1,1,94.3379465283769
"42",21157,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Casearia sppTEAM4",13.6,1,1,101.817708973132
"43",21158,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Casearia sppTEAM4",13.9,1,1,107.651476689982
"44",21159,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Casearia sppTEAM4",14.9,1,1,128.509696905046
"45",21160,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Casearia sppTEAM4",19,1,1,237.978702474418
"46",21161,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Casearia sppTEAM4",20.7,1,1,295.335085741266
"47",21162,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Casearia sppTEAM4",22.6,1,1,368.221167755733
"48",21164,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Cecropia sppTEAM1",14,1,1,62.6190150485977
"49",21165,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Cecropia sppTEAM1",16.2,1,1,90.7889581231639
"50",21166,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Cecropia sppTEAM1",16.9,1,1,101.072191359031
"51",21167,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Cecropia sppTEAM1",17.4,1,1,108.819758132811
"52",21168,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Cecropia sppTEAM1",19.9,1,1,152.742897982322
"53",21169,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Chimarrhis hookeri",11.1,1,1,68.0545540846441
"54",21171,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Cinchona sppTEAM1",10.5,1,1,51.3854458032691
"55",21172,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Cinnamomum triplinerve",19.6,1,1,197.012034696649
"56",21173,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Citronella incarum",10.8,1,1,53.93508087349
"57",21174,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Clethra pedicellaris",14.3,1,1,101.084588005209
"58",21175,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Clusia multiflora",28.9,1,1,732.057462914264
"59",21176,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Couma sppTEAM1",30.7,1,1,683.688505413466
"60",21242,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Croton matourensis",10.1,1,1,30.6211695389258
"61",21243,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Croton matourensis",10.2,1,1,31.4099553660302
"62",21178,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Croton matourensis",11.2,1,1,39.9693653251241
"63",21179,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Croton matourensis",11.7,1,1,44.7179379878998
"64",21180,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Croton matourensis",11.8,1,1,45.7060168989876
"65",21181,"VG-YAN-5",-10.40999508,-75.32989584,2015,"PLT_00000134","Croton matourensis",11.9,1,1,46.707005238882
