"","FID","PLT","LAT","LON","Year","NewPLT","SPCD","DBH","TPH","WWF_Biome","Biomass"
"1",153137,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Bocageopsis multiflora",14.96056465,4,1,135.1224126162
"2",153144,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Bocageopsis pleiosperma",25.46479089,4,1,516.546183145238
"3",153206,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Bocoa viridiflora",13.05070533,4,1,121.765927697712
"4",153096,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Bocoa viridiflora",16.2338042,4,1,212.35613351853
"5",153104,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Bocoa viridiflora",18.14366351,4,1,281.464735781347
"6",153084,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Bocoa viridiflora",66.8450761,4,1,7032.23647790709
"7",153161,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Buchenavia parvifolia",24.19155135,4,1,569.359172220936
"8",153130,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Conceveiba guianensis",23.23662169,4,1,353.204815450966
"9",153171,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Couepia guianensis",18.78028328,4,1,279.97345190006
"10",153114,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Couepia robusta",11.14084602,4,1,60.8926164276195
"11",153143,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Couepia robusta",12.09577567,4,1,75.2178798147631
"12",153090,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Couratari sppSCA1",59.52394872,4,1,3542.80400787071
"13",153093,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Duguetia stelechantha",12.73239545,4,1,116.071053502992
"14",153117,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Endlicheria bracteata",37.56056657,4,1,1069.12256130093
"15",153094,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Eschweilera coriacea",18.4619734,4,1,299.64421417043
"16",153158,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Eschweilera coriacea",19.73521294,4,1,354.559575129021
"17",153210,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Eschweilera coriacea",23.87324146,4,1,571.8844948152
"18",153105,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Eschweilera coriacea",44.24507418,4,1,2632.03052049322
"19",153183,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Eschweilera pseudodecolorans",11.14084602,4,1,80.2678178268847
"20",153083,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Eschweilera pseudodecolorans",47.74648293,4,1,3078.16793204061
"21",153152,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Eschweilera rhododendrifolia",12.73239545,4,1,113.08133951761
"22",153148,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Eschweilera rhododendrifolia",23.23662169,4,1,518.960897029429
"23",153087,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Eschweilera romeu-cardosoi",13.05070533,4,1,120.458657516856
"24",153091,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Eschweilera romeu-cardosoi",14.32394488,4,1,152.789440718117
"25",153102,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Eschweilera tessmannii",10.82253613,4,1,71.478529944542
"26",153173,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Eschweilera truncata",13.68732511,4,1,136.053611125695
"27",153184,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Eschweilera wachenheimii",11.4591559,4,1,84.3948929952648
"28",153095,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Eschweilera wachenheimii",12.73239545,4,1,110.586922169486
"29",153131,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Eschweilera wachenheimii",12.73239545,4,1,110.586922169486
"30",153089,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Eschweilera wachenheimii",15.59718442,4,1,185.591902344829
"31",153098,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Eschweilera wachenheimii",17.82535363,4,1,260.381957455882
"32",153101,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Faramea torquata",23.55493158,4,1,390.6006711314
"33",153200,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Geissospermum argenteum",10.82253613,4,1,69.9904553791031
"34",153178,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Geissospermum argenteum",29.9211293,4,1,915.880433472176
"35",153099,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Geissospermum argenteum",54.11268065,4,1,3921.4914746886
"36",153201,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Glycydendron amazonicum",22.28169203,4,1,391.297755899445
"37",153097,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Glycydendron amazonicum",26.73803044,4,1,617.319179343969
"38",153174,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Goupia glabra",79.89578143,4,1,9499.52116440405
"39",153177,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Guarea humaitensis",12.09577567,4,1,92.4128533722534
"40",153106,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Guarea pubescens",11.4591559,4,1,57.4650371135351
"41",153138,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Guarea pubescens",21.64507226,4,1,289.228156061534
"42",153127,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Guarea pubescens",27.05634033,4,1,505.420098109675
"43",153154,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Heisteria barbata",19.41690306,4,1,282.596289570376
"44",153202,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Heisteria densifrons",20.6901426,4,1,311.295160574306
"45",153187,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Hevea guianensis",13.68732511,4,1,96.9421426275315
"46",153126,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Inga rubiginosa",10.18591636,4,1,52.0418074651361
"47",153088,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Inga rubiginosa",11.4591559,4,1,70.4865617231908
"48",153119,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Lacunaria jenmanii",11.77746579,4,1,90.3166046437008
"49",153080,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Lacunaria jenmanii",19.41690306,4,1,322.329285904497
"50",153120,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Lecythis gracieana",61.75211792,4,1,5751.29761548738
"51",153190,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Licania heteromorpha",27.6929601,4,1,796.31933635085
"52",153156,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Licania heteromorpha",34.05915782,4,1,1330.15657871159
"53",153146,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Licaria guianensis",11.77746579,4,1,84.5317516466967
"54",153192,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Licaria guianensis",23.87324146,4,1,506.960030177372
"55",153164,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Mabea angularis",12.73239545,4,1,85.3949184374507
"56",153110,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Macrolobium arenarium",12.09577567,4,1,76.0954843904553
"57",153186,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Micrandra sppSCA1",11.77746579,4,1,76.3969999713236
"58",153198,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Micrandra sppSCA1",14.32394488,4,1,126.065705396992
"59",153175,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Micrandra sppSCA1",20.05352283,4,1,295.74571269235
"60",153159,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Micrandra sppSCA1",21.64507226,4,1,358.380057245931
"61",153208,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Micrandra sppSCA1",28.01126998,4,1,682.743410465694
"62",153199,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Micrandra sppSCA1",29.60281942,4,1,783.263047101018
"63",153166,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Micrandra sppSCA1",31.83098862,4,1,937.679267916977
"64",153168,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Micrandra sppSCA1",41.3802852,4,1,1789.86162970797
"65",153113,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Micrandropsis scleroxylon",17.50704374,4,1,192.983394626208
"66",153163,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Micrandropsis scleroxylon",18.78028328,4,1,230.460807781727
"67",153155,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Micrandropsis scleroxylon",25.78310078,4,1,510.598678507787
"68",153157,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Micrandropsis scleroxylon",28.64788976,4,1,663.817736797653
"69",153176,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Micrandropsis scleroxylon",33.42253805,4,1,972.734654416814
"70",153145,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Micrandropsis scleroxylon",42.97183463,4,1,1805.09342248888
"71",153169,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Micropholis acutangula",29.9211293,4,1,790.079204125928
"72",153086,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Micropholis guyanensis",13.05070533,4,1,97.6957564978533
"73",153180,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Minquartia guianensis",15.59718442,4,1,181.605075199067
"74",153204,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Neea floribunda",10.18591636,4,1,48.9728619482967
"75",153195,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Ocotea cinerea",16.55211408,4,1,149.137937754576
"76",153197,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Oenocarpus bacaba",10.50422624,4,1,55.3752215079348
"77",153167,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Oenocarpus bacaba",13.05070533,4,1,96.7005371893964
"78",153128,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Ormosia grossa",18.14366351,4,1,200.996011573812
"79",153181,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Osteophloeum platyspermum",10.18591636,4,1,37.6459639969388
"80",153123,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Pogonophora schomburgkiana",30.87605896,4,1,1062.34654970738
"81",153209,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Pourouma tomentosa",10.82253613,4,1,37.8149305412256
"82",153133,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Pouteria durlandii",10.82253613,4,1,63.1818320367176
"83",153142,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Pouteria guianensis",19.41690306,4,1,368.673115693729
"84",153085,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Pouteria laevigata",10.18591636,4,1,53.8833847741299
"85",153115,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Pouteria laevigata",31.19436885,4,1,914.160304169305
"86",153182,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Pouteria opposita",18.78028328,4,1,256.909038959753
"87",153139,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Pouteria petiolata",16.2338042,4,1,177.657084123699
"88",153136,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Pouteria petiolata",40.42535555,4,1,1732.39982940532
"89",153112,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Pouteria petiolata",42.65352475,4,1,1975.94432163921
"90",153188,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Pouteria vernicosa",10.82253613,4,1,67.1317366514063
"91",153141,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Pouteria vernicosa",11.4591559,4,1,77.7672713942225
"92",153134,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Pouteria vernicosa",18.14366351,4,1,250.916804795436
"93",153172,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Protium apiculatum",18.78028328,4,1,215.486363247687
"94",153203,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Protium ferrugineum",21.64507226,4,1,308.096034201689
"95",153150,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Protium hebetatum",14.96056465,4,1,121.074822210652
"96",153082,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Protium nitidifolium",18.14366351,4,1,197.506829816086
"97",153207,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Protium pilosum",14.96056465,4,1,121.074822210652
"98",153205,"15",-0.923015567,-59.71580967,2006,"PLT_00000085","Pseudopiptadenia psilostachya",42.97183463,4,1,1896.23738887611
