"","FID","PLT","LAT","LON","Year","NewPLT","SPCD","DBH","TPH","WWF_Biome","Biomass"
"1",26839,"GABON_LMO-05",-0.2,11.63,2009,"PLT_00000040","Barteria fistulosa",12.4,1,7,79.0781587340003
"2",26840,"GABON_LMO-05",-0.2,11.63,2009,"PLT_00000040","Barteria fistulosa",14.9,1,7,126.421050406754
"3",26838,"GABON_LMO-05",-0.2,11.63,2009,"PLT_00000040","Barteria fistulosa",14,1,7,107.857157405707
"4",26842,"GABON_LMO-05",-0.2,11.63,2009,"PLT_00000040","Barteria fistulosa",17.5,1,7,190.173933791223
"5",26873,"GABON_LMO-05",-0.2,11.63,2009,"PLT_00000040","Cola lizae",24.2,1,7,430.995014403307
"6",26843,"GABON_LMO-05",-0.2,11.63,2009,"PLT_00000040","Dacryodes normandii",27.7,1,7,515.828738828841
"7",26875,"GABON_LMO-05",-0.2,11.63,2009,"PLT_00000040","Diospyros dendo",10.4,1,7,72.1923663481313
"8",26876,"GABON_LMO-05",-0.2,11.63,2009,"PLT_00000040","Diospyros dendo",11,1,7,83.4173489212895
"9",26874,"GABON_LMO-05",-0.2,11.63,2009,"PLT_00000040","Diospyros mannii",13.2,1,7,120.660052716325
"10",26852,"GABON_LMO-05",-0.2,11.63,2009,"PLT_00000040","Lophira alata",10.7,1,7,77.0435792356819
"11",26861,"GABON_LMO-05",-0.2,11.63,2009,"PLT_00000040","Lophira alata",11.2,1,7,86.6561892004142
"12",26853,"GABON_LMO-05",-0.2,11.63,2009,"PLT_00000040","Lophira alata",11.3,1,7,88.6601605134725
"13",26844,"GABON_LMO-05",-0.2,11.63,2009,"PLT_00000040","Lophira alata",11.6,1,7,94.8370612437561
"14",26859,"GABON_LMO-05",-0.2,11.63,2009,"PLT_00000040","Lophira alata",15.1,1,7,186.124819309785
"15",26862,"GABON_LMO-05",-0.2,11.63,2009,"PLT_00000040","Lophira alata",16,1,7,215.63678756902
"16",26860,"GABON_LMO-05",-0.2,11.63,2009,"PLT_00000040","Lophira alata",18.2,1,7,298.869180545483
"17",26865,"GABON_LMO-05",-0.2,11.63,2009,"PLT_00000040","Lophira alata",19.6,1,7,360.348954688175
"18",26864,"GABON_LMO-05",-0.2,11.63,2009,"PLT_00000040","Lophira alata",19,1,7,333.170417661854
"19",26847,"GABON_LMO-05",-0.2,11.63,2009,"PLT_00000040","Lophira alata",24.9,1,7,657.054127428226
"20",26845,"GABON_LMO-05",-0.2,11.63,2009,"PLT_00000040","Lophira alata",25.9,1,7,724.937231952857
"21",26849,"GABON_LMO-05",-0.2,11.63,2009,"PLT_00000040","Lophira alata",30.6,1,7,1097.6088475048
"22",26856,"GABON_LMO-05",-0.2,11.63,2009,"PLT_00000040","Lophira alata",34.1,1,7,1434.9774313526
"23",26846,"GABON_LMO-05",-0.2,11.63,2009,"PLT_00000040","Lophira alata",37.6,1,7,1825.81614767322
"24",26857,"GABON_LMO-05",-0.2,11.63,2009,"PLT_00000040","Lophira alata",37.8,1,7,1849.80560947184
"25",26851,"GABON_LMO-05",-0.2,11.63,2009,"PLT_00000040","Lophira alata",41.2,1,7,2285.6371901418
"26",26850,"GABON_LMO-05",-0.2,11.63,2009,"PLT_00000040","Lophira alata",47.7,1,7,3270.40932867865
"27",26858,"GABON_LMO-05",-0.2,11.63,2009,"PLT_00000040","Lophira alata",59.9,1,7,5685.80653915279
"28",26869,"GABON_LMO-05",-0.2,11.63,2009,"PLT_00000040","Polyalthia suaveolens",12.4,1,7,88.9972974414598
"29",26835,"GABON_LMO-05",-0.2,11.63,2009,"PLT_00000040","Sacoglottis gabonensis",29,1,7,861.039760493665
"30",26834,"GABON_LMO-05",-0.2,11.63,2009,"PLT_00000040","Sacoglottis gabonensis",36,1,7,1470.33560042136
"31",26870,"GABON_LMO-05",-0.2,11.63,2009,"PLT_00000040","Xylopia hypolampra",16.7,1,7,176.213458130416
"32",26871,"GABON_LMO-05",-0.2,11.63,2009,"PLT_00000040","Xylopia quintasii",12,1,7,89.115533793367
