"","FID","PLT","LAT","LON","Year","NewPLT","SPCD","DBH","TPH","WWF_Biome","Biomass"
"1",153749,"19",-0.596222296,-59.88277752,2006,"PLT_00000050","Abarema mataybifolia",15.59718442,4,1,121.460339523144
"2",153760,"19",-0.596222296,-59.88277752,2006,"PLT_00000050","Allophylus latifolius",10.50422624,4,1,44.6386294036605
"3",153665,"19",-0.596222296,-59.88277752,2006,"PLT_00000050","Allophylus latifolius",10.82253613,4,1,48.208165366389
"4",153710,"19",-0.596222296,-59.88277752,2006,"PLT_00000050","Allophylus latifolius",13.05070533,4,1,77.9514614151715
"5",153693,"19",-0.596222296,-59.88277752,2006,"PLT_00000050","Allophylus latifolius",13.68732511,4,1,88.0433008028115
"6",153611,"19",-0.596222296,-59.88277752,2006,"PLT_00000050","Allophylus latifolius",15.27887454,4,1,116.536454332025
"7",153719,"19",-0.596222296,-59.88277752,2006,"PLT_00000050","Apeiba echinata",18.14366351,4,1,93.8213972316117
"8",153599,"19",-0.596222296,-59.88277752,2006,"PLT_00000050","Aptandra tubicina",28.64788976,4,1,811.016854885348
"9",153654,"19",-0.596222296,-59.88277752,2006,"PLT_00000050","Bocageopsis multiflora",11.77746579,4,1,72.8451376135131
"10",153728,"19",-0.596222296,-59.88277752,2006,"PLT_00000050","Bocoa viridiflora",14.00563499,4,1,144.942095995936
"11",153712,"19",-0.596222296,-59.88277752,2006,"PLT_00000050","Bocoa viridiflora",28.32957987,4,1,854.981455507591
"12",153640,"19",-0.596222296,-59.88277752,2006,"PLT_00000050","Bocoa viridiflora",43.60845441,4,1,2478.02993920809
"13",153700,"19",-0.596222296,-59.88277752,2006,"PLT_00000050","Brosimum guianense",12.09577567,4,1,100.540691892612
"14",153682,"19",-0.596222296,-59.88277752,2006,"PLT_00000050","Brosimum sppSCA1",14.96056465,4,1,139.713438539091
"15",153629,"19",-0.596222296,-59.88277752,2006,"PLT_00000050","Caraipa rodriguesii",11.4591559,4,1,69.3516266554486
"16",153610,"19",-0.596222296,-59.88277752,2006,"PLT_00000050","Caraipa rodriguesii",37.56056657,4,1,1374.19213208371
"17",153613,"19",-0.596222296,-59.88277752,2006,"PLT_00000050","Caraipa valioi",11.14084602,4,1,64.505206246185
"18",153602,"19",-0.596222296,-59.88277752,2006,"PLT_00000050","Caraipa valioi",14.64225476,4,1,129.859858611904
"19",153617,"19",-0.596222296,-59.88277752,2006,"PLT_00000050","Caraipa valioi",17.50704374,4,1,204.432563466038
"20",153593,"19",-0.596222296,-59.88277752,2006,"PLT_00000050","Caraipa valioi",17.82535363,4,1,213.969254067404
"21",153595,"19",-0.596222296,-59.88277752,2006,"PLT_00000050","Caraipa valioi",19.41690306,4,1,265.55725025508
"22",153747,"19",-0.596222296,-59.88277752,2006,"PLT_00000050","Caraipa valioi",21.32676237,4,1,336.30137244244
"23",153618,"19",-0.596222296,-59.88277752,2006,"PLT_00000050","Caraipa valioi",21.96338215,4,1,362.087753471965
"24",153669,"19",-0.596222296,-59.88277752,2006,"PLT_00000050","Casearia javitensis",16.2338042,4,1,191.894484738481
"25",153713,"19",-0.596222296,-59.88277752,2006,"PLT_00000050","Chimarrhis duckeana",23.55493158,4,1,462.986487367967
"26",153763,"19",-0.596222296,-59.88277752,2006,"PLT_00000050","Chrysophyllum pomiferum",46.1549335,4,1,2629.59223818208
"27",153742,"19",-0.596222296,-59.88277752,2006,"PLT_00000050","Chrysophyllum sanguinolentum",41.3802852,4,1,1783.03966191694
"28",153608,"19",-0.596222296,-59.88277752,2006,"PLT_00000050","Couratari longipedicellata",14.64225476,4,1,108.698592833163
"29",153737,"19",-0.596222296,-59.88277752,2006,"PLT_00000050","Dinizia excelsa",61.11549815,4,1,6065.74180578194
"30",153726,"19",-0.596222296,-59.88277752,2006,"PLT_00000050","Diospyros cavalcantei",11.4591559,4,1,72.0867472011546
"31",153730,"19",-0.596222296,-59.88277752,2006,"PLT_00000050","Duguetia stelechantha",18.14366351,4,1,284.038786315155
"32",153684,"19",-0.596222296,-59.88277752,2006,"PLT_00000050","Dulacia guianensis",17.50704374,4,1,179.558285124602
"33",153683,"19",-0.596222296,-59.88277752,2006,"PLT_00000050","Dulacia guianensis",24.19155135,4,1,405.161217294536
"34",153657,"19",-0.596222296,-59.88277752,2006,"PLT_00000050","Dulacia guianensis",33.42253805,4,1,905.065261012023
"35",153631,"19",-0.596222296,-59.88277752,2006,"PLT_00000050","Ecclinusa guianensis",10.82253613,4,1,57.531925823649
"36",153619,"19",-0.596222296,-59.88277752,2006,"PLT_00000050","Ecclinusa guianensis",14.96056465,4,1,131.820362002478
"37",153636,"19",-0.596222296,-59.88277752,2006,"PLT_00000050","Ecclinusa guianensis",27.37465021,4,1,603.50065973711
"38",153628,"19",-0.596222296,-59.88277752,2006,"PLT_00000050","Eschweilera amazoniciformis",43.60845441,4,1,2445.23925418116
"39",153675,"19",-0.596222296,-59.88277752,2006,"PLT_00000050","Eschweilera coriacea",14.64225476,4,1,165.390985689971
"40",153637,"19",-0.596222296,-59.88277752,2006,"PLT_00000050","Eschweilera cyathiformis",13.68732511,4,1,135.213019747152
"41",153605,"19",-0.596222296,-59.88277752,2006,"PLT_00000050","Eschweilera cyathiformis",21.96338215,4,1,447.784404013325
"42",153612,"19",-0.596222296,-59.88277752,2006,"PLT_00000050","Eschweilera cyathiformis",31.83098862,4,1,1129.42952229244
"43",153729,"19",-0.596222296,-59.88277752,2006,"PLT_00000050","Eschweilera pedicellata",13.36901522,4,1,139.118747064418
"44",153634,"19",-0.596222296,-59.88277752,2006,"PLT_00000050","Eschweilera pseudodecolorans",44.88169395,4,1,2630.19624217508
"45",153621,"19",-0.596222296,-59.88277752,2006,"PLT_00000050","Eschweilera romeu-cardosoi",10.18591636,4,1,63.3224666705217
"46",153604,"19",-0.596222296,-59.88277752,2006,"PLT_00000050","Eschweilera romeu-cardosoi",14.32394488,4,1,151.845448967089
"47",153698,"19",-0.596222296,-59.88277752,2006,"PLT_00000050","Eschweilera romeu-cardosoi",17.82535363,4,1,264.610150415283
"48",153707,"19",-0.596222296,-59.88277752,2006,"PLT_00000050","Eschweilera wachenheimii",10.82253613,4,1,72.4028441661171
"49",153740,"19",-0.596222296,-59.88277752,2006,"PLT_00000050","Eugenia cupulata",10.82253613,4,1,65.529818933891
