"","FID","PLT","LAT","LON","Year","NewPLT","SPCD","DBH","TPH","WWF_Biome","Biomass"
"1",100416,"1470",-1.7,-51.5,2009,"PLT_00000115","Abarema jupunba",13,1,1,81.8637145654731
"2",100424,"1470",-1.7,-51.5,2009,"PLT_00000115","Ambelania acida",12,1,1,60.3141973780713
"3",100568,"1470",-1.7,-51.5,2009,"PLT_00000115","Ampelocera edentula",21,1,1,325.641545144177
"4",100475,"1470",-1.7,-51.5,2009,"PLT_00000115","Apeiba burchellii",14,1,1,46.0264718977542
"5",100651,"1470",-1.7,-51.5,2009,"PLT_00000115","Apeiba echinata",34,1,1,427.177735118889
"6",100617,"1470",-1.7,-51.5,2009,"PLT_00000115","Aspidosperma sppRAINFOR1",31,1,1,918.606681505844
"7",100492,"1470",-1.7,-51.5,2009,"PLT_00000115","Brosimum guianense",15,1,1,165.139848751227
"8",100497,"1470",-1.7,-51.5,2009,"PLT_00000115","Brosimum guianense",15,1,1,165.139848751227
"9",100553,"1470",-1.7,-51.5,2009,"PLT_00000115","Brosimum guianense",20,1,1,342.156564230896
"10",100580,"1470",-1.7,-51.5,2009,"PLT_00000115","Brosimum guianense",23,1,1,486.105309937695
"11",100517,"1470",-1.7,-51.5,2009,"PLT_00000115","Brosimum potabile",16,1,1,129.63412453439
"12",100603,"1470",-1.7,-51.5,2009,"PLT_00000115","Brosimum potabile",26,1,1,440.020033795581
"13",100324,"1470",-1.7,-51.5,2009,"PLT_00000115","Buchenavia sppRAINFOR1",10,1,1,52.1090540940521
"14",100743,"1470",-1.7,-51.5,2009,"PLT_00000115","Buchenavia sppRAINFOR1",62,1,1,4976.57554099489
"15",100348,"1470",-1.7,-51.5,2009,"PLT_00000115","Cheiloclinium cognatum",10,1,1,43.4124736131159
"16",100733,"1470",-1.7,-51.5,2009,"PLT_00000115","Chimarrhis sppRAINFOR1",58,1,1,4035.58287664783
"17",100662,"1470",-1.7,-51.5,2009,"PLT_00000115","Chimarrhis turbinata",34,1,1,1111.26674968573
"18",100401,"1470",-1.7,-51.5,2009,"PLT_00000115","Connarus erianthus",12,1,1,57.6997902529673
"19",100683,"1470",-1.7,-51.5,2009,"PLT_00000115","Copaifera sppRAINFOR1",38,1,1,1251.76811238884
"20",100590,"1470",-1.7,-51.5,2009,"PLT_00000115","Couma sppRAINFOR1",27,1,1,476.091716979283
"21",100604,"1470",-1.7,-51.5,2009,"PLT_00000115","Couratari guianensis",25,1,1,374.971282947218
"22",100343,"1470",-1.7,-51.5,2009,"PLT_00000115","Couratari multiflora",11,1,1,41.7030852322284
"23",100747,"1470",-1.7,-51.5,2009,"PLT_00000115","Couratari multiflora",67,1,1,3755.54293210968
"24",100364,"1470",-1.7,-51.5,2009,"PLT_00000115","Couratari sppRAINFOR1",10,1,1,38.5568785411246
"25",100656,"1470",-1.7,-51.5,2009,"PLT_00000115","Couratari sppRAINFOR1",35,1,1,911.887675979222
"26",100487,"1470",-1.7,-51.5,2009,"PLT_00000115","Crudia oblonga",15,1,1,153.029541777145
"27",100491,"1470",-1.7,-51.5,2009,"PLT_00000115","Crudia oblonga",15,1,1,153.029541777145
"28",100504,"1470",-1.7,-51.5,2009,"PLT_00000115","Crudia oblonga",16,1,1,180.317721265534
"29",100569,"1470",-1.7,-51.5,2009,"PLT_00000115","Crudia oblonga",21,1,1,358.489082073443
"30",100721,"1470",-1.7,-51.5,2009,"PLT_00000115","Crudia oblonga",51,1,1,3218.71491717
"31",100745,"1470",-1.7,-51.5,2009,"PLT_00000115","Crudia oblonga",66,1,1,6008.34906762912
"32",100395,"1470",-1.7,-51.5,2009,"PLT_00000115","Crudia sppRAINFOR1",13,1,1,106.211021072355
"33",100438,"1470",-1.7,-51.5,2009,"PLT_00000115","Crudia sppRAINFOR1",13,1,1,106.211021072355
"34",100449,"1470",-1.7,-51.5,2009,"PLT_00000115","Crudia sppRAINFOR1",13,1,1,106.211021072355
"35",100465,"1470",-1.7,-51.5,2009,"PLT_00000115","Crudia sppRAINFOR1",14,1,1,128.353989821089
"36",100470,"1470",-1.7,-51.5,2009,"PLT_00000115","Crudia sppRAINFOR1",14,1,1,128.353989821089
"37",100510,"1470",-1.7,-51.5,2009,"PLT_00000115","Crudia sppRAINFOR1",16,1,1,180.317721265534
"38",100578,"1470",-1.7,-51.5,2009,"PLT_00000115","Crudia sppRAINFOR1",21,1,1,358.489082073443
"39",100584,"1470",-1.7,-51.5,2009,"PLT_00000115","Crudia sppRAINFOR1",23,1,1,450.457435910966
"40",100606,"1470",-1.7,-51.5,2009,"PLT_00000115","Crudia sppRAINFOR1",25,1,1,554.965420369256
"41",100605,"1470",-1.7,-51.5,2009,"PLT_00000115","Crudia sppRAINFOR1",26,1,1,612.056509736013
"42",100614,"1470",-1.7,-51.5,2009,"PLT_00000115","Crudia sppRAINFOR1",27,1,1,672.440537397014
"43",100623,"1470",-1.7,-51.5,2009,"PLT_00000115","Crudia sppRAINFOR1",28,1,1,736.166580346954
"44",100715,"1470",-1.7,-51.5,2009,"PLT_00000115","Crudia sppRAINFOR1",51,1,1,3218.71491717
"45",100573,"1470",-1.7,-51.5,2009,"PLT_00000115","Dialium guianense",21,1,1,409.124344679017
"46",100379,"1470",-1.7,-51.5,2009,"PLT_00000115","Dinizia excelsa",11,1,1,79.6815275453237
"47",100393,"1470",-1.7,-51.5,2009,"PLT_00000115","Diospyros sppRAINFOR1",11,1,1,61.4983640136589
"48",100466,"1470",-1.7,-51.5,2009,"PLT_00000115","Diospyros sppRAINFOR1",14,1,1,114.102223075666
