"","FID","PLT","LAT","LON","Year","NewPLT","SPCD","DBH","TPH","WWF_Biome","Biomass"
"1",136808,"GAB-RLE19",-1.58566,13.76421,2004,"PLT_00000102","Allanblackia klainei",14.80000019,1,7,116.184465590307
"2",136807,"GAB-RLE19",-1.58566,13.76421,2006,"PLT_00000102","Allanblackia klainei",15,1,7,120.223847191107
"3",136986,"GAB-RLE19",-1.58566,13.76421,2004,"PLT_00000102","Anopyxis klaineana",11.69999981,1,7,81.9304521158621
"4",136985,"GAB-RLE19",-1.58566,13.76421,2004,"PLT_00000102","Anopyxis klaineana",11.89999962,1,7,85.5747396756917
"5",136984,"GAB-RLE19",-1.58566,13.76421,2006,"PLT_00000102","Anopyxis klaineana",12.10000038,1,7,89.3140292977896
"6",136982,"GAB-RLE19",-1.58566,13.76421,2004,"PLT_00000102","Anopyxis klaineana",12.5,1,7,97.080498831542
"7",136980,"GAB-RLE19",-1.58566,13.76421,2006,"PLT_00000102","Anopyxis klaineana",13.10000038,1,7,109.460953052947
"8",136979,"GAB-RLE19",-1.58566,13.76421,2006,"PLT_00000102","Anopyxis klaineana",13.19999981,1,7,111.610745600037
"9",136978,"GAB-RLE19",-1.58566,13.76421,2004,"PLT_00000102","Anopyxis klaineana",13.30000019,1,7,113.785477346877
"10",136981,"GAB-RLE19",-1.58566,13.76421,2004,"PLT_00000102","Anopyxis klaineana",13,1,7,107.335971807344
"11",136976,"GAB-RLE19",-1.58566,13.76421,2004,"PLT_00000102","Anopyxis klaineana",14.39999962,1,7,139.37646992315
"12",136977,"GAB-RLE19",-1.58566,13.76421,2004,"PLT_00000102","Anopyxis klaineana",14.39999962,1,7,139.37646992315
"13",136971,"GAB-RLE19",-1.58566,13.76421,2004,"PLT_00000102","Anopyxis klaineana",14.5,1,7,141.856842933495
"14",136972,"GAB-RLE19",-1.58566,13.76421,2006,"PLT_00000102","Anopyxis klaineana",14.5,1,7,141.856842933495
"15",136973,"GAB-RLE19",-1.58566,13.76421,2004,"PLT_00000102","Anopyxis klaineana",14.5,1,7,141.856842933495
"16",136974,"GAB-RLE19",-1.58566,13.76421,2006,"PLT_00000102","Anopyxis klaineana",14.5,1,7,141.856842933495
"17",136975,"GAB-RLE19",-1.58566,13.76421,2006,"PLT_00000102","Anopyxis klaineana",14.5,1,7,141.856842933495
"18",136970,"GAB-RLE19",-1.58566,13.76421,2006,"PLT_00000102","Anopyxis klaineana",14.60000038,1,7,144.36322354138
"19",136968,"GAB-RLE19",-1.58566,13.76421,2004,"PLT_00000102","Anopyxis klaineana",14.89999962,1,7,152.039165710423
"20",136969,"GAB-RLE19",-1.58566,13.76421,2006,"PLT_00000102","Anopyxis klaineana",14.89999962,1,7,152.039165710423
"21",136967,"GAB-RLE19",-1.58566,13.76421,2004,"PLT_00000102","Anopyxis klaineana",15.5,1,7,168.104051670351
"22",136965,"GAB-RLE19",-1.58566,13.76421,2004,"PLT_00000102","Anopyxis klaineana",15.80000019,1,7,176.497181715504
"23",136966,"GAB-RLE19",-1.58566,13.76421,2006,"PLT_00000102","Anopyxis klaineana",15.80000019,1,7,176.497181715504
