"","FID","PLT","LAT","LON","Year","NewPLT","SPCD","DBH","TPH","WWF_Biome","Biomass"
"1",47322,"GAB8",-0.108083,10.8282,2012,"PLT_00000004","Centroplacus glaucinus",7,20,1,17.9082945932166
"2",47406,"GAB8",-0.108083,10.8282,2012,"PLT_00000004","Cola edulis",51,20,1,3822.657309707
"3",47700,"GAB8",-0.108083,10.8282,2012,"PLT_00000004","Dacryodes igaganga",32,20,1,857.701878414116
"4",47831,"GAB8",-0.108083,10.8282,2012,"PLT_00000004","Dialium pachyphyllum",21.5,20,1,464.608795390993
"5",47832,"GAB8",-0.108083,10.8282,2012,"PLT_00000004","Dialium pachyphyllum",32,20,1,1252.64684587011
"6",47949,"GAB8",-0.108083,10.8282,2012,"PLT_00000004","Diospyros piscatoria",24.7,20,1,499.020690999843
"7",48375,"GAB8",-0.108083,10.8282,2012,"PLT_00000004","Garcinia sppGAB1",17.6,20,1,229.444552552095
"8",48376,"GAB8",-0.108083,10.8282,2012,"PLT_00000004","Garcinia sppGAB1",32.6,20,1,1072.92883196776
"9",48484,"GAB8",-0.108083,10.8282,2012,"PLT_00000004","Grewia sppGAB1",6,20,1,10.9922568675391
"10",48780,"GAB8",-0.108083,10.8282,2012,"PLT_00000004","Klainedoxa gabonensis",10.5,20,1,75.1953996422529
"11",48779,"GAB8",-0.108083,10.8282,2012,"PLT_00000004","Klainedoxa gabonensis",16,20,1,220.952371702452
"12",48783,"GAB8",-0.108083,10.8282,2012,"PLT_00000004","Klainedoxa gabonensis",22.3,20,1,510.805569879118
"13",48782,"GAB8",-0.108083,10.8282,2012,"PLT_00000004","Klainedoxa gabonensis",23.5,20,1,582.521265637423
"14",48781,"GAB8",-0.108083,10.8282,2012,"PLT_00000004","Klainedoxa gabonensis",24.5,20,1,646.542533748187
"15",48778,"GAB8",-0.108083,10.8282,2012,"PLT_00000004","Klainedoxa gabonensis",5.5,20,1,13.9239182756064
"16",49178,"GAB8",-0.108083,10.8282,2012,"PLT_00000004","Ochthocosmus calothyrsus",22,20,1,396.848132997848
"17",49177,"GAB8",-0.108083,10.8282,2012,"PLT_00000004","Ochthocosmus calothyrsus",27.8,20,1,712.22978736507
"18",49176,"GAB8",-0.108083,10.8282,2012,"PLT_00000004","Ochthocosmus calothyrsus",30.6,20,1,903.969699321923
"19",49180,"GAB8",-0.108083,10.8282,2012,"PLT_00000004","Ochthocosmus calothyrsus",33,20,1,1089.82944846319
"20",49179,"GAB8",-0.108083,10.8282,2012,"PLT_00000004","Ochthocosmus calothyrsus",7.5,20,1,25.251652260337
"21",49392,"GAB8",-0.108083,10.8282,2012,"PLT_00000004","Picralima nitida",22.4,20,1,438.699974505488
"22",49811,"GAB8",-0.108083,10.8282,2012,"PLT_00000004","Santiria trimera",10.5,20,1,46.2909539666743
"23",49812,"GAB8",-0.108083,10.8282,2012,"PLT_00000004","Santiria trimera",7,20,1,16.1504615169193
"24",50111,"GAB8",-0.108083,10.8282,2012,"PLT_00000004","Sibangea sppGAB1",6,20,1,11.9527230723156
"25",50384,"GAB8",-0.108083,10.8282,2012,"PLT_00000004","Strombosiopsis tetrandra",13.3,20,1,101.490967678984
"26",50382,"GAB8",-0.108083,10.8282,2012,"PLT_00000004","Strombosiopsis tetrandra",23.5,20,1,428.516756820037
"27",50383,"GAB8",-0.108083,10.8282,2012,"PLT_00000004","Strombosiopsis tetrandra",24.2,20,1,461.181427124769
"28",50546,"GAB8",-0.108083,10.8282,2012,"PLT_00000004","Treculia obovoidea",11,20,1,57.8646377696744
"29",50547,"GAB8",-0.108083,10.8282,2012,"PLT_00000004","Treculia obovoidea",12.2,20,1,75.4999120885029
"30",50548,"GAB8",-0.108083,10.8282,2012,"PLT_00000004","Treculia obovoidea",5.5,20,1,9.50463880094833
"31",50544,"GAB8",-0.108083,10.8282,2012,"PLT_00000004","Treculia obovoidea",6,20,1,11.9527230723156
"32",50545,"GAB8",-0.108083,10.8282,2012,"PLT_00000004","Treculia obovoidea",8,20,1,25.3738548016943
"33",50543,"GAB8",-0.108083,10.8282,2012,"PLT_00000004","Treculia obovoidea",9,20,1,34.4571038933049
