"","FID","PLT","LAT","LON","Year","NewPLT","SPCD","DBH","TPH","WWF_Biome","Biomass"
"1",3068,"VG-CAX-2",-1.72963,-51.48499,2014,"PLT_00000109","Abarema  sppTEAM2",14.5,1,1,95.0635121806158
"2",3069,"VG-CAX-2",-1.72963,-51.48499,2014,"PLT_00000109","Abarema  sppTEAM2",22.7,1,1,295.188795753956
"3",3070,"VG-CAX-2",-1.72963,-51.48499,2014,"PLT_00000109","Abarema  sppTEAM2",23.2,1,1,311.756010812715
"4",3071,"VG-CAX-2",-1.72963,-51.48499,2014,"PLT_00000109","Abarema  sppTEAM2",26,1,1,414.505975161516
"5",3072,"VG-CAX-2",-1.72963,-51.48499,2014,"PLT_00000109","Allophylus sppTEAM2",12.3,1,1,63.1160538887619
"6",3073,"VG-CAX-2",-1.72963,-51.48499,2014,"PLT_00000109","Ambelania acida",10.3,1,1,40.4790249556057
"7",3074,"VG-CAX-2",-1.72963,-51.48499,2014,"PLT_00000109","Ambelania acida",11.5,1,1,53.7616525009871
"8",3075,"VG-CAX-2",-1.72963,-51.48499,2014,"PLT_00000109","Amphiodon effusus",10.9,1,1,53.9076742540211
"9",3077,"VG-CAX-2",-1.72963,-51.48499,2014,"PLT_00000109","Amphiodon effusus",12.7,1,1,79.8173692735779
"10",3076,"VG-CAX-2",-1.72963,-51.48499,2014,"PLT_00000109","Amphiodon effusus",12,1,1,69.0207396904955
"11",3078,"VG-CAX-2",-1.72963,-51.48499,2014,"PLT_00000109","Amphiodon effusus",14.5,1,1,111.984310170696
"12",3079,"VG-CAX-2",-1.72963,-51.48499,2014,"PLT_00000109","Amphiodon effusus",15,1,1,122.08375406139
"13",3080,"VG-CAX-2",-1.72963,-51.48499,2014,"PLT_00000109","Anacardium microcarpum",10.8,1,1,40.0700188091488
"14",3081,"VG-CAX-2",-1.72963,-51.48499,2014,"PLT_00000109","Aspidosperma sppTEAM6",13,1,1,102.346036647144
"15",3082,"VG-CAX-2",-1.72963,-51.48499,2014,"PLT_00000109","Astronium lecointei",17.5,1,1,228.710902470503
"16",3083,"VG-CAX-2",-1.72963,-51.48499,2014,"PLT_00000109","Astronium lecointei",37.3,1,1,1512.81414672385
"17",3084,"VG-CAX-2",-1.72963,-51.48499,2014,"PLT_00000109","Balizia pedicellaris",44,1,1,1480.66226367443
"18",3085,"VG-CAX-2",-1.72963,-51.48499,2014,"PLT_00000109","Bowdichia sppTEAM1",44.7,1,1,2433.59239331621
"19",3086,"VG-CAX-2",-1.72963,-51.48499,2014,"PLT_00000109","Brosimum lactescens",10.8,1,1,56.1485283452133
"20",3087,"VG-CAX-2",-1.72963,-51.48499,2014,"PLT_00000109","Brosimum potabile",11.7,1,1,57.9520662903871
"21",3088,"VG-CAX-2",-1.72963,-51.48499,2014,"PLT_00000109","Brosimum potabile",26.7,1,1,467.478333135475
"22",3089,"VG-CAX-2",-1.72963,-51.48499,2014,"PLT_00000109","Brosimum rubescens",27.5,1,1,740.119038285816
"23",3090,"VG-CAX-2",-1.72963,-51.48499,2014,"PLT_00000109","Brosimum rubescens",60.8,1,1,5182.80257652121
"24",3091,"VG-CAX-2",-1.72963,-51.48499,2014,"PLT_00000109","Buchenavia parvifolia",57.5,1,1,4492.22002491419
"25",3092,"VG-CAX-2",-1.72963,-51.48499,2014,"PLT_00000109","Buchenavia sppTEAM3",15.7,1,1,164.56471274799
"26",3093,"VG-CAX-2",-1.72963,-51.48499,2014,"PLT_00000109","Byrsonima sppTEAM1",13.5,1,1,98.5631671744684
"27",3094,"VG-CAX-2",-1.72963,-51.48499,2014,"PLT_00000109","Byrsonima sppTEAM1",14.5,1,1,118.279816606626
"28",3096,"VG-CAX-2",-1.72963,-51.48499,2014,"PLT_00000109","Caryocar glabrum",145,1,1,32995.1830289094
"29",3095,"VG-CAX-2",-1.72963,-51.48499,2014,"PLT_00000109","Caryocar glabrum",68.5,1,1,5575.25371945524
"30",3097,"VG-CAX-2",-1.72963,-51.48499,2014,"PLT_00000109","Cecropia sciadophylla",22.3,1,1,218.302567041132
"31",3098,"VG-CAX-2",-1.72963,-51.48499,2014,"PLT_00000109","Chimarrhis turbinata",52.5,1,1,3203.45091476031
"32",3099,"VG-CAX-2",-1.72963,-51.48499,2014,"PLT_00000109","Chrysophyllum prieurii",11.9,1,1,92.6311809155105
"33",3100,"VG-CAX-2",-1.72963,-51.48499,2014,"PLT_00000109","Chrysophyllum prieurii",31.5,1,1,1078.82770938496
"34",3102,"VG-CAX-2",-1.72963,-51.48499,2014,"PLT_00000109","Couepia guianensis",16.4,1,1,186.063921245506
"35",3104,"VG-CAX-2",-1.72963,-51.48499,2014,"PLT_00000109","Couepia paraensis",13,1,1,114.771072941675
"36",3105,"VG-CAX-2",-1.72963,-51.48499,2014,"PLT_00000109","Couratari stellata",53.5,1,1,2979.52194375531
"37",3106,"VG-CAX-2",-1.72963,-51.48499,2014,"PLT_00000109","Crudia amazonica",17.8,1,1,251.153104740911
"38",3107,"VG-CAX-2",-1.72963,-51.48499,2014,"PLT_00000109","Crudia sppTEAM1",10.7,1,1,64.0575528700987
"39",3109,"VG-CAX-2",-1.72963,-51.48499,2014,"PLT_00000109","Crudia sppTEAM1",11.1,1,1,70.4064259970027
