"","FID","PLT","LAT","LON","Year","NewPLT","SPCD","DBH","TPH","WWF_Biome","Biomass"
"1",151495,"4",-0.681252811,-59.9190442,2006,"PLT_00000066","Allophylus latifolius",10.18591636,4,1,41.445311249482
"2",151488,"4",-0.681252811,-59.9190442,2006,"PLT_00000066","Allophylus latifolius",11.14084602,4,1,52.2116570345559
"3",151577,"4",-0.681252811,-59.9190442,2006,"PLT_00000066","Allophylus latifolius",12.73239545,4,1,73.5558069939719
"4",151490,"4",-0.681252811,-59.9190442,2006,"PLT_00000066","Allophylus latifolius",13.05070533,4,1,78.3545172073503
"5",151519,"4",-0.681252811,-59.9190442,2006,"PLT_00000066","Amanoa guianensis",10.82253613,4,1,75.8894014095476
"6",151516,"4",-0.681252811,-59.9190442,2006,"PLT_00000066","Amanoa guianensis",14.32394488,4,1,155.646768095095
"7",151522,"4",-0.681252811,-59.9190442,2006,"PLT_00000066","Andira unifoliolata",35.01408748,4,1,1331.94795929416
"8",151527,"4",-0.681252811,-59.9190442,2006,"PLT_00000066","Aniba canelilla",20.6901426,4,1,441.982636255001
"9",151585,"4",-0.681252811,-59.9190442,2006,"PLT_00000066","Aptandra tubicina",35.65070725,4,1,1400.90775571104
"10",151477,"4",-0.681252811,-59.9190442,2006,"PLT_00000066","Aspidosperma excelsum",44.88169395,4,1,2545.57497908506
"11",151498,"4",-0.681252811,-59.9190442,2006,"PLT_00000066","Aspidosperma spruceanum",34.05915782,4,1,1234.01435108332
"12",151487,"4",-0.681252811,-59.9190442,2006,"PLT_00000066","Bocoa viridiflora",28.64788976,4,1,883.612096693048
"13",151465,"4",-0.681252811,-59.9190442,2006,"PLT_00000066","Calycolpus sppSCA1",16.2338042,4,1,203.938807222831
"14",151472,"4",-0.681252811,-59.9190442,2006,"PLT_00000066","Chrysophyllum pomiferum",29.28450953,4,1,862.006375341606
"15",151539,"4",-0.681252811,-59.9190442,2006,"PLT_00000066","Chrysophyllum wilsonii",31.83098862,4,1,930.913070776391
"16",151461,"4",-0.681252811,-59.9190442,2006,"PLT_00000066","Cordia nodosa",12.41408556,4,1,53.1140689318796
"17",151548,"4",-0.681252811,-59.9190442,2006,"PLT_00000066","Couma utilis",10.82253613,4,1,60.5863989049591
"18",151449,"4",-0.681252811,-59.9190442,2006,"PLT_00000066","Couratari stellata",17.82535363,4,1,208.418249097916
"19",151583,"4",-0.681252811,-59.9190442,2006,"PLT_00000066","Drypetes variabilis",11.14084602,4,1,72.227468889995
"20",151590,"4",-0.681252811,-59.9190442,2006,"PLT_00000066","Drypetes variabilis",22.91831181,4,1,451.112623972862
"21",151521,"4",-0.681252811,-59.9190442,2006,"PLT_00000066","Duckesia verrucosa",58.25070917,4,1,4944.60590884283
"22",151564,"4",-0.681252811,-59.9190442,2006,"PLT_00000066","Duguetia stelechantha",13.68732511,4,1,139.505481175038
"23",151572,"4",-0.681252811,-59.9190442,2006,"PLT_00000066","Duguetia surinamensis",24.82817112,4,1,594.630709349707
"24",151565,"4",-0.681252811,-59.9190442,2006,"PLT_00000066","Dystovomita brasiliensis",23.23662169,4,1,393.283775661116
"25",151464,"4",-0.681252811,-59.9190442,2006,"PLT_00000066","Ecclinusa guianensis",30.87605896,4,1,818.071264715011
"26",151544,"4",-0.681252811,-59.9190442,2006,"PLT_00000066","Ecclinusa guianensis",55.70423008,4,1,3476.17504345008
"27",151466,"4",-0.681252811,-59.9190442,2006,"PLT_00000066","Endlicheria bracteata",12.73239545,4,1,70.6272845608725
"28",151558,"4",-0.681252811,-59.9190442,2006,"PLT_00000066","Endopleura uchi",17.82535363,4,1,256.819415448004
"29",151588,"4",-0.681252811,-59.9190442,2006,"PLT_00000066","Endopleura uchi",51.88451145,4,1,3635.09664126047
"30",151476,"4",-0.681252811,-59.9190442,2006,"PLT_00000066","Eriotheca longitubulosa",60.79718826,4,1,3083.78954513065
