"","FID","PLT","LAT","LON","Year","NewPLT","SPCD","DBH","TPH","WWF_Biome","Biomass"
"1",26702,"GABON_LMO-02",-0.21,11.61,2009,"PLT_00000018","Aucoumea klaineana",22.6,1,7,231.835352019449
"2",26698,"GABON_LMO-02",-0.21,11.61,2009,"PLT_00000018","Aucoumea klaineana",26.3,1,7,338.724030323867
"3",26720,"GABON_LMO-02",-0.21,11.61,2009,"PLT_00000018","Aucoumea klaineana",28.1,1,7,399.443133728402
"4",26699,"GABON_LMO-02",-0.21,11.61,2009,"PLT_00000018","Aucoumea klaineana",28.6,1,7,417.352867632945
"5",26714,"GABON_LMO-02",-0.21,11.61,2009,"PLT_00000018","Aucoumea klaineana",28.6,1,7,417.352867632945
"6",26712,"GABON_LMO-02",-0.21,11.61,2009,"PLT_00000018","Aucoumea klaineana",29.3,1,7,443.199116585852
"7",26709,"GABON_LMO-02",-0.21,11.61,2009,"PLT_00000018","Aucoumea klaineana",29.5,1,7,450.750349968098
"8",26715,"GABON_LMO-02",-0.21,11.61,2009,"PLT_00000018","Aucoumea klaineana",35.1,1,7,693.064905831036
"9",26708,"GABON_LMO-02",-0.21,11.61,2009,"PLT_00000018","Aucoumea klaineana",36.8,1,7,778.764713411099
"10",26717,"GABON_LMO-02",-0.21,11.61,2009,"PLT_00000018","Aucoumea klaineana",36.9,1,7,783.986604795397
"11",26700,"GABON_LMO-02",-0.21,11.61,2009,"PLT_00000018","Aucoumea klaineana",38.7,1,7,881.454878868055
"12",26703,"GABON_LMO-02",-0.21,11.61,2009,"PLT_00000018","Aucoumea klaineana",42.6,1,7,1115.62336061043
"13",26704,"GABON_LMO-02",-0.21,11.61,2009,"PLT_00000018","Aucoumea klaineana",42.6,1,7,1115.62336061043
"14",26701,"GABON_LMO-02",-0.21,11.61,2009,"PLT_00000018","Aucoumea klaineana",43.7,1,7,1187.47101266732
"15",26721,"GABON_LMO-02",-0.21,11.61,2009,"PLT_00000018","Aucoumea klaineana",46.2,1,7,1360.44544334226
"16",26705,"GABON_LMO-02",-0.21,11.61,2009,"PLT_00000018","Aucoumea klaineana",48.4,1,7,1523.95204063926
"17",26710,"GABON_LMO-02",-0.21,11.61,2009,"PLT_00000018","Aucoumea klaineana",49.3,1,7,1593.9281863153
"18",26706,"GABON_LMO-02",-0.21,11.61,2009,"PLT_00000018","Aucoumea klaineana",54,1,7,1988.99352217388
"19",26707,"GABON_LMO-02",-0.21,11.61,2009,"PLT_00000018","Aucoumea klaineana",57.8,1,7,2345.49180921521
"20",26713,"GABON_LMO-02",-0.21,11.61,2009,"PLT_00000018","Aucoumea klaineana",59.1,1,7,2475.20966015523
"21",26716,"GABON_LMO-02",-0.21,11.61,2009,"PLT_00000018","Aucoumea klaineana",69.4,1,7,3646.5731272785
"22",26719,"GABON_LMO-02",-0.21,11.61,2009,"PLT_00000018","Aucoumea klaineana",73.5,1,7,4185.56850475359
"23",26696,"GABON_LMO-02",-0.21,11.61,2009,"PLT_00000018","Barteria fistulosa",10.3,1,7,48.8931985652051
"24",26695,"GABON_LMO-02",-0.21,11.61,2009,"PLT_00000018","Barteria fistulosa",10.6,1,7,52.6504866535251
"25",26694,"GABON_LMO-02",-0.21,11.61,2009,"PLT_00000018","Klainedoxa gabonensis",17.5,1,7,277.585339181544
"26",26726,"GABON_LMO-02",-0.21,11.61,2009,"PLT_00000018","Lophira alata",10.2,1,7,67.8514823606986
"27",26725,"GABON_LMO-02",-0.21,11.61,2009,"PLT_00000018","Lophira alata",10.6,1,7,74.9285339946693
"28",26723,"GABON_LMO-02",-0.21,11.61,2009,"PLT_00000018","Lophira alata",11.7,1,7,96.5992579497344
"29",26727,"GABON_LMO-02",-0.21,11.61,2009,"PLT_00000018","Lophira alata",13.9,1,7,150.164757481147
"30",26722,"GABON_LMO-02",-0.21,11.61,2009,"PLT_00000018","Lophira alata",17.2,1,7,258.107528367646
"31",26730,"GABON_LMO-02",-0.21,11.61,2009,"PLT_00000018","Lophira alata",18.2,1,7,297.783629752062
"32",26724,"GABON_LMO-02",-0.21,11.61,2009,"PLT_00000018","Lophira alata",29.9,1,7,1032.60456064898
"33",26729,"GABON_LMO-02",-0.21,11.61,2009,"PLT_00000018","Lophira alata",29.9,1,7,1032.60456064898
"34",26728,"GABON_LMO-02",-0.21,11.61,2009,"PLT_00000018","Lophira alata",42.4,1,7,2443.3658776536
"35",26731,"GABON_LMO-02",-0.21,11.61,2009,"PLT_00000018","Xylopia hypolampra",14.4,1,7,120.460442889601
