"","FID","PLT","LAT","LON","Year","NewPLT","SPCD","DBH","TPH","WWF_Biome","Biomass"
"1",132030,"GAB-RIV11",-0.079111,12.334306,2004,"PLT_00000001","Afrostyrax sppGA1",16.51000023,1,1,160.583058373424
"2",132031,"GAB-RIV11",-0.079111,12.334306,2001,"PLT_00000001","Afrostyrax sppGA1",16.5,1,1,160.336440735141
"3",132033,"GAB-RIV11",-0.079111,12.334306,2001,"PLT_00000001","Afzelia bipindensis",14.10000038,1,1,126.786508058593
"4",132034,"GAB-RIV11",-0.079111,12.334306,2004,"PLT_00000001","Afzelia bipindensis",14.10000038,1,1,126.786508058593
"5",132043,"GAB-RIV11",-0.079111,12.334306,2004,"PLT_00000001","Alstonia sppGA1",45.70000076,1,1,1571.90969367265
"6",132042,"GAB-RIV11",-0.079111,12.334306,2001,"PLT_00000001","Alstonia sppGA1",46,1,1,1597.23338857568
"7",132046,"GAB-RIV11",-0.079111,12.334306,2001,"PLT_00000001","Anopyxis klaineana",14.5,1,1,147.861523227016
"8",132045,"GAB-RIV11",-0.079111,12.334306,2004,"PLT_00000001","Anopyxis klaineana",14.60000038,1,1,150.473996808162
"9",132053,"GAB-RIV11",-0.079111,12.334306,2001,"PLT_00000001","Aphanocalyx sppGA1",14.19999981,1,1,83.7268820931928
"10",132052,"GAB-RIV11",-0.079111,12.334306,2004,"PLT_00000001","Aphanocalyx sppGA1",16.79999924,1,1,128.392935104321
"11",132088,"GAB-RIV11",-0.079111,12.334306,2001,"PLT_00000001","Aucoumea klaineana",10.60000038,1,1,33.2189157407838
"12",132060,"GAB-RIV11",-0.079111,12.334306,2001,"PLT_00000001","Aucoumea klaineana",104.8000031,1,1,9573.82790072542
"13",132059,"GAB-RIV11",-0.079111,12.334306,2004,"PLT_00000001","Aucoumea klaineana",108.5,1,1,10392.4811374213
"14",132085,"GAB-RIV11",-0.079111,12.334306,2001,"PLT_00000001","Aucoumea klaineana",11.89999962,1,1,44.7313684712389
"15",132087,"GAB-RIV11",-0.079111,12.334306,2004,"PLT_00000001","Aucoumea klaineana",11,1,1,36.5444253152326
"16",132084,"GAB-RIV11",-0.079111,12.334306,2004,"PLT_00000001","Aucoumea klaineana",12.80000019,1,1,53.92357324217
"17",132058,"GAB-RIV11",-0.079111,12.334306,2001,"PLT_00000001","Aucoumea klaineana",129,1,1,15622.01846632
"18",132057,"GAB-RIV11",-0.079111,12.334306,2004,"PLT_00000001","Aucoumea klaineana",131,1,1,16196.2964958539
"19",132056,"GAB-RIV11",-0.079111,12.334306,2001,"PLT_00000001","Aucoumea klaineana",135,1,1,17379.6053094175
"20",132055,"GAB-RIV11",-0.079111,12.334306,2004,"PLT_00000001","Aucoumea klaineana",137.6999969,1,1,18204.6661046869
"21",132083,"GAB-RIV11",-0.079111,12.334306,2001,"PLT_00000001","Aucoumea klaineana",15.39999962,1,1,86.4364911193711
"22",132082,"GAB-RIV11",-0.079111,12.334306,2004,"PLT_00000001","Aucoumea klaineana",16.29999924,1,1,99.8531423838165
"23",132080,"GAB-RIV11",-0.079111,12.334306,2001,"PLT_00000001","Aucoumea klaineana",48.09999847,1,1,1474.36051652895
"24",132079,"GAB-RIV11",-0.079111,12.334306,2004,"PLT_00000001","Aucoumea klaineana",48.70000076,1,1,1519.59295070403
"25",132081,"GAB-RIV11",-0.079111,12.334306,2001,"PLT_00000001","Aucoumea klaineana",48,1,1,1466.8981587341
"26",132078,"GAB-RIV11",-0.079111,12.334306,2004,"PLT_00000001","Aucoumea klaineana",49.79999924,1,1,1604.56366821577
"27",132063,"GAB-RIV11",-0.079111,12.334306,2001,"PLT_00000001","Aucoumea klaineana",92.19999695,1,1,7065.03882106945
"28",132106,"GAB-RIV11",-0.079111,12.334306,2001,"PLT_00000001","Baphia sppGA1",11.5,1,1,79.0713634401909
"29",132105,"GAB-RIV11",-0.079111,12.334306,2004,"PLT_00000001","Baphia sppGA1",11.69999981,1,1,82.6527176339603
"30",132104,"GAB-RIV11",-0.079111,12.334306,2001,"PLT_00000001","Baphia sppGA1",13.5,1,1,119.252113453753
"31",132103,"GAB-RIV11",-0.079111,12.334306,2004,"PLT_00000001","Baphia sppGA1",13.89999962,1,1,128.484682115312
"32",132101,"GAB-RIV11",-0.079111,12.334306,2001,"PLT_00000001","Baphia sppGA1",16.10000038,1,1,186.76558589562
"33",132102,"GAB-RIV11",-0.079111,12.334306,2001,"PLT_00000001","Baphia sppGA1",16.10000038,1,1,186.76558589562
"34",132100,"GAB-RIV11",-0.079111,12.334306,2004,"PLT_00000001","Baphia sppGA1",16.29999924,1,1,192.711186334635
"35",132099,"GAB-RIV11",-0.079111,12.334306,2004,"PLT_00000001","Baphia sppGA1",16.54000092,1,1,199.991984515882
"36",132098,"GAB-RIV11",-0.079111,12.334306,2001,"PLT_00000001","Baphia sppGA1",16.60000038,1,1,201.837150037593
"37",132096,"GAB-RIV11",-0.079111,12.334306,2004,"PLT_00000001","Baphia sppGA1",17.60000038,1,1,234.07886571625
"38",132095,"GAB-RIV11",-0.079111,12.334306,2004,"PLT_00000001","Baphia sppGA1",17.70000076,1,1,237.459060985202
"39",132097,"GAB-RIV11",-0.079111,12.334306,2001,"PLT_00000001","Baphia sppGA1",17,1,1,214.395434174253
"40",132094,"GAB-RIV11",-0.079111,12.334306,2001,"PLT_00000001","Baphia sppGA1",20.60000038,1,1,348.220983038193
"41",132093,"GAB-RIV11",-0.079111,12.334306,2004,"PLT_00000001","Baphia sppGA1",21.5,1,1,387.746802568344
"42",132091,"GAB-RIV11",-0.079111,12.334306,2001,"PLT_00000001","Baphia sppGA1",35,1,1,1304.59961129726
"43",132092,"GAB-RIV11",-0.079111,12.334306,2004,"PLT_00000001","Baphia sppGA1",35,1,1,1304.59961129726
"44",132117,"GAB-RIV11",-0.079111,12.334306,2001,"PLT_00000001","Barteria fistulosa",13.69999981,1,1,99.8776384043861
"45",132114,"GAB-RIV11",-0.079111,12.334306,2004,"PLT_00000001","Barteria fistulosa",14.80000019,1,1,121.620644200951
"46",132111,"GAB-RIV11",-0.079111,12.334306,2001,"PLT_00000001","Barteria fistulosa",23.20000076,1,1,378.573469814121
"47",132110,"GAB-RIV11",-0.079111,12.334306,2004,"PLT_00000001","Barteria fistulosa",23.70000076,1,1,399.338391043491
"48",132136,"GAB-RIV11",-0.079111,12.334306,2001,"PLT_00000001","Beilschmiedia pierreana",10.39999962,1,1,45.657306977552
"49",132132,"GAB-RIV11",-0.079111,12.334306,2001,"PLT_00000001","Beilschmiedia pierreana",16.5,1,1,148.680587680741
"50",132131,"GAB-RIV11",-0.079111,12.334306,2004,"PLT_00000001","Beilschmiedia pierreana",16.89999962,1,1,157.990657560457
"51",132140,"GAB-RIV11",-0.079111,12.334306,2001,"PLT_00000001","Berlinia sppGA1",11.80000019,1,1,68.9350207819418
"52",132139,"GAB-RIV11",-0.079111,12.334306,2001,"PLT_00000001","Berlinia sppGA1",11.89999962,1,1,70.4447291239774
"53",132137,"GAB-RIV11",-0.079111,12.334306,2004,"PLT_00000001","Berlinia sppGA1",12.5,1,1,79.9162167401977
"54",132138,"GAB-RIV11",-0.079111,12.334306,2004,"PLT_00000001","Berlinia sppGA1",12,1,1,71.9739996333009
"55",132147,"GAB-RIV11",-0.079111,12.334306,2001,"PLT_00000001","Bikinia sppGA1",15.89999962,1,1,145.947746372322
"56",132146,"GAB-RIV11",-0.079111,12.334306,2004,"PLT_00000001","Bikinia sppGA1",16.20000076,1,1,153.042060101328
"57",132149,"GAB-RIV11",-0.079111,12.334306,2001,"PLT_00000001","Blighia welwitschii",42.5,1,1,2137.14289104039
"58",132148,"GAB-RIV11",-0.079111,12.334306,2004,"PLT_00000001","Blighia welwitschii",43.09999847,1,1,2211.78634436625
"59",132182,"GAB-RIV11",-0.079111,12.334306,2004,"PLT_00000001","Calpocalyx sppGA1",10.19999981,1,1,53.9774322440551
"60",132181,"GAB-RIV11",-0.079111,12.334306,2001,"PLT_00000001","Calpocalyx sppGA1",10.30000019,1,1,55.353644158735
"61",132180,"GAB-RIV11",-0.079111,12.334306,2004,"PLT_00000001","Calpocalyx sppGA1",10.69999981,1,1,61.0673422200275
"62",132171,"GAB-RIV11",-0.079111,12.334306,2001,"PLT_00000001","Calpocalyx sppGA1",15.30000019,1,1,152.551335137917
"63",132170,"GAB-RIV11",-0.079111,12.334306,2004,"PLT_00000001","Calpocalyx sppGA1",17,1,1,199.335692043342
"64",132188,"GAB-RIV11",-0.079111,12.334306,2004,"PLT_00000001","Carapa procera",10.30000019,1,1,44.5841545454511
"65",132187,"GAB-RIV11",-0.079111,12.334306,2001,"PLT_00000001","Carapa procera",10.39999962,1,1,45.7093485741009
"66",132203,"GAB-RIV11",-0.079111,12.334306,2001,"PLT_00000001","Centroplacus glaucinus",10.10000038,1,1,45.6545730790214
"67",132202,"GAB-RIV11",-0.079111,12.334306,2004,"PLT_00000001","Centroplacus glaucinus",10.60000038,1,1,51.715142357852
"68",132201,"GAB-RIV11",-0.079111,12.334306,2001,"PLT_00000001","Centroplacus glaucinus",12.30000019,1,1,75.80139724761
"69",132200,"GAB-RIV11",-0.079111,12.334306,2004,"PLT_00000001","Centroplacus glaucinus",13,1,1,87.3462294763856
"70",132199,"GAB-RIV11",-0.079111,12.334306,2001,"PLT_00000001","Centroplacus glaucinus",15.5,1,1,136.797150348287
"71",132198,"GAB-RIV11",-0.079111,12.334306,2004,"PLT_00000001","Centroplacus glaucinus",15.60000038,1,1,139.051947308134
"72",132197,"GAB-RIV11",-0.079111,12.334306,2001,"PLT_00000001","Centroplacus glaucinus",16.10000038,1,1,150.655134598635
"73",132196,"GAB-RIV11",-0.079111,12.334306,2004,"PLT_00000001","Centroplacus glaucinus",16.39999962,1,1,157.882630090564
"74",132195,"GAB-RIV11",-0.079111,12.334306,2004,"PLT_00000001","Centroplacus glaucinus",17.70000076,1,1,191.547209422109
"75",132194,"GAB-RIV11",-0.079111,12.334306,2001,"PLT_00000001","Centroplacus glaucinus",17.79999924,1,1,194.296913133089
"76",132193,"GAB-RIV11",-0.079111,12.334306,2004,"PLT_00000001","Centroplacus glaucinus",18.79999924,1,1,223.077613824048
"77",132192,"GAB-RIV11",-0.079111,12.334306,2001,"PLT_00000001","Centroplacus glaucinus",18.89999962,1,1,226.085226485568
"78",132191,"GAB-RIV11",-0.079111,12.334306,2001,"PLT_00000001","Centroplacus glaucinus",25.60000038,1,1,484.242434179105
"79",132190,"GAB-RIV11",-0.079111,12.334306,2004,"PLT_00000001","Centroplacus glaucinus",25.79999924,1,1,493.739870559971
"80",132211,"GAB-RIV11",-0.079111,12.334306,2001,"PLT_00000001","Coelocaryon preussii",55.79999924,1,1,2713.54084776776
"81",132210,"GAB-RIV11",-0.079111,12.334306,2004,"PLT_00000001","Coelocaryon preussii",56,1,1,2737.1796206669
"82",132240,"GAB-RIV11",-0.079111,12.334306,2004,"PLT_00000001","Cola sppGA1",10.30000019,1,1,48.1438577622136
"83",132239,"GAB-RIV11",-0.079111,12.334306,2001,"PLT_00000001","Cola sppGA1",10.39999962,1,1,49.3588899148361
"84",132241,"GAB-RIV11",-0.079111,12.334306,2001,"PLT_00000001","Cola sppGA1",10,1,1,44.6068927065258
"85",132237,"GAB-RIV11",-0.079111,12.334306,2004,"PLT_00000001","Cola sppGA1",11.10000038,1,1,58.3775281848784
"86",132236,"GAB-RIV11",-0.079111,12.334306,2001,"PLT_00000001","Cola sppGA1",11.30000019,1,1,61.1217513642319
"87",132234,"GAB-RIV11",-0.079111,12.334306,2001,"PLT_00000001","Cola sppGA1",11.60000038,1,1,65.3800701589121
"88",132235,"GAB-RIV11",-0.079111,12.334306,2004,"PLT_00000001","Cola sppGA1",11.60000038,1,1,65.3800701589121
"89",132233,"GAB-RIV11",-0.079111,12.334306,2004,"PLT_00000001","Cola sppGA1",11.69999981,1,1,66.8376764353743
"90",132238,"GAB-RIV11",-0.079111,12.334306,2001,"PLT_00000001","Cola sppGA1",11,1,1,57.0335665486217
