"","FID","PLT","LAT","LON","Year","NewPLT","SPCD","DBH","TPH","WWF_Biome","Biomass"
"1",29488,"GABON_LNL-04",-0.2,11.59,2016,"PLT_00000032","Aidia ochroleuca",5.3,1,7,11.3666781214157
"2",29531,"GABON_LNL-04",-0.2,11.59,2016,"PLT_00000032","Annickia chlorantha",5.8,1,7,8.04767516539579
"3",29263,"GABON_LNL-04",-0.2,11.59,2016,"PLT_00000032","Anthocleista vogelii",18.3,1,7,188.740208536208
"4",29560,"GABON_LNL-04",-0.2,11.59,2016,"PLT_00000032","Antidesma vogelianum",10.1,1,7,49.7523070216709
"5",29440,"GABON_LNL-04",-0.2,11.59,2016,"PLT_00000032","Antidesma vogelianum",10.8,1,7,59.1375367180758
"6",29561,"GABON_LNL-04",-0.2,11.59,2016,"PLT_00000032","Antidesma vogelianum",12.2,1,7,80.8938667562945
"7",29703,"GABON_LNL-04",-0.2,11.59,2016,"PLT_00000032","Antidesma vogelianum",13.2,1,7,98.9769062920404
"8",29549,"GABON_LNL-04",-0.2,11.59,2016,"PLT_00000032","Antidesma vogelianum",13.6,1,7,106.824477432022
"9",29558,"GABON_LNL-04",-0.2,11.59,2016,"PLT_00000032","Antidesma vogelianum",6.9,1,7,18.4788069051653
"10",29391,"GABON_LNL-04",-0.2,11.59,2016,"PLT_00000032","Antidesma vogelianum",7.2,1,7,20.6542315431037
"11",29562,"GABON_LNL-04",-0.2,11.59,2016,"PLT_00000032","Antidesma vogelianum",7.2,1,7,20.6542315431037
"12",29556,"GABON_LNL-04",-0.2,11.59,2016,"PLT_00000032","Antidesma vogelianum",7.4,1,7,22.1864498288343
"13",29555,"GABON_LNL-04",-0.2,11.59,2016,"PLT_00000032","Antidesma vogelianum",7.6,1,7,23.7853132411633
"14",29441,"GABON_LNL-04",-0.2,11.59,2016,"PLT_00000032","Antidesma vogelianum",7.8,1,7,25.4517429684206
"15",29682,"GABON_LNL-04",-0.2,11.59,2016,"PLT_00000032","Antidesma vogelianum",8.1,1,7,28.0800497027114
"16",29559,"GABON_LNL-04",-0.2,11.59,2016,"PLT_00000032","Antidesma vogelianum",9.2,1,7,39.0827258229471
"17",29557,"GABON_LNL-04",-0.2,11.59,2016,"PLT_00000032","Antidesma vogelianum",9.3,1,7,40.1925236139739
