"","FID","PLT","LAT","LON","Year","NewPLT","SPCD","DBH","TPH","WWF_Biome","Biomass"
"1",79348,"26",-0.7,-76.5,2010,"PLT_00000077","Ampelocera longissima",11,1,1,62.724055549191
"2",79353,"26",-0.7,-76.5,2010,"PLT_00000077","Amyris macrocarpa",13,1,1,126.348290454513
"3",79271,"26",-0.7,-76.5,2010,"PLT_00000077","Anacardium sppRAINFOR1",17,1,1,123.905894400316
"4",79151,"26",-0.7,-76.5,2010,"PLT_00000077","Anacardium sppRAINFOR1",19,1,1,164.151902343494
"5",79434,"26",-0.7,-76.5,2010,"PLT_00000077","Anacardium sppRAINFOR1",35,1,1,753.969329126247
"6",78971,"26",-0.7,-76.5,2010,"PLT_00000077","Aniba sppRAINFOR1",14,1,1,96.2949809439576
"7",79316,"26",-0.7,-76.5,2010,"PLT_00000077","Apeiba aspera",15,1,1,62.1324143779508
"8",79317,"26",-0.7,-76.5,2010,"PLT_00000077","Apeiba aspera",15,1,1,62.1324143779508
"9",79431,"26",-0.7,-76.5,2010,"PLT_00000077","Apeiba aspera",21,1,1,145.552237422205
"10",79437,"26",-0.7,-76.5,2010,"PLT_00000077","Apeiba aspera",26,1,1,248.504623643327
"11",79320,"26",-0.7,-76.5,2010,"PLT_00000077","Apeiba tibourbou",46,1,1,693.033163176694
"12",79058,"26",-0.7,-76.5,2010,"PLT_00000077","Astrocaryum murumuru",12,1,1,56.4859531636688
"13",79260,"26",-0.7,-76.5,2010,"PLT_00000077","Astrocaryum murumuru",15,1,1,99.9122473169634
"14",79280,"26",-0.7,-76.5,2010,"PLT_00000077","Bauhinia arborea",22,1,1,378.975036789438
"15",79217,"26",-0.7,-76.5,2010,"PLT_00000077","Bauhinia brachycalyx",11,1,1,65.0662547738474
"16",79261,"26",-0.7,-76.5,2010,"PLT_00000077","Bauhinia brachycalyx",15,1,1,143.930308851908
"17",79203,"26",-0.7,-76.5,2010,"PLT_00000077","Brosimum sppRAINFOR1",12,1,1,72.7080135618584
"18",79042,"26",-0.7,-76.5,2010,"PLT_00000077","Brownea grandiceps",10,1,1,78.5146040569945
"19",79190,"26",-0.7,-76.5,2010,"PLT_00000077","Brownea grandiceps",11,1,1,100.387353250189
"20",79205,"26",-0.7,-76.5,2010,"PLT_00000077","Brownea grandiceps",11,1,1,100.387353250189
"21",79028,"26",-0.7,-76.5,2010,"PLT_00000077","Brownea grandiceps",12,1,1,125.544353891119
"22",79204,"26",-0.7,-76.5,2010,"PLT_00000077","Brownea grandiceps",12,1,1,125.544353891119
"23",79208,"26",-0.7,-76.5,2010,"PLT_00000077","Brownea grandiceps",12,1,1,125.544353891119
"24",79234,"26",-0.7,-76.5,2010,"PLT_00000077","Brownea grandiceps",12,1,1,125.544353891119
"25",79182,"26",-0.7,-76.5,2010,"PLT_00000077","Brownea grandiceps",13,1,1,154.123817723871
"26",79309,"26",-0.7,-76.5,2010,"PLT_00000077","Brownea grandiceps",15,1,1,222.06261614942
"27",79315,"26",-0.7,-76.5,2010,"PLT_00000077","Brownea grandiceps",15,1,1,222.06261614942
"28",79444,"26",-0.7,-76.5,2010,"PLT_00000077","Brownea grandiceps",19,1,1,404.279913866305
"29",79176,"26",-0.7,-76.5,2010,"PLT_00000077","Brownea sppRAINFOR1",11,1,1,100.387353250189
"30",79438,"26",-0.7,-76.5,2010,"PLT_00000077","Brownea sppRAINFOR1",11,1,1,100.387353250189
"31",79464,"26",-0.7,-76.5,2010,"PLT_00000077","Brownea sppRAINFOR1",11,1,1,100.387353250189
"32",79020,"26",-0.7,-76.5,2010,"PLT_00000077","Brownea sppRAINFOR1",12,1,1,125.544353891119
"33",79062,"26",-0.7,-76.5,2010,"PLT_00000077","Brownea sppRAINFOR1",12,1,1,125.544353891119
"34",79065,"26",-0.7,-76.5,2010,"PLT_00000077","Browneopsis ucayalina",10,1,1,41.8829172830268
"35",79244,"26",-0.7,-76.5,2010,"PLT_00000077","Browneopsis ucayalina",18,1,1,188.126920662793
"36",79245,"26",-0.7,-76.5,2010,"PLT_00000077","Browneopsis ucayalina",18,1,1,188.126920662793
"37",79235,"26",-0.7,-76.5,2010,"PLT_00000077","Browneopsis ucayalina",19,1,1,215.659524683589
"38",79236,"26",-0.7,-76.5,2010,"PLT_00000077","Browneopsis ucayalina",22,1,1,311.903521155356
"39",79255,"26",-0.7,-76.5,2010,"PLT_00000077","Browneopsis ucayalina",24,1,1,387.905021006761
"40",79252,"26",-0.7,-76.5,2010,"PLT_00000077","Browneopsis ucayalina",25,1,1,429.588430523268
"41",79296,"26",-0.7,-76.5,2010,"PLT_00000077","Bunchosia argentea",27,1,1,550.818133188829
"42",79103,"26",-0.7,-76.5,2010,"PLT_00000077","Calliandra trinervia",21,1,1,363.649088439471
"43",79311,"26",-0.7,-76.5,2010,"PLT_00000077","Calliandra trinervia",47,1,1,2675.84450764046
