"","FID","PLT","LAT","LON","Year","NewPLT","SPCD","DBH","TPH","WWF_Biome","Biomass"
"1",1792981,"Riopal1",-0.566667,-79.333333,1982,"PLT_00000045","Aegiphila alba",5,10,1,9.30729146048756
"2",1792982,"Riopal1",-0.566667,-79.333333,1982,"PLT_00000045","Aegiphila alba",5,10,1,9.30729146048756
"3",1792983,"Riopal1",-0.566667,-79.333333,1982,"PLT_00000045","Anthurium dolichostachyum",5,10,1,8.71319624078251
"4",1792984,"Riopal1",-0.566667,-79.333333,1982,"PLT_00000045","Arrabidaea verrucosa",5,10,1,8.71319624078251
"5",1792985,"Riopal1",-0.566667,-79.333333,1982,"PLT_00000045","Arrabidaea verrucosa",5,10,1,8.71319624078251
"6",1793166,"Riopal1",-0.566667,-79.333333,1982,"PLT_00000045","Calatola costaricensis",45,10,1,2178.16380294206
"7",1792986,"Riopal1",-0.566667,-79.333333,1982,"PLT_00000045","Capparis ecuadorica",5,10,1,9.75526683047808
"8",1793150,"Riopal1",-0.566667,-79.333333,1982,"PLT_00000045","Carapa guianensis",15,10,1,132.380387921975
"9",1793151,"Riopal1",-0.566667,-79.333333,1982,"PLT_00000045","Carapa guianensis",15,10,1,132.380387921975
"10",1792987,"Riopal1",-0.566667,-79.333333,1982,"PLT_00000045","Carapa guianensis",5,10,1,7.64148586913483
"11",1792988,"Riopal1",-0.566667,-79.333333,1982,"PLT_00000045","Carapa guianensis",5,10,1,7.64148586913483
"12",1792989,"Riopal1",-0.566667,-79.333333,1982,"PLT_00000045","Carapa guianensis",5,10,1,7.64148586913483
"13",1792990,"Riopal1",-0.566667,-79.333333,1982,"PLT_00000045","Carapa guianensis",5,10,1,7.64148586913483
"14",1792991,"Riopal1",-0.566667,-79.333333,1982,"PLT_00000045","Carica papaya",5,10,1,2.9369656612676
"15",1793080,"Riopal1",-0.566667,-79.333333,1982,"PLT_00000045","Carica papaya",7.5,10,1,8.52449202714936
