"","FID","PLT","LAT","LON","Year","NewPLT","SPCD","DBH","TPH","WWF_Biome","Biomass"
"1",94783,"108",-0.6,-76.2,2010,"PLT_00000072","Abarema sppRAINFOR1",14,1,1,85.215081764534
"2",94628,"108",-0.6,-76.2,2010,"PLT_00000072","Abarema sppRAINFOR1",16,1,1,119.714154446271
"3",94710,"108",-0.6,-76.2,2010,"PLT_00000072","Abarema sppRAINFOR1",17,1,1,139.615980026469
"4",94574,"108",-0.6,-76.2,2010,"PLT_00000072","Abarema sppRAINFOR1",25,1,1,368.445295227471
"5",95001,"108",-0.6,-76.2,2010,"PLT_00000072","Abarema sppRAINFOR1",25,1,1,368.445295227471
"6",94570,"108",-0.6,-76.2,2010,"PLT_00000072","Abarema sppRAINFOR1",62,1,1,3430.63705143102
"7",94639,"108",-0.6,-76.2,2010,"PLT_00000072","Acacia sppRAINFOR1",71,1,1,7074.96003221078
"8",94808,"108",-0.6,-76.2,2010,"PLT_00000072","Allophylus divaricatus",26,1,1,410.862554627961
"9",94879,"108",-0.6,-76.2,2010,"PLT_00000072","Aniba guianensis",10,1,1,36.4660171906969
"10",94765,"108",-0.6,-76.2,2010,"PLT_00000072","Aniba guianensis",11,1,1,46.6247902962434
"11",94592,"108",-0.6,-76.2,2010,"PLT_00000072","Aniba guianensis",15,1,1,103.136725647087
"12",94771,"108",-0.6,-76.2,2010,"PLT_00000072","Apeiba aspera",72,1,1,3038.38208470145
"13",94722,"108",-0.6,-76.2,2010,"PLT_00000072","Aspidosperma darienense",11,1,1,65.3503763747398
"14",94897,"108",-0.6,-76.2,2010,"PLT_00000072","Aspidosperma darienense",11,1,1,65.3503763747398
"15",94746,"108",-0.6,-76.2,2010,"PLT_00000072","Aspidosperma darienense",15,1,1,144.558802222397
"16",94675,"108",-0.6,-76.2,2010,"PLT_00000072","Aspidosperma darienense",21,1,1,338.64541259499
"17",94794,"108",-0.6,-76.2,2010,"PLT_00000072","Aspidosperma darienense",21,1,1,338.64541259499
"18",94758,"108",-0.6,-76.2,2010,"PLT_00000072","Aspidosperma darienense",23,1,1,425.522984851457
"19",94640,"108",-0.6,-76.2,2010,"PLT_00000072","Aspidosperma darienense",24,1,1,473.377935249477
"20",94766,"108",-0.6,-76.2,2010,"PLT_00000072","Aspidosperma darienense",24,1,1,473.377935249477
"21",94745,"108",-0.6,-76.2,2010,"PLT_00000072","Aspidosperma darienense",25,1,1,524.246073743457
"22",94764,"108",-0.6,-76.2,2010,"PLT_00000072","Aspidosperma darienense",32,1,1,968.65966386571
"23",94799,"108",-0.6,-76.2,2010,"PLT_00000072","Aspidosperma darienense",32,1,1,968.65966386571
"24",94773,"108",-0.6,-76.2,2010,"PLT_00000072","Aspidosperma darienense",33,1,1,1045.29069639439
"25",94685,"108",-0.6,-76.2,2010,"PLT_00000072","Astrocaryum chambira",26,1,1,403.737168936271
"26",94642,"108",-0.6,-76.2,2010,"PLT_00000072","Astrocaryum murumuru",11,1,1,45.6337377093024
"27",94908,"108",-0.6,-76.2,2010,"PLT_00000072","Astrocaryum murumuru",11,1,1,45.6337377093024
"28",94658,"108",-0.6,-76.2,2010,"PLT_00000072","Astrocaryum murumuru",13,1,1,70.0610748770213
"29",94753,"108",-0.6,-76.2,2010,"PLT_00000072","Astrocaryum murumuru",14,1,1,84.6674704830649
"30",94721,"108",-0.6,-76.2,2010,"PLT_00000072","Bauhinia brachycalyx",11,1,1,65.7384668941552
"31",94752,"108",-0.6,-76.2,2010,"PLT_00000072","Bauhinia brachycalyx",11,1,1,65.7384668941552
"32",94777,"108",-0.6,-76.2,2010,"PLT_00000072","Bauhinia brachycalyx",15,1,1,145.417280838019
"33",94995,"108",-0.6,-76.2,2010,"PLT_00000072","Bauhinia sppRAINFOR1",16,1,1,171.348044363405
"34",94948,"108",-0.6,-76.2,2010,"PLT_00000072","Bixa sppRAINFOR1",11,1,1,32.3888784677438
"35",95007,"108",-0.6,-76.2,2010,"PLT_00000072","Bixa urucurana",10,1,1,25.3318758430384
"36",94912,"108",-0.6,-76.2,2010,"PLT_00000072","Bixa urucurana",14,1,1,60.0933552521222
"37",94760,"108",-0.6,-76.2,2010,"PLT_00000072","Borojoa sppRAINFOR1",16,1,1,121.528033943631
"38",94880,"108",-0.6,-76.2,2010,"PLT_00000072","Brosimum lactescens",10,1,1,45.1332693834586
"39",94631,"108",-0.6,-76.2,2010,"PLT_00000072","Brosimum lactescens",22,1,1,336.109004700559
"40",94700,"108",-0.6,-76.2,2010,"PLT_00000072","Brosimum lactescens",39,1,1,1393.35632914215
"41",94757,"108",-0.6,-76.2,2010,"PLT_00000072","Brownea grandiceps",10,1,1,79.3257536867331
"42",94677,"108",-0.6,-76.2,2010,"PLT_00000072","Brownea grandiceps",11,1,1,101.424474501673
"43",94848,"108",-0.6,-76.2,2010,"PLT_00000072","Brownea grandiceps",13,1,1,155.716100830717
"44",94849,"108",-0.6,-76.2,2010,"PLT_00000072","Brownea grandiceps",15,1,1,224.356788183169
"45",95004,"108",-0.6,-76.2,2010,"PLT_00000072","Brownea macrophylla",10,1,1,79.3257536867331
"46",94644,"108",-0.6,-76.2,2010,"PLT_00000072","Brownea macrophylla",12,1,1,126.841377004178
"47",94680,"108",-0.6,-76.2,2010,"PLT_00000072","Brownea macrophylla",13,1,1,155.716100830717
"48",94664,"108",-0.6,-76.2,2010,"PLT_00000072","Brownea macrophylla",14,1,1,188.179932922308
"49",94612,"108",-0.6,-76.2,2010,"PLT_00000072","Brownea macrophylla",15,1,1,224.356788183169
"50",94683,"108",-0.6,-76.2,2010,"PLT_00000072","Brownea macrophylla",15,1,1,224.356788183169
"51",94759,"108",-0.6,-76.2,2010,"PLT_00000072","Brownea macrophylla",17,1,1,308.313096839599
"52",94681,"108",-0.6,-76.2,2010,"PLT_00000072","Brownea macrophylla",21,1,1,525.581257832284
"53",94874,"108",-0.6,-76.2,2010,"PLT_00000072","Brownea sppRAINFOR1",10,1,1,79.3257536867331
"54",94843,"108",-0.6,-76.2,2010,"PLT_00000072","Browneopsis ucayalina",11,1,1,54.1039839281923
"55",94776,"108",-0.6,-76.2,2010,"PLT_00000072","Browneopsis ucayalina",13,1,1,83.065369163603
"56",94841,"108",-0.6,-76.2,2010,"PLT_00000072","Browneopsis ucayalina",14,1,1,100.382911683402
"57",94770,"108",-0.6,-76.2,2010,"PLT_00000072","Browneopsis ucayalina",19,1,1,217.887545135296
"58",94727,"108",-0.6,-76.2,2010,"PLT_00000072","Browneopsis ucayalina",21,1,1,280.366647857249
"59",94834,"108",-0.6,-76.2,2010,"PLT_00000072","Browneopsis ucayalina",21,1,1,280.366647857249
"60",94775,"108",-0.6,-76.2,2010,"PLT_00000072","Browneopsis ucayalina",22,1,1,315.125857034623
"61",94767,"108",-0.6,-76.2,2010,"PLT_00000072","Browneopsis ucayalina",29,1,1,628.229818073192
"62",94801,"108",-0.6,-76.2,2010,"PLT_00000072","Browneopsis ucayalina",42,1,1,1566.92583454634
"63",94795,"108",-0.6,-76.2,2010,"PLT_00000072","Buchenavia macrophylla",30,1,1,820.309457422523
"64",94707,"108",-0.6,-76.2,2010,"PLT_00000072","Byrsonima japurensis",50,1,1,2430.44649685188
"65",94606,"108",-0.6,-76.2,2010,"PLT_00000072","Byrsonima japurensis",52,1,1,2673.7695176453
"66",94830,"108",-0.6,-76.2,2010,"PLT_00000072","Byrsonima sppRAINFOR1",26,1,1,505.586419994333
"67",94769,"108",-0.6,-76.2,2010,"PLT_00000072","Byrsonima sppRAINFOR1",56,1,1,3336.75157922163
"68",94962,"108",-0.6,-76.2,2010,"PLT_00000072","Calliandra trinervia",10,1,1,55.4524325952659
"69",94665,"108",-0.6,-76.2,2010,"PLT_00000072","Calliandra trinervia",54,1,1,3790.32708026624
"70",94982,"108",-0.6,-76.2,2010,"PLT_00000072","Casearia sppRAINFOR1",15,1,1,122.087916198166
