"","FID","PLT","LAT","LON","Year","NewPLT","SPCD","DBH","TPH","WWF_Biome","Biomass"
"1",19972,"VG-YAN-1",-10.35049162,-75.2503069,2015,"PLT_00000126","Acacia tenuifolia",10.6,1,1,47.6042263166357
"2",19973,"VG-YAN-1",-10.35049162,-75.2503069,2015,"PLT_00000126","Cecropia angustifolia",12.1,1,1,47.7743960311537
"3",19974,"VG-YAN-1",-10.35049162,-75.2503069,2015,"PLT_00000126","Cecropia bicolor",12.3,1,1,49.825754302622
"4",19975,"VG-YAN-1",-10.35049162,-75.2503069,2015,"PLT_00000126","Chrysochlamys weberbaueri",10.4,1,1,40.1895691236622
"5",19976,"VG-YAN-1",-10.35049162,-75.2503069,2015,"PLT_00000126","Dystovomita paniculata",10.2,1,1,52.8346375197468
"6",19977,"VG-YAN-1",-10.35049162,-75.2503069,2015,"PLT_00000126","Endlicheria ruforamula",10.5,1,1,46.9250458680129
"7",19978,"VG-YAN-1",-10.35049162,-75.2503069,2015,"PLT_00000126","Eschweilera coriacea",11.1,1,1,89.1899845253187
"8",19979,"VG-YAN-1",-10.35049162,-75.2503069,2015,"PLT_00000126","Guarea glabra",10.2,1,1,42.1679655351948
"9",19980,"VG-YAN-1",-10.35049162,-75.2503069,2015,"PLT_00000126","Guarea glabra",10.9,1,1,50.037480678586
"10",19981,"VG-YAN-1",-10.35049162,-75.2503069,2015,"PLT_00000126","Guarea macrophylla",10.1,1,1,54.1196196029555
"11",19982,"VG-YAN-1",-10.35049162,-75.2503069,2015,"PLT_00000126","Guatteria sppTEAM6",10.3,1,1,51.3894270539032
"12",19983,"VG-YAN-1",-10.35049162,-75.2503069,2015,"PLT_00000126","Hirtella bicornis",10.7,1,1,85.3373857998982
"13",19984,"VG-YAN-1",-10.35049162,-75.2503069,2015,"PLT_00000126","Iryanthera juruensis",10.1,1,1,53.218139650008
"14",19985,"VG-YAN-1",-10.35049162,-75.2503069,2015,"PLT_00000126","Lacistema aggregatum",10.3,1,1,45.4922933353585
"15",19988,"VG-YAN-1",-10.35049162,-75.2503069,2015,"PLT_00000126","Ocotea sppTEAM14",10.2,1,1,47.066203247601
"16",19989,"VG-YAN-1",-10.35049162,-75.2503069,2015,"PLT_00000126","Pourouma guianensis",10.8,1,1,39.5327094608306
"17",19990,"VG-YAN-1",-10.35049162,-75.2503069,2015,"PLT_00000126","Pourouma minor",11.1,1,1,48.1428280121584
"18",19991,"VG-YAN-1",-10.35049162,-75.2503069,2015,"PLT_00000126","Pouteria sppTEAM23",10,1,1,55.9623698004273
"19",19992,"VG-YAN-1",-10.35049162,-75.2503069,2015,"PLT_00000126","Psychotria levis",12.7,1,1,86.1478508094694
"20",19993,"VG-YAN-1",-10.35049162,-75.2503069,2015,"PLT_00000126","Psychotria levis",14.6,1,1,123.001517270895
"21",19994,"VG-YAN-1",-10.35049162,-75.2503069,2015,"PLT_00000126","Schizocalyx obovatus",10.4,1,1,55.5491279438343
"22",19995,"VG-YAN-1",-10.35049162,-75.2503069,2015,"PLT_00000126","Simaba polyphylla",11,1,1,44.4748434553218
"23",19996,"VG-YAN-1",-10.35049162,-75.2503069,2015,"PLT_00000126","Sloanea sppTEAM9",10.2,1,1,52.6922832098752
"24",19998,"VG-YAN-1",-10.35049162,-75.2503069,2015,"PLT_00000126","Tachigali pipoly",10.1,1,1,48.8221578370871
"25",19997,"VG-YAN-1",-10.35049162,-75.2503069,2015,"PLT_00000126","Tachigali sppTEAM5",10,1,1,47.5836306318073
"26",19999,"VG-YAN-1",-10.35049162,-75.2503069,2015,"PLT_00000126","Tapirira guianensis",11.2,1,1,51.4461554358988
"27",20000,"VG-YAN-1",-10.35049162,-75.2503069,2015,"PLT_00000126","Theobroma subincanum",10.3,1,1,42.5438650950058
"28",20001,"VG-YAN-1",-10.35049162,-75.2503069,2015,"PLT_00000126","Theobroma subincanum",10.7,1,1,46.9353201785255
"29",20002,"VG-YAN-1",-10.35049162,-75.2503069,2015,"PLT_00000126","Theobroma subincanum",10.8,1,1,48.0736889812768
"30",20247,"VG-YAN-1",-10.35049162,-75.2503069,2015,"PLT_00000126","Virola pavonis",11.5,1,1,69.2934629774205
