"","FID","PLT","LAT","LON","Year","NewPLT","SPCD","DBH","TPH","WWF_Biome","Biomass"
"1",151109,"1",-0.660313554,-59.9190442,2006,"PLT_00000059","Andira micrantha",33.42253805,4,1,1526.98240401821
"2",151129,"1",-0.660313554,-59.9190442,2006,"PLT_00000059","Aspidosperma araracanga",11.4591559,4,1,78.8665950726022
"3",151103,"1",-0.660313554,-59.9190442,2006,"PLT_00000059","Aspidosperma araracanga",16.2338042,4,1,191.984778630983
"4",151056,"1",-0.660313554,-59.9190442,2006,"PLT_00000059","Aspidosperma desmanthum",15.27887454,4,1,136.079045612901
"5",151022,"1",-0.660313554,-59.9190442,2006,"PLT_00000059","Aspidosperma desmanthum",21.64507226,4,1,328.213102691556
"6",151044,"1",-0.660313554,-59.9190442,2006,"PLT_00000059","Aspidosperma desmanthum",42.97183463,4,1,1798.01041100372
"7",151058,"1",-0.660313554,-59.9190442,2006,"PLT_00000059","Astronium lecointei",71.61972439,4,1,7875.54209154168
"8",151096,"1",-0.660313554,-59.9190442,2006,"PLT_00000059","Bocageopsis multiflora",11.4591559,4,1,68.1759109286861
"9",151123,"1",-0.660313554,-59.9190442,2006,"PLT_00000059","Bocoa viridiflora",30.87605896,4,1,1063.09662834667
"10",151016,"1",-0.660313554,-59.9190442,2006,"PLT_00000059","Brosimum rubescens",19.73521294,4,1,343.524255235904
"11",151125,"1",-0.660313554,-59.9190442,2006,"PLT_00000059","Brosimum rubescens",21.00845249,4,1,402.076174444727
"12",151053,"1",-0.660313554,-59.9190442,2006,"PLT_00000059","Calyptranthes sppSCA1",15.27887454,4,1,171.294837543456
"13",151133,"1",-0.660313554,-59.9190442,2006,"PLT_00000059","Chrysophyllum pomiferum",19.73521294,4,1,320.799329697795
"14",151065,"1",-0.660313554,-59.9190442,2006,"PLT_00000059","Chrysophyllum sanguinolentum",11.77746579,4,1,76.4218557097667
"15",151063,"1",-0.660313554,-59.9190442,2006,"PLT_00000059","Chrysophyllum sppSCA1",34.37746771,4,1,1124.89819176078
"16",151076,"1",-0.660313554,-59.9190442,2006,"PLT_00000059","Cordia fallax",30.23943919,4,1,481.512451438235
"17",151097,"1",-0.660313554,-59.9190442,2006,"PLT_00000059","Corythophora alta",12.73239545,4,1,98.7267935096454
"18",151131,"1",-0.660313554,-59.9190442,2006,"PLT_00000059","Couratari longipedicellata",24.82817112,4,1,413.739078134854
"19",151048,"1",-0.660313554,-59.9190442,2006,"PLT_00000059","Couratari stellata",15.91549431,4,1,156.220465440665
"20",151010,"1",-0.660313554,-59.9190442,2006,"PLT_00000059","Couratari stellata",31.51267873,4,1,866.838805697547
"21",151132,"1",-0.660313554,-59.9190442,2006,"PLT_00000059","Cupania sppSCA1",17.50704374,4,1,191.749684646482
"22",151142,"1",-0.660313554,-59.9190442,2006,"PLT_00000059","Diospyros cavalcantei",11.14084602,4,1,67.3276217750517
"23",151038,"1",-0.660313554,-59.9190442,2006,"PLT_00000059","Diospyros cavalcantei",19.73521294,4,1,288.774774391116
"24",151121,"1",-0.660313554,-59.9190442,2006,"PLT_00000059","Dystovomita brasiliensis",15.59718442,4,1,143.673788294578
