"","FID","PLT","LAT","LON","Year","NewPLT","SPCD","DBH","TPH","WWF_Biome","Biomass"
"1",6626,"SewaBay.B",-10.06,150.99,2006,"PLT_00000119","Annonaceae sppPacific1",10.76,4,1,48.8795477340085
"2",6692,"SewaBay.B",-10.06,150.99,2006,"PLT_00000119","Annonaceae sppPacific1",10.82,4,1,49.5847092901381
"3",6705,"SewaBay.B",-10.06,150.99,2006,"PLT_00000119","Annonaceae sppPacific1",11.3,4,1,55.4450292398946
"4",6607,"SewaBay.B",-10.06,150.99,2006,"PLT_00000119","Annonaceae sppPacific1",12.25,4,1,68.2158794100459
"5",6722,"SewaBay.B",-10.06,150.99,2006,"PLT_00000119","Annonaceae sppPacific1",14.87,4,1,111.935970218269
"6",6670,"SewaBay.B",-10.06,150.99,2006,"PLT_00000119","Annonaceae sppPacific1",15.28,4,1,119.958904577725
"7",6636,"SewaBay.B",-10.06,150.99,2006,"PLT_00000119","Calophyllum sppPacific1",17.51,4,1,153.843953367581
"8",6717,"SewaBay.B",-10.06,150.99,2006,"PLT_00000119","Calophyllum sppPacific1",36.99,4,1,995.469238243099
"9",6654,"SewaBay.B",-10.06,150.99,2006,"PLT_00000119","Canarium vulgare",21.96,4,1,221.662448466152
"10",6680,"SewaBay.B",-10.06,150.99,2006,"PLT_00000119","Cerbera sppPacific1",27.69,4,1,349.124952900854
"11",6732,"SewaBay.B",-10.06,150.99,2006,"PLT_00000119","Cerbera sppPacific1",48.7,4,1,1402.56103401901
"12",6701,"SewaBay.B",-10.06,150.99,2006,"PLT_00000119","Euphorbiaceae sppPacific1",14.67,4,1,108.141329977318
"13",6688,"SewaBay.B",-10.06,150.99,2006,"PLT_00000119","Euphorbiaceae sppPacific1",29.28,4,1,615.253151252707
"14",6633,"SewaBay.B",-10.06,150.99,2006,"PLT_00000119","Euphorbiaceae sppPacific1",35.33,4,1,979.405926723012
"15",6713,"SewaBay.B",-10.06,150.99,2006,"PLT_00000119","Ficus sppPacific4",13.05,4,1,54.9893268309941
"16",6609,"SewaBay.B",-10.06,150.99,2006,"PLT_00000119","Ficus sppPacific4",14.96,4,1,77.923177593311
"17",6708,"SewaBay.B",-10.06,150.99,2006,"PLT_00000119","Ficus sppPacific4",38.2,4,1,813.823822804866
"18",6649,"SewaBay.B",-10.06,150.99,2006,"PLT_00000119","Flacourtia zippelii",13.02,4,1,100.094060476041
"19",6687,"SewaBay.B",-10.06,150.99,2006,"PLT_00000119","Garcinia hunsteinii",10.66,4,1,67.7760991499148
"20",6638,"SewaBay.B",-10.06,150.99,2006,"PLT_00000119","Garcinia hunsteinii",12.67,4,1,105.633177006975
"21",6601,"SewaBay.B",-10.06,150.99,2006,"PLT_00000119","Garcinia hunsteinii",14.61,4,1,152.003767951387
"22",6700,"SewaBay.B",-10.06,150.99,2006,"PLT_00000119","Garcinia hunsteinii",14.96,4,1,161.450390423567
"23",6675,"SewaBay.B",-10.06,150.99,2006,"PLT_00000119","Garcinia hunsteinii",15.25,4,1,169.534697767391
"24",6642,"SewaBay.B",-10.06,150.99,2006,"PLT_00000119","Garcinia hunsteinii",16.07,4,1,193.672775518003
"25",6734,"SewaBay.B",-10.06,150.99,2006,"PLT_00000119","Garcinia hunsteinii",16.39,4,1,203.612085839478
"26",6608,"SewaBay.B",-10.06,150.99,2006,"PLT_00000119","Garcinia hunsteinii",16.55,4,1,208.692431023474
"27",6698,"SewaBay.B",-10.06,150.99,2006,"PLT_00000119","Garcinia hunsteinii",16.87,4,1,219.076078062696
"28",6647,"SewaBay.B",-10.06,150.99,2006,"PLT_00000119","Garcinia hunsteinii",18.14,4,1,263.261531928215
