"","V1","PLT","TPH","FID","LAT","LON","SPCD","DBH","WWF_Biome","BiomassEquationBased","BiomassPackageBased"
"68",22681,"17",4,153406,-0.896974746,-59.69296685,"Ocotea matogrossensis",23.55493158,1,215.39249714307,362.931720339599
"69",22682,"17",4,153342,-0.896974746,-59.69296685,"Ocotea matogrossensis",47.74648293,1,1194.31406225452,2080.57653287838
"70",22683,"17",4,153362,-0.896974746,-59.69296685,"Oenocarpus bacaba",14.32394488,1,64.4996651889957,122.676671157406
"71",22684,"17",4,153383,-0.896974746,-59.69296685,"Oenocarpus bacaba",16.87042397,1,95.9023025200943,185.959506237378
"72",22685,"17",4,153392,-0.896974746,-59.69296685,"Poecilanthe sppSCA1",10.18591636,1,28.2243992017467,62.2861992836434
"73",22686,"17",4,153343,-0.896974746,-59.69296685,"Poecilanthe sppSCA1",10.82253613,1,32.6927339402657,72.8243818413662
"74",22687,"17",4,153430,-0.896974746,-59.69296685,"Poecilanthe sppSCA1",13.05070533,1,51.4695570500849,117.755300332355
"75",22688,"17",4,153356,-0.896974746,-59.69296685,"Poecilanthe sppSCA1",13.36901522,1,54.5658222479858,125.239861709849
"76",22689,"17",4,153381,-0.896974746,-59.69296685,"Pouteria ambelaniifolia",11.77746579,1,40.1304988976582,79.2761115201474
"77",22690,"17",4,153462,-0.896974746,-59.69296685,"Pouteria anomala",14.32394488,1,64.4996651889957,130.269611945883
"78",22691,"17",4,153365,-0.896974746,-59.69296685,"Pouteria anomala",17.50704374,1,104.912359535955,216.893501957478
"79",22692,"17",4,153358,-0.896974746,-59.69296685,"Pouteria cladantha",17.82535363,1,109.596532697619,300.879502598532
"80",22693,"17",4,153331,-0.896974746,-59.69296685,"Pouteria cuspidata",27.37465021,1,310.063029347897,846.501937582913
"81",22694,"17",4,153416,-0.896974746,-59.69296685,"Pouteria cuspidata",37.24225668,1,653.935034502764,1813.93432740836
"82",22695,"17",4,153460,-0.896974746,-59.69296685,"Pouteria durlandii",10.82253613,1,32.6927339402657,63.1931476954705
"83",22696,"17",4,153344,-0.896974746,-59.69296685,"Pouteria erythrochrysa",12.09577567,1,42.8105984626406,83.8650801160297
"84",22697,"17",4,153421,-0.896974746,-59.69296685,"Pouteria oblanceolata",26.10141067,1,276.252644115741,666.771814766089
"85",22698,"17",4,153440,-0.896974746,-59.69296685,"Pouteria petiolata",14.64225476,1,68.0294861892949,136.679968866333
"86",22699,"17",4,153435,-0.896974746,-59.69296685,"Pouteria platyphylla",15.91549431,1,83.26886241293,168.975426394874
"87",22700,"17",4,153411,-0.896974746,-59.69296685,"Pouteria venosa",10.50422624,1,30.4103613724022,76.2488517256003
"88",22701,"17",4,153425,-0.896974746,-59.69296685,"Protium altsonii",49.97465213,1,1333.94521505824,2894.7078869264
"89",22702,"17",4,153444,-0.896974746,-59.69296685,"Protium altsonii",65.25352667,1,2546.7799293961,5523.83240062083
"90",22703,"17",4,153337,-0.896974746,-59.69296685,"Protium grandifolium",10.82253613,1,32.6927339402657,58.7970900286071
"91",22704,"17",4,153410,-0.896974746,-59.69296685,"Protium grandifolium",21.32676237,1,169.281579322557,330.291045163783
"92",22705,"17",4,153409,-0.896974746,-59.69296685,"Protium hebetatum",10.82253613,1,32.6927339402657,52.8515861504431
"93",22706,"17",4,153424,-0.896974746,-59.69296685,"Protium hebetatum",17.82535363,1,109.596532697619,188.89554928077
"94",22707,"17",4,153405,-0.896974746,-59.69296685,"Protium hebetatum",19.09859317,1,129.548852513384,224.864458525742
"95",22708,"17",4,153361,-0.896974746,-59.69296685,"Protium nitidifolium",20.37183272,1,151.488867355742,264.58193543719
"96",22709,"17",4,153407,-0.896974746,-59.69296685,"Protium pallidum",10.82253613,1,32.6927339402657,52.8515861504431
"97",22710,"17",4,153376,-0.896974746,-59.69296685,"Protium strumosum",23.23662169,1,208.404134851263,368.178394902181
"98",22711,"17",4,153455,-0.896974746,-59.69296685,"Prunus myrtifolia",17.50704374,1,104.912359535955,230.425890093778
"99",22712,"17",4,153351,-0.896974746,-59.69296685,"Pseudopiptadenia psilostachya",74.80282325,1,3546.33895283491,7265.48594377698
"100",22713,"17",4,153378,-0.896974746,-59.69296685,"Pterocarpus officinalis",52.52113122,1,1504.74382220739,1915.16433719048
"101",22714,"17",4,153418,-0.896974746,-59.69296685,"Quiina amazonica",12.73239545,1,48.4790017916293,124.997015471469
"102",22715,"17",4,153445,-0.896974746,-59.69296685,"Rinorea racemosa",12.41408556,1,45.5930547382276,88.9402813677599
"103",22716,"17",4,153443,-0.896974746,-59.69296685,"Rinorea racemosa",13.36901522,1,54.5658222479858,107.516477882852
"104",22717,"17",4,153388,-0.896974746,-59.69296685,"Sacoglottis guianensis",10.18591636,1,28.2243992017467,64.47999024544
"105",22718,"17",4,153438,-0.896974746,-59.69296685,"Sacoglottis guianensis",28.96619964,1,355.587847280871,910.181909321909
"106",22719,"17",4,153465,-0.896974746,-59.69296685,"Sapotaceae sppSCA8",37.56056657,1,667.566893016028,1297.46334831064
"107",22720,"17",4,153348,-0.896974746,-59.69296685,"Simaba polyphylla",11.4591559,1,37.5516044030235,45.3707929451239
"108",22721,"17",4,153380,-0.896974746,-59.69296685,"Simaba polyphylla",15.59718442,1,79.2889944808015,99.7744232468112
"109",22722,"17",4,153434,-0.896974746,-59.69296685,"Stryphnodendron guianense",14.96056465,1,71.6703053454554,120.957001442997
"110",22723,"17",4,153454,-0.896974746,-59.69296685,"Tachigali setifera",28.32957987,1,336.93804357046,702.652775090653
"111",22724,"17",4,153441,-0.896974746,-59.69296685,"Trattinnickia burserifolia",31.19436885,1,425.567959521468,631.403607461166
"112",22725,"17",4,153448,-0.896974746,-59.69296685,"Xylopia benthamii",14.64225476,1,68.0294861892949,120.531601810156
"113",22726,"17",4,153367,-0.896974746,-59.69296685,"Zygia racemosa",25.14648101,1,252.386746823008,577.749296799093
"114",22727,"17",4,153339,-0.896974746,-59.69296685,"Zygia racemosa",35.65070725,1,588.237661836991,1373.90830131251
"115",22728,"18",4,153490,-0.902913881,-59.6966217,"Abarema mataybifolia",17.18873385,1,100.347925570853,156.35918470682
"116",22729,"18",4,153553,-0.902913881,-59.6966217,"Amaioua guianensis",15.27887454,1,75.4231398472785,139.417250691452
"117",22730,"18",4,153554,-0.902913881,-59.6966217,"Anomalocalyx uleanus",10.18591636,1,28.2243992017467,48.3278347726632
"118",22731,"18",4,153523,-0.902913881,-59.6966217,"Anomalocalyx uleanus",12.09577567,1,42.8105984626406,75.2048521048892
"119",22732,"18",4,153549,-0.902913881,-59.6966217,"Anomalocalyx uleanus",12.73239545,1,48.4790017916293,85.7706886450034
"120",22733,"18",4,153526,-0.902913881,-59.6966217,"Anomalocalyx uleanus",14.32394488,1,64.4996651889957,115.888754094896
"121",22734,"18",4,153529,-0.902913881,-59.6966217,"Anomalocalyx uleanus",20.6901426,1,157.290960408143,294.123316172134
"122",22735,"18",4,153555,-0.902913881,-59.6966217,"Aptandra tubicina",20.6901426,1,157.290960408143,361.57803708229
"123",22736,"18",4,153563,-0.902913881,-59.6966217,"Bocoa viridiflora",19.41690306,1,134.845318707319,333.97763742948
"124",22737,"18",4,153586,-0.902913881,-59.6966217,"Bocoa viridiflora",33.42253805,1,503.043659193922,1295.93657286478
"125",22738,"18",4,153588,-0.902913881,-59.6966217,"Bocoa viridiflora",38.19718634,1,695.327783390837,1801.20783804625
"126",22739,"18",4,153497,-0.902913881,-59.6966217,"Chrysophyllum pomiferum",54.11268065,1,1617.67855303806,3896.63242507374
"127",22740,"18",4,153519,-0.902913881,-59.6966217,"Corythophora alta",27.6929601,1,318.87567988866,703.498698424141
"128",22741,"18",4,153583,-0.902913881,-59.6966217,"Corythophora alta",41.69859509,1,860.05726154371,1933.46114244981
"129",22742,"18",4,153560,-0.902913881,-59.6966217,"Couratari multiflora",17.18873385,1,100.347925570853,138.385891212785
"130",22743,"18",4,153524,-0.902913881,-59.6966217,"Couratari stellata",14.00563499,1,61.0798120069008,113.034905439347
"131",22744,"18",4,153521,-0.902913881,-59.6966217,"Duguetia megalocarpa",11.77746579,1,40.1304988976582,101.288595346224
"132",22745,"18",4,153467,-0.902913881,-59.6966217,"Duguetia stelechantha",11.77746579,1,40.1304988976582,95.0233732266926
"133",22746,"18",4,153495,-0.902913881,-59.6966217,"Duguetia trunciflora",12.09577567,1,42.8105984626406,88.4243920656403
"134",22747,"18",4,153476,-0.902913881,-59.6966217,"Ecclinusa guianensis",19.41690306,1,134.845318707319,256.741300583325
"135",22748,"18",4,153558,-0.902913881,-59.6966217,"Ecclinusa guianensis",20.6901426,1,157.290960408143,301.281445880838
"136",22749,"18",4,153507,-0.902913881,-59.6966217,"Ecclinusa guianensis",28.01126998,1,327.833782150248,642.902013346926
"137",22750,"18",4,153469,-0.902913881,-59.6966217,"Erisma sppSCA1",38.19718634,1,695.327783390837,1269.16526010661
"138",22751,"18",4,153475,-0.902913881,-59.6966217,"Eschweilera collina",25.78310078,1,268.15648309015,637.776108389242
"139",22752,"18",4,153576,-0.902913881,-59.6966217,"Eschweilera coriacea",13.05070533,1,51.4695570500849,124.035092651934
"140",22753,"18",4,153473,-0.902913881,-59.6966217,"Eschweilera coriacea",35.01408748,1,563.096291407922,1481.05271273234
"141",22754,"18",4,153512,-0.902913881,-59.6966217,"Eschweilera wachenheimii",10.18591636,1,28.2243992017467,62.2998478184346
"142",22755,"18",4,153481,-0.902913881,-59.6966217,"Eschweilera wachenheimii",13.05070533,1,51.4695570500849,117.781103597475
"143",22756,"18",4,153556,-0.902913881,-59.6966217,"Eschweilera wachenheimii",13.05070533,1,51.4695570500849,117.781103597475
"144",22757,"18",4,153574,-0.902913881,-59.6966217,"Eugenia cupulata",23.23662169,1,208.404134851263,459.256780937028
"145",22758,"18",4,153585,-0.902913881,-59.6966217,"Geissospermum argenteum",51.24789168,1,1417.83375692039,3435.39896749767
"146",22759,"18",4,153561,-0.902913881,-59.6966217,"Guarea pubescens",11.4591559,1,37.5516044030235,57.4550841896658
"147",22760,"18",4,153566,-0.902913881,-59.6966217,"Hevea guianensis",10.50422624,1,30.4103613724022,49.1418976904924
"148",22761,"18",4,153545,-0.902913881,-59.6966217,"Inga melinonis",15.59718442,1,79.2889944808015,128.429514184697
"149",22762,"18",4,153568,-0.902913881,-59.6966217,"Jacaranda copaia",13.68732511,1,57.7688834732456,61.8849736922552
"150",22763,"18",4,153536,-0.902913881,-59.6966217,"Jacaranda copaia",27.6929601,1,318.87567988866,365.828672990948
"151",22764,"18",4,153500,-0.902913881,-59.6966217,"Lecythis gracieana",12.41408556,1,45.5930547382276,106.048643582399
"152",22765,"18",4,153562,-0.902913881,-59.6966217,"Licania sppSCA5",13.05070533,1,51.4695570500849,119.725752010525
"153",22766,"18",4,153571,-0.902913881,-59.6966217,"Licania sprucei",10.18591636,1,28.2243992017467,63.3284618871854
"154",22767,"18",4,153530,-0.902913881,-59.6966217,"Lueheopsis rosea",25.46479089,1,260.201431125771,280.665179707803
"155",22768,"18",4,153514,-0.902913881,-59.6966217,"Manilkara bidentata",59.52394872,1,2038.15050560412,5536.11024395742
"156",22769,"18",4,153544,-0.902913881,-59.6966217,"Manilkara elata",82.76057041,1,4531.22668332761,12380.5388241743
"157",22770,"18",4,153487,-0.902913881,-59.6966217,"Mezilaurus duckei",27.6929601,1,318.87567988866,667.890307924668
"158",22771,"18",4,153471,-0.902913881,-59.6966217,"Mezilaurus duckei",52.52113122,1,1504.74382220739,3223.75428358929
"159",22772,"18",4,153535,-0.902913881,-59.6966217,"Micrandra sppSCA1",11.4591559,1,37.5516044030235,71.1920880779723
"160",22773,"18",4,153504,-0.902913881,-59.6966217,"Micrandra sppSCA1",25.46479089,1,260.201431125771,538.292223812666
"161",22774,"18",4,153518,-0.902913881,-59.6966217,"Micrandra sppSCA1",25.46479089,1,260.201431125771,538.292223812666
"162",22775,"18",4,153587,-0.902913881,-59.6966217,"Micrandra sppSCA1",30.23943919,1,394.671962074574,825.593939383107
"163",22776,"18",4,153498,-0.902913881,-59.6966217,"Micrandra sppSCA1",32.46760839,1,468.907473297511,984.615481332552
"164",22777,"18",4,153501,-0.902913881,-59.6966217,"Micrandra sppSCA1",47.74648293,1,1194.31406225452,2539.33910284562
"165",22778,"18",4,153550,-0.902913881,-59.6966217,"Micrandra sppSCA1",49.33803236,1,1293.12401030501,2750.60918071731
"166",22779,"18",4,153525,-0.902913881,-59.6966217,"Micrandropsis scleroxylon",10.50422624,1,30.4103613724022,52.3205813853074
"167",22780,"18",4,153502,-0.902913881,-59.6966217,"Micrandropsis scleroxylon",15.59718442,1,79.2889944808015,143.944193027235
"168",22781,"18",4,153534,-0.902913881,-59.6966217,"Micrandropsis scleroxylon",20.37183272,1,151.488867355742,282.868428204004
"169",22782,"18",4,153548,-0.902913881,-59.6966217,"Micrandropsis scleroxylon",28.96619964,1,355.587847280871,682.182499707918
"170",22783,"18",4,153468,-0.902913881,-59.6966217,"Micropholis venulosa",22.60000192,1,194.831681671038,399.505719405275
"171",22784,"18",4,153486,-0.902913881,-59.6966217,"Micropholis venulosa",23.55493158,1,215.39249714307,443.160265509603
"172",22785,"18",4,153589,-0.902913881,-59.6966217,"Minquartia guianensis",45.51831372,1,1063.66238139368,2620.80782957732
"173",22786,"18",4,153537,-0.902913881,-59.6966217,"Mouriri collocarpa",37.56056657,1,667.566893016028,1725.07576737696
"174",22787,"18",4,153480,-0.902913881,-59.6966217,"Nealchornea yapurensis",10.18591636,1,28.2243992017467,48.4796684334344
"175",22788,"18",4,153515,-0.902913881,-59.6966217,"Nealchornea yapurensis",10.18591636,1,28.2243992017467,48.4796684334344
"176",22789,"18",4,153478,-0.902913881,-59.6966217,"Nealchornea yapurensis",10.50422624,1,30.4103613724022,52.4849592317963
"177",22790,"18",4,153522,-0.902913881,-59.6966217,"Ocotea sppSCA5",10.18591636,1,28.2243992017467,43.0514488355583
"178",22791,"18",4,153547,-0.902913881,-59.6966217,"Oenocarpus bacaba",17.18873385,1,100.347925570853,194.910129428175
"179",22792,"18",4,153543,-0.902913881,-59.6966217,"Osteophloeum platyspermum",85.94366927,1,4965.34451435009,7504.73200807043
"180",22793,"18",4,153466,-0.902913881,-59.6966217,"Parinari excelsa",27.05634033,1,301.395119512549,653.867789979029
"181",22794,"18",4,153491,-0.902913881,-59.6966217,"Parkia multijuga",85.3070495,1,4876.65157262124,6393.23649500356
"182",22795,"18",4,153557,-0.902913881,-59.6966217,"Pouteria ambelaniifolia",14.96056465,1,71.6703053454554,146.091383443208
"183",22796,"18",4,153505,-0.902913881,-59.6966217,"Pouteria ambelaniifolia",27.6929601,1,318.87567988866,688.365754957328
"184",22797,"18",4,153513,-0.902913881,-59.6966217,"Pouteria anomala",13.05070533,1,51.4695570500849,102.66792793935
"185",22798,"18",4,153516,-0.902913881,-59.6966217,"Pouteria anomala",14.00563499,1,61.0798120069008,122.968850620151
"186",22799,"18",4,153582,-0.902913881,-59.6966217,"Pouteria anomala",17.50704374,1,104.912359535955,216.817104848658
"187",22800,"18",4,153579,-0.902913881,-59.6966217,"Pouteria anomala",20.05352283,1,145.814464034256,305.500284374387
"188",22801,"18",4,153567,-0.902913881,-59.6966217,"Pouteria anomala",25.78310078,1,268.15648309015,573.658305824903
"189",22802,"18",4,153575,-0.902913881,-59.6966217,"Pouteria anomala",28.64788976,1,346.189166134699,745.800125023345
"190",22803,"18",4,153569,-0.902913881,-59.6966217,"Pouteria anomala",32.78591828,1,480.129737682621,1042.11834832206
"191",22804,"18",4,153483,-0.902913881,-59.6966217,"Pouteria anomala",33.42253805,1,503.043659193922,1092.8686997403
"192",22805,"18",4,153546,-0.902913881,-59.6966217,"Pouteria glomerata",29.60281942,1,374.830655566475,793.165896435132
"193",22806,"18",4,153494,-0.902913881,-59.6966217,"Pouteria glomerata",31.19436885,1,425.567959521468,903.185355536051
"194",22807,"18",4,153541,-0.902913881,-59.6966217,"Pouteria petiolata",20.6901426,1,157.290960408143,327.877608434861
"195",22808,"18",4,153484,-0.902913881,-59.6966217,"Pouteria rostrata",20.37183272,1,151.488867355742,315.331082718303
"196",22809,"18",4,153510,-0.902913881,-59.6966217,"Pradosia verticillata",61.75211792,1,2228.05924220862,5092.40523277008
"197",22810,"18",4,153470,-0.902913881,-59.6966217,"Protium altsonii",38.51549623,1,709.458000041015,1530.05117085773
"198",22811,"18",4,153482,-0.902913881,-59.6966217,"Protium altsonii",38.83380611,1,723.755515234483,1561.32304961239
"199",22812,"18",4,153533,-0.902913881,-59.6966217,"Protium altsonii",58.25070917,1,1934.06821742906,4197.67209927148
"200",22813,"18",4,153565,-0.902913881,-59.6966217,"Protium altsonii",59.20563883,1,2011.8292344452,4366.12695877537
"201",22814,"18",4,153532,-0.902913881,-59.6966217,"Protium altsonii",80.5324012,1,4241.13602677836,9149.52382881949
"202",22815,"18",4,153542,-0.902913881,-59.6966217,"Protium grandifolium",14.64225476,1,68.0294861892949,127.494099366051
"203",22816,"18",4,153472,-0.902913881,-59.6966217,"Protium hebetatum",10.50422624,1,30.4103613724022,48.9209940477284
"204",22817,"18",4,153492,-0.902913881,-59.6966217,"Protium hebetatum",14.00563499,1,61.0798120069008,102.321995189945
"205",22818,"18",4,153488,-0.902913881,-59.6966217,"Protium hebetatum",14.32394488,1,64.4996651889957,108.358754799066
"206",22819,"18",4,153474,-0.902913881,-59.6966217,"Protium hebetatum",19.41690306,1,134.845318707319,234.355697224556
"207",22820,"18",4,153578,-0.902913881,-59.6966217,"Protium nitidifolium",16.2338042,1,87.3637248460906,148.986772017392
"208",22821,"18",4,153581,-0.902913881,-59.6966217,"Protium nitidifolium",23.87324146,1,222.516660376489,393.819488388291
"209",22822,"18",4,153573,-0.902913881,-59.6966217,"Protium nitidifolium",27.05634033,1,301.395119512549,538.298067740351
"210",22823,"18",4,153493,-0.902913881,-59.6966217,"Qualea paraensis",35.96901714,1,601.050893885403,1302.20392328287
"211",22824,"18",4,153539,-0.902913881,-59.6966217,"Quararibea ochrocalyx",11.14084602,1,35.0727456029658,49.4997376036087
"212",22825,"18",4,153527,-0.902913881,-59.6966217,"Rinorea guianensis",16.2338042,1,87.3637248460906,199.415122039947
"213",22826,"18",4,153479,-0.902913881,-59.6966217,"Rinorea racemosa",11.14084602,1,35.0727456029658,67.338486611468
"214",22827,"18",4,153499,-0.902913881,-59.6966217,"Ruizterania albiflora",98.67606472,1,6940.58676931898,12674.5480939581
"215",22828,"18",4,153477,-0.902913881,-59.6966217,"Sacoglottis guianensis",43.92676429,1,975.737745109957,2540.16113871819
"216",22829,"18",4,153485,-0.902913881,-59.6966217,"Siparuna decipiens",13.36901522,1,54.5658222479858,101.445219058487
"217",22830,"18",4,153489,-0.902913881,-59.6966217,"Sorocea guilleminiana",10.18591636,1,28.2243992017467,47.8731873194985
"218",22831,"18",4,153511,-0.902913881,-59.6966217,"Stryphnodendron racemiferum",10.18591636,1,28.2243992017467,58.4817104415027
"219",22832,"18",4,153509,-0.902913881,-59.6966217,"Stryphnodendron racemiferum",11.77746579,1,40.1304988976582,84.9852132403197
"220",22833,"18",4,153580,-0.902913881,-59.6966217,"Tabernaemontana muricata",10.50422624,1,30.4103613724022,45.5721435923952
