"","V1","PLT","TPH","FID","LAT","LON","SPCD","DBH","WWF_Biome","BiomassEquationBased","BiomassPackageBased"
"29",33124,"GAB-RLE20",1,138535,-1.3987,13.73054,"Dialium pachyphyllum",27.04000092,7,360.529519043202,776.83770925756
"30",33125,"GAB-RLE20",1,138536,-1.3987,13.73054,"Dialium pachyphyllum",27,7,359.216999552623,773.97792626172
"31",33126,"GAB-RLE20",1,138534,-1.3987,13.73054,"Dialium pachyphyllum",28.10000038,7,396.353036052155,854.8750672304
"32",33127,"GAB-RLE20",1,138533,-1.3987,13.73054,"Dialium pachyphyllum",28.39999962,7,406.859423495113,877.755268783941
"33",33128,"GAB-RLE20",1,138532,-1.3987,13.73054,"Dialium pachyphyllum",28.79999924,7,421.122743103687,908.811705359538
"34",33129,"GAB-RLE20",1,138531,-1.3987,13.73054,"Dialium pachyphyllum",29.02000046,7,429.092354595476,926.161627546217
"35",33130,"GAB-RLE20",1,138530,-1.3987,13.73054,"Dialium pachyphyllum",30.04999924,7,467.592138921899,1009.9456715598
"36",33131,"GAB-RLE20",1,138529,-1.3987,13.73054,"Dialium pachyphyllum",31.29999924,7,516.978827715917,1117.3426928339
"37",33132,"GAB-RLE20",1,138528,-1.3987,13.73054,"Dialium pachyphyllum",32,7,545.930472283546,1180.25715137518
"38",33133,"GAB-RLE20",1,138525,-1.3987,13.73054,"Dialium pachyphyllum",56.04000092,7,2170.96231748583,4657.43078430369
"39",33134,"GAB-RLE20",1,138524,-1.3987,13.73054,"Dialium pachyphyllum",58,7,2362.83631599334,5061.89975312979
"40",33135,"GAB-RLE20",1,138646,-1.3987,13.73054,"Diogoa zenkeri",16.10000038,7,100.50394744783,162.592102451963
"41",33136,"GAB-RLE20",1,138645,-1.3987,13.73054,"Diogoa zenkeri",16.60000038,7,108.369060737763,175.712920665511
"42",33137,"GAB-RLE20",1,138644,-1.3987,13.73054,"Diogoa zenkeri",28.89999962,7,424.734284202682,706.855212493901
"43",33138,"GAB-RLE20",1,138643,-1.3987,13.73054,"Diogoa zenkeri",36.79999924,7,770.323452998235,1285.1958605293
"44",33139,"GAB-RLE20",1,138650,-1.3987,13.73054,"Diospyros sppGA5",16.01000023,7,99.1254889561814,157.699526688609
"45",33140,"GAB-RLE20",1,138649,-1.3987,13.73054,"Diospyros sppGA5",16.70000076,7,109.984471470076,175.521777363503
"46",33141,"GAB-RLE20",1,138663,-1.3987,13.73054,"Drypetes gossweileri",12.06999969,7,49.4241965633744,75.2043474172088
"47",33142,"GAB-RLE20",1,138662,-1.3987,13.73054,"Drypetes gossweileri",14,7,71.2274321921906,109.919349744696
"48",33143,"GAB-RLE20",1,138709,-1.3987,13.73054,"Duvigneaudia inopinata",11.69999981,7,45.7749787598612,63.8928179797605
"49",33144,"GAB-RLE20",1,138710,-1.3987,13.73054,"Duvigneaudia inopinata",11.69999981,7,45.7749787598612,63.8928179797605
"50",33145,"GAB-RLE20",1,138708,-1.3987,13.73054,"Duvigneaudia inopinata",13.01000023,7,59.4537848895565,83.8699611512592
"51",33146,"GAB-RLE20",1,138707,-1.3987,13.73054,"Duvigneaudia inopinata",13.10000038,7,60.4721717367416,85.3622623662912
"52",33147,"GAB-RLE20",1,138705,-1.3987,13.73054,"Duvigneaudia inopinata",15.19999981,7,87.2240938366613,124.737367055394
"53",33148,"GAB-RLE20",1,138703,-1.3987,13.73054,"Duvigneaudia inopinata",16.03000069,7,99.43084243823,142.786384558484
"54",33149,"GAB-RLE20",1,138702,-1.3987,13.73054,"Duvigneaudia inopinata",16.10000038,7,100.50394744783,144.374921068647
"55",33150,"GAB-RLE20",1,138701,-1.3987,13.73054,"Duvigneaudia inopinata",16.79999924,7,111.614071074661,160.836279347708
"56",33151,"GAB-RLE20",1,138698,-1.3987,13.73054,"Duvigneaudia inopinata",18.5,7,141.531053627461,205.26788309143
"57",33152,"GAB-RLE20",1,138697,-1.3987,13.73054,"Duvigneaudia inopinata",19.20000076,7,155.091708554804,225.444208946225
"58",33153,"GAB-RLE20",1,138696,-1.3987,13.73054,"Duvigneaudia inopinata",20.02000046,7,171.923295692963,250.509446126849
"59",33154,"GAB-RLE20",1,138695,-1.3987,13.73054,"Duvigneaudia inopinata",20.39999962,7,180.074722759856,262.655446975001
"60",33155,"GAB-RLE20",1,138694,-1.3987,13.73054,"Duvigneaudia inopinata",20.5,7,182.257214119986,265.908124800573
"61",33156,"GAB-RLE20",1,138693,-1.3987,13.73054,"Duvigneaudia inopinata",20.79999924,7,188.898614056725,275.807702008056
"62",33157,"GAB-RLE20",1,138692,-1.3987,13.73054,"Duvigneaudia inopinata",21.39999962,7,202.607470780962,296.248414098915
"63",33158,"GAB-RLE20",1,138691,-1.3987,13.73054,"Duvigneaudia inopinata",21.5,7,204.947918656048,299.738914677309
"64",33159,"GAB-RLE20",1,138690,-1.3987,13.73054,"Duvigneaudia inopinata",22.07999992,7,218.838808039413,320.459238052234
"65",33160,"GAB-RLE20",1,138689,-1.3987,13.73054,"Duvigneaudia inopinata",22.5,7,229.237240251323,335.973479032016
"66",33161,"GAB-RLE20",1,138686,-1.3987,13.73054,"Duvigneaudia inopinata",23.10000038,7,244.592381352435,358.886937033683
"67",33162,"GAB-RLE20",1,138685,-1.3987,13.73054,"Duvigneaudia inopinata",24.5,7,282.747162372789,415.833280044372
"68",33163,"GAB-RLE20",1,138683,-1.3987,13.73054,"Duvigneaudia inopinata",25.10000038,7,300.113126443422,441.753050691483
"69",33164,"GAB-RLE20",1,138682,-1.3987,13.73054,"Duvigneaudia inopinata",25.5,7,312.033521123506,459.544197998626
"70",33165,"GAB-RLE20",1,138680,-1.3987,13.73054,"Duvigneaudia inopinata",27.20000076,7,365.807938120184,539.784334114538
"71",33166,"GAB-RLE20",1,138681,-1.3987,13.73054,"Duvigneaudia inopinata",27,7,359.216999552623,529.951696596996
"72",33167,"GAB-RLE20",1,138678,-1.3987,13.73054,"Duvigneaudia inopinata",28.01000023,7,393.232907853649,580.689981827217
"73",33168,"GAB-RLE20",1,138676,-1.3987,13.73054,"Duvigneaudia inopinata",29.39999962,7,443.067557234788,654.981938178956
"74",33169,"GAB-RLE20",1,138675,-1.3987,13.73054,"Duvigneaudia inopinata",29.70000076,7,454.289125915015,671.702966018335
"75",33170,"GAB-RLE20",1,138673,-1.3987,13.73054,"Duvigneaudia inopinata",31.10000038,7,508.878653074923,753.000909651406
"76",33171,"GAB-RLE20",1,138672,-1.3987,13.73054,"Duvigneaudia inopinata",31.39999962,7,521.057480669312,771.127719200914
"77",33172,"GAB-RLE20",1,138669,-1.3987,13.73054,"Duvigneaudia inopinata",33.40000153,7,606.669106810806,898.434797739545
"78",33173,"GAB-RLE20",1,138671,-1.3987,13.73054,"Duvigneaudia inopinata",33,7,588.926267618708,872.067741704831
"79",33174,"GAB-RLE20",1,138667,-1.3987,13.73054,"Duvigneaudia inopinata",35.59999847,7,709.908672161625,1051.67292246116
"80",33175,"GAB-RLE20",1,138712,-1.3987,13.73054,"Eriocoelum sppGA3",16.10000038,7,100.50394744783,125.077292622772
"81",33176,"GAB-RLE20",1,138713,-1.3987,13.73054,"Eriocoelum sppGA3",16.10000038,7,100.50394744783,125.077292622772
"82",33177,"GAB-RLE20",1,138862,-1.3987,13.73054,"Funtumia sppGA1",10.05000019,7,31.4761169019566,30.8494226516447
"83",33178,"GAB-RLE20",1,138845,-1.3987,13.73054,"Funtumia sppGA1",12.10000038,7,49.7273937055444,49.7446809780542
"84",33179,"GAB-RLE20",1,138841,-1.3987,13.73054,"Funtumia sppGA1",12.60000038,7,54.9438020600886,55.1854461904439
"85",33180,"GAB-RLE20",1,138842,-1.3987,13.73054,"Funtumia sppGA1",12.60000038,7,54.9438020600886,55.1854461904439
"86",33181,"GAB-RLE20",1,138838,-1.3987,13.73054,"Funtumia sppGA1",13.02999973,7,59.6791993148241,60.1358579801923
"87",33182,"GAB-RLE20",1,138824,-1.3987,13.73054,"Funtumia sppGA1",14.39999962,7,76.3463341687773,77.6276480490849
"88",33183,"GAB-RLE20",1,138811,-1.3987,13.73054,"Funtumia sppGA1",15.69999981,7,94.4637381660625,96.7293176105098
"89",33184,"GAB-RLE20",1,138810,-1.3987,13.73054,"Funtumia sppGA1",15.80000019,7,95.9529644725201,98.3025406757762
"90",33185,"GAB-RLE20",1,138763,-1.3987,13.73054,"Funtumia sppGA1",22.39999962,7,226.735383728679,237.286425614845
"91",33186,"GAB-RLE20",1,138762,-1.3987,13.73054,"Funtumia sppGA1",22.5,7,229.237240251323,239.952496332297
"92",33187,"GAB-RLE20",1,138750,-1.3987,13.73054,"Funtumia sppGA1",26.10000038,7,330.433852520874,347.818880305463
"93",33188,"GAB-RLE20",1,138747,-1.3987,13.73054,"Funtumia sppGA1",26.5,7,343.050112009259,361.264478440146
"94",33189,"GAB-RLE20",1,138737,-1.3987,13.73054,"Funtumia sppGA1",29.5,7,446.789558176466,471.749812887031
"95",33190,"GAB-RLE20",1,138736,-1.3987,13.73054,"Funtumia sppGA1",29.60000038,7,450.530071380924,475.730527813145
"96",33191,"GAB-RLE20",1,138734,-1.3987,13.73054,"Funtumia sppGA1",29.79999924,7,458.066678841772,483.750378062431
"97",33192,"GAB-RLE20",1,138732,-1.3987,13.73054,"Funtumia sppGA1",30.39999962,7,481.123947353193,508.279847885819
"98",33193,"GAB-RLE20",1,138721,-1.3987,13.73054,"Funtumia sppGA1",55.59999847,7,2129.20989517218,2234.47120458558
"99",33194,"GAB-RLE20",1,138720,-1.3987,13.73054,"Funtumia sppGA1",55.70000076,7,2138.65696253732,2244.2283668082
"100",33195,"GAB-RLE20",1,138942,-1.3987,13.73054,"Greenwayodendron suaveolens",10.19999981,7,32.6461707051262,44.8784232563529
"101",33196,"GAB-RLE20",1,138941,-1.3987,13.73054,"Greenwayodendron suaveolens",10.39999962,7,34.2458747454606,47.1841442911464
"102",33197,"GAB-RLE20",1,138934,-1.3987,13.73054,"Greenwayodendron suaveolens",11.39999962,7,42.9374375858892,59.7674545191148
"103",33198,"GAB-RLE20",1,138930,-1.3987,13.73054,"Greenwayodendron suaveolens",11.80000019,7,46.7448797838791,65.3045867550868
"104",33199,"GAB-RLE20",1,138926,-1.3987,13.73054,"Greenwayodendron suaveolens",12.10000038,7,49.7273937055444,69.6508425083847
"105",33200,"GAB-RLE20",1,138924,-1.3987,13.73054,"Greenwayodendron suaveolens",12.69999981,7,56.0243294169799,78.8491826490169
"106",33201,"GAB-RLE20",1,138921,-1.3987,13.73054,"Greenwayodendron suaveolens",13.69999981,7,67.5259868096487,95.7141367904411
"107",33202,"GAB-RLE20",1,138918,-1.3987,13.73054,"Greenwayodendron suaveolens",14.09000015,7,72.3608102387553,102.823552637093
"108",33203,"GAB-RLE20",1,138913,-1.3987,13.73054,"Greenwayodendron suaveolens",14.5,7,77.6591480674966,110.625942011353
"109",33204,"GAB-RLE20",1,138914,-1.3987,13.73054,"Greenwayodendron suaveolens",14.5,7,77.6591480674966,110.625942011353
"110",33205,"GAB-RLE20",1,138912,-1.3987,13.73054,"Greenwayodendron suaveolens",15.02999973,7,84.8403971644794,121.217784788628
"111",33206,"GAB-RLE20",1,138910,-1.3987,13.73054,"Greenwayodendron suaveolens",15.39999962,7,90.0788212838359,128.954713789073
"112",33207,"GAB-RLE20",1,138909,-1.3987,13.73054,"Greenwayodendron suaveolens",15.60000038,7,92.9883444756297,133.255424519964
"113",33208,"GAB-RLE20",1,138908,-1.3987,13.73054,"Greenwayodendron suaveolens",15.80000019,7,95.9529644725201,137.63993745991
"114",33209,"GAB-RLE20",1,138904,-1.3987,13.73054,"Greenwayodendron suaveolens",16.29999924,7,103.607752322211,148.971033301916
"115",33210,"GAB-RLE20",1,138905,-1.3987,13.73054,"Greenwayodendron suaveolens",16.29999924,7,103.607752322211,148.971033301916
"116",33211,"GAB-RLE20",1,138903,-1.3987,13.73054,"Greenwayodendron suaveolens",16.5,7,106.767830435884,153.652652046905
"117",33212,"GAB-RLE20",1,138907,-1.3987,13.73054,"Greenwayodendron suaveolens",16,7,98.9730214110422,142.108747163104
"118",33213,"GAB-RLE20",1,138901,-1.3987,13.73054,"Greenwayodendron suaveolens",17.20000076,7,118.275578887914,170.717873125487
"119",33214,"GAB-RLE20",1,138899,-1.3987,13.73054,"Greenwayodendron suaveolens",17.39999962,7,121.692638705303,175.789638652291
"120",33215,"GAB-RLE20",1,138897,-1.3987,13.73054,"Greenwayodendron suaveolens",17.70000076,7,126.927072278721,183.562367886843
"121",33216,"GAB-RLE20",1,138893,-1.3987,13.73054,"Greenwayodendron suaveolens",18.5,7,141.531053627461,205.26788309143
"122",33217,"GAB-RLE20",1,138894,-1.3987,13.73054,"Greenwayodendron suaveolens",18.5,7,141.531053627461,205.26788309143
"123",33218,"GAB-RLE20",1,138892,-1.3987,13.73054,"Greenwayodendron suaveolens",18.89999962,7,149.189700410723,216.660632348184
"124",33219,"GAB-RLE20",1,138888,-1.3987,13.73054,"Greenwayodendron suaveolens",19.89999962,7,169.39563106546,246.743969078655
"125",33220,"GAB-RLE20",1,138887,-1.3987,13.73054,"Greenwayodendron suaveolens",20.06999969,7,172.983035483979,252.088272903721
"126",33221,"GAB-RLE20",1,138885,-1.3987,13.73054,"Greenwayodendron suaveolens",20.79999924,7,188.898614056725,275.807702008056
"127",33222,"GAB-RLE20",1,138883,-1.3987,13.73054,"Greenwayodendron suaveolens",24.05999947,7,270.401118801699,397.405902571049
"128",33223,"GAB-RLE20",1,138882,-1.3987,13.73054,"Greenwayodendron suaveolens",25,7,297.176034181753,437.369328172598
"129",33224,"GAB-RLE20",1,138880,-1.3987,13.73054,"Greenwayodendron suaveolens",26.5,7,343.050112009259,505.830468644663
"130",33225,"GAB-RLE20",1,138881,-1.3987,13.73054,"Greenwayodendron suaveolens",26.5,7,343.050112009259,505.830468644663
"131",33226,"GAB-RLE20",1,138876,-1.3987,13.73054,"Greenwayodendron suaveolens",34.20000076,7,643.097582327855,952.541300972701
"132",33227,"GAB-RLE20",1,138877,-1.3987,13.73054,"Greenwayodendron suaveolens",34,7,633.87200680776,938.842402806266
"133",33228,"GAB-RLE20",1,138966,-1.3987,13.73054,"Harungana madagascariensis",10,7,31.0917235803861,33.2857059497725
"134",33229,"GAB-RLE20",1,138965,-1.3987,13.73054,"Harungana madagascariensis",13.10000038,7,60.4721717367416,66.6332533254148
"135",33230,"GAB-RLE20",1,138964,-1.3987,13.73054,"Harungana madagascariensis",13.89999962,7,69.9805676212096,77.5302814923924
"136",33231,"GAB-RLE20",1,138992,-1.3987,13.73054,"Heisteria parviflora",16.39999962,7,105.180740896427,151.301131011316
"137",33232,"GAB-RLE20",1,138991,-1.3987,13.73054,"Heisteria parviflora",17,7,114.916149375631,165.733551703071
"138",33233,"GAB-RLE20",1,139010,-1.3987,13.73054,"Hymenostegia pellegrinii",11.60000038,7,44.8171442543533,83.4635349867863
"139",33234,"GAB-RLE20",1,139009,-1.3987,13.73054,"Hymenostegia pellegrinii",12.19999981,7,50.7459893237996,94.9981423529006
"140",33235,"GAB-RLE20",1,139153,-1.3987,13.73054,"Isolona hexaloba",20.09000015,7,173.408031385151,252.721462841387
"141",33236,"GAB-RLE20",1,139152,-1.3987,13.73054,"Isolona hexaloba",22,7,216.890604244142,317.552857129371
"142",33237,"GAB-RLE20",1,139197,-1.3987,13.73054,"Klaineanthus gaboniae",11.80000019,7,46.7448797838791,65.3045867550868
"143",33238,"GAB-RLE20",1,139194,-1.3987,13.73054,"Klaineanthus gaboniae",12.60000038,7,54.9438020600886,77.2688204204441
"144",33239,"GAB-RLE20",1,139228,-1.3987,13.73054,"Klainedoxa gabonensis",16,7,98.9730214110422,208.183669383674
"145",33240,"GAB-RLE20",1,139224,-1.3987,13.73054,"Klainedoxa gabonensis",17.60000038,7,125.167703641796,265.083659746564
"146",33241,"GAB-RLE20",1,139391,-1.3987,13.73054,"Mammea africana",10.39999962,7,34.2458747454606,48.2755063051444
"147",33242,"GAB-RLE20",1,139390,-1.3987,13.73054,"Mammea africana",10.5,7,35.0628300805458,49.481649524044
"148",33243,"GAB-RLE20",1,139389,-1.3987,13.73054,"Mammea africana",10.60000038,7,35.8912529006008,50.7056437132262
"149",33244,"GAB-RLE20",1,139388,-1.3987,13.73054,"Mammea africana",10.80000019,7,37.582694614936,53.2074990968301
"150",33245,"GAB-RLE20",1,139387,-1.3987,13.73054,"Mammea africana",10.89999962,7,38.4458135361791,54.4855216456588
"151",33246,"GAB-RLE20",1,139386,-1.3987,13.73054,"Mammea africana",11.5,7,43.8713101807856,62.5381293853654
"152",33247,"GAB-RLE20",1,139384,-1.3987,13.73054,"Mammea africana",12.02000046,7,48.9213332706262,70.059327525282
"153",33248,"GAB-RLE20",1,139383,-1.3987,13.73054,"Mammea africana",12.19999981,7,50.7459893237996,72.7821991631286
"154",33249,"GAB-RLE20",1,139382,-1.3987,13.73054,"Mammea africana",12.30000019,7,51.7768882460091,74.3217260276662
"155",33250,"GAB-RLE20",1,139381,-1.3987,13.73054,"Mammea africana",12.5,7,53.8757433174441,77.4585646110293
"156",33251,"GAB-RLE20",1,139380,-1.3987,13.73054,"Mammea africana",12.69999981,7,56.0243294169799,80.6729521391859
"157",33252,"GAB-RLE20",1,139379,-1.3987,13.73054,"Mammea africana",12.80000019,7,57.1173917365463,82.3094141271033
"158",33253,"GAB-RLE20",1,139378,-1.3987,13.73054,"Mammea africana",12.89999962,7,58.223013875283,83.9654623277513
"159",33254,"GAB-RLE20",1,139377,-1.3987,13.73054,"Mammea africana",13.02999973,7,59.6791993148241,86.1477600364066
"160",33255,"GAB-RLE20",1,139374,-1.3987,13.73054,"Mammea africana",14.02000046,7,71.4783809759593,103.873461128512
"161",33256,"GAB-RLE20",1,139373,-1.3987,13.73054,"Mammea africana",14.05000019,7,71.8557756254851,104.441538623255
"162",33257,"GAB-RLE20",1,139370,-1.3987,13.73054,"Mammea africana",14.39999962,7,76.3463341687773,111.205663657878
"163",33258,"GAB-RLE20",1,139375,-1.3987,13.73054,"Mammea africana",14,7,71.2274321921906,103.495752678934
"164",33259,"GAB-RLE20",1,139368,-1.3987,13.73054,"Mammea africana",15.05000019,7,85.1188030847125,124.442019725659
"165",33260,"GAB-RLE20",1,139367,-1.3987,13.73054,"Mammea africana",15.30000019,7,88.6446372489199,129.769352052571
"166",33261,"GAB-RLE20",1,139366,-1.3987,13.73054,"Mammea africana",15.39999962,7,90.0788212838359,131.937416522579
"167",33262,"GAB-RLE20",1,139369,-1.3987,13.73054,"Mammea africana",15,7,84.4238171858196,123.392405880131
"168",33263,"GAB-RLE20",1,139365,-1.3987,13.73054,"Mammea africana",16.06999969,7,100.04319465219,147.016420232709
"169",33264,"GAB-RLE20",1,139364,-1.3987,13.73054,"Mammea africana",16.07999992,7,100.196639171174,147.248826438742
"170",33265,"GAB-RLE20",1,139363,-1.3987,13.73054,"Mammea africana",16.20000076,7,102.048854271866,150.054622666196
"171",33266,"GAB-RLE20",1,139359,-1.3987,13.73054,"Mammea africana",16.5,7,106.767830435884,157.206614300821
"172",33267,"GAB-RLE20",1,139360,-1.3987,13.73054,"Mammea africana",16.5,7,106.767830435884,157.206614300821
"173",33268,"GAB-RLE20",1,139357,-1.3987,13.73054,"Mammea africana",16.60000038,7,108.369060737763,159.634502993894
"174",33269,"GAB-RLE20",1,139358,-1.3987,13.73054,"Mammea africana",16.60000038,7,108.369060737763,159.634502993894
"175",33270,"GAB-RLE20",1,139355,-1.3987,13.73054,"Mammea africana",17.09000015,7,116.420773524752,171.850713295307
"176",33271,"GAB-RLE20",1,139353,-1.3987,13.73054,"Mammea africana",17.10000038,7,116.588675695073,172.105586038151
"177",33272,"GAB-RLE20",1,139354,-1.3987,13.73054,"Mammea africana",17.10000038,7,116.588675695073,172.105586038151
"178",33273,"GAB-RLE20",1,139352,-1.3987,13.73054,"Mammea africana",17.20000076,7,118.275578887914,174.666551323189
"179",33274,"GAB-RLE20",1,139351,-1.3987,13.73054,"Mammea africana",17.60000038,7,125.167703641796,185.134715700395
"180",33275,"GAB-RLE20",1,139356,-1.3987,13.73054,"Mammea africana",17,7,114.916149375631,169.566943311439
"181",33276,"GAB-RLE20",1,139348,-1.3987,13.73054,"Mammea africana",18.01000023,7,132.474091453793,196.239935629125
"182",33277,"GAB-RLE20",1,139347,-1.3987,13.73054,"Mammea africana",18.11000061,7,134.293597311051,199.006604999231
"183",33278,"GAB-RLE20",1,139346,-1.3987,13.73054,"Mammea africana",18.20000076,7,135.943771620038,201.516165169954
"184",33279,"GAB-RLE20",1,139345,-1.3987,13.73054,"Mammea africana",18.29999924,7,137.791327024804,204.326304148735
"185",33280,"GAB-RLE20",1,139344,-1.3987,13.73054,"Mammea africana",18.70000076,7,145.330424379525,215.797460081332
"186",33281,"GAB-RLE20",1,139349,-1.3987,13.73054,"Mammea africana",18,7,132.292947982714,195.964519861873
"187",33282,"GAB-RLE20",1,139350,-1.3987,13.73054,"Mammea africana",18,7,132.292947982714,195.964519861873
"188",33283,"GAB-RLE20",1,139340,-1.3987,13.73054,"Mammea africana",20.10000038,7,173.6207617081,258.891147907306
"189",33284,"GAB-RLE20",1,139337,-1.3987,13.73054,"Mammea africana",22.5,7,229.237240251323,343.744494025183
"190",33285,"GAB-RLE20",1,139336,-1.3987,13.73054,"Mammea africana",22.70000076,7,234.289969500093,351.458285461053
"191",33286,"GAB-RLE20",1,139334,-1.3987,13.73054,"Mammea africana",22.79999924,7,236.840860728684,355.352807508508
"192",33287,"GAB-RLE20",1,139335,-1.3987,13.73054,"Mammea africana",22.79999924,7,236.840860728684,355.352807508508
"193",33288,"GAB-RLE20",1,139330,-1.3987,13.73054,"Mammea africana",23.05999947,7,243.550250584398,365.596745229133
"194",33289,"GAB-RLE20",1,139329,-1.3987,13.73054,"Mammea africana",23.20000076,7,247.209233186541,371.183576114822
"195",33290,"GAB-RLE20",1,139328,-1.3987,13.73054,"Mammea africana",23.29999924,7,249.842595927291,375.204510974863
"196",33291,"GAB-RLE20",1,139326,-1.3987,13.73054,"Mammea africana",23.5,7,255.159236607299,383.322826179609
"197",33292,"GAB-RLE20",1,139327,-1.3987,13.73054,"Mammea africana",23.5,7,255.159236607299,383.322826179609
"198",33293,"GAB-RLE20",1,139325,-1.3987,13.73054,"Mammea africana",23.60000038,7,257.842530554528,387.420218289855
"199",33294,"GAB-RLE20",1,139324,-1.3987,13.73054,"Mammea africana",23.70000076,7,260.542517371339,391.543158426399
"200",33295,"GAB-RLE20",1,139331,-1.3987,13.73054,"Mammea africana",23,7,241.992057484284,363.217625290897
"201",33296,"GAB-RLE20",1,139332,-1.3987,13.73054,"Mammea africana",23,7,241.992057484284,363.217625290897
"202",33297,"GAB-RLE20",1,139323,-1.3987,13.73054,"Mammea africana",24.04000092,7,269.847744328779,405.752791728623
"203",33298,"GAB-RLE20",1,139322,-1.3987,13.73054,"Mammea africana",24.39999962,7,279.912460214605,421.122560845836
"204",33299,"GAB-RLE20",1,139321,-1.3987,13.73054,"Mammea africana",24.60000038,7,285.59884957056,429.806253815148
"205",33300,"GAB-RLE20",1,139320,-1.3987,13.73054,"Mammea africana",25.03000069,7,298.055377100096,448.828427547514
"206",33301,"GAB-RLE20",1,139319,-1.3987,13.73054,"Mammea africana",25.39999962,7,309.027532775395,465.583276693121
"207",33302,"GAB-RLE20",1,139318,-1.3987,13.73054,"Mammea africana",26.03000069,7,328.254842499104,494.941790774558
"208",33303,"GAB-RLE20",1,139317,-1.3987,13.73054,"Mammea africana",26.05999947,7,329.187621371446,496.365974474953
"209",33304,"GAB-RLE20",1,139316,-1.3987,13.73054,"Mammea africana",26.60000038,7,346.248150344193,522.412435395532
"210",33305,"GAB-RLE20",1,139315,-1.3987,13.73054,"Mammea africana",26.79999924,7,352.697131502464,532.257128631078
"211",33306,"GAB-RLE20",1,139314,-1.3987,13.73054,"Mammea africana",27.29999924,7,369.130071715061,557.33991919303
