"","V1","PLT","TPH","FID","LAT","LON","SPCD","DBH","WWF_Biome","BiomassEquationBased","BiomassPackageBased"
"102",43870,"2094",1,119264,-10.1,-65.9,"Nealchornea sppRAINFOR1",13,1,50.9861250318206,83.2523520091437
"103",43871,"2093",1,118797,-10.1,-65.9,"Nealchornea sppRAINFOR1",20,1,144.872810765918,248.527928223741
"104",43872,"2093",1,118890,-10.1,-65.9,"Nealchornea yapurensis",11,1,34.0075148989115,54.2257737543478
"105",43873,"2093",1,118670,-10.1,-65.9,"Nealchornea yapurensis",12,1,41.9934748582628,67.8147148004703
"106",43874,"2094",1,119176,-10.1,-65.9,"Nealchornea yapurensis",12,1,41.9934748582628,67.8147148004703
"107",43875,"2094",1,119234,-10.1,-65.9,"Nealchornea yapurensis",21,1,163.062434296402,280.997762293252
"108",43876,"2093",1,118784,-10.1,-65.9,"Neea divaricata",13,1,50.9861250318206,67.7131616880013
"109",43877,"2094",1,119269,-10.1,-65.9,"Neea divaricata",26,1,273.657918339348,390.20697652191
"110",43878,"2093",1,118839,-10.1,-65.9,"Neea divaricata",40,1,777.576091405816,1133.25319958107
"111",43879,"2093",1,118629,-10.1,-65.9,"Neea floribunda",13,1,50.9861250318206,84.084729129727
"112",43880,"2093",1,118993,-10.1,-65.9,"Neea sppRAINFOR1",10,1,26.9917394981525,44.112770654618
"113",43881,"2093",1,118951,-10.1,-65.9,"Neea sppRAINFOR1",13,1,50.9861250318206,86.593172127977
"114",43882,"2093",1,118932,-10.1,-65.9,"Neea sppRAINFOR1",23,1,203.296737292638,367.25509170647
"115",43883,"2093",1,118621,-10.1,-65.9,"Neea sppRAINFOR1",29,1,356.594559658,654.910865022391
"116",43884,"2093",1,118609,-10.1,-65.9,"Ocotea sppRAINFOR1",19,1,127.933569379872,193.926450674122
"117",43885,"2093",1,118820,-10.1,-65.9,"Ocotea sppRAINFOR1",22,1,182.528594383714,280.471464912868
"118",43886,"2093",1,119033,-10.1,-65.9,"Ocotea sppRAINFOR1",30,1,387.138878966462,608.252222154862
"119",43887,"2094",1,119147,-10.1,-65.9,"Oenocarpus bataua",20,1,144.872810765918,273.838010441681
"120",43888,"2094",1,119155,-10.1,-65.9,"Oenocarpus bataua",20,1,144.872810765918,273.838010441681
"121",43889,"2094",1,119073,-10.1,-65.9,"Oenocarpus bataua",23,1,203.296737292638,389.044445888948
"122",43890,"2094",1,119366,-10.1,-65.9,"Oenocarpus bataua",24,1,225.391651285048,432.796965314285
"123",43891,"2094",1,119230,-10.1,-65.9,"Oenocarpus bataua",27,1,299.875936180396,580.763542588284
"124",43892,"2094",1,119184,-10.1,-65.9,"Ouratea castaneifolia",11,1,34.0075148989115,57.7686331191706
"125",43893,"2094",1,119141,-10.1,-65.9,"Ouratea sppRAINFOR1",10,1,26.9917394981525,50.5692546958938
"126",43894,"2094",1,119390,-10.1,-65.9,"Ouratea williamsii",10,1,26.9917394981525,50.5692546958938
"127",43895,"2093",1,118808,-10.1,-65.9,"Pachira insignis",21,1,163.062434296402,182.624413495897
"128",43896,"2094",1,119249,-10.1,-65.9,"Parkia nitida",34,1,524.373179096005,605.412070358888
"129",43897,"2094",1,119107,-10.1,-65.9,"Parkia pendula",63,1,2338.78250119347,3624.22998770997
"130",43898,"2094",1,119076,-10.1,-65.9,"Peltogyne heterophylla",13,1,50.9861250318206,114.844221820504
"131",43899,"2094",1,119062,-10.1,-65.9,"Pera nitida",20,1,144.872810765918,267.91616850665
"132",43900,"2093",1,118665,-10.1,-65.9,"Phenakospermum guianensis",10,1,26.9917394981525,42.2780448974661
"133",43901,"2093",1,118666,-10.1,-65.9,"Phenakospermum guianensis",10,1,26.9917394981525,42.2780448974661
"134",43902,"2093",1,118691,-10.1,-65.9,"Phenakospermum guianensis",10,1,26.9917394981525,42.2780448974661
"135",43903,"2093",1,118743,-10.1,-65.9,"Phenakospermum guianensis",10,1,26.9917394981525,42.2780448974661
"136",43904,"2093",1,118746,-10.1,-65.9,"Phenakospermum guianensis",10,1,26.9917394981525,42.2780448974661
"137",43905,"2094",1,119416,-10.1,-65.9,"Phenakospermum guianensis",10,1,26.9917394981525,42.2780448974661
"138",43906,"2094",1,119437,-10.1,-65.9,"Phenakospermum guianensis",10,1,26.9917394981525,42.2780448974661
"139",43907,"2094",1,119438,-10.1,-65.9,"Phenakospermum guianensis",10,1,26.9917394981525,42.2780448974661
"140",43908,"2093",1,118672,-10.1,-65.9,"Phenakospermum guianensis",11,1,34.0075148989115,54.0559438441335
"141",43909,"2094",1,119439,-10.1,-65.9,"Phenakospermum guianensis",12,1,41.9934748582628,67.6023256333199
"142",43910,"2093",1,118790,-10.1,-65.9,"Pourouma bicolor",18,1,112.21779086486,114.629192604157
"143",43911,"2093",1,118936,-10.1,-65.9,"Pourouma cecropiifolia",27,1,299.875936180396,319.230170549987
"144",43912,"2093",1,118976,-10.1,-65.9,"Pourouma cecropiifolia",27,1,299.875936180396,319.230170549987
"145",43913,"2094",1,119326,-10.1,-65.9,"Pourouma cecropiifolia",38,1,686.658071394295,743.925949331182
"146",43914,"2093",1,118978,-10.1,-65.9,"Pourouma guianensis",31,1,419.168287103368,478.238463386803
"147",43915,"2093",1,118962,-10.1,-65.9,"Pourouma minor",13,1,50.9861250318206,60.8146655015218
"148",43916,"2094",1,119338,-10.1,-65.9,"Pourouma minor",28,1,327.514122719506,421.516749252419
"149",43917,"2093",1,118867,-10.1,-65.9,"Pourouma sppRAINFOR1",10,1,26.9917394981525,28.1983172098149
"150",43918,"2094",1,119431,-10.1,-65.9,"Pourouma sppRAINFOR1",11,1,34.0075148989115,36.0538585757587
"151",43919,"2094",1,119132,-10.1,-65.9,"Pouteria bangii",12,1,41.9934748582628,75.3605295280823
"152",43920,"2093",1,118813,-10.1,-65.9,"Pouteria bilocularis",32,1,452.703587171654,917.26182723765
"153",43921,"2094",1,119055,-10.1,-65.9,"Pouteria cuspidata",14,1,61.0202551857341,143.185092138424
"154",43922,"2094",1,119051,-10.1,-65.9,"Pouteria macrophylla",11,1,34.0075148989115,64.2116451442866
"155",43923,"2094",1,119118,-10.1,-65.9,"Pouteria macrophylla",15,1,72.1291435944712,142.039863053882
"156",43924,"2094",1,119302,-10.1,-65.9,"Pouteria macrophylla",17,1,97.6977265447464,195.192445066836
"157",43925,"2094",1,119169,-10.1,-65.9,"Pouteria macrophylla",18,1,112.21779086486,225.579308273155
"158",43926,"2093",1,118764,-10.1,-65.9,"Pouteria macrophylla",20,1,144.872810765918,294.295240633021
"159",43927,"2094",1,119266,-10.1,-65.9,"Pouteria macrophylla",26,1,273.657918339348,568.102222711641
"160",43928,"2094",1,119054,-10.1,-65.9,"Pouteria sppRAINFOR1",14,1,61.0202551857341,111.803732555797
"161",43929,"2094",1,119298,-10.1,-65.9,"Pouteria sppRAINFOR1",15,1,72.1291435944712,133.297562357325
"162",43930,"2093",1,118879,-10.1,-65.9,"Pouteria sppRAINFOR1",17,1,97.6977265447464,183.178697575238
"163",43931,"2093",1,118631,-10.1,-65.9,"Pouteria sppRAINFOR1",20,1,144.872810765918,276.181892507619
"164",43932,"2094",1,119257,-10.1,-65.9,"Pouteria sppRAINFOR1",30,1,387.138878966462,761.159330245287
"165",43933,"2094",1,119064,-10.1,-65.9,"Pouteria sppRAINFOR1",64,1,2429.79675770286,4859.477735535
"166",43934,"2094",1,119392,-10.1,-65.9,"Protium amazonicum",10,1,26.9917394981525,41.4979471183563
"167",43935,"2093",1,118645,-10.1,-65.9,"Protium amazonicum",24,1,225.391651285048,384.339561160581
"168",43936,"2093",1,118734,-10.1,-65.9,"Protium calendulinum",10,1,26.9917394981525,39.5309824167847
"169",43937,"2094",1,119270,-10.1,-65.9,"Protium carnosum",22,1,182.528594383714,237.521834509117
"170",43938,"2093",1,118852,-10.1,-65.9,"Protium crassipetalum",18,1,112.21779086486,200.953977876108
"171",43939,"2093",1,118794,-10.1,-65.9,"Protium crassipetalum",34,1,524.373179096005,985.014468977481
"172",43940,"2094",1,119359,-10.1,-65.9,"Protium divaricatum",12,1,41.9934748582628,63.2097901505537
"173",43941,"2093",1,118732,-10.1,-65.9,"Protium nodulosum",10,1,26.9917394981525,34.4948117552194
"174",43942,"2094",1,119238,-10.1,-65.9,"Protium nodulosum",11,1,34.0075148989115,44.1044426646571
"175",43943,"2094",1,119065,-10.1,-65.9,"Protium opacum",16,1,84.3447243842051,132.124046385966
"176",43944,"2093",1,118901,-10.1,-65.9,"Protium puncticulatum",17,1,97.6977265447464,153.64391819285
"177",43945,"2093",1,118763,-10.1,-65.9,"Protium sppRAINFOR1",13,1,50.9861250318206,77.5991422440002
"178",43946,"2094",1,119352,-10.1,-65.9,"Protium sppRAINFOR1",13,1,50.9861250318206,77.5991422440002
"179",43947,"2094",1,119445,-10.1,-65.9,"Protium sppRAINFOR1",14,1,61.0202551857341,93.7770808824676
"180",43948,"2094",1,119149,-10.1,-65.9,"Pseudolmedia laevigata",13,1,50.9861250318206,85.2073077799747
"181",43949,"2094",1,119350,-10.1,-65.9,"Pseudolmedia laevigata",13,1,50.9861250318206,85.2073077799747
"182",43950,"2094",1,119164,-10.1,-65.9,"Pseudolmedia laevigata",24,1,225.391651285048,402.018470790958
"183",43951,"2094",1,119185,-10.1,-65.9,"Pseudolmedia laevigata",35,1,562.547235411844,1026.58995207589
"184",43952,"2094",1,119190,-10.1,-65.9,"Pseudolmedia laevigata",36,1,602.30674579706,1100.44579681215
"185",43953,"2093",1,118669,-10.1,-65.9,"Pseudolmedia laevis",10,1,26.9917394981525,42.7359971804732
"186",43954,"2093",1,118700,-10.1,-65.9,"Pseudolmedia laevis",10,1,26.9917394981525,42.7359971804732
"187",43955,"2094",1,119320,-10.1,-65.9,"Pseudolmedia laevis",10,1,26.9917394981525,42.7359971804732
"188",43956,"2093",1,118924,-10.1,-65.9,"Pseudolmedia laevis",13,1,50.9861250318206,83.8905719362709
"189",43957,"2094",1,119199,-10.1,-65.9,"Pseudolmedia laevis",13,1,50.9861250318206,83.8905719362709
"190",43958,"2093",1,118881,-10.1,-65.9,"Pseudolmedia laevis",14,1,61.0202551857341,101.380153468802
"191",43959,"2094",1,119258,-10.1,-65.9,"Pseudolmedia laevis",14,1,61.0202551857341,101.380153468802
"192",43960,"2094",1,119262,-10.1,-65.9,"Pseudolmedia laevis",14,1,61.0202551857341,101.380153468802
"193",43961,"2093",1,118921,-10.1,-65.9,"Pseudolmedia laevis",15,1,72.1291435944712,120.87009100576
"194",43962,"2094",1,119227,-10.1,-65.9,"Pseudolmedia laevis",15,1,72.1291435944712,120.87009100576
"195",43963,"2094",1,119252,-10.1,-65.9,"Pseudolmedia laevis",15,1,72.1291435944712,120.87009100576
"196",43964,"2094",1,119126,-10.1,-65.9,"Pseudolmedia laevis",17,1,97.6977265447464,166.100755742882
"197",43965,"2094",1,119188,-10.1,-65.9,"Pseudolmedia laevis",17,1,97.6977265447464,166.100755742882
"198",43966,"2094",1,119329,-10.1,-65.9,"Pseudolmedia laevis",17,1,97.6977265447464,166.100755742882
"199",43967,"2093",1,118843,-10.1,-65.9,"Pseudolmedia laevis",18,1,112.21779086486,191.958728583465
"200",43968,"2093",1,118606,-10.1,-65.9,"Pseudolmedia laevis",19,1,127.933569379872,220.052122361473
"201",43969,"2094",1,119228,-10.1,-65.9,"Pseudolmedia laevis",19,1,127.933569379872,220.052122361473
"202",43970,"2093",1,118770,-10.1,-65.9,"Pseudolmedia laevis",22,1,182.528594383714,318.256436403411
"203",43971,"2093",1,118781,-10.1,-65.9,"Pseudolmedia laevis",23,1,203.296737292638,355.792944554914
"204",43972,"2094",1,119043,-10.1,-65.9,"Pseudolmedia laevis",23,1,203.296737292638,355.792944554914
"205",43973,"2094",1,119052,-10.1,-65.9,"Pseudolmedia laevis",25,1,248.837511207135,438.338376277487
"206",43974,"2094",1,119165,-10.1,-65.9,"Pseudolmedia laevis",25,1,248.837511207135,438.338376277487
"207",43975,"2094",1,119254,-10.1,-65.9,"Pseudolmedia laevis",26,1,273.657918339348,483.431664065195
"208",43976,"2094",1,119250,-10.1,-65.9,"Pseudolmedia laevis",27,1,299.875936180396,531.125872869063
"209",43977,"2093",1,118878,-10.1,-65.9,"Pseudolmedia laevis",28,1,327.514122719506,581.459766059526
"210",43978,"2094",1,119174,-10.1,-65.9,"Pseudolmedia laevis",30,1,387.138878966462,690.195648664653
"211",43979,"2094",1,119261,-10.1,-65.9,"Pseudolmedia laevis",32,1,452.703587171654,809.926340873603
"212",43980,"2093",1,119000,-10.1,-65.9,"Pseudolmedia laevis",34,1,524.373179096005,940.922529126578
"213",43981,"2094",1,119162,-10.1,-65.9,"Pseudolmedia laevis",34,1,524.373179096005,940.922529126578
"214",43982,"2094",1,119214,-10.1,-65.9,"Pseudolmedia laevis",34,1,524.373179096005,940.922529126578
"215",43983,"2094",1,119248,-10.1,-65.9,"Pseudolmedia laevis",37,1,643.670771546766,1159.09606251761
"216",43984,"2094",1,119318,-10.1,-65.9,"Pseudolmedia laevis",38,1,686.658071394295,1237.72235721874
"217",43985,"2094",1,119059,-10.1,-65.9,"Pseudolmedia laevis",39,1,731.287114304507,1319.34763350951
"218",43986,"2094",1,119063,-10.1,-65.9,"Pseudolmedia laevis",40,1,777.576091405816,1403.99970539717
"219",43987,"2094",1,119181,-10.1,-65.9,"Pseudolmedia laevis",46,1,1091.15493475849,1976.95385608937
"220",43988,"2093",1,118649,-10.1,-65.9,"Pseudolmedia laevis",47,1,1149.55163833152,2083.52096464045
"221",43989,"2094",1,119290,-10.1,-65.9,"Pseudolmedia laevis",50,1,1335.58601049187,2422.68137301932
"222",43990,"2094",1,119154,-10.1,-65.9,"Pseudolmedia macrophylla",11,1,34.0075148989115,58.0315530879207
"223",43991,"2094",1,119179,-10.1,-65.9,"Pseudolmedia macrophylla",27,1,299.875936180396,564.078114956096
"224",43992,"2093",1,118652,-10.1,-65.9,"Quararibea sppRAINFOR1",10,1,26.9917394981525,34.37386629651
"225",43993,"2093",1,118765,-10.1,-65.9,"Quararibea sppRAINFOR1",11,1,34.0075148989115,43.9498039877729
"226",43994,"2093",1,118822,-10.1,-65.9,"Quararibea sppRAINFOR1",11,1,34.0075148989115,43.9498039877729
"227",43995,"2093",1,118920,-10.1,-65.9,"Quararibea sppRAINFOR1",11,1,34.0075148989115,43.9498039877729
"228",43996,"2093",1,118975,-10.1,-65.9,"Quararibea sppRAINFOR1",11,1,34.0075148989115,43.9498039877729
"229",43997,"2093",1,118831,-10.1,-65.9,"Quararibea sppRAINFOR1",13,1,50.9861250318206,67.4757462917635
"230",43998,"2093",1,119011,-10.1,-65.9,"Quararibea sppRAINFOR1",13,1,50.9861250318206,67.4757462917635
"231",43999,"2094",1,119255,-10.1,-65.9,"Quararibea sppRAINFOR1",13,1,50.9861250318206,67.4757462917635
"232",44000,"2093",1,118663,-10.1,-65.9,"Quararibea sppRAINFOR1",14,1,61.0202551857341,81.5431502800769
"233",44001,"2094",1,119229,-10.1,-65.9,"Quararibea sppRAINFOR1",15,1,72.1291435944712,97.2195016284158
"234",44002,"2094",1,119339,-10.1,-65.9,"Quararibea sppRAINFOR1",15,1,72.1291435944712,97.2195016284158
"235",44003,"2094",1,119374,-10.1,-65.9,"Quiina florida",10,1,26.9917394981525,49.656346267044
"236",44004,"2093",1,118870,-10.1,-65.9,"Quiina florida",20,1,144.872810765918,290.986446986299
"237",44005,"2093",1,118686,-10.1,-65.9,"Sapium marmieri",12,1,41.9934748582628,46.8126295919531
"238",44006,"2093",1,118910,-10.1,-65.9,"Sapium marmieri",35,1,562.547235411844,692.397952951642
"239",44007,"2093",1,118928,-10.1,-65.9,"Sarcaulus brasiliensis",12,1,41.9934748582628,67.9842766413893
"240",44008,"2093",1,118620,-10.1,-65.9,"Simarouba amara",19,1,127.933569379872,141.7001942218
"241",44009,"2094",1,119331,-10.1,-65.9,"Simarouba amara",31,1,419.168287103368,482.097573692791
"242",44010,"2094",1,119246,-10.1,-65.9,"Simarouba amara",70,1,3019.36076362506,3520.73821771238
"243",44011,"2093",1,118639,-10.1,-65.9,"Siparuna decipiens",10,1,26.9917394981525,44.1365510841972
"244",44012,"2094",1,119047,-10.1,-65.9,"Siparuna decipiens",10,1,26.9917394981525,44.1365510841972
