"","max_depth","min_rows","mtries","ntrees","sample_rate","model_ids","r2","Biome"
"1","100","10.0","13","100","0.632","RF_Grid_model_38","0.21875252025840963",4
"2","60","10.0","13","100","0.632","RF_Grid_model_43","0.21875252025840963",4
"3","20","5.0","13","100","0.632","RF_Grid_model_28","0.2186910840881776",4
"4","50","10.0","9","100","0.632","RF_Grid_model_33","0.21702519052685088",4
"5","100","10.0","9","100","0.632","RF_Grid_model_41","0.21702519052685088",4
"6","80","10.0","9","100","0.632","RF_Grid_model_48","0.21702519052685088",4
"7","50","5.0","13","100","0.632","RF_Grid_model_17","0.21656521834289755",4
"8","80","5.0","13","100","0.632","RF_Grid_model_20","0.21656521834289755",4
"9","60","5.0","13","100","0.632","RF_Grid_model_32","0.21656521834289755",4
"10","20","1.0","9","100","0.632","RF_Grid_model_4","0.2161215281802359",4
"11","10","10.0","13","100","0.632","RF_Grid_model_42","0.21580700554434185",4
"12","80","20.0","13","100","0.632","RF_Grid_model_23","0.21564050302216875",4
"13","40","20.0","13","100","0.632","RF_Grid_model_47","0.21564050302216875",4
"14","70","20.0","13","100","0.632","RF_Grid_model_9","0.21564050302216875",4
"15","10","3.0","9","100","0.632","RF_Grid_model_10","0.21534596220752222",4
"16","30","5.0","6","100","0.632","RF_Grid_model_1","0.21522158537814962",4
"17","80","5.0","6","100","0.632","RF_Grid_model_26","0.21520522257921393",4
"18","80","15.0","9","100","0.632","RF_Grid_model_24","0.2148969697626315",4
"19","30","3.0","13","100","0.632","RF_Grid_model_35","0.2143182771651062",4
"20","80","3.0","13","100","0.632","RF_Grid_model_13","0.21420988053504497",4
"21","100","3.0","13","100","0.632","RF_Grid_model_8","0.21420988053504497",4
"22","60","20.0","9","100","0.632","RF_Grid_model_39","0.21292370886756695",4
"23","50","20.0","9","100","0.632","RF_Grid_model_40","0.21292370886756695",4
"24","20","3.0","3","100","0.632","RF_Grid_model_37","0.21261884363128014",4
"25","60","15.0","6","100","0.632","RF_Grid_model_44","0.2114807069660004",4
"26","100","15.0","6","100","0.632","RF_Grid_model_6","0.2114807069660004",4
"27","10","5.0","6","100","0.632","RF_Grid_model_5","0.21111795976300374",4
"28","20","5.0","3","100","0.632","RF_Grid_model_18","0.21086159457997544",4
"29","60","3.0","3","100","0.632","RF_Grid_model_29","0.21056693817194927",4
"30","30","3.0","3","100","0.632","RF_Grid_model_7","0.21056548222798555",4
"31","50","1.0","9","100","0.632","RF_Grid_model_14","0.21046768126056592",4
"32","80","5.0","3","100","0.632","RF_Grid_model_15","0.21039236979123377",4
"33","100","5.0","3","100","0.632","RF_Grid_model_22","0.21039236979123377",4
"34","50","5.0","3","100","0.632","RF_Grid_model_34","0.21039236979123377",4
"35","70","1.0","13","100","0.632","RF_Grid_model_11","0.20967292969771545",4
"36","10","20.0","9","100","0.632","RF_Grid_model_30","0.20893496251370902",4
"37","60","20.0","6","100","0.632","RF_Grid_model_36","0.2087671380568995",4
"38","80","20.0","6","100","0.632","RF_Grid_model_46","0.2087671380568995",4
"39","40","10.0","3","100","0.632","RF_Grid_model_25","0.20713864776274415",4
"40","70","10.0","3","100","0.632","RF_Grid_model_45","0.20713864776274415",4
"41","80","1.0","6","100","0.632","RF_Grid_model_2","0.20662064011782277",4
"42","10","15.0","6","100","0.632","RF_Grid_model_16","0.2063342417131806",4
"43","30","1.0","3","100","0.632","RF_Grid_model_27","0.20479471593068332",4
"44","70","1.0","3","100","0.632","RF_Grid_model_12","0.20371974838464113",4
"45","100","1.0","3","100","0.632","RF_Grid_model_21","0.20371974838464113",4
"46","40","1.0","3","100","0.632","RF_Grid_model_31","0.20368029309332325",4
"47","40","20.0","3","100","0.632","RF_Grid_model_3","0.20004284883960644",4
"48","30","20.0","3","100","0.632","RF_Grid_model_19","0.20004138525553916",4
