"","max_depth","min_rows","mtries","ntrees","sample_rate","model_ids","r2","Biome"
"1","10","3.0","9","100","0.632","RF_Grid_model_22","0.13228077563688367",5
"2","20","10.0","13","100","0.632","RF_Grid_model_6","0.13214469303630794",5
"3","70","10.0","13","100","0.632","RF_Grid_model_43","0.1320085777984159",5
"4","80","5.0","3","100","0.632","RF_Grid_model_2","0.13173440229997324",5
"5","60","5.0","3","100","0.632","RF_Grid_model_7","0.13173440229997324",5
"6","100","5.0","6","100","0.632","RF_Grid_model_5","0.1306971339146883",5
"7","30","10.0","6","100","0.632","RF_Grid_model_30","0.1306519391744042",5
"8","60","3.0","3","100","0.632","RF_Grid_model_35","0.1305906505043435",5
"9","10","3.0","6","100","0.632","RF_Grid_model_12","0.13052783643032195",5
"10","20","20.0","13","100","0.632","RF_Grid_model_27","0.13045044670822725",5
"11","10","20.0","13","100","0.632","RF_Grid_model_34","0.1301450205329141",5
"12","10","15.0","13","100","0.632","RF_Grid_model_25","0.1301312462453047",5
"13","50","5.0","9","100","0.632","RF_Grid_model_33","0.12992648998775436",5
"14","20","15.0","13","100","0.632","RF_Grid_model_18","0.1299014918958148",5
"15","70","15.0","6","100","0.632","RF_Grid_model_21","0.1292963455798417",5
"16","50","15.0","6","100","0.632","RF_Grid_model_24","0.1292963455798417",5
"17","100","15.0","6","100","0.632","RF_Grid_model_8","0.1292963455798417",5
"18","100","20.0","6","100","0.632","RF_Grid_model_14","0.1288932338693799",5
"19","40","20.0","6","100","0.632","RF_Grid_model_39","0.1288932338693799",5
"20","80","10.0","3","100","0.632","RF_Grid_model_40","0.1282849601768996",5
"21","40","20.0","9","100","0.632","RF_Grid_model_17","0.12800771577352976",5
"22","30","20.0","9","100","0.632","RF_Grid_model_36","0.1280075680810837",5
"23","10","1.0","3","100","0.632","RF_Grid_model_47","0.12733095515599901",5
"24","40","15.0","3","100","0.632","RF_Grid_model_28","0.12719236533018308",5
"25","50","15.0","3","100","0.632","RF_Grid_model_4","0.12719236533018308",5
"26","30","5.0","13","100","0.632","RF_Grid_model_16","0.12681439743898848",5
"27","100","5.0","13","100","0.632","RF_Grid_model_1","0.1267117936955574",5
"28","20","20.0","3","100","0.632","RF_Grid_model_15","0.1258132784949788",5
"29","100","3.0","6","100","0.632","RF_Grid_model_13","0.1251122396252642",5
"30","60","3.0","6","100","0.632","RF_Grid_model_23","0.1251122396252642",5
"31","80","3.0","6","100","0.632","RF_Grid_model_32","0.1251122396252642",5
"32","40","3.0","9","100","0.632","RF_Grid_model_19","0.12469022395351836",5
"33","60","3.0","9","100","0.632","RF_Grid_model_20","0.12468726615227743",5
"34","50","3.0","9","100","0.632","RF_Grid_model_41","0.12468726615227743",5
"35","20","3.0","13","100","0.632","RF_Grid_model_29","0.12385522631269763",5
"36","10","20.0","3","100","0.632","RF_Grid_model_46","0.1235092627746831",5
"37","70","3.0","13","100","0.632","RF_Grid_model_10","0.12092980409194332",5
"38","100","1.0","3","100","0.632","RF_Grid_model_11","0.1185797753641511",5
"39","80","1.0","3","100","0.632","RF_Grid_model_31","0.1185797753641511",5
"40","70","1.0","3","100","0.632","RF_Grid_model_48","0.1185797753641511",5
"41","100","1.0","13","100","0.632","RF_Grid_model_3","0.11822919831723577",5
"42","80","1.0","13","100","0.632","RF_Grid_model_37","0.11822919831723577",5
"43","60","1.0","13","100","0.632","RF_Grid_model_38","0.11822919831723577",5
"44","30","1.0","13","100","0.632","RF_Grid_model_26","0.11813073915851369",5
"45","80","1.0","9","100","0.632","RF_Grid_model_45","0.11800804095066952",5
"46","30","1.0","6","100","0.632","RF_Grid_model_9","0.11620277995900563",5
"47","70","1.0","6","100","0.632","RF_Grid_model_42","0.11592237058559307",5
"48","60","1.0","6","100","0.632","RF_Grid_model_44","0.11592237058559307",5
