"","max_depth","min_rows","mtries","ntrees","sample_rate","model_ids","r2","Biome"
"1","80","5.0","6","100","0.632","RF_Grid_model_35","0.25257588418217436",11
"2","50","5.0","13","100","0.632","RF_Grid_model_12","0.25252561744520785",11
"3","30","5.0","13","100","0.632","RF_Grid_model_6","0.25252515656612007",11
"4","30","3.0","13","100","0.632","RF_Grid_model_42","0.25251818901947676",11
"5","100","3.0","13","100","0.632","RF_Grid_model_39","0.25250192815656447",11
"6","60","3.0","13","100","0.632","RF_Grid_model_5","0.25250192815656447",11
"7","10","1.0","6","100","0.632","RF_Grid_model_30","0.2523064860895232",11
"8","20","3.0","9","100","0.632","RF_Grid_model_47","0.251861723026087",11
"9","30","3.0","9","100","0.632","RF_Grid_model_29","0.25172475360491975",11
"10","60","3.0","9","100","0.632","RF_Grid_model_1","0.2517206743657191",11
"11","100","3.0","9","100","0.632","RF_Grid_model_15","0.2517206743657191",11
"12","100","3.0","3","100","0.632","RF_Grid_model_3","0.2514299873768082",11
"13","50","3.0","3","100","0.632","RF_Grid_model_43","0.2514299873768082",11
"14","20","10.0","9","100","0.632","RF_Grid_model_37","0.251325025265716",11
"15","100","10.0","9","100","0.632","RF_Grid_model_20","0.2513211359912092",11
"16","70","1.0","13","100","0.632","RF_Grid_model_40","0.25126212591579467",11
"17","60","5.0","9","100","0.632","RF_Grid_model_2","0.2510966793233298",11
"18","40","5.0","9","100","0.632","RF_Grid_model_4","0.2510966793233298",11
"19","10","5.0","13","100","0.632","RF_Grid_model_46","0.25084901170779894",11
"20","80","1.0","6","100","0.632","RF_Grid_model_25","0.25060372349951054",11
"21","60","1.0","6","100","0.632","RF_Grid_model_38","0.25060372349951054",11
"22","10","1.0","9","100","0.632","RF_Grid_model_9","0.250552415523873",11
"23","40","1.0","9","100","0.632","RF_Grid_model_48","0.24969705073658144",11
"24","60","10.0","6","100","0.632","RF_Grid_model_13","0.24938413153268546",11
"25","20","10.0","13","100","0.632","RF_Grid_model_17","0.24930707497948212",11
"26","50","10.0","13","100","0.632","RF_Grid_model_11","0.24930315465668573",11
"27","70","3.0","6","100","0.632","RF_Grid_model_18","0.24908501691817897",11
"28","50","3.0","6","100","0.632","RF_Grid_model_21","0.24908501691817897",11
"29","100","15.0","13","100","0.632","RF_Grid_model_31","0.24756294722499517",11
"30","60","15.0","9","100","0.632","RF_Grid_model_22","0.24690425218572432",11
"31","80","15.0","9","100","0.632","RF_Grid_model_32","0.24690425218572432",11
"32","30","15.0","9","100","0.632","RF_Grid_model_41","0.24690425218572432",11
"33","20","15.0","9","100","0.632","RF_Grid_model_28","0.24689491258643936",11
"34","40","1.0","3","100","0.632","RF_Grid_model_33","0.24613565464024645",11
"35","70","1.0","3","100","0.632","RF_Grid_model_24","0.24613551602310235",11
"36","50","5.0","3","100","0.632","RF_Grid_model_10","0.24574885575435146",11
"37","80","15.0","6","100","0.632","RF_Grid_model_44","0.2428593339907471",11
"38","10","15.0","6","100","0.632","RF_Grid_model_7","0.23993198598315324",11
"39","10","20.0","9","100","0.632","RF_Grid_model_19","0.23965386629118224",11
"40","60","10.0","3","100","0.632","RF_Grid_model_27","0.23945569806531952",11
"41","30","10.0","3","100","0.632","RF_Grid_model_8","0.23945569806531952",11
"42","60","20.0","6","100","0.632","RF_Grid_model_16","0.23889154803131174",11
"43","10","20.0","6","100","0.632","RF_Grid_model_14","0.23669790742370445",11
"44","30","15.0","3","100","0.632","RF_Grid_model_23","0.22937412532343526",11
"45","10","15.0","3","100","0.632","RF_Grid_model_34","0.22493415975830966",11
"46","40","20.0","3","100","0.632","RF_Grid_model_26","0.22432189037080197",11
"47","50","20.0","3","100","0.632","RF_Grid_model_36","0.22432189037080197",11
"48","70","20.0","3","100","0.632","RF_Grid_model_45","0.22432189037080197",11
