"","max_depth","min_rows","mtries","ntrees","sample_rate","model_ids","r2","Biome"
"1","40","3.0","6","100","0.632","RF_Grid_model_32","0.20270931811676896",6
"2","60","3.0","6","100","0.632","RF_Grid_model_46","0.20270931811676896",6
"3","10","1.0","13","100","0.632","RF_Grid_model_41","0.20229922831700853",6
"4","20","15.0","13","100","0.632","RF_Grid_model_47","0.20217232187985457",6
"5","40","15.0","13","100","0.632","RF_Grid_model_21","0.2021494955379214",6
"6","60","5.0","13","100","0.632","RF_Grid_model_28","0.20208743240582894",6
"7","40","3.0","13","100","0.632","RF_Grid_model_1","0.20130456637949223",6
"8","70","3.0","13","100","0.632","RF_Grid_model_20","0.20130456637949223",6
"9","40","10.0","6","100","0.632","RF_Grid_model_13","0.2011475747144743",6
"10","50","10.0","6","100","0.632","RF_Grid_model_48","0.2011475747144743",6
"11","100","10.0","6","100","0.632","RF_Grid_model_9","0.2011475747144743",6
"12","40","10.0","9","100","0.632","RF_Grid_model_19","0.20072767607120412",6
"13","50","10.0","13","100","0.632","RF_Grid_model_24","0.20019933182919536",6
"14","70","10.0","13","100","0.632","RF_Grid_model_26","0.20019933182919536",6
"15","100","10.0","13","100","0.632","RF_Grid_model_5","0.20019933182919536",6
"16","100","5.0","6","100","0.632","RF_Grid_model_31","0.20016247514790486",6
"17","100","5.0","3","100","0.632","RF_Grid_model_11","0.19945501334187732",6
"18","60","5.0","3","100","0.632","RF_Grid_model_36","0.19945501334187732",6
"19","100","5.0","9","100","0.632","RF_Grid_model_33","0.19935092277558986",6
"20","60","3.0","3","100","0.632","RF_Grid_model_4","0.19857124531715287",6
"21","100","20.0","13","100","0.632","RF_Grid_model_10","0.19828787219477606",6
"22","30","20.0","13","100","0.632","RF_Grid_model_12","0.19828787219477606",6
"23","70","20.0","13","100","0.632","RF_Grid_model_38","0.19828787219477606",6
"24","10","10.0","9","100","0.632","RF_Grid_model_3","0.19811034274893236",6
"25","50","1.0","9","100","0.632","RF_Grid_model_8","0.19651926225721472",6
"26","20","15.0","9","100","0.632","RF_Grid_model_7","0.1962064986208173",6
"27","60","15.0","9","100","0.632","RF_Grid_model_39","0.19615149509707963",6
"28","20","1.0","6","100","0.632","RF_Grid_model_6","0.1960640045887203",6
"29","30","1.0","6","100","0.632","RF_Grid_model_34","0.19568795223082225",6
"30","100","15.0","6","100","0.632","RF_Grid_model_23","0.1945386189356918",6
"31","30","15.0","6","100","0.632","RF_Grid_model_35","0.1945386189356918",6
"32","60","15.0","6","100","0.632","RF_Grid_model_40","0.1945386189356918",6
"33","40","15.0","6","100","0.632","RF_Grid_model_43","0.1945386189356918",6
"34","40","20.0","9","100","0.632","RF_Grid_model_30","0.19452926529181558",6
"35","20","20.0","9","100","0.632","RF_Grid_model_44","0.1945280405091484",6
"36","20","10.0","3","100","0.632","RF_Grid_model_42","0.19333186019520598",6
"37","60","10.0","3","100","0.632","RF_Grid_model_16","0.19327694611706236",6
"38","30","10.0","3","100","0.632","RF_Grid_model_37","0.19327694611706236",6
"39","50","1.0","13","100","0.632","RF_Grid_model_18","0.19275906510158192",6
"40","70","1.0","13","100","0.632","RF_Grid_model_27","0.19275906510158192",6
"41","30","1.0","3","100","0.632","RF_Grid_model_25","0.19043208021738",6
"42","100","1.0","3","100","0.632","RF_Grid_model_17","0.19034424497744729",6
"43","60","20.0","6","100","0.632","RF_Grid_model_2","0.19021264023891948",6
"44","20","20.0","6","100","0.632","RF_Grid_model_45","0.1901989403087554",6
"45","10","10.0","3","100","0.632","RF_Grid_model_22","0.188327773970834",6
"46","10","20.0","6","100","0.632","RF_Grid_model_14","0.18773842312741373",6
"47","60","15.0","3","100","0.632","RF_Grid_model_29","0.18362806097976714",6
"48","70","20.0","3","100","0.632","RF_Grid_model_15","0.1799656345281434",6
