"","max_depth","min_rows","mtries","ntrees","sample_rate","model_ids","r2","Biome"
"1","20","5.0","13","100","0.632","RF_Grid_model_2","0.2161916799126964",4
"2","50","5.0","9","100","0.632","RF_Grid_model_16","0.21616201367717802",4
"3","100","5.0","9","100","0.632","RF_Grid_model_27","0.21616201367717802",4
"4","70","5.0","9","100","0.632","RF_Grid_model_33","0.21616201367717802",4
"5","10","3.0","13","100","0.632","RF_Grid_model_46","0.21530254141258554",4
"6","50","10.0","13","100","0.632","RF_Grid_model_32","0.21511838633586233",4
"7","30","10.0","13","100","0.632","RF_Grid_model_34","0.21508897252884007",4
"8","20","3.0","13","100","0.632","RF_Grid_model_38","0.21464814620870454",4
"9","70","5.0","13","100","0.632","RF_Grid_model_18","0.2143876545744462",4
"10","60","5.0","13","100","0.632","RF_Grid_model_21","0.2143876545744462",4
"11","40","5.0","13","100","0.632","RF_Grid_model_36","0.21438648758190293",4
"12","20","20.0","13","100","0.632","RF_Grid_model_30","0.21407718479501536",4
"13","60","10.0","6","100","0.632","RF_Grid_model_24","0.2133766579522074",4
"14","50","5.0","6","100","0.632","RF_Grid_model_29","0.21327729886213775",4
"15","30","3.0","6","100","0.632","RF_Grid_model_11","0.2124288610865961",4
"16","70","3.0","6","100","0.632","RF_Grid_model_5","0.21239367283254829",4
"17","60","3.0","9","100","0.632","RF_Grid_model_15","0.21209031617144525",4
"18","70","3.0","9","100","0.632","RF_Grid_model_44","0.21209031617144525",4
"19","20","20.0","9","100","0.632","RF_Grid_model_6","0.2118883760701653",4
"20","40","20.0","9","100","0.632","RF_Grid_model_10","0.211861412637405",4
"21","60","20.0","9","100","0.632","RF_Grid_model_25","0.211861412637405",4
"22","80","20.0","9","100","0.632","RF_Grid_model_41","0.211861412637405",4
"23","10","10.0","9","100","0.632","RF_Grid_model_48","0.2117190630720911",4
"24","30","3.0","13","100","0.632","RF_Grid_model_20","0.21159091113713346",4
"25","60","3.0","13","100","0.632","RF_Grid_model_12","0.21124449707901283",4
"26","100","3.0","13","100","0.632","RF_Grid_model_7","0.21124449707901283",4
"27","100","5.0","3","100","0.632","RF_Grid_model_40","0.21073776502665587",4
"28","20","1.0","6","100","0.632","RF_Grid_model_31","0.21063381900175726",4
"29","40","3.0","3","100","0.632","RF_Grid_model_26","0.21023831599499465",4
"30","60","1.0","9","100","0.632","RF_Grid_model_3","0.20933950032305537",4
"31","10","10.0","6","100","0.632","RF_Grid_model_45","0.20892784086686733",4
"32","20","20.0","6","100","0.632","RF_Grid_model_4","0.20883751778772086",4
"33","60","20.0","6","100","0.632","RF_Grid_model_28","0.20878711939258288",4
"34","30","20.0","6","100","0.632","RF_Grid_model_42","0.2087841629239775",4
"35","50","10.0","3","100","0.632","RF_Grid_model_35","0.207979895639119",4
"36","40","1.0","13","100","0.632","RF_Grid_model_47","0.20659552860449837",4
"37","80","1.0","13","100","0.632","RF_Grid_model_17","0.20657449765995273",4
"38","10","15.0","6","100","0.632","RF_Grid_model_13","0.2065289995546996",4
"39","60","1.0","6","100","0.632","RF_Grid_model_1","0.20470700366044126",4
"40","70","1.0","6","100","0.632","RF_Grid_model_22","0.20470700366044126",4
"41","50","1.0","6","100","0.632","RF_Grid_model_37","0.20470673005936413",4
"42","40","15.0","3","100","0.632","RF_Grid_model_39","0.20407755952629192",4
"43","20","15.0","3","100","0.632","RF_Grid_model_9","0.2040346225556784",4
"44","70","1.0","3","100","0.632","RF_Grid_model_23","0.20338866726549365",4
"45","10","1.0","3","100","0.632","RF_Grid_model_43","0.20214391857549974",4
"46","40","20.0","3","100","0.632","RF_Grid_model_14","0.20052837607535912",4
"47","50","20.0","3","100","0.632","RF_Grid_model_19","0.20052837607535912",4
"48","70","20.0","3","100","0.632","RF_Grid_model_8","0.20052837607535912",4
