"","max_depth","min_rows","mtries","ntrees","sample_rate","model_ids","r2","Biome"
"1","70","3.0","6","100","0.632","RF_Grid_model_18","0.1104818440361921",12
"2","50","3.0","6","100","0.632","RF_Grid_model_21","0.1104818440361921",12
"3","80","5.0","6","100","0.632","RF_Grid_model_35","0.11042718070281599",12
"4","30","3.0","9","100","0.632","RF_Grid_model_29","0.10938339989525048",12
"5","60","3.0","9","100","0.632","RF_Grid_model_1","0.10936964695768192",12
"6","100","3.0","9","100","0.632","RF_Grid_model_15","0.10936964695768192",12
"7","20","3.0","9","100","0.632","RF_Grid_model_47","0.1088592520849726",12
"8","50","5.0","3","100","0.632","RF_Grid_model_10","0.108851793497313",12
"9","60","10.0","6","100","0.632","RF_Grid_model_13","0.10794308670062092",12
"10","40","1.0","3","100","0.632","RF_Grid_model_33","0.10707958718610622",12
"11","70","1.0","3","100","0.632","RF_Grid_model_24","0.10707381054656273",12
"12","60","5.0","9","100","0.632","RF_Grid_model_2","0.10700549787625235",12
"13","40","5.0","9","100","0.632","RF_Grid_model_4","0.10700549787625235",12
"14","100","3.0","3","100","0.632","RF_Grid_model_3","0.10659862944870546",12
"15","50","3.0","3","100","0.632","RF_Grid_model_43","0.10659862944870546",12
"16","60","10.0","3","100","0.632","RF_Grid_model_27","0.10563048953082255",12
"17","30","10.0","3","100","0.632","RF_Grid_model_8","0.10563048953082255",12
"18","30","3.0","13","100","0.632","RF_Grid_model_42","0.10531137554595993",12
"19","100","3.0","13","100","0.632","RF_Grid_model_39","0.10530876819002466",12
"20","60","3.0","13","100","0.632","RF_Grid_model_5","0.10530876819002466",12
"21","50","5.0","13","100","0.632","RF_Grid_model_12","0.1051489087417129",12
"22","30","5.0","13","100","0.632","RF_Grid_model_6","0.10514236568689228",12
"23","80","15.0","6","100","0.632","RF_Grid_model_44","0.10493656866928724",12
"24","100","10.0","9","100","0.632","RF_Grid_model_20","0.10446416259042512",12
"25","20","10.0","9","100","0.632","RF_Grid_model_37","0.10445248170087074",12
"26","40","1.0","9","100","0.632","RF_Grid_model_48","0.10392367042163653",12
"27","50","10.0","13","100","0.632","RF_Grid_model_11","0.10391220563760584",12
"28","20","10.0","13","100","0.632","RF_Grid_model_17","0.10384631385740961",12
"29","60","15.0","9","100","0.632","RF_Grid_model_22","0.10341060071947772",12
"30","80","15.0","9","100","0.632","RF_Grid_model_32","0.10341060071947772",12
"31","30","15.0","9","100","0.632","RF_Grid_model_41","0.10341060071947772",12
"32","20","15.0","9","100","0.632","RF_Grid_model_28","0.10338985359199937",12
"33","10","15.0","6","100","0.632","RF_Grid_model_7","0.10234593972692252",12
"34","70","1.0","13","100","0.632","RF_Grid_model_40","0.10132350588042194",12
"35","60","20.0","6","100","0.632","RF_Grid_model_16","0.10120312965218348",12
"36","10","1.0","6","100","0.632","RF_Grid_model_30","0.10096956513672528",12
"37","10","1.0","9","100","0.632","RF_Grid_model_9","0.10087712453132036",12
"38","10","5.0","13","100","0.632","RF_Grid_model_46","0.10076019105842593",12
"39","80","1.0","6","100","0.632","RF_Grid_model_25","0.10054200348259457",12
"40","60","1.0","6","100","0.632","RF_Grid_model_38","0.10054200348259457",12
"41","100","15.0","13","100","0.632","RF_Grid_model_31","0.09976443084426989",12
"42","10","20.0","6","100","0.632","RF_Grid_model_14","0.09952411521899873",12
"43","30","15.0","3","100","0.632","RF_Grid_model_23","0.09857077100034028",12
"44","10","20.0","9","100","0.632","RF_Grid_model_19","0.09794953797789097",12
"45","40","20.0","3","100","0.632","RF_Grid_model_26","0.0973453848630289",12
"46","50","20.0","3","100","0.632","RF_Grid_model_36","0.0973453848630289",12
"47","70","20.0","3","100","0.632","RF_Grid_model_45","0.0973453848630289",12
"48","10","15.0","3","100","0.632","RF_Grid_model_34","0.09634542024623005",12
