"","max_depth","min_rows","mtries","ntrees","sample_rate","model_ids","r2","Biome"
"1","20","10.0","9","100","0.632","RF_Grid_model_19","0.13794947774457367",5
"2","80","10.0","9","100","0.632","RF_Grid_model_32","0.13753142355475878",5
"3","80","10.0","13","100","0.632","RF_Grid_model_37","0.13724769824202754",5
"4","20","5.0","9","100","0.632","RF_Grid_model_26","0.1368063159626387",5
"5","30","5.0","6","100","0.632","RF_Grid_model_6","0.13659295655510129",5
"6","60","5.0","6","100","0.632","RF_Grid_model_34","0.13650527414994273",5
"7","40","5.0","6","100","0.632","RF_Grid_model_43","0.13650527414994273",5
"8","30","10.0","6","100","0.632","RF_Grid_model_7","0.13644592005044454",5
"9","70","10.0","6","100","0.632","RF_Grid_model_9","0.1364338439148045",5
"10","10","3.0","6","100","0.632","RF_Grid_model_14","0.13589874838474503",5
"11","10","1.0","13","100","0.632","RF_Grid_model_40","0.1358627198742972",5
"12","50","15.0","9","100","0.632","RF_Grid_model_29","0.135820311713593",5
"13","40","15.0","13","100","0.632","RF_Grid_model_36","0.13581629935434225",5
"14","30","20.0","9","100","0.632","RF_Grid_model_22","0.13571596501454686",5
"15","100","20.0","9","100","0.632","RF_Grid_model_46","0.13571596501454686",5
"16","40","5.0","9","100","0.632","RF_Grid_model_31","0.135430104736313",5
"17","70","5.0","9","100","0.632","RF_Grid_model_47","0.135430104736313",5
"18","70","20.0","13","100","0.632","RF_Grid_model_44","0.13528424898242541",5
"19","40","15.0","6","100","0.632","RF_Grid_model_13","0.1351909613955743",5
"20","80","15.0","6","100","0.632","RF_Grid_model_20","0.1351909613955743",5
"21","30","15.0","6","100","0.632","RF_Grid_model_1","0.13518374961738444",5
"22","100","10.0","3","100","0.632","RF_Grid_model_15","0.13457160391479162",5
"23","50","10.0","3","100","0.632","RF_Grid_model_28","0.13457160391479162",5
"24","60","10.0","3","100","0.632","RF_Grid_model_48","0.13457160391479162",5
"25","30","10.0","3","100","0.632","RF_Grid_model_18","0.13456126993791695",5
"26","70","3.0","6","100","0.632","RF_Grid_model_41","0.1345063375255775",5
"27","70","3.0","3","100","0.632","RF_Grid_model_3","0.13410127393857263",5
"28","60","3.0","3","100","0.632","RF_Grid_model_33","0.13410127393857263",5
"29","30","5.0","13","100","0.632","RF_Grid_model_8","0.1339383685896116",5
"30","60","5.0","13","100","0.632","RF_Grid_model_12","0.13389662350812293",5
"31","40","20.0","6","100","0.632","RF_Grid_model_24","0.13372234163812768",5
"32","20","15.0","3","100","0.632","RF_Grid_model_10","0.1325155385192679",5
"33","10","5.0","3","100","0.632","RF_Grid_model_5","0.13248465845789525",5
"34","10","20.0","6","100","0.632","RF_Grid_model_23","0.13193829739493956",5
"35","60","20.0","3","100","0.632","RF_Grid_model_2","0.1316053402620363",5
"36","30","3.0","13","100","0.632","RF_Grid_model_17","0.13158580583394042",5
"37","80","3.0","9","100","0.632","RF_Grid_model_4","0.1303593373340316",5
"38","50","3.0","9","100","0.632","RF_Grid_model_42","0.1303593373340316",5
"39","30","1.0","3","100","0.632","RF_Grid_model_16","0.12934606662945114",5
"40","80","1.0","3","100","0.632","RF_Grid_model_21","0.12908997143885848",5
"41","70","1.0","3","100","0.632","RF_Grid_model_30","0.12908997143885848",5
"42","60","1.0","3","100","0.632","RF_Grid_model_38","0.12908997143885848",5
"43","30","1.0","6","100","0.632","RF_Grid_model_25","0.12889818526657293",5
"44","100","1.0","6","100","0.632","RF_Grid_model_45","0.12840272567470234",5
"45","50","1.0","6","100","0.632","RF_Grid_model_27","0.12840268343738725",5
"46","10","20.0","3","100","0.632","RF_Grid_model_11","0.127680697667523",5
"47","50","1.0","13","100","0.632","RF_Grid_model_39","0.1240138942483362",5
"48","40","1.0","13","100","0.632","RF_Grid_model_35","0.123994128390154",5
