"","max_depth","min_rows","mtries","ntrees","sample_rate","model_ids","r2","Biome"
"1","30","3.0","13","100","0.632","RF_Grid_model_42","0.252368049174575",13
"2","100","3.0","13","100","0.632","RF_Grid_model_39","0.25231191761450933",13
"3","60","3.0","13","100","0.632","RF_Grid_model_5","0.25231191761450933",13
"4","80","5.0","6","100","0.632","RF_Grid_model_35","0.25217862412551295",13
"5","70","3.0","6","100","0.632","RF_Grid_model_18","0.251710459060853",13
"6","50","3.0","6","100","0.632","RF_Grid_model_21","0.251710459060853",13
"7","80","1.0","6","100","0.632","RF_Grid_model_25","0.2513072311134569",13
"8","60","1.0","6","100","0.632","RF_Grid_model_38","0.2513072311134569",13
"9","60","5.0","9","100","0.632","RF_Grid_model_2","0.25078324764987514",13
"10","40","5.0","9","100","0.632","RF_Grid_model_4","0.25078254109994813",13
"11","50","5.0","13","100","0.632","RF_Grid_model_12","0.2507460009716844",13
"12","30","5.0","13","100","0.632","RF_Grid_model_6","0.2506730686726465",13
"13","100","3.0","3","100","0.632","RF_Grid_model_3","0.2500991455809124",13
"14","50","3.0","3","100","0.632","RF_Grid_model_43","0.2500991455809124",13
"15","60","3.0","9","100","0.632","RF_Grid_model_1","0.2500093850656724",13
"16","100","3.0","9","100","0.632","RF_Grid_model_15","0.2500093850656724",13
"17","30","3.0","9","100","0.632","RF_Grid_model_29","0.24998345258211108",13
"18","40","1.0","3","100","0.632","RF_Grid_model_33","0.2493891667182927",13
"19","70","1.0","3","100","0.632","RF_Grid_model_24","0.24935654558524634",13
"20","20","3.0","9","100","0.632","RF_Grid_model_47","0.24929640833181987",13
"21","50","10.0","13","100","0.632","RF_Grid_model_11","0.2482788818985704",13
"22","20","10.0","13","100","0.632","RF_Grid_model_17","0.24792901304767534",13
"23","50","5.0","3","100","0.632","RF_Grid_model_10","0.24762241345229952",13
"24","100","10.0","9","100","0.632","RF_Grid_model_20","0.24761421283833696",13
"25","60","10.0","6","100","0.632","RF_Grid_model_13","0.24761416317769736",13
"26","20","10.0","9","100","0.632","RF_Grid_model_37","0.2470829145361929",13
"27","70","1.0","13","100","0.632","RF_Grid_model_40","0.24680285311672223",13
"28","40","1.0","9","100","0.632","RF_Grid_model_48","0.24658972084101338",13
"29","60","15.0","9","100","0.632","RF_Grid_model_22","0.24481282137295834",13
"30","80","15.0","9","100","0.632","RF_Grid_model_32","0.24481282137295834",13
"31","30","15.0","9","100","0.632","RF_Grid_model_41","0.2448109284917287",13
"32","100","15.0","13","100","0.632","RF_Grid_model_31","0.24456081870035073",13
"33","20","15.0","9","100","0.632","RF_Grid_model_28","0.24448909277155595",13
"34","80","15.0","6","100","0.632","RF_Grid_model_44","0.24247546927881947",13
"35","60","10.0","3","100","0.632","RF_Grid_model_27","0.24000727592814508",13
"36","30","10.0","3","100","0.632","RF_Grid_model_8","0.24000500486843068",13
"37","60","20.0","6","100","0.632","RF_Grid_model_16","0.23983319062673902",13
"38","30","15.0","3","100","0.632","RF_Grid_model_23","0.23604777995519055",13
"39","10","5.0","13","100","0.632","RF_Grid_model_46","0.23547041105935262",13
"40","40","20.0","3","100","0.632","RF_Grid_model_26","0.23367028769812792",13
"41","50","20.0","3","100","0.632","RF_Grid_model_36","0.23367028769812792",13
"42","70","20.0","3","100","0.632","RF_Grid_model_45","0.23367028769812792",13
"43","10","1.0","6","100","0.632","RF_Grid_model_30","0.23276864673297426",13
"44","10","1.0","9","100","0.632","RF_Grid_model_9","0.232764010803433",13
"45","10","20.0","9","100","0.632","RF_Grid_model_19","0.23178996170192256",13
"46","10","15.0","6","100","0.632","RF_Grid_model_7","0.23080266838265706",13
"47","10","20.0","6","100","0.632","RF_Grid_model_14","0.22909996968368695",13
"48","10","15.0","3","100","0.632","RF_Grid_model_34","0.22435235998877234",13
