"","max_depth","min_rows","mtries","ntrees","sample_rate","model_ids","r2","Biome"
"1","100","5.0","6","100","0.632","RF_Grid_model_2","0.1039021222298685",12
"2","50","10.0","9","100","0.632","RF_Grid_model_5","0.10206965687635972",12
"3","30","10.0","13","100","0.632","RF_Grid_model_24","0.10082888052670325",12
"4","40","10.0","13","100","0.632","RF_Grid_model_41","0.10082888052670325",12
"5","50","10.0","13","100","0.632","RF_Grid_model_6","0.10082888052670325",12
"6","70","3.0","3","100","0.632","RF_Grid_model_46","0.10033579173849017",12
"7","30","3.0","3","100","0.632","RF_Grid_model_26","0.10032111650352726",12
"8","20","5.0","13","100","0.632","RF_Grid_model_31","0.10017045034154026",12
"9","50","15.0","13","100","0.632","RF_Grid_model_38","0.09994327267792968",12
"10","10","5.0","13","100","0.632","RF_Grid_model_18","0.09963730144894867",12
"11","10","10.0","9","100","0.632","RF_Grid_model_9","0.09949900759504149",12
"12","80","3.0","13","100","0.632","RF_Grid_model_1","0.09915368429288973",12
"13","60","3.0","13","100","0.632","RF_Grid_model_19","0.09915368429288973",12
"14","40","3.0","13","100","0.632","RF_Grid_model_22","0.09915368429288973",12
"15","50","3.0","13","100","0.632","RF_Grid_model_4","0.09915368429288973",12
"16","100","3.0","6","100","0.632","RF_Grid_model_34","0.09806554887400776",12
"17","10","3.0","13","100","0.632","RF_Grid_model_14","0.09789865383362928",12
"18","20","3.0","6","100","0.632","RF_Grid_model_43","0.09783017363187874",12
"19","100","5.0","9","100","0.632","RF_Grid_model_3","0.09772768909252194",12
"20","80","15.0","9","100","0.632","RF_Grid_model_12","0.09756473044852043",12
"21","70","15.0","9","100","0.632","RF_Grid_model_23","0.09756473044852043",12
"22","20","1.0","6","100","0.632","RF_Grid_model_42","0.09721752861061661",12
"23","40","10.0","6","100","0.632","RF_Grid_model_32","0.09714414933138282",12
"24","60","10.0","6","100","0.632","RF_Grid_model_39","0.09714414933138282",12
"25","40","5.0","3","100","0.632","RF_Grid_model_20","0.09685551351932631",12
"26","60","1.0","6","100","0.632","RF_Grid_model_10","0.09622417783237391",12
"27","40","1.0","6","100","0.632","RF_Grid_model_13","0.0962224641893431",12
"28","20","20.0","13","100","0.632","RF_Grid_model_36","0.09615303192752811",12
"29","100","1.0","9","100","0.632","RF_Grid_model_15","0.09588141227566849",12
"30","80","1.0","9","100","0.632","RF_Grid_model_7","0.09588141227566849",12
"31","20","1.0","9","100","0.632","RF_Grid_model_17","0.0958115796709218",12
"32","10","3.0","3","100","0.632","RF_Grid_model_35","0.0954490703405767",12
"33","80","15.0","6","100","0.632","RF_Grid_model_25","0.09518573782938289",12
"34","100","15.0","6","100","0.632","RF_Grid_model_28","0.09518573782938289",12
"35","100","10.0","3","100","0.632","RF_Grid_model_29","0.09475069350657006",12
"36","20","1.0","13","100","0.632","RF_Grid_model_30","0.09445739535119213",12
"37","100","3.0","9","100","0.632","RF_Grid_model_45","0.09429552983606371",12
"38","100","1.0","13","100","0.632","RF_Grid_model_37","0.09428822669411518",12
"39","80","1.0","13","100","0.632","RF_Grid_model_8","0.09428822669411518",12
"40","40","1.0","13","100","0.632","RF_Grid_model_33","0.09428790449150781",12
"41","60","20.0","9","100","0.632","RF_Grid_model_11","0.09385093514208065",12
"42","70","20.0","9","100","0.632","RF_Grid_model_27","0.09385093514208065",12
"43","80","15.0","3","100","0.632","RF_Grid_model_47","0.0923665331856589",12
"44","20","15.0","3","100","0.632","RF_Grid_model_16","0.09235937229800184",12
"45","100","20.0","6","100","0.632","RF_Grid_model_21","0.09205859941793382",12
"46","20","20.0","6","100","0.632","RF_Grid_model_40","0.09205859941793382",12
"47","30","20.0","6","100","0.632","RF_Grid_model_44","0.09205859941793382",12
"48","60","20.0","6","100","0.632","RF_Grid_model_48","0.09205859941793382",12
