"","max_depth","min_rows","mtries","ntrees","sample_rate","model_ids","r2","Biome"
"1","100","5.0","6","100","0.632","RF_Grid_model_31","0.11583216035256838",12
"2","60","5.0","13","100","0.632","RF_Grid_model_28","0.11545935482320635",12
"3","40","10.0","6","100","0.632","RF_Grid_model_13","0.1150104671243315",12
"4","50","10.0","6","100","0.632","RF_Grid_model_48","0.1150104671243315",12
"5","100","10.0","6","100","0.632","RF_Grid_model_9","0.1150104671243315",12
"6","40","3.0","6","100","0.632","RF_Grid_model_32","0.11364400370319838",12
"7","60","3.0","6","100","0.632","RF_Grid_model_46","0.11364400370319838",12
"8","60","3.0","3","100","0.632","RF_Grid_model_4","0.1134965008608273",12
"9","40","15.0","13","100","0.632","RF_Grid_model_21","0.11294434457920632",12
"10","20","15.0","13","100","0.632","RF_Grid_model_47","0.11293513790679321",12
"11","40","3.0","13","100","0.632","RF_Grid_model_1","0.11270505475172843",12
"12","70","3.0","13","100","0.632","RF_Grid_model_20","0.11270505475172843",12
"13","100","5.0","3","100","0.632","RF_Grid_model_11","0.11251954510845918",12
"14","60","5.0","3","100","0.632","RF_Grid_model_36","0.11251954510845918",12
"15","50","10.0","13","100","0.632","RF_Grid_model_24","0.11241992645948351",12
"16","70","10.0","13","100","0.632","RF_Grid_model_26","0.11241992645948351",12
"17","100","10.0","13","100","0.632","RF_Grid_model_5","0.11241992645948351",12
"18","100","15.0","6","100","0.632","RF_Grid_model_23","0.11182436434116072",12
"19","30","15.0","6","100","0.632","RF_Grid_model_35","0.11182436434116072",12
"20","60","15.0","6","100","0.632","RF_Grid_model_40","0.11182436434116072",12
"21","40","15.0","6","100","0.632","RF_Grid_model_43","0.11182436434116072",12
"22","10","1.0","13","100","0.632","RF_Grid_model_41","0.11162786046233464",12
"23","20","1.0","6","100","0.632","RF_Grid_model_6","0.10962251407406809",12
"24","100","5.0","9","100","0.632","RF_Grid_model_33","0.10916558985466152",12
"25","100","20.0","13","100","0.632","RF_Grid_model_10","0.1084084995860164",12
"26","30","20.0","13","100","0.632","RF_Grid_model_12","0.1084084995860164",12
"27","70","20.0","13","100","0.632","RF_Grid_model_38","0.1084084995860164",12
"28","40","10.0","9","100","0.632","RF_Grid_model_19","0.1083371692012457",12
"29","20","10.0","3","100","0.632","RF_Grid_model_42","0.10826223249855094",12
"30","60","10.0","3","100","0.632","RF_Grid_model_16","0.10824770768983816",12
"31","30","10.0","3","100","0.632","RF_Grid_model_37","0.10824770768983816",12
"32","50","1.0","13","100","0.632","RF_Grid_model_18","0.10799226172502197",12
"33","70","1.0","13","100","0.632","RF_Grid_model_27","0.10799226172502197",12
"34","30","1.0","6","100","0.632","RF_Grid_model_34","0.10776108242710802",12
"35","100","1.0","3","100","0.632","RF_Grid_model_17","0.10725919146239093",12
"36","30","1.0","3","100","0.632","RF_Grid_model_25","0.10718073355539548",12
"37","60","15.0","9","100","0.632","RF_Grid_model_39","0.10708789977537636",12
"38","40","20.0","9","100","0.632","RF_Grid_model_30","0.1070857475501753",12
"39","20","15.0","9","100","0.632","RF_Grid_model_7","0.10708480231834994",12
"40","20","20.0","9","100","0.632","RF_Grid_model_44","0.10708440915536876",12
"41","10","10.0","9","100","0.632","RF_Grid_model_3","0.10616720739053986",12
"42","60","15.0","3","100","0.632","RF_Grid_model_29","0.10576652168987188",12
"43","20","20.0","6","100","0.632","RF_Grid_model_45","0.10510620130313941",12
"44","60","20.0","6","100","0.632","RF_Grid_model_2","0.10510401679495118",12
"45","50","1.0","9","100","0.632","RF_Grid_model_8","0.10494463592993819",12
"46","10","10.0","3","100","0.632","RF_Grid_model_22","0.10340193041086232",12
"47","10","20.0","6","100","0.632","RF_Grid_model_14","0.10321895348763321",12
"48","70","20.0","3","100","0.632","RF_Grid_model_15","0.10124668958369554",12
