"","max_depth","min_rows","mtries","ntrees","sample_rate","model_ids","r2","Biome"
"1","20","5.0","13","100","0.632","RF_Grid_model_28","0.20519697679101845",6
"2","50","5.0","13","100","0.632","RF_Grid_model_17","0.20472587050602642",6
"3","80","5.0","13","100","0.632","RF_Grid_model_20","0.20472587050602642",6
"4","60","5.0","13","100","0.632","RF_Grid_model_32","0.20472587050602642",6
"5","10","10.0","13","100","0.632","RF_Grid_model_42","0.20469321153306452",6
"6","100","10.0","13","100","0.632","RF_Grid_model_38","0.20350616479123784",6
"7","60","10.0","13","100","0.632","RF_Grid_model_43","0.20350616479123784",6
"8","50","10.0","9","100","0.632","RF_Grid_model_33","0.20314171184213925",6
"9","100","10.0","9","100","0.632","RF_Grid_model_41","0.20314171184213925",6
"10","80","10.0","9","100","0.632","RF_Grid_model_48","0.20314171184213925",6
"11","80","5.0","6","100","0.632","RF_Grid_model_26","0.20297368693064188",6
"12","30","5.0","6","100","0.632","RF_Grid_model_1","0.2029633932239583",6
"13","10","5.0","6","100","0.632","RF_Grid_model_5","0.20254301300575206",6
"14","20","3.0","3","100","0.632","RF_Grid_model_37","0.20187676992020298",6
"15","10","3.0","9","100","0.632","RF_Grid_model_10","0.20166703888388615",6
"16","60","3.0","3","100","0.632","RF_Grid_model_29","0.20122390487998965",6
"17","30","3.0","3","100","0.632","RF_Grid_model_7","0.20121035948467292",6
"18","80","5.0","3","100","0.632","RF_Grid_model_15","0.20030852981626712",6
"19","100","5.0","3","100","0.632","RF_Grid_model_22","0.20030852981626712",6
"20","50","5.0","3","100","0.632","RF_Grid_model_34","0.20030852981626712",6
"21","20","5.0","3","100","0.632","RF_Grid_model_18","0.20028430254497287",6
"22","80","20.0","13","100","0.632","RF_Grid_model_23","0.19880953034597137",6
"23","40","20.0","13","100","0.632","RF_Grid_model_47","0.19880953034597137",6
"24","70","20.0","13","100","0.632","RF_Grid_model_9","0.19880953034597137",6
"25","80","15.0","9","100","0.632","RF_Grid_model_24","0.19828337057446543",6
"26","60","15.0","6","100","0.632","RF_Grid_model_44","0.19799832887982638",6
"27","100","15.0","6","100","0.632","RF_Grid_model_6","0.19799832887982638",6
"28","80","3.0","13","100","0.632","RF_Grid_model_13","0.19721044922093567",6
"29","100","3.0","13","100","0.632","RF_Grid_model_8","0.19721044922093567",6
"30","30","3.0","13","100","0.632","RF_Grid_model_35","0.19716137896667474",6
"31","40","10.0","3","100","0.632","RF_Grid_model_25","0.19703349917909097",6
"32","70","10.0","3","100","0.632","RF_Grid_model_45","0.19703349917909097",6
"33","30","1.0","3","100","0.632","RF_Grid_model_27","0.1965971788272367",6
"34","40","1.0","3","100","0.632","RF_Grid_model_31","0.19646657530700407",6
"35","70","1.0","3","100","0.632","RF_Grid_model_12","0.19645592546856727",6
"36","100","1.0","3","100","0.632","RF_Grid_model_21","0.19645592546856727",6
"37","10","15.0","6","100","0.632","RF_Grid_model_16","0.19554004105625167",6
"38","60","20.0","9","100","0.632","RF_Grid_model_39","0.19548286208880739",6
"39","50","20.0","9","100","0.632","RF_Grid_model_40","0.19548286208880739",6
"40","20","1.0","9","100","0.632","RF_Grid_model_4","0.19504586122007161",6
"41","10","20.0","9","100","0.632","RF_Grid_model_30","0.19468117513855598",6
"42","60","20.0","6","100","0.632","RF_Grid_model_36","0.1946670917072344",6
"43","80","20.0","6","100","0.632","RF_Grid_model_46","0.1946670917072344",6
"44","50","1.0","9","100","0.632","RF_Grid_model_14","0.19381919932004132",6
"45","70","1.0","13","100","0.632","RF_Grid_model_11","0.19240300610489314",6
"46","80","1.0","6","100","0.632","RF_Grid_model_2","0.19227097656266445",6
"47","30","20.0","3","100","0.632","RF_Grid_model_19","0.1868134754102484",6
"48","40","20.0","3","100","0.632","RF_Grid_model_3","0.1868134754102484",6
