"","max_depth","min_rows","mtries","ntrees","sample_rate","model_ids","r2","Biome"
"1","10","10.0","13","100","0.632","RF_Grid_model_6","0.19663583591821954",6
"2","10","3.0","13","100","0.632","RF_Grid_model_24","0.19513779303541323",6
"3","60","10.0","13","100","0.632","RF_Grid_model_18","0.1950950862852514",6
"4","100","10.0","13","100","0.632","RF_Grid_model_46","0.1950950862852514",6
"5","20","10.0","13","100","0.632","RF_Grid_model_15","0.1950427436483575",6
"6","60","15.0","13","100","0.632","RF_Grid_model_44","0.19471370767009832",6
"7","100","10.0","9","100","0.632","RF_Grid_model_14","0.1938267965426118",6
"8","70","10.0","9","100","0.632","RF_Grid_model_26","0.1938267965426118",6
"9","50","10.0","9","100","0.632","RF_Grid_model_45","0.1938267965426118",6
"10","40","5.0","6","100","0.632","RF_Grid_model_16","0.1934802175159055",6
"11","70","5.0","6","100","0.632","RF_Grid_model_41","0.1934802175159055",6
"12","30","10.0","6","100","0.632","RF_Grid_model_22","0.1926500061140859",6
"13","10","3.0","6","100","0.632","RF_Grid_model_40","0.19246536570754536",6
"14","80","15.0","9","100","0.632","RF_Grid_model_30","0.19216800314267568",6
"15","100","15.0","9","100","0.632","RF_Grid_model_4","0.19216800314267568",6
"16","80","3.0","3","100","0.632","RF_Grid_model_39","0.19204009742313743",6
"17","70","3.0","3","100","0.632","RF_Grid_model_48","0.19204009742313743",6
"18","50","15.0","6","100","0.632","RF_Grid_model_27","0.1919035218712125",6
"19","60","15.0","6","100","0.632","RF_Grid_model_28","0.1919035218712125",6
"20","10","15.0","9","100","0.632","RF_Grid_model_33","0.19129511797950638",6
"21","30","5.0","3","100","0.632","RF_Grid_model_10","0.19128368388780415",6
"22","70","5.0","3","100","0.632","RF_Grid_model_29","0.19127784044283225",6
"23","60","5.0","13","100","0.632","RF_Grid_model_19","0.19080606483281004",6
"24","50","5.0","13","100","0.632","RF_Grid_model_2","0.19080606483281004",6
"25","20","20.0","9","100","0.632","RF_Grid_model_13","0.18995641732675972",6
"26","70","20.0","9","100","0.632","RF_Grid_model_38","0.1899496201703711",6
"27","30","5.0","9","100","0.632","RF_Grid_model_11","0.18954382815808812",6
"28","10","5.0","3","100","0.632","RF_Grid_model_1","0.18892955431694736",6
"29","20","20.0","6","100","0.632","RF_Grid_model_35","0.18844404456976038",6
"30","50","20.0","6","100","0.632","RF_Grid_model_23","0.18844046365783507",6
"31","60","20.0","6","100","0.632","RF_Grid_model_31","0.18844046365783507",6
"32","60","3.0","9","100","0.632","RF_Grid_model_20","0.1883911099320964",6
"33","80","3.0","9","100","0.632","RF_Grid_model_8","0.1883911099320964",6
"34","40","3.0","9","100","0.632","RF_Grid_model_32","0.18839097754800926",6
"35","20","10.0","3","100","0.632","RF_Grid_model_3","0.18722979639782722",6
"36","100","10.0","3","100","0.632","RF_Grid_model_36","0.18720686946013354",6
"37","80","3.0","6","100","0.632","RF_Grid_model_9","0.18706911067070686",6
"38","60","1.0","6","100","0.632","RF_Grid_model_42","0.1865252268682367",6
"39","30","1.0","13","100","0.632","RF_Grid_model_43","0.18596094385148365",6
"40","30","1.0","3","100","0.632","RF_Grid_model_37","0.18586285768016153",6
"41","70","1.0","3","100","0.632","RF_Grid_model_21","0.18577457708925227",6
"42","70","1.0","9","100","0.632","RF_Grid_model_34","0.18292920330289764",6
"43","100","1.0","9","100","0.632","RF_Grid_model_7","0.18292920330289764",6
"44","40","1.0","9","100","0.632","RF_Grid_model_17","0.1829235200727256",6
"45","10","15.0","3","100","0.632","RF_Grid_model_25","0.17947119800424594",6
"46","60","20.0","3","100","0.632","RF_Grid_model_47","0.17846725042620115",6
"47","50","20.0","3","100","0.632","RF_Grid_model_5","0.17846725042620115",6
"48","10","20.0","3","100","0.632","RF_Grid_model_12","0.17688293540753297",6
