"","max_depth","min_rows","mtries","ntrees","sample_rate","model_ids","r2","Biome"
"1","60","5.0","13","100","0.632","RF_Grid_model_28","0.22348856522253668",4
"2","100","5.0","9","100","0.632","RF_Grid_model_33","0.22283335005513227",4
"3","50","10.0","13","100","0.632","RF_Grid_model_24","0.2226303920331869",4
"4","70","10.0","13","100","0.632","RF_Grid_model_26","0.2226303920331869",4
"5","100","10.0","13","100","0.632","RF_Grid_model_5","0.2226303920331869",4
"6","40","15.0","13","100","0.632","RF_Grid_model_21","0.22205284695479333",4
"7","20","15.0","13","100","0.632","RF_Grid_model_47","0.22200977839535796",4
"8","40","10.0","9","100","0.632","RF_Grid_model_19","0.22155114485334304",4
"9","10","1.0","13","100","0.632","RF_Grid_model_41","0.22101920183273716",4
"10","20","1.0","6","100","0.632","RF_Grid_model_6","0.22039531971872794",4
"11","100","5.0","6","100","0.632","RF_Grid_model_31","0.22032271173358287",4
"12","40","3.0","6","100","0.632","RF_Grid_model_32","0.22009662584359257",4
"13","60","3.0","6","100","0.632","RF_Grid_model_46","0.22008551254105102",4
"14","40","3.0","13","100","0.632","RF_Grid_model_1","0.2200740057439039",4
"15","70","3.0","13","100","0.632","RF_Grid_model_20","0.22007400158137247",4
"16","20","15.0","9","100","0.632","RF_Grid_model_7","0.21975051052681394",4
"17","40","10.0","6","100","0.632","RF_Grid_model_13","0.21968080763284592",4
"18","50","10.0","6","100","0.632","RF_Grid_model_48","0.21968080763284592",4
"19","100","10.0","6","100","0.632","RF_Grid_model_9","0.21968080763284592",4
"20","60","15.0","9","100","0.632","RF_Grid_model_39","0.21964910803964788",4
"21","100","20.0","13","100","0.632","RF_Grid_model_10","0.21958523158004173",4
"22","70","20.0","13","100","0.632","RF_Grid_model_38","0.21958523158004173",4
"23","30","20.0","13","100","0.632","RF_Grid_model_12","0.21958478306593443",4
"24","100","5.0","3","100","0.632","RF_Grid_model_11","0.21845311834304604",4
"25","60","5.0","3","100","0.632","RF_Grid_model_36","0.21845311834304604",4
"26","60","3.0","3","100","0.632","RF_Grid_model_4","0.2184471918544617",4
"27","20","20.0","9","100","0.632","RF_Grid_model_44","0.21749732520058507",4
"28","40","20.0","9","100","0.632","RF_Grid_model_30","0.2174191876765169",4
"29","10","10.0","9","100","0.632","RF_Grid_model_3","0.21740089108826866",4
"30","30","15.0","6","100","0.632","RF_Grid_model_35","0.21660881372287855",4
"31","100","15.0","6","100","0.632","RF_Grid_model_23","0.216603872819374",4
"32","60","15.0","6","100","0.632","RF_Grid_model_40","0.216603872819374",4
"33","40","15.0","6","100","0.632","RF_Grid_model_43","0.216603872819374",4
"34","30","1.0","6","100","0.632","RF_Grid_model_34","0.2158165488161461",4
"35","50","1.0","9","100","0.632","RF_Grid_model_8","0.21519193576690876",4
"36","70","1.0","13","100","0.632","RF_Grid_model_27","0.214993133772445",4
"37","50","1.0","13","100","0.632","RF_Grid_model_18","0.21498797252179302",4
"38","30","1.0","3","100","0.632","RF_Grid_model_25","0.21388587332152953",4
"39","20","20.0","6","100","0.632","RF_Grid_model_45","0.21368990165438007",4
"40","60","20.0","6","100","0.632","RF_Grid_model_2","0.21364707775683678",4
"41","100","1.0","3","100","0.632","RF_Grid_model_17","0.2134181695189229",4
"42","60","10.0","3","100","0.632","RF_Grid_model_16","0.21315212690302665",4
"43","30","10.0","3","100","0.632","RF_Grid_model_37","0.21313723420173591",4
"44","20","10.0","3","100","0.632","RF_Grid_model_42","0.21312190638659023",4
"45","10","20.0","6","100","0.632","RF_Grid_model_14","0.20857884764611945",4
"46","60","15.0","3","100","0.632","RF_Grid_model_29","0.20830940602517056",4
"47","70","20.0","3","100","0.632","RF_Grid_model_15","0.20486882236192483",4
"48","10","10.0","3","100","0.632","RF_Grid_model_22","0.2032238043896395",4
