"","max_depth","min_rows","mtries","ntrees","sample_rate","model_ids","r2","Biome"
"1","10","5.0","6","100","0.632","RF_Grid_model_5","0.1336727765567185",5
"2","20","3.0","3","100","0.632","RF_Grid_model_37","0.13317662672419694",5
"3","10","3.0","9","100","0.632","RF_Grid_model_10","0.1325334085791504",5
"4","80","20.0","13","100","0.632","RF_Grid_model_23","0.13205021844155485",5
"5","40","20.0","13","100","0.632","RF_Grid_model_47","0.13205021844155485",5
"6","70","20.0","13","100","0.632","RF_Grid_model_9","0.13205021844155485",5
"7","50","10.0","9","100","0.632","RF_Grid_model_33","0.1319561287629143",5
"8","100","10.0","9","100","0.632","RF_Grid_model_41","0.1319561287629143",5
"9","80","10.0","9","100","0.632","RF_Grid_model_48","0.1319561287629143",5
"10","80","15.0","9","100","0.632","RF_Grid_model_24","0.13194552581186691",5
"11","60","3.0","3","100","0.632","RF_Grid_model_29","0.13192007141824103",5
"12","30","3.0","3","100","0.632","RF_Grid_model_7","0.13187205506656685",5
"13","20","5.0","3","100","0.632","RF_Grid_model_18","0.1318343072587358",5
"14","80","5.0","3","100","0.632","RF_Grid_model_15","0.13163404743015716",5
"15","100","5.0","3","100","0.632","RF_Grid_model_22","0.13163404743015716",5
"16","50","5.0","3","100","0.632","RF_Grid_model_34","0.13163404743015716",5
"17","10","10.0","13","100","0.632","RF_Grid_model_42","0.1312805682498438",5
"18","30","5.0","6","100","0.632","RF_Grid_model_1","0.1311778637684441",5
"19","80","5.0","6","100","0.632","RF_Grid_model_26","0.13115128614884342",5
"20","60","20.0","9","100","0.632","RF_Grid_model_39","0.13100633352486024",5
"21","50","20.0","9","100","0.632","RF_Grid_model_40","0.13100633352486024",5
"22","60","15.0","6","100","0.632","RF_Grid_model_44","0.13099582951422284",5
"23","100","15.0","6","100","0.632","RF_Grid_model_6","0.13099582951422284",5
"24","100","10.0","13","100","0.632","RF_Grid_model_38","0.13087580258246556",5
"25","60","10.0","13","100","0.632","RF_Grid_model_43","0.13087580258246556",5
"26","10","15.0","6","100","0.632","RF_Grid_model_16","0.13042350006388848",5
"27","60","20.0","6","100","0.632","RF_Grid_model_36","0.13032765993508566",5
"28","80","20.0","6","100","0.632","RF_Grid_model_46","0.13032765993508566",5
"29","40","10.0","3","100","0.632","RF_Grid_model_25","0.1302529382717782",5
"30","70","10.0","3","100","0.632","RF_Grid_model_45","0.1302529382717782",5
"31","10","20.0","9","100","0.632","RF_Grid_model_30","0.13023143727241282",5
"32","20","5.0","13","100","0.632","RF_Grid_model_28","0.12983586773321865",5
"33","50","5.0","13","100","0.632","RF_Grid_model_17","0.1286280351470911",5
"34","80","5.0","13","100","0.632","RF_Grid_model_20","0.1286280351470911",5
"35","60","5.0","13","100","0.632","RF_Grid_model_32","0.1286280351470911",5
"36","30","20.0","3","100","0.632","RF_Grid_model_19","0.1262922899580332",5
"37","40","20.0","3","100","0.632","RF_Grid_model_3","0.1262922899580332",5
"38","30","3.0","13","100","0.632","RF_Grid_model_35","0.12235337402175883",5
"39","80","3.0","13","100","0.632","RF_Grid_model_13","0.12213724760836187",5
"40","100","3.0","13","100","0.632","RF_Grid_model_8","0.12213724760836187",5
"41","20","1.0","9","100","0.632","RF_Grid_model_4","0.1220757377918601",5
"42","80","1.0","6","100","0.632","RF_Grid_model_2","0.12127325987027882",5
"43","30","1.0","3","100","0.632","RF_Grid_model_27","0.11981715051123054",5
"44","40","1.0","3","100","0.632","RF_Grid_model_31","0.11949203992688529",5
"45","70","1.0","3","100","0.632","RF_Grid_model_12","0.11948265181014861",5
"46","100","1.0","3","100","0.632","RF_Grid_model_21","0.11948265181014861",5
"47","50","1.0","9","100","0.632","RF_Grid_model_14","0.11837729641384498",5
"48","70","1.0","13","100","0.632","RF_Grid_model_11","0.11680754211774491",5
