"","max_depth","min_rows","mtries","ntrees","sample_rate","model_ids","r2","Biome"
"1","10","3.0","6","100","0.632","RF_Grid_model_1","0.14062841182293162",5
"2","100","20.0","13","100","0.632","RF_Grid_model_45","0.14051031359025912",5
"3","60","10.0","6","100","0.632","RF_Grid_model_23","0.1403352152460784",5
"4","50","10.0","6","100","0.632","RF_Grid_model_30","0.1403352152460784",5
"5","80","10.0","6","100","0.632","RF_Grid_model_7","0.1403352152460784",5
"6","20","15.0","13","100","0.632","RF_Grid_model_31","0.14008410845373864",5
"7","20","5.0","6","100","0.632","RF_Grid_model_9","0.13881921645086015",5
"8","50","10.0","13","100","0.632","RF_Grid_model_47","0.1383714334210696",5
"9","80","15.0","9","100","0.632","RF_Grid_model_10","0.13822405842989516",5
"10","70","15.0","9","100","0.632","RF_Grid_model_13","0.13822405842989516",5
"11","30","15.0","9","100","0.632","RF_Grid_model_22","0.13821616288111205",5
"12","40","10.0","9","100","0.632","RF_Grid_model_19","0.13809931149069288",5
"13","50","10.0","9","100","0.632","RF_Grid_model_21","0.13809931149069288",5
"14","70","10.0","9","100","0.632","RF_Grid_model_3","0.13809931149069288",5
"15","100","10.0","9","100","0.632","RF_Grid_model_32","0.13809931149069288",5
"16","70","5.0","6","100","0.632","RF_Grid_model_16","0.13782242605368933",5
"17","80","5.0","6","100","0.632","RF_Grid_model_36","0.13782242605368933",5
"18","80","5.0","3","100","0.632","RF_Grid_model_28","0.13779325949594345",5
"19","70","5.0","3","100","0.632","RF_Grid_model_6","0.13779325949594345",5
"20","60","5.0","3","100","0.632","RF_Grid_model_8","0.13779325949594345",5
"21","30","5.0","3","100","0.632","RF_Grid_model_11","0.13777596127012248",5
"22","40","10.0","3","100","0.632","RF_Grid_model_26","0.13767195489822848",5
"23","60","10.0","3","100","0.632","RF_Grid_model_46","0.13767195489822848",5
"24","10","15.0","6","100","0.632","RF_Grid_model_24","0.13764135081425877",5
"25","70","20.0","6","100","0.632","RF_Grid_model_14","0.13751257715837373",5
"26","20","20.0","6","100","0.632","RF_Grid_model_25","0.13748295211682715",5
"27","10","1.0","9","100","0.632","RF_Grid_model_37","0.13734157774660016",5
"28","60","15.0","3","100","0.632","RF_Grid_model_12","0.13702952274983604",5
"29","80","15.0","3","100","0.632","RF_Grid_model_39","0.13702952274983604",5
"30","100","15.0","3","100","0.632","RF_Grid_model_44","0.13702952274983604",5
"31","50","15.0","3","100","0.632","RF_Grid_model_5","0.13702952274983604",5
"32","10","20.0","9","100","0.632","RF_Grid_model_48","0.1368807643619725",5
"33","30","5.0","9","100","0.632","RF_Grid_model_2","0.1368372193962777",5
"34","40","3.0","3","100","0.632","RF_Grid_model_34","0.1351061662427444",5
"35","100","3.0","3","100","0.632","RF_Grid_model_18","0.1351000490782035",5
"36","100","5.0","13","100","0.632","RF_Grid_model_15","0.13269508024117738",5
"37","80","5.0","13","100","0.632","RF_Grid_model_20","0.13269508024117738",5
"38","50","5.0","13","100","0.632","RF_Grid_model_27","0.13269508024117738",5
"39","60","5.0","13","100","0.632","RF_Grid_model_4","0.13269508024117738",5
"40","20","1.0","3","100","0.632","RF_Grid_model_17","0.1305144992934545",5
"41","50","3.0","9","100","0.632","RF_Grid_model_35","0.12989864240801052",5
"42","50","1.0","6","100","0.632","RF_Grid_model_33","0.12656934241440276",5
"43","50","1.0","3","100","0.632","RF_Grid_model_29","0.12639829650345225",5
"44","30","1.0","13","100","0.632","RF_Grid_model_42","0.12517677838566843",5
"45","50","1.0","13","100","0.632","RF_Grid_model_38","0.12457909987195337",5
"46","100","1.0","13","100","0.632","RF_Grid_model_43","0.1245789755559209",5
"47","60","1.0","9","100","0.632","RF_Grid_model_41","0.12285599566920857",5
"48","40","1.0","9","100","0.632","RF_Grid_model_40","0.1228119939497192",5
