"","max_depth","min_rows","mtries","ntrees","sample_rate","model_ids","r2","Biome"
"1","50","5.0","3","100","0.632","RF_Grid_model_10","0.13462912796542426",5
"2","100","3.0","3","100","0.632","RF_Grid_model_3","0.13411774909477836",5
"3","50","3.0","3","100","0.632","RF_Grid_model_43","0.13411774909477836",5
"4","60","10.0","6","100","0.632","RF_Grid_model_13","0.13356817629819961",5
"5","20","15.0","9","100","0.632","RF_Grid_model_28","0.1325611835463094",5
"6","80","5.0","6","100","0.632","RF_Grid_model_35","0.13255739583462112",5
"7","20","10.0","9","100","0.632","RF_Grid_model_37","0.1325153607830375",5
"8","60","15.0","9","100","0.632","RF_Grid_model_22","0.13246228829111784",5
"9","80","15.0","9","100","0.632","RF_Grid_model_32","0.13246228829111784",5
"10","30","15.0","9","100","0.632","RF_Grid_model_41","0.1324622195295686",5
"11","100","10.0","9","100","0.632","RF_Grid_model_20","0.13229573692861318",5
"12","10","5.0","13","100","0.632","RF_Grid_model_46","0.1321684175618386",5
"13","100","15.0","13","100","0.632","RF_Grid_model_31","0.1320873820549645",5
"14","30","10.0","3","100","0.632","RF_Grid_model_8","0.13189207816769366",5
"15","60","10.0","3","100","0.632","RF_Grid_model_27","0.13189157042136268",5
"16","20","10.0","13","100","0.632","RF_Grid_model_17","0.13164023484498755",5
"17","50","10.0","13","100","0.632","RF_Grid_model_11","0.13155580243126752",5
"18","60","20.0","6","100","0.632","RF_Grid_model_16","0.13073467136391292",5
"19","80","15.0","6","100","0.632","RF_Grid_model_44","0.13070813691695782",5
"20","10","1.0","9","100","0.632","RF_Grid_model_9","0.13059245770007233",5
"21","10","1.0","6","100","0.632","RF_Grid_model_30","0.1304715983238941",5
"22","60","5.0","9","100","0.632","RF_Grid_model_2","0.13040544357898898",5
"23","40","5.0","9","100","0.632","RF_Grid_model_4","0.130403458290838",5
"24","10","20.0","9","100","0.632","RF_Grid_model_19","0.13037230654753462",5
"25","70","3.0","6","100","0.632","RF_Grid_model_18","0.1290624911607282",5
"26","50","3.0","6","100","0.632","RF_Grid_model_21","0.1290624911607282",5
"27","30","15.0","3","100","0.632","RF_Grid_model_23","0.12901322755037814",5
"28","10","15.0","6","100","0.632","RF_Grid_model_7","0.12877085304301783",5
"29","30","5.0","13","100","0.632","RF_Grid_model_6","0.12857964502436336",5
"30","50","5.0","13","100","0.632","RF_Grid_model_12","0.12855081432911308",5
"31","10","20.0","6","100","0.632","RF_Grid_model_14","0.12752484635659533",5
"32","20","3.0","9","100","0.632","RF_Grid_model_47","0.126836696079066",5
"33","40","20.0","3","100","0.632","RF_Grid_model_26","0.12609123389307042",5
"34","50","20.0","3","100","0.632","RF_Grid_model_36","0.12609123389307042",5
"35","70","20.0","3","100","0.632","RF_Grid_model_45","0.12609123389307042",5
"36","10","15.0","3","100","0.632","RF_Grid_model_34","0.12566966031072957",5
"37","60","3.0","9","100","0.632","RF_Grid_model_1","0.12472664302689729",5
"38","100","3.0","9","100","0.632","RF_Grid_model_15","0.12472664302689729",5
"39","30","3.0","9","100","0.632","RF_Grid_model_29","0.12470100578295762",5
"40","70","1.0","3","100","0.632","RF_Grid_model_24","0.1245951901937088",5
"41","40","1.0","3","100","0.632","RF_Grid_model_33","0.12455912621923826",5
"42","100","3.0","13","100","0.632","RF_Grid_model_39","0.12360405555984844",5
"43","60","3.0","13","100","0.632","RF_Grid_model_5","0.12360405555984844",5
"44","30","3.0","13","100","0.632","RF_Grid_model_42","0.12352341461145755",5
"45","80","1.0","6","100","0.632","RF_Grid_model_25","0.1231423697678049",5
"46","60","1.0","6","100","0.632","RF_Grid_model_38","0.1231423697678049",5
"47","40","1.0","9","100","0.632","RF_Grid_model_48","0.1184238005903373",5
"48","70","1.0","13","100","0.632","RF_Grid_model_40","0.11726420454228437",5
