"","max_depth","min_rows","mtries","ntrees","sample_rate","model_ids","r2","Biome"
"1","60","5.0","13","100","0.632","RF_Grid_model_12","0.21369757418294189",6
"2","30","5.0","13","100","0.632","RF_Grid_model_8","0.21369732962837362",6
"3","60","5.0","6","100","0.632","RF_Grid_model_34","0.21332566495580596",6
"4","40","5.0","6","100","0.632","RF_Grid_model_43","0.21332566495580596",6
"5","30","5.0","6","100","0.632","RF_Grid_model_6","0.2133233277840929",6
"6","70","3.0","6","100","0.632","RF_Grid_model_41","0.21321544688571104",6
"7","80","10.0","13","100","0.632","RF_Grid_model_37","0.21319766956086406",6
"8","30","3.0","13","100","0.632","RF_Grid_model_17","0.21288145644243972",6
"9","10","3.0","6","100","0.632","RF_Grid_model_14","0.21274450886990992",6
"10","20","10.0","9","100","0.632","RF_Grid_model_19","0.21271092741242936",6
"11","80","10.0","9","100","0.632","RF_Grid_model_32","0.21267514132159282",6
"12","30","10.0","6","100","0.632","RF_Grid_model_7","0.21159894321067862",6
"13","70","10.0","6","100","0.632","RF_Grid_model_9","0.21159894321067862",6
"14","20","5.0","9","100","0.632","RF_Grid_model_26","0.21152230986678533",6
"15","40","5.0","9","100","0.632","RF_Grid_model_31","0.21127241952820341",6
"16","70","5.0","9","100","0.632","RF_Grid_model_47","0.21127241952820341",6
"17","10","1.0","13","100","0.632","RF_Grid_model_40","0.2107542923028881",6
"18","30","1.0","6","100","0.632","RF_Grid_model_25","0.21053513747765007",6
"19","50","1.0","6","100","0.632","RF_Grid_model_27","0.21050458590010224",6
"20","100","1.0","6","100","0.632","RF_Grid_model_45","0.21050458590010224",6
"21","40","15.0","13","100","0.632","RF_Grid_model_36","0.20895191042579497",6
"22","70","3.0","3","100","0.632","RF_Grid_model_3","0.20883348140311153",6
"23","60","3.0","3","100","0.632","RF_Grid_model_33","0.20883348140311153",6
"24","40","1.0","13","100","0.632","RF_Grid_model_35","0.20865606148405313",6
"25","50","1.0","13","100","0.632","RF_Grid_model_39","0.2086551484582041",6
"26","80","3.0","9","100","0.632","RF_Grid_model_4","0.2083927713052911",6
"27","50","3.0","9","100","0.632","RF_Grid_model_42","0.2083927713052911",6
"28","50","15.0","9","100","0.632","RF_Grid_model_29","0.20744750487750796",6
"29","30","15.0","6","100","0.632","RF_Grid_model_1","0.20646475295824718",6
"30","40","15.0","6","100","0.632","RF_Grid_model_13","0.20646475295824718",6
"31","80","15.0","6","100","0.632","RF_Grid_model_20","0.20646475295824718",6
"32","30","1.0","3","100","0.632","RF_Grid_model_16","0.20587229508905647",6
"33","70","20.0","13","100","0.632","RF_Grid_model_44","0.2058394709040462",6
"34","80","1.0","3","100","0.632","RF_Grid_model_21","0.20576292419503606",6
"35","70","1.0","3","100","0.632","RF_Grid_model_30","0.20576292419503606",6
"36","60","1.0","3","100","0.632","RF_Grid_model_38","0.20576292419503606",6
"37","10","5.0","3","100","0.632","RF_Grid_model_5","0.20462052128094788",6
"38","100","10.0","3","100","0.632","RF_Grid_model_15","0.20401540092362358",6
"39","30","10.0","3","100","0.632","RF_Grid_model_18","0.20401540092362358",6
"40","50","10.0","3","100","0.632","RF_Grid_model_28","0.20401540092362358",6
"41","60","10.0","3","100","0.632","RF_Grid_model_48","0.20401540092362358",6
"42","30","20.0","9","100","0.632","RF_Grid_model_22","0.20398933322983215",6
"43","100","20.0","9","100","0.632","RF_Grid_model_46","0.20398933322983215",6
"44","40","20.0","6","100","0.632","RF_Grid_model_24","0.2028496605305029",6
"45","10","20.0","6","100","0.632","RF_Grid_model_23","0.20174808202170147",6
"46","20","15.0","3","100","0.632","RF_Grid_model_10","0.1980743127704534",6
"47","60","20.0","3","100","0.632","RF_Grid_model_2","0.19226506131478094",6
"48","10","20.0","3","100","0.632","RF_Grid_model_11","0.19027571910874352",6
