"","max_depth","min_rows","mtries","ntrees","sample_rate","model_ids","r2","Biome"
"1","20","3.0","13","100","0.632","RF_Grid_model_36","0.11934963150293831",12
"2","60","5.0","13","100","0.632","RF_Grid_model_10","0.11913630773614559",12
"3","50","5.0","13","100","0.632","RF_Grid_model_33","0.11913630773614559",12
"4","20","5.0","13","100","0.632","RF_Grid_model_47","0.11902724207605853",12
"5","100","3.0","13","100","0.632","RF_Grid_model_9","0.11901818470303549",12
"6","70","5.0","6","100","0.632","RF_Grid_model_1","0.11635517938555806",12
"7","100","5.0","6","100","0.632","RF_Grid_model_15","0.11635517938555806",12
"8","30","5.0","6","100","0.632","RF_Grid_model_45","0.11635517938555806",12
"9","50","5.0","9","100","0.632","RF_Grid_model_13","0.11593834861314745",12
"10","80","5.0","9","100","0.632","RF_Grid_model_24","0.11593834861314745",12
"11","80","5.0","3","100","0.632","RF_Grid_model_40","0.11504402494321431",12
"12","30","5.0","3","100","0.632","RF_Grid_model_8","0.11504402494321431",12
"13","70","10.0","13","100","0.632","RF_Grid_model_22","0.11476905135264948",12
"14","40","10.0","13","100","0.632","RF_Grid_model_44","0.11476905135264948",12
"15","50","3.0","3","100","0.632","RF_Grid_model_7","0.11463582656816473",12
"16","60","10.0","9","100","0.632","RF_Grid_model_42","0.11382324414342881",12
"17","30","10.0","9","100","0.632","RF_Grid_model_48","0.11382324414342881",12
"18","50","10.0","9","100","0.632","RF_Grid_model_6","0.11382324414342881",12
"19","30","3.0","9","100","0.632","RF_Grid_model_18","0.1137426925636712",12
"20","20","10.0","9","100","0.632","RF_Grid_model_32","0.11374144793073393",12
"21","40","3.0","9","100","0.632","RF_Grid_model_29","0.11372265684058991",12
"22","50","3.0","9","100","0.632","RF_Grid_model_3","0.11372265684058991",12
"23","20","10.0","6","100","0.632","RF_Grid_model_30","0.11351764368842654",12
"24","50","10.0","6","100","0.632","RF_Grid_model_19","0.11351692436923444",12
"25","70","3.0","6","100","0.632","RF_Grid_model_35","0.11274131731058024",12
"26","30","1.0","3","100","0.632","RF_Grid_model_4","0.1123658747061318",12
"27","80","1.0","3","100","0.632","RF_Grid_model_17","0.11228403888015859",12
"28","80","1.0","13","100","0.632","RF_Grid_model_12","0.11219563396737853",12
"29","100","1.0","13","100","0.632","RF_Grid_model_23","0.11219563396737853",12
"30","10","5.0","9","100","0.632","RF_Grid_model_43","0.1121101894815788",12
"31","30","15.0","13","100","0.632","RF_Grid_model_2","0.11179718858746712",12
"32","60","1.0","6","100","0.632","RF_Grid_model_31","0.1117666172765176",12
"33","10","3.0","9","100","0.632","RF_Grid_model_25","0.11146924152456728",12
"34","30","15.0","9","100","0.632","RF_Grid_model_11","0.1113134277183978",12
"35","100","15.0","9","100","0.632","RF_Grid_model_16","0.1113134277183978",12
"36","10","10.0","6","100","0.632","RF_Grid_model_27","0.11036781513121718",12
"37","30","10.0","3","100","0.632","RF_Grid_model_14","0.11005386056457289",12
"38","50","10.0","3","100","0.632","RF_Grid_model_34","0.11005386056457289",12
"39","10","10.0","9","100","0.632","RF_Grid_model_41","0.10970041521475193",12
"40","100","1.0","9","100","0.632","RF_Grid_model_39","0.10963606924536073",12
"41","40","1.0","9","100","0.632","RF_Grid_model_20","0.10963027683283699",12
"42","10","20.0","13","100","0.632","RF_Grid_model_26","0.10653968564431182",12
"43","10","1.0","3","100","0.632","RF_Grid_model_28","0.10613777049485207",12
"44","50","20.0","6","100","0.632","RF_Grid_model_21","0.10490128905380491",12
"45","10","20.0","6","100","0.632","RF_Grid_model_37","0.1038627308715746",12
"46","100","15.0","3","100","0.632","RF_Grid_model_5","0.10367559368728874",12
"47","10","15.0","3","100","0.632","RF_Grid_model_38","0.10080315865348344",12
"48","40","20.0","3","100","0.632","RF_Grid_model_46","0.0983726386390742",12
